Sample	Method	NoiseLevel	Average_AE	Total_AE
TSP21_random_rep1_seed7_20_400.h5ad	nuSVR	100	1.7294064102564108	134.89370000000005
TSP21_random_rep2_seed7_20_400.h5ad	nuSVR	100	1.535409102564103	119.76191000000004
TSP21_random_rep3_seed7_20_400.h5ad	nuSVR	100	1.4058415384615384	109.65563999999999
TSP21_random_rep4_seed7_20_400.h5ad	nuSVR	100	1.4820593589743587	115.60062999999998
TSP21_random_rep5_seed7_20_400.h5ad	nuSVR	100	1.72081435897436	134.2235200000001
TSP27_random_rep1_seed12_50_1000.h5ad	nuSVR	100	1.8765243589743592	146.36890000000002
TSP27_random_rep2_seed12_50_1000.h5ad	nuSVR	100	1.5899542307692307	124.01643
TSP27_random_rep3_seed12_50_1000.h5ad	nuSVR	100	1.4966791025641024	116.74096999999999
TSP27_random_rep4_seed12_50_1000.h5ad	nuSVR	100	1.0740835897435896	83.77852
TSP27_random_rep5_seed12_50_1000.h5ad	nuSVR	100	1.0482891025641026	81.76655
TSP27_random_rep1_seed7_50_1000.h5ad	nuSVR	100	0.9387355128205129	73.22137000000001
TSP27_random_rep2_seed7_50_1000.h5ad	nuSVR	100	1.2405973076923076	96.76659
TSP27_random_rep3_seed7_50_1000.h5ad	nuSVR	100	1.223480641025641	95.43149
TSP27_random_rep4_seed7_50_1000.h5ad	nuSVR	100	0.8130914102564102	63.42112999999999
TSP27_random_rep5_seed7_50_1000.h5ad	nuSVR	100	1.47769641025641	115.26032
TSP21_random_rep1_seed3_20_400.h5ad	nuSVR	100	1.747753076923076	136.32473999999993
TSP21_random_rep2_seed3_20_400.h5ad	nuSVR	100	1.5396917948717943	120.09595999999995
TSP21_random_rep3_seed3_20_400.h5ad	nuSVR	100	1.1214500000000005	87.47310000000004
TSP21_random_rep4_seed3_20_400.h5ad	nuSVR	100	1.4996246153846156	116.97072000000001
TSP21_random_rep5_seed3_20_400.h5ad	nuSVR	100	1.3084071794871794	102.05575999999999
TSP21_random_rep1_seed8_10_200.h5ad	nuSVR	100	1.3523433333333335	105.48278
TSP21_random_rep2_seed8_10_200.h5ad	nuSVR	100	1.6537271794871795	128.99072
TSP21_random_rep3_seed8_10_200.h5ad	nuSVR	100	1.2450258974358979	97.11202000000003
TSP21_random_rep4_seed8_10_200.h5ad	nuSVR	100	2.1903192307692314	170.84490000000005
TSP21_random_rep5_seed8_10_200.h5ad	nuSVR	100	1.1870558974358976	92.59036
TSP27_random_rep1_seed3_10_200.h5ad	nuSVR	100	1.7047776923076918	132.97265999999996
TSP27_random_rep2_seed3_10_200.h5ad	nuSVR	100	1.5150569230769233	118.17444000000002
TSP27_random_rep3_seed3_10_200.h5ad	nuSVR	100	1.2273096153846157	95.73015000000002
TSP27_random_rep4_seed3_10_200.h5ad	nuSVR	100	1.294761923076923	100.99143
TSP27_random_rep5_seed3_10_200.h5ad	nuSVR	100	1.7771752564102563	138.61966999999999
TSP21_random_rep1_seed13_30_600.h5ad	nuSVR	100	2.0503143589743584	159.92451999999997
TSP21_random_rep2_seed13_30_600.h5ad	nuSVR	100	2.000064102564103	156.00500000000002
TSP21_random_rep3_seed13_30_600.h5ad	nuSVR	100	1.628353076923077	127.01154
TSP21_random_rep4_seed13_30_600.h5ad	nuSVR	100	1.8170475641025645	141.72971000000004
TSP21_random_rep5_seed13_30_600.h5ad	nuSVR	100	0.8672052564102564	67.64201
TSP25_random_rep1_seed8_10_200.h5ad	nuSVR	100	2.0961611538461535	163.50056999999998
TSP25_random_rep2_seed8_10_200.h5ad	nuSVR	100	1.9546446153846153	152.46228
TSP25_random_rep3_seed8_10_200.h5ad	nuSVR	100	1.6727115384615387	130.47150000000002
TSP25_random_rep4_seed8_10_200.h5ad	nuSVR	100	1.4793526923076925	115.38951000000002
TSP25_random_rep5_seed8_10_200.h5ad	nuSVR	100	1.21052358974359	94.42084000000003
TSP21_random_rep1_seed8_20_400.h5ad	nuSVR	100	1.651386794871795	128.80817000000002
TSP21_random_rep2_seed8_20_400.h5ad	nuSVR	100	1.4504920512820512	113.13837999999998
TSP21_random_rep3_seed8_20_400.h5ad	nuSVR	100	1.5564757692307698	121.40511000000004
TSP21_random_rep4_seed8_20_400.h5ad	nuSVR	100	1.7687666666666662	137.96379999999996
TSP21_random_rep5_seed8_20_400.h5ad	nuSVR	100	1.4225564102564103	110.9594
TSP25_random_rep1_seed5_30_600.h5ad	nuSVR	100	1.9405715384615383	151.36458
TSP25_random_rep2_seed5_30_600.h5ad	nuSVR	100	1.3263485897435896	103.45518999999999
TSP25_random_rep3_seed5_30_600.h5ad	nuSVR	100	1.3056502564102563	101.84071999999999
TSP25_random_rep4_seed5_30_600.h5ad	nuSVR	100	1.5328223076923078	119.56014
TSP25_random_rep5_seed5_30_600.h5ad	nuSVR	100	1.020708846153846	79.61528999999999
TSP27_random_rep1_seed13_40_800.h5ad	nuSVR	100	1.552009230769231	121.05672000000003
TSP27_random_rep2_seed13_40_800.h5ad	nuSVR	100	1.1056602564102564	86.2415
TSP27_random_rep3_seed13_40_800.h5ad	nuSVR	100	1.3208383333333336	103.02539000000002
TSP27_random_rep4_seed13_40_800.h5ad	nuSVR	100	1.4545435897435899	113.4544
TSP27_random_rep5_seed13_40_800.h5ad	nuSVR	100	0.966202307692308	75.36378000000002
TSP21_random_rep1_seed10_20_400.h5ad	nuSVR	100	1.5431234615384615	120.36363
TSP21_random_rep2_seed10_20_400.h5ad	nuSVR	100	1.89733	147.99174
TSP21_random_rep3_seed10_20_400.h5ad	nuSVR	100	1.7734343589743589	138.32788
TSP21_random_rep4_seed10_20_400.h5ad	nuSVR	100	1.410599102564103	110.02673000000003
TSP21_random_rep5_seed10_20_400.h5ad	nuSVR	100	0.9621961538461539	75.0513
TSP27_random_rep1_seed4_40_800.h5ad	nuSVR	100	2.0121232051282045	156.94560999999996
TSP27_random_rep2_seed4_40_800.h5ad	nuSVR	100	1.152008076923077	89.85663000000001
TSP27_random_rep3_seed4_40_800.h5ad	nuSVR	100	1.772418846153846	138.24866999999998
TSP27_random_rep4_seed4_40_800.h5ad	nuSVR	100	1.2248537179487178	95.53858999999999
TSP27_random_rep5_seed4_40_800.h5ad	nuSVR	100	1.1275161538461538	87.94626
TSP25_random_rep1_seed4_10_200.h5ad	nuSVR	100	1.9488516666666669	152.01043
TSP25_random_rep2_seed4_10_200.h5ad	nuSVR	100	1.9694891025641033	153.62015000000005
TSP25_random_rep3_seed4_10_200.h5ad	nuSVR	100	1.0605064102564101	82.7195
TSP25_random_rep4_seed4_10_200.h5ad	nuSVR	100	1.9063703846153839	148.69688999999994
TSP25_random_rep5_seed4_10_200.h5ad	nuSVR	100	1.78253858974359	139.03801
TSP25_random_rep1_seed12_10_200.h5ad	nuSVR	100	2.1398789743589743	166.91056
TSP25_random_rep2_seed12_10_200.h5ad	nuSVR	100	1.566589230769231	122.19396000000002
TSP25_random_rep3_seed12_10_200.h5ad	nuSVR	100	1.4518239743589743	113.24226999999999
TSP25_random_rep4_seed12_10_200.h5ad	nuSVR	100	2.232970512820512	174.17169999999996
TSP25_random_rep5_seed12_10_200.h5ad	nuSVR	100	1.3757300000000001	107.30694000000001
TSP25_random_rep1_seed3_40_800.h5ad	nuSVR	100	1.2658578205128208	98.73691000000002
TSP25_random_rep2_seed3_40_800.h5ad	nuSVR	100	1.2973157692307695	101.19063000000003
TSP25_random_rep3_seed3_40_800.h5ad	nuSVR	100	0.9494982051282054	74.06086000000002
TSP25_random_rep4_seed3_40_800.h5ad	nuSVR	100	1.612265256410256	125.75668999999996
TSP25_random_rep5_seed3_40_800.h5ad	nuSVR	100	1.3012147435897436	101.49475000000001
TSP27_random_rep1_seed3_20_400.h5ad	nuSVR	100	1.664507307692308	129.83157000000003
TSP27_random_rep2_seed3_20_400.h5ad	nuSVR	100	1.755434871794872	136.92392
TSP27_random_rep3_seed3_20_400.h5ad	nuSVR	100	1.40247641025641	109.39315999999998
TSP27_random_rep4_seed3_20_400.h5ad	nuSVR	100	1.4720724358974355	114.82164999999998
TSP27_random_rep5_seed3_20_400.h5ad	nuSVR	100	1.174318717948718	91.59686
TSP27_random_rep1_seed4_20_400.h5ad	nuSVR	100	1.455976153846154	113.56614
TSP27_random_rep2_seed4_20_400.h5ad	nuSVR	100	1.8081430769230769	141.03516
TSP27_random_rep3_seed4_20_400.h5ad	nuSVR	100	1.4431216666666655	112.56348999999992
TSP27_random_rep4_seed4_20_400.h5ad	nuSVR	100	1.2336535897435899	96.22498
TSP27_random_rep5_seed4_20_400.h5ad	nuSVR	100	2.1747606410256415	169.63133000000002
TSP25_random_rep1_seed10_20_400.h5ad	nuSVR	100	1.2239475641025641	95.46791
TSP25_random_rep2_seed10_20_400.h5ad	nuSVR	100	1.481278846153846	115.53974999999998
TSP25_random_rep3_seed10_20_400.h5ad	nuSVR	100	1.5264252564102563	119.06116999999999
TSP25_random_rep4_seed10_20_400.h5ad	nuSVR	100	1.521631153846154	118.68723000000001
TSP25_random_rep5_seed10_20_400.h5ad	nuSVR	100	1.8894979487179488	147.38084
TSP25_random_rep1_seed9_20_400.h5ad	nuSVR	100	1.2980065384615385	101.24451
TSP25_random_rep2_seed9_20_400.h5ad	nuSVR	100	0.8769225641025639	68.39995999999998
TSP25_random_rep3_seed9_20_400.h5ad	nuSVR	100	1.089593846153846	84.98831999999999
TSP25_random_rep4_seed9_20_400.h5ad	nuSVR	100	1.354313717948718	105.63647
TSP25_random_rep5_seed9_20_400.h5ad	nuSVR	100	1.6636926923076918	129.76802999999995
TSP27_random_rep1_seed8_20_400.h5ad	nuSVR	100	0.8267653846153851	64.48770000000003
TSP27_random_rep2_seed8_20_400.h5ad	nuSVR	100	1.8391241025641027	143.45168
TSP27_random_rep3_seed8_20_400.h5ad	nuSVR	100	1.243618717948718	97.00225999999999
TSP27_random_rep4_seed8_20_400.h5ad	nuSVR	100	0.8087955128205129	63.08605000000001
TSP27_random_rep5_seed8_20_400.h5ad	nuSVR	100	1.8752656410256416	146.27072000000004
TSP21_random_rep1_seed4_10_200.h5ad	nuSVR	100	1.2323829487179485	96.12586999999999
TSP21_random_rep2_seed4_10_200.h5ad	nuSVR	100	1.9044182051282057	148.54462000000004
TSP21_random_rep3_seed4_10_200.h5ad	nuSVR	100	1.3453417948717945	104.93665999999997
TSP21_random_rep4_seed4_10_200.h5ad	nuSVR	100	1.646504871794873	128.42738000000008
TSP21_random_rep5_seed4_10_200.h5ad	nuSVR	100	1.1549641025641024	90.0872
TSP27_random_rep1_seed12_20_400.h5ad	nuSVR	100	1.7299807692307705	134.9385000000001
TSP27_random_rep2_seed12_20_400.h5ad	nuSVR	100	1.3351076923076923	104.1384
TSP27_random_rep3_seed12_20_400.h5ad	nuSVR	100	1.8426894871794868	143.72977999999998
TSP27_random_rep4_seed12_20_400.h5ad	nuSVR	100	1.2600998717948717	98.28778999999999
TSP27_random_rep5_seed12_20_400.h5ad	nuSVR	100	1.454553205128205	113.45515
TSP21_random_rep1_seed10_40_800.h5ad	nuSVR	100	1.09954641025641	85.76462
TSP21_random_rep2_seed10_40_800.h5ad	nuSVR	100	1.4019675641025644	109.35347000000002
TSP21_random_rep3_seed10_40_800.h5ad	nuSVR	100	1.3575643589743593	105.89002000000002
TSP21_random_rep4_seed10_40_800.h5ad	nuSVR	100	1.8070305128205126	140.94838
TSP21_random_rep5_seed10_40_800.h5ad	nuSVR	100	2.136224743589743	166.62552999999997
TSP27_random_rep1_seed6_10_200.h5ad	nuSVR	100	1.669871282051282	130.24996
TSP27_random_rep2_seed6_10_200.h5ad	nuSVR	100	1.705591794871795	133.03616
TSP27_random_rep3_seed6_10_200.h5ad	nuSVR	100	1.6166506410256407	126.09874999999998
TSP27_random_rep4_seed6_10_200.h5ad	nuSVR	100	1.8541582051282053	144.62434000000002
TSP27_random_rep5_seed6_10_200.h5ad	nuSVR	100	1.5827247435897438	123.45253000000001
TSP21_random_rep1_seed6_20_400.h5ad	nuSVR	100	1.542377435897436	120.30544000000002
TSP21_random_rep2_seed6_20_400.h5ad	nuSVR	100	1.857025	144.84795
TSP21_random_rep3_seed6_20_400.h5ad	nuSVR	100	2.0422553846153844	159.29592
TSP21_random_rep4_seed6_20_400.h5ad	nuSVR	100	1.3307993589743587	103.80234999999999
TSP21_random_rep5_seed6_20_400.h5ad	nuSVR	100	1.1467174358974357	89.44395999999998
TSP25_random_rep1_seed3_20_400.h5ad	nuSVR	100	1.2159720512820518	94.84582000000005
TSP25_random_rep2_seed3_20_400.h5ad	nuSVR	100	1.247115769230769	97.27502999999999
TSP25_random_rep3_seed3_20_400.h5ad	nuSVR	100	1.9063237179487185	148.69325000000003
TSP25_random_rep4_seed3_20_400.h5ad	nuSVR	100	1.2541357692307697	97.82259000000003
TSP25_random_rep5_seed3_20_400.h5ad	nuSVR	100	1.2948228205128205	100.99618
TSP25_random_rep1_seed8_40_800.h5ad	nuSVR	100	1.6643505128205123	129.81933999999995
TSP25_random_rep2_seed8_40_800.h5ad	nuSVR	100	1.1714985897435897	91.37688999999999
TSP25_random_rep3_seed8_40_800.h5ad	nuSVR	100	1.2758301282051285	99.51475000000002
TSP25_random_rep4_seed8_40_800.h5ad	nuSVR	100	1.4270232051282046	111.30780999999996
TSP25_random_rep5_seed8_40_800.h5ad	nuSVR	100	1.9175739743589741	149.57076999999998
TSP27_random_rep1_seed12_40_800.h5ad	nuSVR	100	1.0035094871794872	78.27374
TSP27_random_rep2_seed12_40_800.h5ad	nuSVR	100	1.5919966666666667	124.17574
TSP27_random_rep3_seed12_40_800.h5ad	nuSVR	100	0.6757516666666669	52.708630000000014
TSP27_random_rep4_seed12_40_800.h5ad	nuSVR	100	1.3732505128205128	107.11354
TSP27_random_rep5_seed12_40_800.h5ad	nuSVR	100	1.8403337179487176	143.54602999999997
TSP25_random_rep1_seed6_30_600.h5ad	nuSVR	100	1.9317039743589743	150.67291
TSP25_random_rep2_seed6_30_600.h5ad	nuSVR	100	0.7716879487179489	60.19166000000001
TSP25_random_rep3_seed6_30_600.h5ad	nuSVR	100	1.4368885897435895	112.07730999999998
TSP25_random_rep4_seed6_30_600.h5ad	nuSVR	100	1.1087573076923076	86.48307
TSP25_random_rep5_seed6_30_600.h5ad	nuSVR	100	1.3502041025641025	105.31591999999999
TSP25_random_rep1_seed5_50_1000.h5ad	nuSVR	100	1.383429487179487	107.90749999999998
TSP25_random_rep2_seed5_50_1000.h5ad	nuSVR	100	1.1244096153846157	87.70395000000002
TSP25_random_rep3_seed5_50_1000.h5ad	nuSVR	100	1.741476923076924	135.83520000000007
TSP25_random_rep4_seed5_50_1000.h5ad	nuSVR	100	1.3128637179487173	102.40336999999994
TSP25_random_rep5_seed5_50_1000.h5ad	nuSVR	100	1.2761473076923078	99.53949000000001
TSP27_random_rep1_seed4_10_200.h5ad	nuSVR	100	1.699540128205128	132.56412999999998
TSP27_random_rep2_seed4_10_200.h5ad	nuSVR	100	1.7227806410256399	134.37688999999992
TSP27_random_rep3_seed4_10_200.h5ad	nuSVR	100	1.5019464102564102	117.15182
TSP27_random_rep4_seed4_10_200.h5ad	nuSVR	100	1.8824469230769232	146.83086
TSP27_random_rep5_seed4_10_200.h5ad	nuSVR	100	1.3283721794871794	103.61303
TSP27_random_rep1_seed13_10_200.h5ad	nuSVR	100	1.293764743589744	100.91365000000002
TSP27_random_rep2_seed13_10_200.h5ad	nuSVR	100	2.0443308974358976	159.45781
TSP27_random_rep3_seed13_10_200.h5ad	nuSVR	100	1.8495469230769226	144.26465999999996
TSP27_random_rep4_seed13_10_200.h5ad	nuSVR	100	1.9831017948717944	154.68193999999997
TSP27_random_rep5_seed13_10_200.h5ad	nuSVR	100	1.8413503846153845	143.62533
TSP27_random_rep1_seed7_40_800.h5ad	nuSVR	100	1.9274311538461542	150.33963000000003
TSP27_random_rep2_seed7_40_800.h5ad	nuSVR	100	0.9742380769230774	75.99057000000003
TSP27_random_rep3_seed7_40_800.h5ad	nuSVR	100	1.434493717948718	111.89051
TSP27_random_rep4_seed7_40_800.h5ad	nuSVR	100	1.468983333333334	114.58070000000005
TSP27_random_rep5_seed7_40_800.h5ad	nuSVR	100	1.3627716666666667	106.29619000000001
TSP21_random_rep1_seed12_50_1000.h5ad	nuSVR	100	1.4119905128205128	110.13526
TSP21_random_rep2_seed12_50_1000.h5ad	nuSVR	100	1.3418614102564104	104.66519000000001
TSP21_random_rep3_seed12_50_1000.h5ad	nuSVR	100	1.0443135897435898	81.45646
TSP21_random_rep4_seed12_50_1000.h5ad	nuSVR	100	1.1178170512820516	87.18973000000003
TSP21_random_rep5_seed12_50_1000.h5ad	nuSVR	100	1.1594348717948717	90.43592
TSP21_random_rep1_seed9_20_400.h5ad	nuSVR	100	1.9595334615384614	152.84360999999998
TSP21_random_rep2_seed9_20_400.h5ad	nuSVR	100	1.3190955128205128	102.88945
TSP21_random_rep3_seed9_20_400.h5ad	nuSVR	100	1.8833779487179492	146.90348000000003
TSP21_random_rep4_seed9_20_400.h5ad	nuSVR	100	1.3200398717948716	102.96310999999999
TSP21_random_rep5_seed9_20_400.h5ad	nuSVR	100	1.7787132051282055	138.73963000000003
TSP21_random_rep1_seed6_40_800.h5ad	nuSVR	100	1.7777580769230765	138.66512999999998
TSP21_random_rep2_seed6_40_800.h5ad	nuSVR	100	1.4795139743589742	115.40208999999999
TSP21_random_rep3_seed6_40_800.h5ad	nuSVR	100	1.2319780769230773	96.09429000000003
TSP21_random_rep4_seed6_40_800.h5ad	nuSVR	100	1.5715501282051278	122.58090999999997
TSP21_random_rep5_seed6_40_800.h5ad	nuSVR	100	1.374259358974359	107.19223000000001
TSP27_random_rep1_seed7_30_600.h5ad	nuSVR	100	1.6448434615384615	128.29779
TSP27_random_rep2_seed7_30_600.h5ad	nuSVR	100	1.7034955128205131	132.87265000000002
TSP27_random_rep3_seed7_30_600.h5ad	nuSVR	100	1.3315294871794874	103.85930000000002
TSP27_random_rep4_seed7_30_600.h5ad	nuSVR	100	1.301286923076923	101.50037999999999
TSP27_random_rep5_seed7_30_600.h5ad	nuSVR	100	1.0992228205128207	85.73938000000001
TSP27_random_rep1_seed13_30_600.h5ad	nuSVR	100	1.8166941025641024	141.70213999999999
TSP27_random_rep2_seed13_30_600.h5ad	nuSVR	100	1.152199871794872	89.87159000000001
TSP27_random_rep3_seed13_30_600.h5ad	nuSVR	100	2.274430897435898	177.40561000000005
TSP27_random_rep4_seed13_30_600.h5ad	nuSVR	100	1.1939115384615384	93.1251
TSP27_random_rep5_seed13_30_600.h5ad	nuSVR	100	1.377465	107.44227
TSP27_random_rep1_seed5_30_600.h5ad	nuSVR	100	1.5519746153846155	121.05402000000001
TSP27_random_rep2_seed5_30_600.h5ad	nuSVR	100	1.2191128205128208	95.09080000000002
TSP27_random_rep3_seed5_30_600.h5ad	nuSVR	100	1.66751141025641	130.06588999999997
TSP27_random_rep4_seed5_30_600.h5ad	nuSVR	100	1.0458676923076924	81.57768
TSP27_random_rep5_seed5_30_600.h5ad	nuSVR	100	1.9431374358974365	151.56472000000005
TSP25_random_rep1_seed11_30_600.h5ad	nuSVR	100	1.1916965384615381	92.95232999999998
TSP25_random_rep2_seed11_30_600.h5ad	nuSVR	100	1.814677820512821	141.54487000000003
TSP25_random_rep3_seed11_30_600.h5ad	nuSVR	100	1.4627180769230772	114.09201000000002
TSP25_random_rep4_seed11_30_600.h5ad	nuSVR	100	1.355573205128205	105.73470999999999
TSP25_random_rep5_seed11_30_600.h5ad	nuSVR	100	1.0477992307692305	81.72833999999999
TSP25_random_rep1_seed11_10_200.h5ad	nuSVR	100	1.206326666666667	94.09348000000003
TSP25_random_rep2_seed11_10_200.h5ad	nuSVR	100	1.8771210256410262	146.41544000000005
TSP25_random_rep3_seed11_10_200.h5ad	nuSVR	100	1.6569370512820512	129.24108999999999
TSP25_random_rep4_seed11_10_200.h5ad	nuSVR	100	1.5449417948717952	120.50546000000003
TSP25_random_rep5_seed11_10_200.h5ad	nuSVR	100	1.8572667948717951	144.86681000000002
TSP27_random_rep1_seed11_40_800.h5ad	nuSVR	100	1.1036246153846154	86.08272000000001
TSP27_random_rep2_seed11_40_800.h5ad	nuSVR	100	1.134545512820513	88.49455000000002
TSP27_random_rep3_seed11_40_800.h5ad	nuSVR	100	1.3172625641025646	102.74648000000003
TSP27_random_rep4_seed11_40_800.h5ad	nuSVR	100	0.9857538461538459	76.88879999999997
TSP27_random_rep5_seed11_40_800.h5ad	nuSVR	100	1.1802711538461537	92.06114999999998
TSP21_random_rep1_seed3_10_200.h5ad	nuSVR	100	1.934329358974359	150.87769
TSP21_random_rep2_seed3_10_200.h5ad	nuSVR	100	1.4404865384615384	112.35794999999999
TSP21_random_rep3_seed3_10_200.h5ad	nuSVR	100	1.5613383333333333	121.78439
TSP21_random_rep4_seed3_10_200.h5ad	nuSVR	100	1.889846538461539	147.40803000000005
TSP21_random_rep5_seed3_10_200.h5ad	nuSVR	100	1.8894808974358979	147.37951000000004
TSP21_random_rep1_seed7_10_200.h5ad	nuSVR	100	2.168259615384615	169.12425
TSP21_random_rep2_seed7_10_200.h5ad	nuSVR	100	1.517824102564103	118.39028000000003
TSP21_random_rep3_seed7_10_200.h5ad	nuSVR	100	1.8119841025641024	141.33476
TSP21_random_rep4_seed7_10_200.h5ad	nuSVR	100	1.5904033333333338	124.05146000000003
TSP21_random_rep5_seed7_10_200.h5ad	nuSVR	100	1.2588464102564103	98.19002
TSP25_random_rep1_seed9_40_800.h5ad	nuSVR	100	0.904127564102564	70.52194999999999
TSP25_random_rep2_seed9_40_800.h5ad	nuSVR	100	1.8615541025641023	145.20121999999998
TSP25_random_rep3_seed9_40_800.h5ad	nuSVR	100	1.6633092307692305	129.73811999999998
TSP25_random_rep4_seed9_40_800.h5ad	nuSVR	100	1.5337452564102565	119.63213
TSP25_random_rep5_seed9_40_800.h5ad	nuSVR	100	1.6432641025641026	128.1746
TSP21_random_rep1_seed3_30_600.h5ad	nuSVR	100	1.0557403846153848	82.34775000000002
TSP21_random_rep2_seed3_30_600.h5ad	nuSVR	100	1.293849358974359	100.92025
TSP21_random_rep3_seed3_30_600.h5ad	nuSVR	100	1.212660641025641	94.58753
TSP21_random_rep4_seed3_30_600.h5ad	nuSVR	100	1.7844397435897434	139.1863
TSP21_random_rep5_seed3_30_600.h5ad	nuSVR	100	1.2874012820512821	100.41730000000001
TSP21_random_rep1_seed5_50_1000.h5ad	nuSVR	100	0.9661408974358977	75.35899000000002
TSP21_random_rep2_seed5_50_1000.h5ad	nuSVR	100	1.8607293589743596	145.13689000000005
TSP21_random_rep3_seed5_50_1000.h5ad	nuSVR	100	1.058738333333334	82.58159000000005
TSP21_random_rep4_seed5_50_1000.h5ad	nuSVR	100	1.008849487179487	78.69026
TSP21_random_rep5_seed5_50_1000.h5ad	nuSVR	100	0.7237562820512823	56.452990000000014
TSP27_random_rep1_seed10_10_200.h5ad	nuSVR	100	1.4903252564102563	116.24537
TSP27_random_rep2_seed10_10_200.h5ad	nuSVR	100	1.7666288461538464	137.79705
TSP27_random_rep3_seed10_10_200.h5ad	nuSVR	100	1.5836925641025645	123.52802000000003
TSP27_random_rep4_seed10_10_200.h5ad	nuSVR	100	1.6231320512820513	126.6043
TSP27_random_rep5_seed10_10_200.h5ad	nuSVR	100	1.6173782051282053	126.15550000000002
TSP21_random_rep1_seed12_20_400.h5ad	nuSVR	100	1.8055492307692305	140.83283999999998
TSP21_random_rep2_seed12_20_400.h5ad	nuSVR	100	1.3240371794871792	103.27489999999999
TSP21_random_rep3_seed12_20_400.h5ad	nuSVR	100	1.3998010256410254	109.18447999999998
TSP21_random_rep4_seed12_20_400.h5ad	nuSVR	100	0.6251765384615384	48.76377
TSP21_random_rep5_seed12_20_400.h5ad	nuSVR	100	1.7304801282051283	134.97745
TSP21_random_rep1_seed9_10_200.h5ad	nuSVR	100	1.2641365384615386	98.60265000000001
TSP21_random_rep2_seed9_10_200.h5ad	nuSVR	100	2.54292641025641	198.34825999999998
TSP21_random_rep3_seed9_10_200.h5ad	nuSVR	100	1.5773669230769234	123.03462000000003
TSP21_random_rep4_seed9_10_200.h5ad	nuSVR	100	1.9258798717948717	150.21863
TSP21_random_rep5_seed9_10_200.h5ad	nuSVR	100	1.3653484615384615	106.49717999999999
TSP25_random_rep1_seed4_30_600.h5ad	nuSVR	100	1.3775347435897438	107.44771000000001
TSP25_random_rep2_seed4_30_600.h5ad	nuSVR	100	1.5232516666666667	118.81363
TSP25_random_rep3_seed4_30_600.h5ad	nuSVR	100	1.3895383333333333	108.38399
TSP25_random_rep4_seed4_30_600.h5ad	nuSVR	100	1.760848846153846	137.34620999999999
TSP25_random_rep5_seed4_30_600.h5ad	nuSVR	100	0.7862343589743591	61.32628000000001
TSP25_random_rep1_seed4_40_800.h5ad	nuSVR	100	1.1713726923076921	91.36706999999998
TSP25_random_rep2_seed4_40_800.h5ad	nuSVR	100	1.896107820512821	147.89641000000003
TSP25_random_rep3_seed4_40_800.h5ad	nuSVR	100	1.1801970512820517	92.05537000000002
TSP25_random_rep4_seed4_40_800.h5ad	nuSVR	100	1.0666369230769228	83.19767999999998
TSP25_random_rep5_seed4_40_800.h5ad	nuSVR	100	1.1686592307692314	91.15542000000005
TSP25_random_rep1_seed13_40_800.h5ad	nuSVR	100	1.5128520512820511	118.00245999999999
TSP25_random_rep2_seed13_40_800.h5ad	nuSVR	100	1.2274412820512817	95.74041999999997
TSP25_random_rep3_seed13_40_800.h5ad	nuSVR	100	0.7784847435897431	60.72180999999996
TSP25_random_rep4_seed13_40_800.h5ad	nuSVR	100	1.3318383333333335	103.88339
TSP25_random_rep5_seed13_40_800.h5ad	nuSVR	100	1.0045180769230773	78.35241000000003
TSP21_random_rep1_seed3_40_800.h5ad	nuSVR	100	1.4533805128205124	113.36367999999997
TSP21_random_rep2_seed3_40_800.h5ad	nuSVR	100	1.2818134615384613	99.98144999999998
TSP21_random_rep3_seed3_40_800.h5ad	nuSVR	100	1.410651153846153	110.03078999999994
TSP21_random_rep4_seed3_40_800.h5ad	nuSVR	100	1.2032401282051282	93.85273
TSP21_random_rep5_seed3_40_800.h5ad	nuSVR	100	0.9698015384615385	75.64452
TSP21_random_rep1_seed7_40_800.h5ad	nuSVR	100	0.9064273076923078	70.70133000000001
TSP21_random_rep2_seed7_40_800.h5ad	nuSVR	100	1.2294198717948712	95.89474999999996
TSP21_random_rep3_seed7_40_800.h5ad	nuSVR	100	1.848660256410256	144.19549999999998
TSP21_random_rep4_seed7_40_800.h5ad	nuSVR	100	1.5310641025641023	119.42299999999999
TSP21_random_rep5_seed7_40_800.h5ad	nuSVR	100	1.9388343589743577	151.2290799999999
TSP27_random_rep1_seed8_40_800.h5ad	nuSVR	100	1.0918446153846155	85.16388
TSP27_random_rep2_seed8_40_800.h5ad	nuSVR	100	1.8245575641025642	142.31549
TSP27_random_rep3_seed8_40_800.h5ad	nuSVR	100	1.193862307692308	93.12126000000004
TSP27_random_rep4_seed8_40_800.h5ad	nuSVR	100	1.4300138461538465	111.54108000000004
TSP27_random_rep5_seed8_40_800.h5ad	nuSVR	100	1.5412773076923074	120.21962999999998
TSP21_random_rep1_seed6_10_200.h5ad	nuSVR	100	1.4433469230769234	112.58106000000002
TSP21_random_rep2_seed6_10_200.h5ad	nuSVR	100	1.854837692307691	144.6773399999999
TSP21_random_rep3_seed6_10_200.h5ad	nuSVR	100	1.021335256410256	79.66414999999996
TSP21_random_rep4_seed6_10_200.h5ad	nuSVR	100	1.542703076923077	120.33084
TSP21_random_rep5_seed6_10_200.h5ad	nuSVR	100	1.399302692307692	109.14560999999998
TSP27_random_rep1_seed11_50_1000.h5ad	nuSVR	100	1.0450584615384615	81.51455999999999
