Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	NoiseLevel	Sample
0.0	0.00063	0.00076	0.00074	0.00052	0.00091	16.43855	5.26592	2.00024	0.61038	0.00057	0.00052	12.123729999999998	0.09258	0.00036	0.00083	2.51282	37.95053	14.16652	0.00363	0.19044	1.8877	0.00276	20.11843	20.540080000000003	9.23359	8.61656	0.0002	5.420017857142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_833978_6
1e-05	4.98703	0.00081	0.00074	5.20668	0.00098	26.4749	7.58315	3.06706	0.50578	0.00042	11.53697	5.34624	4.860799999999999	0.00058	0.00232	2.69307	4.76294	14.59915	0.00187	0.07224	1.3363	6.63617	4.28832	27.64309	13.28685	12.23135	0.00032	5.611647857142855	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_722846_11
1e-05	0.00069	0.00113	0.001	0.00048	0.00092	19.3155	0.05468	2.49742	0.00153	0.96246	8.36753	0.01453	32.58176	0.00061	8.56106	4.42654	18.19934	9.39781	0.00127	0.04857	0.01011	0.00132	9.92075	9.65272	11.94272	18.76217	0.00021	5.525887142857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_736395_6
1e-05	4.86198	0.00091	0.00107	0.00043	0.00108	17.41114	4.7973	1.93372	0.00123	37.53209	4.99213	0.0084	9.10989	0.00085	46.16586	0.66117	5.34686	2.3166	0.0011	0.07011	0.61007	0.00189	2.21446	5.33639	10.53405	7.309769999999999	0.00028	5.757887142857142	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_845654_9
1e-05	9.65194	0.00112	0.00085	21.72208	0.00069	15.57123	5.45899	1.25522	0.00559	0.63753	5.57119	4.70703	4.9532300000000005	0.00053	6.29517	3.66907	13.34912	32.32695	0.00096	0.08739	1.06999	4.99927	8.23479	4.72976	14.79519	3.780449999999999	0.00023	5.816984642857142	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_310030_12
1e-05	0.00078	0.00075	0.00061	9.37918	0.00094	19.752840000000003	4.91509	0.72139	0.00187	0.44199	4.99898	4.71527	32.901430000000005	0.00067	5.94807	5.05369	6.30503	16.09996	0.00077	0.03093	0.60164	4.998880000000001	7.85794	4.70891	14.77318	13.53066	0.00023	5.633631785714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_311035_11
1e-05	4.9933	0.00095	0.00039	0.00067	0.00124	52.50363	4.83283	0.32702	0.06047	0.29989	8.32227	0.00415	4.91648	0.00051	4.74452	3.99194	0.00377	6.30708	0.00191	0.04305	0.67988	54.73004	5.6196	4.63869	11.36419	5.967459999999999	0.00033	6.227009642857141	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_757027_9
1e-05	14.99387	0.00119	0.00069	5.01332	0.00111	16.2318	4.91957	6.23379	0.00979	0.36164	14.20303	21.24145	4.73835	0.00053	4.46117	5.2963	0.00235	11.5569	0.00111	0.09531	0.44969	5.35438	6.60723	7.41229	17.4432	18.04455	0.00026	5.881245714285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_673036_10
1e-05	0.00067	0.00059	0.00059	0.00069	0.00101	2.0600999999999985	0.02485	0.00542	1.43983	0.00042	0.0009	12.72994	11.49447	0.00045	0.00041	1.10882	13.21096	3.53257	0.04111	0.24844	0.78591	0.3414	15.06808	0.04137	6.3818	6.34969	0.00024	2.6739550000000003	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_599749_4
1e-05	5.022460000000001	0.00082	0.00044	19.92613	0.00105	21.90303	0.01844	0.00551	0.27833	0.34112	5.24164	0.01552	0.00164	0.00057	5.45277	0.74673	5.128950000000001	24.23204	0.00368	0.07306	0.38815	17.88835	5.78369	4.90908	9.19909	0.57627	0.00021	4.540670714285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_52470_8
1e-05	5.72507	0.00087	0.00222	10.81128	0.00054	6.17575	12.39282	0.32111	0.001	0.58735	0.00048	0.01903	0.00584	0.00041	4.51759	5.84882	61.37058999999999	34.82894	0.00085	0.27534	3.70483	0.00168	27.91836	0.08368	11.21971	3.82039	0.00017	6.772668928571427	BayesPrism	2Median_300_500	0.9	T00_v2_Later-8_491795_5
1e-05	0.00104	0.00074	11.590089999999996	0.00059	0.00066	0.00102	26.5715	21.04641	0.00096	0.00035	0.00146	0.00054	0.00185	0.00072	6.55916	0.00065	0.21166	0.00213	0.00064	0.0271	0.39396	1.89589	0.00075	15.57694	1.86803	0.60864	0.00155	3.084465714285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_864652_4
0.0	0.00113	0.00098	6.656130000000001	4.906790000000001	0.00046	9.11563	0.17716	34.353449999999995	0.00062	0.00059	0.00027	0.00028	0.00161	0.00045	0.01905	2.07018	0.04087	0.00724	0.00313	0.02986	0.00068	28.02695	0.00057	0.0003	8.58189	2.75512	0.00036	3.455419642857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_107142_5
1e-05	9.65022	0.00075	12.999750000000002	0.00058	0.00056	52.89571	0.00244	11.05045	0.00049	0.00033	0.00045	0.00028	0.0019	0.00046	5.64249	0.30418	0.0278	0.00108	0.00246	0.16011	0.00161	61.92018	0.00054	0.00235	3.78767	0.01183	0.01107	5.659919642857145	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_804506_5
1e-05	5.51934	0.00198	1.1781100000000002	5.46853	0.00062	11.0755	0.3840699999999994	0.86779	0.00156	0.00024	0.00055	0.0003	0.9837	0.00044	4.77188	3.27809	0.0218	0.00145	0.00123	0.00101	0.0017	47.17499	0.00048	64.38447000000001	2.77718	2.8454	0.00228	5.383739285714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_175912_5
1e-05	0.00135	0.00131	4.99956	4.19532	0.00075	3.94622	12.95496	3.99355	0.00161	0.00026	0.00305	0.00912	0.68679	0.0005	1.2215600000000002	3.46561	4.95368	0.00139	0.00189	0.02981	0.03337	54.89069	0.00054	59.48079	2.84781	0.0340800000000003	0.00153	5.6341825000000005	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_577802_9
2e-05	1.39203	1.85092	2.7730600000000005	3.82921	0.00068	5.00955	2.27123	0.00111	0.00078	0.00033	0.00035	0.00212	0.01469	0.00035	11.39399	0.00238	5.230079999999999	0.00117	0.00093	0.06743	0.00118	26.345020000000005	0.00052	4.97803	0.71646	0.52555	0.01871	2.3724242857142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_394282_7
1e-05	1.0271400000000002	0.00576	0.00332	0.00052	0.0005	1.9407	0.00496	9.370470000000005	0.00157	0.00044	0.0003	0.00023	0.147	0.00034	0.04129	0.017	0.00295	0.00153	0.00132	0.01083	0.00103	23.73566	0.00067	20.47571	3.37571	1.57872	0.00097	2.2052375	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_299301_4
1e-05	5.299809999999999	0.00124	16.142490000000002	0.00046	0.00045	2.13171	3.80598	4.70061	0.00152	0.00042	0.00049	0.03206	0.05074	0.00052	1.89858	0.69358	11.81265	0.0013	0.00091	0.13463	0.00954	34.52975	0.00062	29.87703	2.79644	2.932880000000001	0.00152	4.173497857142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_233665_8
1e-05	3.48691	0.00111	0.01564	11.156239999999997	0.00149	0.00115	0.12305	0.20757	0.00669	0.00032	0.00031	0.06753	0.0047	0.00053	16.58728	0.75602	13.86603	0.00217	0.00081	0.18028	0.00141	24.40995	0.00043	0.02991	3.63581	8.67449	0.00123	2.9721096428571436	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_40569_5
0.0	0.00373	0.00059	7.62031	0.00049	0.00054	0.00094	7.1353	12.27411	0.00084	0.00033	0.00035	0.05213	0.0023	0.00101	2.09827	0.00163	16.575599999999998	0.00231	0.00087	0.27536	0.01162	3.64238	0.00078	0.00071	5.87746	2.119	0.00046	2.0606935714285712	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_759729_5
1e-05	4.587430000000001	0.00401	4.29796	0.00046	0.00056	11.67148	0.06715	3.28011	0.00096	0.00068	0.0008	0.00029	0.68532	0.00044	0.2157	3.06595	0.00414	0.00102	0.0012	0.0163	0.00111	42.597	0.00053	53.12614	1.74146	3.39428	0.01345	4.599140714285715	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_625145_5
1e-05	0.24791	0.00711	7.61546	3.63492	0.00093	0.00153	51.25302000000001	7.224350000000001	0.00268	0.00034	0.00029	0.00036	1.84075	0.00038	21.17808	0.47825	0.01794	0.00894	0.00106	0.01271	0.35788	25.08725	0.00065	0.0008	5.0023	0.24809	0.00062	4.436593214285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_913037_5
1e-05	0.1392199999999999	0.6116	0.00361	5.15427	0.00054	0.14099	6.8220600000000005	11.0276	0.00104	0.00034	0.00032	0.01596	0.00973	0.0003	2.73131	1.01022	7.43682	0.00123	0.0011	0.09309	0.00206	36.360510000000005	0.00053	8.94463	2.57463	4.035489999999999	0.00101	3.111436428571428	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_550855_8
2e-05	0.71159	0.06294	0.00433	4.98174	0.00092	11.4767	9.000910000000001	9.15719	0.00118	0.00035	0.00032	0.01135	0.26703	0.00044	10.27121	2.90279	5.57679	0.00319	0.00086	0.0752	0.00484	46.13392	0.00057	5.5824	3.02518	2.82125	0.01869	4.003353571428572	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_825566_8
1e-05	0.98624	0.40622	0.1124	8.53067	0.00093	0.00328	1.77041	17.917089999999998	0.00178	0.00031	0.00029	0.00029	0.50435	0.00032	4.51343	0.04886	0.02471	0.0021	0.00089	0.03446	1.11095	26.58731	0.00053	8.8022	2.01022	0.66907	0.00144	2.6443128571428574	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_800049_6
0.0	1.85367	0.00079	0.00171	12.75743	0.00057	32.92212	0.12176	5.13513	0.00084	0.01713	0.00034	0.00944	0.00167	0.00044	0.04144	0.93636	5.565049999999999	0.00157	0.00108	0.15173	0.00171	64.01178	0.00044	6.4979700000000005	4.38106	4.950940000000001	0.00043	4.977307142857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_337318_7
0.0	5.64099	0.00069	0.02171	0.00063	0.00041	0.00171	0.00177	23.55811	0.00071	0.00354	0.00027	0.00033	0.00173	0.00055	0.06255	0.38327	0.00031	0.0046	0.00366	0.01302	0.00068	24.51427	0.00042	9.34754	8.19899	5.33035	0.00046	2.7533310714285717	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_970107_4
1e-05	0.00127	0.00056	5.96086	0.00069	0.0005	60.46786	5.40128	0.04984	0.00058	0.00033	0.00031	0.04378	0.00117	0.00042	4.45383	0.00821	14.03597	0.00163	0.00116	0.27552	0.00514	75.27742	0.00042	0.00309	2.48882	0.2344	0.0028	6.025638214285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_118830_5
1e-05	4.326099999999999	0.00217	5.57166	0.00064	0.00051	7.62698	2.28754	5.965090000000001	0.00134	0.00033	0.00056	0.00322	0.78779	0.00036	2.2910400000000006	3.17493	4.99288	0.00164	0.00174	0.02586	0.00124	43.88511	0.00045	49.19022	2.88745	0.5014900000000004	0.00232	4.768952499999999	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_728497_9
1e-05	2.46733	0.0033	5.17768	0.0004	0.00076	10.72589	44.81125	5.20914	0.00193	0.00029	0.00036	0.01072	1.15861	0.00034	17.937	0.0056	5.10913	0.00146	0.00117	0.06089	0.36767	39.87658	0.00075	0.00063	3.3876	0.32751	0.00148	4.880195714285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_729834_6
7e-05	0.39528	0.00181	6.17646	0.0004	0.00351	0.00117	19.00516	0.26325	0.00234	0.00038	0.00027	0.00032	2.32391	0.00041	12.796809999999994	0.19473	0.02623	0.00131	0.00111	0.01761	0.00622	16.435049999999997	0.00051	0.04345	2.38824	3.49861	0.01939	2.271571785714285	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_488546_4
0.0	3.9067	0.00115	0.00342	0.00046	0.00041	0.00235	0.09375	26.63695	0.00057	0.04796	0.00026	0.00028	0.00161	0.00064	0.0677	0.05255	0.00066	0.00192	0.0009	0.05767	0.00054	23.80986	0.00039	7.38693	6.45142	7.333740000000002	0.00038	2.7093275000000006	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_21005_5
1e-05	5.81404	0.0005	15.57434	0.00048	0.00055	49.49977	3.96347	28.2472	0.00074	0.01236	0.00048	0.00026	0.00202	0.00059	0.00089	0.02013	0.00686	0.00246	0.00198	0.19005	4.10414	63.00022	0.00072	0.00035	3.46234	6.786	0.00111	6.453359285714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_948778_5
4e-05	0.9251499999999986	0.00345	6.71614	5.784800000000001	0.0026	0.00182	6.72419	6.44961	0.00148	0.00031	0.00058	0.00025	1.01692	0.00058	14.29849	2.37489	0.00558	0.0024	0.00092	0.01958	0.15942	23.19495	0.00052	7.35957	2.81472	3.34561	0.02882	2.901192499999999	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_968070_7
1e-05	0.0328	0.00059	6.39934	0.00054	0.00064	5.00118	4.86958	25.10693	0.00088	0.00028	0.00029	0.00024	0.00131	0.0034	14.31178	0.00307	0.00357	0.00071	0.00057	0.14847	1.57589	16.97271	0.00054	0.01692	3.25493	11.132219999999997	0.00038	3.1728489285714283	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_657190_4
1e-05	1.22189	1.10074	4.796970000000002	0.00053	0.00057	8.88642	7.55748	17.75875	0.00098	0.00236	0.00032	0.00025	0.00861	0.00032	0.00486	0.00758	0.0545	0.00188	0.00091	0.05875	0.00277	19.15461	0.00075	0.0098	2.18034	0.06841	0.00294	2.245867857142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_990999_4
1e-05	2.0843	0.4102	9.10713	0.00056	0.00075	5.15538	4.72497	4.9841	0.00134	0.00033	0.00038	0.02081	0.02431	0.00038	3.93261	0.02133	10.91814	0.00263	0.00115	0.12551	0.00162	27.702079999999995	0.00039	5.00469	1.67649	2.29998	0.00677	2.793155	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_689842_10
1e-05	0.00969	0.00192	17.45195	0.00047	0.001	0.00229	3.837	49.66003	0.00104	0.00037	0.00027	0.00264	0.25795	0.00072	1.7645	0.01354	5.62564	0.00261	0.00085	0.13421	6.72568	29.37699	0.00075	7.205590000000001	2.96253	0.0581899999999997	0.00046	4.467817500000001	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_217800_6
1e-05	2.09049	0.00099	0.00189	20.385969999999997	0.00163	4.99615	1.1094400000000002	3.16061	0.03693	0.00028	0.00036	0.01837	0.00672	0.00035	2.07797	1.18201	4.96066	0.00638	0.00047	0.03503	0.00907	24.15681	0.00078	5.00134	5.62297	4.36423	0.00047	2.8295850000000002	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_451955_6
1e-05	0.00044	0.00205	0.1511399999999998	0.0005	0.00065	3.84306	11.96184	4.5543700000000005	0.00139	0.00027	0.00137	0.00029	1.07497	0.00038	9.54839	1.62934	0.01937	0.00129	0.00175	0.0095	0.12026	53.19647	0.00046	49.98303000000001	2.70103	2.18175	0.00153	5.035246428571429	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_194079_5
1e-05	0.00241	0.0025	0.00401	4.08284	0.00072	5.133940000000001	13.649580000000002	3.5373600000000005	0.0013	0.0003	0.00119	0.00828	0.74946	0.00036	6.29999	3.57291	5.023300000000001	0.0035	0.00158	0.02734	0.00711	58.277800000000006	0.00046	49.69808	2.7609	0.8658199999999994	0.0009	5.489783928571429	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_465523_8
1e-05	2.70762	0.00068	0.0023	20.443340000000006	0.00331	0.00128	2.0083900000000003	0.00795	0.07951	0.00029	0.00036	0.02851	0.00976	0.00042	2.12054	0.02274	5.61469	0.00163	0.00085	0.05182	0.00532	11.14264	0.00081	0.00086	5.50193	6.37462	0.00066	2.004744285714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_800484_4
1e-05	1.15624	0.00179	21.589150000000004	5.9139	0.00096	0.00144	5.455089999999999	6.32017	0.00187	0.00034	0.00036	0.25165	0.34526	0.00079	2.0195799999999995	0.01054	49.13884	0.14417	0.00201	1.021	0.00295	31.4933	0.00046	0.00503	5.55576	7.26199	0.0005	4.917683928571428	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_721767_7
1e-05	2.80691	0.00079	4.088130000000007	11.73239	0.00052	5.92302	9.0089	0.00066	0.00099	0.00027	0.00065	0.00026	0.00246	0.00033	1.34034	0.00155	0.13145	0.00164	0.00045	0.04358	0.00133	3.97477	0.00056	0.00207	1.85583	0.00204	0.00275	1.4615946428571436	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_203647_6
0.0	2.1284100000000006	0.00093	3.609959999999999	0.00053	0.00049	0.00137	2.02742	15.522	0.0009	0.09942	0.00036	0.01312	0.00178	0.00073	0.0679	0.00588	7.29625	0.00138	0.00089	0.18436	0.00105	16.459470000000003	0.00039	5.27902	3.62336	4.123669999999997	0.00032	2.1589771428571436	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_779427_7
1e-05	0.40314	0.0012	0.0153	13.924049999999998	0.00145	0.00691	28.72501	9.30266	0.00403	0.00027	0.00034	0.00036	0.47491	0.00046	14.16616	2.80194	0.00075	0.11694	0.00079	0.00112	0.12416	32.37472	0.00068	9.72325	7.46155	3.71684	0.00098	4.405356428571428	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_546940_4
2e-05	0.19438	0.83337	0.00085	3.83749	0.00054	8.28086	0.05026	4.905410000000001	0.00139	0.00028	0.00123	0.00519	0.40022	0.00033	3.21448	1.74279	5.03932	0.00131	0.001	0.03968	0.00127	45.84755	0.00053	39.91409	1.29086	1.7851400000000002	0.00203	4.192566785714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_544899_7
1e-05	2.18141	0.0012	13.05362	0.00048	0.00073	0.00146	4.71266	7.412409999999999	0.00136	0.00027	0.00076	0.15202	1.29676	0.00046	1.5970599999999997	0.16336	32.9219	0.0044	0.00334	0.57084	0.00164	27.63367	0.00042	5.106310000000001	3.32375	3.34826	0.01015	3.696453928571428	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_306323_7
1e-05	0.00063	0.00144	8.986800000000002	0.00046	0.00085	0.00606	36.87941	4.50938	0.0054	0.00038	0.00271	0.00764	0.63293	0.00073	1.81081	0.57327	5.34544	0.002	0.0011	0.0514	0.00827	22.71182	0.00058	45.938	3.24838	1.1707800000000006	0.00415	4.71074392857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_817558_6
1e-05	0.28548	0.00097	33.73107	0.00058	0.00064	0.00107	0.00648	0.01661	0.00257	0.00031	0.0004	0.16349	0.00323	0.0008	3.95284	0.00134	39.92464	0.03919	0.00129	0.76394	0.00113	5.050269999999999	0.00065	0.00435	2.53798	1.26302	0.00063	3.1341064285714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_188567_4
2e-05	0.01049	0.00119	22.37164	0.00051	0.00089	0.00477	7.349690000000001	32.73763	0.00234	0.00039	0.00041	0.04301	2.55435	0.00091	2.845980000000001	0.55506	13.40306	0.00117	0.00159	0.10892	4.53674	34.01937	0.00074	18.25104	4.37748	5.99453	0.00093	5.327673214285714	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_96620_5
1e-05	2.70383	0.00307	0.00248	16.7701	0.00102	0.00174	0.26946	7.03362	0.01716	0.01187	0.00043	0.01496	0.00423	0.00033	0.0221	0.43836	6.34334	0.00109	0.00067	0.08664	0.00105	22.39382	0.00075	0.00096	3.80525	0.3651800000000005	0.00061	2.153361785714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_398073_6
0.0	0.00123	0.00131	6.242839999999999	0.00071	0.00047	5.1106300000000005	0.00381	31.83095	0.00069	0.01082	0.00024	0.01851	0.0012	0.00058	0.03	0.38002	9.5844	0.00393	0.0188	0.11455	0.00084	27.01486	0.00047	0.00035	7.88697	4.79243	0.00034	3.323283928571428	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_188555_6
1e-05	3.2339100000000007	0.0008	36.99724	3.5591600000000003	0.00191	0.00139	11.25348	66.29038	0.00104	0.00029	0.00027	0.00028	1.60335	0.00141	7.544869999999999	0.03408	0.00101	0.00812	0.00129	0.06549	11.35993	15.344269999999998	0.00108	4.987690000000001	4.89068	4.04773	0.00089	6.115430357142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_124264_6
0.0	0.00052	0.00034	6.824470000000005	6.12364	0.00033	0.00133	27.99383	9.21033	0.00036	0.00884	0.00203	0.00418	0.00042	0.00032	0.00057	0.00049	6.754700000000001	0.00077	0.00039	0.05001	0.00531	0.00225	0.00041	0.00045	0.83871	0.00088	0.00041	2.0652246428571432	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_638517_4
1e-05	0.77428	1.7725	3.41489	0.00066	0.00068	0.00188	10.53845	12.335	0.00123	0.00027	0.00028	0.06232	0.20522	0.00043	3.61952	0.00374	17.17456	0.00285	0.00136	0.14965	0.00481	27.257439999999995	0.00049	0.0043	1.93632	0.83146	0.00142	2.860572142857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_631421_5
1e-05	0.0008	0.00101	7.084140000000001	0.00055	0.00082	22.47259	8.34012	5.3926	0.00094	0.00026	0.00043	0.00031	0.00878	0.00043	0.98238	1.46612	0.04814	0.00194	0.00138	0.07609	0.00209	46.82471	0.00053	20.56235	3.85201	3.5883499999999997	0.00216	4.311144285714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_52295_7
1e-05	0.00089	0.00151	11.44953	0.00044	0.00107	13.16548	57.71325	4.36497	0.00212	0.00039	0.00033	0.00039	0.95125	0.00041	23.97118	0.09792	0.01186	0.00148	0.00109	0.01387	0.67805	37.42664	0.00065	5.09842	5.15732	0.57273	0.00102	5.73872392857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_52413_5
1e-05	0.29749	0.00106	1.17922	0.00042	0.00045	0.00134	10.25102	6.960399999999993	0.00081	0.00035	0.00031	0.07132	0.01141	0.0004	4.3479	0.00488	16.0309	0.0016	0.00127	0.15397	0.04299	18.35821	0.00053	0.00058	6.51495	2.25046	0.00041	2.3744521428571432	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_98649_4
0.0	0.36123	0.00061	23.94695	10.41546	0.00054	0.00114	42.10331	0.00167	0.00104	0.06754	0.00044	0.0003	0.00111	0.00056	0.02639	0.00179	0.11122	0.00146	0.0005	0.10065	0.0008	6.613950000000001	0.00059	10.64418	3.62285	8.013670000000001	0.00058	3.787161785714286	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_796284_5
1e-05	0.8435000000000059	0.00092	10.84833	0.00064	0.00047	0.00186	5.06938	13.420229999999997	0.00098	0.00032	0.0011	0.00028	0.00928	0.00069	1.68684	0.00309	0.00971	0.00221	0.00118	0.03553	0.02995	1.89025	0.00042	0.00077	4.77812	0.00656	0.02362	1.380937142857143	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_115611_4
1e-05	0.2184	0.00116	0.28689	0.00046	0.00088	11.44468	0.00482	1.2766699999999993	0.00073	0.00026	0.00037	0.00033	0.0141	0.001	20.816599999999998	1.00277	0.00631	0.001	0.00086	0.03634	0.00135	29.45509	0.00054	6.18198	3.54637	5.107959999999999	0.03193	2.837137857142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_508157_5
2e-05	3.10502	0.00261	0.5808900000000001	4.063960000000001	0.00064	0.7693300000000001	8.72459	6.14227	0.002	0.00029	0.00064	0.0003	0.56406	0.00038	2.1396300000000004	3.17128	0.02074	0.00112	0.00091	0.01938	0.04133	47.88137	0.00057	47.34525	2.6169	0.4451499999999999	0.00374	4.558727499999999	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_639419_10
0.0	24.71483	0.00036	35.152159999999995	0.0005	0.00034	6.911549999999999	8.070969999999999	0.00046	0.00037	0.0003	0.00389	0.00041	0.00064	0.00039	1.76833	0.00064	0.18806	0.00328	0.00039	0.048	0.00101	1.50359	0.00038	0.00038	1.01656	0.00061	0.00631	2.8355253571428576	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_124949_4
1e-05	2.60286	0.00169	0.00256	7.483239999999999	0.00069	1.11111	1.53158	3.94146	0.0013	0.00025	0.0005	0.00031	0.2204	0.00046	8.367609999999999	5.07881	0.002	0.00104	0.00136	0.01417	0.00118	58.79498	0.00049	44.95153	3.04087	0.24479	0.00796	4.907328928571429	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_839403_7
1e-05	0.7206999999999999	0.00075	12.17249	0.00052	0.001	0.0012	5.60982	3.161459999999998	0.00198	0.00035	0.00033	0.00544	0.04069	0.00108	14.75143	0.00928	4.91181	0.00098	0.00088	0.07847	0.00642	4.76566	0.00059	0.03093	5.03095	6.99629	0.00896	2.0825167857142857	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_724535_7
1e-05	0.12099	0.0007	1.29094	0.00057	0.00063	0.0014	15.97651	4.77019	0.00142	0.00028	0.00026	0.00031	0.00361	0.0012	3.723110000000002	0.00592	0.0035	0.00128	0.00071	0.0442	0.01544	9.39406	0.00064	0.01869	5.69912	7.86308	0.00086	1.747843928571429	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_873460_4
1e-05	0.00107	0.00308	0.3615	0.00048	0.00105	12.7574	28.889	0.69126	0.00128	0.00035	0.00062	0.00035	0.88273	0.00049	5.2164	1.96463	0.00196	0.00099	0.00108	0.01624	0.02601	59.52695	0.00047	31.86674	2.74713	2.05663	0.01038	5.250938571428572	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_678015_4
1e-05	4.67236	0.00071	14.254239999999996	3.7223700000000006	0.00076	6.07666	12.978170000000002	4.66125	0.00098	0.0003	0.00065	0.00262	0.00634	0.00071	1.9713200000000004	0.02047	4.774109999999999	0.00172	0.00078	0.08555	0.00379	11.25929	0.00054	15.73001	4.13841	1.14926	0.00131	3.054096071428571	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_973858_10
1e-05	0.00216	0.00139	1.983579999999999	4.39132	0.00046	0.0022	0.25665	29.314120000000003	0.00079	0.0003	0.00028	0.0003	0.00292	0.00045	5.36392	2.32878	0.01589	0.00541	0.00373	0.00298	0.00071	25.545060000000003	0.00043	5.34668	8.25199	6.00912	0.00045	3.1725742857142865	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_295083_6
1e-05	0.00073	0.00078	6.963570000000001	0.00058	0.00054	5.38258	0.05185	26.98825	0.00087	0.00032	0.00025	0.00027	0.00319	0.00064	5.687939999999999	0.72175	0.03391	0.00214	0.00209	0.0407	0.0006	21.89284	0.00039	5.930619999999999	7.50949	6.76136	0.00054	3.1420999999999997	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_625103_6
0.0	5.760930000000001	0.00053	0.00581	5.57985	0.00049	70.77674999999999	0.6107	5.61825	0.00039	0.00024	0.00043	0.00027	0.00121	0.0004	3.6572	0.13825	0.00025	0.00112	0.0019	0.18515	0.42868	87.32226	0.00044	0.00096	2.67731	0.00509	0.0111	6.528069999999999	BayesPrism	2Median_300_500	0.9	T00_v2_Later-12_522199_5
