	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
480303_1	0.0	1.0	0.0	0.0	59.76	0.0	0.0	0.01	2.47	0.02	2.15	0.0	0.29	1.58	28.36	0.08	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.1	0.0	0.13	0.31	1.73	0.0	1.83	QP
255058_2	0.0	1.71	12.37	12.9	38.95	0.0	0.0	0.0	9.33	0.0	0.0	0.0	1.55	0.0	0.0	1.02	0.96	1.77	0.0	0.98	1.72	0.84	0.0	1.41	0.0	4.24	1.39	4.02	0.99	3.84	QP
253665_1	1.15	2.14	5.57	4.15	54.65	0.0	0.0	0.0	6.16	0.56	0.0	0.0	1.35	0.43	5.09	1.04	0.82	1.49	0.97	0.0	1.66	0.87	0.0	1.18	0.0	1.58	1.42	3.76	1.07	2.89	QP
103651_1	0.0	0.0	0.0	0.0	57.45	0.0	0.0	0.0	2.64	0.0	1.33	0.0	0.0	0.53	33.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37	0.0	0.0	0.0	2.31	QP
291886_1	0.0	0.99	0.81	1.74	62.56	0.0	0.0	0.0	3.15	0.0	1.02	0.0	0.38	1.04	20.78	0.0	0.0	0.17	0.0	0.0	0.28	0.0	0.0	0.31	0.0	0.66	0.4	1.81	0.0	3.89	QP
229182_1	0.83	1.6	5.72	6.7	58.59	0.0	0.0	0.0	6.24	0.0	0.0	0.0	1.03	0.0	0.0	0.72	1.63	1.21	0.49	0.0	1.39	0.6	0.0	1.01	0.0	1.97	1.18	3.26	0.91	4.93	QP
277408_1	0.0	0.0	0.0	0.0	67.05	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	1.33	27.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	3.22	QP
434662_2	0.04	2.16	5.64	6.87	51.05	0.0	0.0	0.0	5.99	0.0	0.0	0.0	0.92	0.0	10.34	0.69	1.36	1.0	0.39	0.0	1.21	0.5	0.0	0.9	0.0	2.36	1.07	4.0	0.58	2.94	QP
405912_2	0.0	1.28	2.03	5.27	56.56	0.0	0.0	0.0	5.95	0.0	0.0	0.0	0.45	0.65	16.81	0.21	0.79	0.15	0.0	0.0	0.35	0.0	0.0	0.48	0.0	4.01	0.45	2.46	0.0	2.1	QP
406813_1	0.0	0.17	0.0	0.0	65.02	0.0	0.0	0.0	0.25	0.0	1.54	0.0	0.0	1.25	27.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	3.0	QP
457230_2	0.0	1.47	3.0	4.06	58.2	0.0	0.0	0.0	4.93	0.0	0.0	0.0	0.68	0.89	16.06	0.29	0.0	0.6	0.04	0.0	0.67	0.06	0.0	0.6	0.0	1.56	0.7	2.49	0.0	3.7	QP
319860_2	0.0	0.25	0.0	0.0	54.68	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	1.63	40.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.0	0.93	QP
141956_2	0.0	0.79	1.66	5.11	64.5	0.0	0.0	0.0	3.24	0.0	0.32	0.0	0.0	0.0	17.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.0	2.3	0.0	3.11	QP
254685_1	0.0	0.0	0.0	0.0	59.24	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.0	0.68	36.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01	QP
250475_1	0.0	2.11	7.4	9.15	49.09	0.0	0.0	0.0	5.98	0.0	0.0	0.0	0.59	0.0	8.15	0.44	0.98	0.64	0.0	0.0	0.94	0.23	0.0	0.74	0.0	3.06	0.83	4.42	0.39	4.84	QP
235246_2	0.0	0.0	0.0	0.0	63.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02	33.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	2.4	QP
121329_2	0.0	0.4	0.0	0.0	66.26	0.0	0.0	0.0	2.34	0.04	1.88	0.0	0.06	1.35	22.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.42	0.13	0.99	0.0	3.84	QP
455648_1	0.0	0.55	0.0	0.0	64.03	0.0	0.0	0.0	1.09	0.0	0.51	0.0	0.04	1.63	29.36	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.01	0.0	0.0	0.22	1.21	0.0	1.27	QP
334129_1	0.0	1.07	0.13	1.72	57.48	0.0	0.0	0.0	6.09	0.0	0.84	0.0	0.31	1.0	23.84	0.26	0.22	0.2	0.0	0.0	0.1	0.0	0.0	0.37	0.0	2.45	0.29	1.84	0.0	1.78	QP
456050_1	0.0	0.78	2.01	5.4	52.63	2.16	0.0	0.0	11.35	0.0	0.0	0.0	0.5	0.0	11.8	0.32	1.3	0.47	0.0	0.71	0.0	0.0	0.0	0.53	1.65	4.22	0.11	1.82	0.0	2.25	QP
316949_1	0.0	0.0	0.0	0.0	65.31	0.0	0.0	0.0	3.94	0.0	1.14	0.0	0.0	0.53	22.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98	0.0	0.0	0.0	3.3	QP
149589_1	0.0	0.65	0.18	0.47	65.28	0.0	0.0	0.05	2.38	0.37	1.81	0.0	0.24	1.6	21.55	0.04	0.0	0.04	0.0	0.0	0.21	0.0	0.0	0.22	0.0	0.18	0.32	1.28	0.0	3.14	QP
339832_2	0.0	1.69	5.92	8.34	50.63	0.0	0.0	0.0	5.82	0.0	0.0	0.0	0.53	0.0	11.58	0.32	1.13	0.67	0.0	0.0	0.85	0.2	0.0	0.75	0.0	2.87	0.83	3.42	0.15	4.3	QP
108445_1	0.0	0.44	0.0	0.0	62.89	0.0	0.0	0.0	2.65	0.0	1.49	0.0	0.0	1.4	28.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	1.06	0.0	1.85	QP
406755_1	0.0	0.0	0.0	0.0	63.72	0.0	0.0	0.0	1.64	0.0	0.01	0.0	0.0	1.01	31.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	2.3	QP
184204_1	0.0	0.0	0.0	0.0	58.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	37.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	1.66	QP
253823_1	0.0	0.0	0.0	0.0	59.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	35.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.03	QP
138919_1	0.0	0.93	0.0	0.0	52.06	0.0	0.0	0.0	4.96	0.0	3.63	0.0	0.1	1.33	30.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	1.74	0.01	1.53	0.0	2.51	QP
454195_2	0.0	0.0	0.0	0.0	70.24	0.0	0.0	0.0	2.88	0.0	0.83	0.0	0.09	1.21	21.05	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.1	0.04	0.25	0.0	2.89	QP
313204_2	0.0	0.73	0.0	0.01	53.04	1.99	0.0	0.0	7.38	1.13	2.19	0.0	0.37	1.06	23.89	0.02	0.56	0.34	0.0	0.01	0.0	0.0	0.0	0.46	1.41	3.08	0.06	1.21	0.0	1.05	QP
141218_1	0.0	1.17	1.95	3.7	62.07	0.0	0.0	0.0	3.07	0.0	0.22	0.0	0.17	0.41	18.81	0.0	0.0	0.09	0.0	0.0	0.21	0.0	0.0	0.26	0.0	1.35	0.33	2.52	0.0	3.68	QP
320238_2	0.0	0.0	0.0	0.0	59.98	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.45	33.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	QP
194785_2	0.0	0.0	0.0	0.0	62.8	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	1.14	34.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	1.48	QP
212444_1	0.0	1.24	2.23	4.22	63.98	0.0	0.0	0.0	3.18	0.0	0.0	0.0	0.41	0.58	17.6	0.16	0.0	0.36	0.0	0.0	0.5	0.0	0.0	0.37	0.0	0.86	0.53	2.39	0.0	1.4	QP
170689_1	0.0	0.59	0.49	1.97	67.1	0.0	0.0	0.0	2.13	0.0	1.31	0.0	0.21	0.95	21.16	0.0	0.0	0.04	0.0	0.0	0.25	0.0	0.0	0.22	0.0	0.51	0.33	1.35	0.0	1.41	QP
401187_2	0.0	0.02	0.0	0.0	63.01	0.0	0.0	0.0	1.59	0.0	0.89	0.0	0.0	1.06	31.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	1.49	QP
490522_1	0.0	1.0	0.0	0.0	60.59	0.0	0.0	0.14	2.51	0.13	2.16	0.0	0.25	1.88	26.98	0.07	0.0	0.08	0.0	0.0	0.32	0.0	0.0	0.22	0.0	0.0	0.41	1.72	0.0	1.55	QP
294171_1	0.0	0.73	0.0	0.09	63.89	0.0	0.0	0.0	1.34	0.0	2.72	0.0	0.01	1.19	26.77	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.05	0.0	0.28	0.18	1.59	0.0	1.1	QP
384886_2	0.0	0.0	0.0	0.0	60.03	0.0	0.0	0.0	3.19	0.0	1.17	0.0	0.0	0.0	26.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05	1.53	0.0	0.0	0.0	5.51	QP
406636_1	0.0	0.01	0.0	0.0	67.69	0.0	0.0	0.0	1.86	0.0	1.09	0.0	0.0	1.34	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	1.96	QP
293901_1	0.0	0.82	1.08	2.44	63.93	0.0	0.0	0.0	2.72	0.0	1.11	0.0	0.24	0.83	20.66	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.17	0.0	0.89	0.27	1.57	0.0	3.13	QP
195443_1	0.0	0.0	0.0	1.1	75.02	0.0	0.0	0.0	5.08	0.0	1.16	0.0	0.0	0.0	10.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	6.31	QP
490545_1	0.0	1.95	4.08	5.28	52.32	0.78	0.0	0.0	6.35	0.0	0.0	0.0	1.01	0.1	12.02	0.7	1.51	1.04	0.39	0.0	0.99	0.31	0.0	0.94	0.0	3.06	0.96	3.46	0.35	2.42	QP
133532_1	0.0	0.0	0.0	0.0	70.42	0.0	0.0	0.0	1.04	0.0	0.0	0.0	0.0	1.15	25.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	1.66	QP
169395_1	0.0	0.02	0.0	0.0	67.2	0.0	0.0	0.0	2.08	0.0	0.82	0.0	0.0	1.31	26.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	1.9	QP
346539_1	0.0	0.48	0.0	0.0	63.2	0.0	0.0	0.0	1.62	0.0	0.72	0.0	0.06	1.73	28.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	1.01	0.0	2.19	QP
161584_1	0.0	2.0	3.33	3.89	55.2	0.0	0.0	0.0	4.52	0.0	0.0	0.0	0.59	0.78	16.65	0.39	0.23	0.64	0.19	0.0	0.73	0.13	0.0	0.55	0.0	1.36	0.75	3.44	0.12	4.5	QP
477841_1	0.0	1.45	1.42	1.78	55.49	0.0	0.0	0.0	2.34	0.0	2.83	0.0	0.11	0.97	28.19	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.07	0.0	0.58	0.29	2.58	0.0	1.74	QP
464537_2	0.0	0.0	0.0	0.0	60.93	0.0	0.0	0.0	3.07	0.0	1.71	0.0	0.0	0.27	25.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	4.64	0.0	0.0	0.0	3.05	QP
205623_2	0.0	0.0	0.0	0.0	68.9	0.0	0.0	0.0	1.68	0.0	0.58	0.0	0.0	0.63	24.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.03	0.0	3.53	QP
197072_2	0.0	1.03	0.02	0.0	59.62	0.0	0.0	0.2	3.2	0.79	1.91	0.0	0.35	1.9	24.82	0.06	0.0	0.13	0.0	0.0	0.28	0.0	0.0	0.24	0.0	0.23	0.4	1.65	0.0	3.18	QP
230843_2	0.0	0.0	0.0	0.0	66.92	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	1.03	28.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67	QP
443078_1	0.0	1.39	1.32	1.79	52.82	0.0	0.0	0.0	4.8	0.0	2.95	0.0	0.21	0.92	28.13	0.05	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.27	0.0	1.76	0.18	2.47	0.0	0.81	QP
415120_1	0.0	0.98	1.0	0.0	48.92	1.98	0.0	0.0	10.36	2.99	0.0	0.0	0.82	1.29	15.28	0.52	1.34	0.82	0.0	2.24	0.03	0.0	0.0	0.8	2.61	3.59	0.38	1.88	0.0	2.17	QP
339444_1	0.0	0.0	0.0	0.0	60.34	0.0	0.0	0.0	1.53	0.0	0.0	0.0	0.0	1.07	34.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.27	0.0	2.01	QP
455697_1	0.0	0.0	0.0	0.0	72.56	0.0	0.0	0.0	0.63	0.0	0.0	0.0	0.0	0.27	22.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.78	QP
122540_2	1.14	1.81	7.26	8.04	53.76	0.03	0.0	0.0	7.21	0.0	0.0	0.0	1.22	0.0	0.0	0.86	1.78	1.4	0.32	0.0	1.47	0.66	0.0	1.23	0.0	3.17	1.24	3.72	0.96	2.71	QP
309805_2	0.0	0.0	0.0	0.0	67.32	0.0	0.0	0.0	1.39	0.0	0.88	0.0	0.0	0.29	25.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	QP
485310_1	0.0	0.0	0.0	0.0	66.65	0.0	0.0	0.0	0.93	0.0	0.31	0.0	0.0	1.4	27.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.0	3.16	QP
328020_1	0.0	1.25	1.64	1.58	59.86	0.0	0.0	0.0	3.69	0.5	1.34	0.0	0.45	1.67	20.43	0.09	0.0	0.29	0.0	0.0	0.42	0.0	0.0	0.34	0.0	0.27	0.49	2.03	0.0	3.65	QP
971241_3	11.64	0.0	9.18	0.0	10.01	0.0	1.37	0.48	4.67	0.11	1.97	4.53	0.0	0.0	9.32	0.0	0.0	7.26	0.0	0.0	0.0	0.0	0.53	0.33	0.0	4.25	0.0	4.79	1.38	28.18	ReDeconv
653512_3	15.62	4.42	5.48	0.0	7.46	0.0	0.0	0.0	7.74	12.3	0.0	0.0	0.0	0.0	17.44	0.0	0.0	0.0	0.0	0.0	0.15	0.0	1.71	3.5	0.0	4.36	0.0	2.39	0.81	16.61	ReDeconv
897309_3	17.98	0.0	7.91	0.0	6.12	0.0	0.0	3.78	9.25	0.0	0.0	0.0	0.0	0.0	3.71	0.0	0.95	2.39	0.0	0.0	0.88	0.0	1.93	0.06	3.32	7.52	0.0	3.45	0.63	30.13	ReDeconv
565782_3	14.98	0.0	9.85	0.0	5.82	0.0	0.0	4.13	11.35	1.34	0.0	0.0	0.0	0.0	1.99	0.0	0.0	2.08	0.0	0.0	1.09	0.0	0.56	0.25	0.0	6.32	0.0	2.76	0.36	37.13	ReDeconv
707861_2	11.42	6.64	3.17	0.0	7.81	0.0	0.0	1.32	5.03	12.63	0.0	0.0	0.18	0.73	8.54	0.0	1.09	1.77	0.0	0.0	0.0	0.0	2.91	0.54	1.64	3.5	0.0	1.79	0.0	29.31	ReDeconv
888987_3	22.05	0.25	0.0	0.0	3.18	0.0	0.0	0.39	2.74	1.76	0.0	0.0	0.13	0.0	2.43	0.0	0.06	0.19	0.0	0.0	0.0	0.0	1.27	0.0	1.13	2.69	22.52	0.57	0.52	38.12	ReDeconv
765128_2	14.67	0.0	0.0	6.36	8.62	0.0	0.0	2.57	2.2	23.89	0.0	0.0	0.0	1.18	4.01	0.0	0.0	6.33	0.0	0.02	0.55	0.0	0.08	0.0	0.84	5.91	0.04	1.98	7.68	13.07	ReDeconv
961389_3	2.88	0.0	0.22	0.31	9.47	0.0	2.49	0.64	0.72	18.62	0.0	0.0	0.0	0.13	16.57	0.0	0.0	6.28	0.0	1.38	7.65	0.62	0.0	0.0	3.72	1.64	0.0	2.26	2.43	21.96	ReDeconv
982023_3	26.83	2.53	1.65	0.0	8.42	0.0	0.0	1.01	7.72	0.0	7.44	3.46	0.0	0.0	6.57	0.0	0.0	3.48	0.0	0.0	0.0	0.0	2.07	0.0	0.0	1.8	0.0	2.29	0.0	24.72	ReDeconv
691160_3	14.5	1.89	1.28	0.0	6.76	0.0	0.0	0.0	7.04	8.68	0.0	0.0	0.0	0.0	13.37	0.0	0.0	2.34	0.0	0.0	0.0	0.0	1.56	0.64	0.0	5.47	4.14	1.24	0.0	31.1	ReDeconv
525989_2	13.69	1.49	0.0	0.0	10.06	0.0	0.0	1.6	1.55	0.0	14.91	15.18	0.0	0.0	16.29	0.0	0.06	8.8	0.0	0.0	3.73	0.0	2.83	0.55	0.0	0.63	0.0	2.07	0.0	6.55	ReDeconv
884755_2	8.66	2.81	0.94	0.0	10.96	0.0	0.0	0.99	0.59	20.15	0.0	0.0	0.0	4.4	0.07	0.0	0.0	1.76	0.0	1.89	6.43	0.0	4.78	0.01	2.43	0.0	13.6	1.84	5.15	12.54	ReDeconv
905498_2	0.0	3.9	3.36	0.0	9.11	7.08	1.4	1.13	9.84	3.26	0.9	0.0	0.98	0.04	11.41	0.0	0.0	0.0	0.0	0.0	1.53	0.79	0.0	0.0	0.0	5.4	0.0	3.21	0.0	36.66	ReDeconv
629773_2	15.59	0.0	1.67	0.0	6.84	0.0	0.05	3.04	4.47	11.63	0.0	0.0	0.26	0.0	9.34	0.0	0.0	0.84	0.0	0.0	4.0	0.0	2.43	0.0	0.0	4.0	2.34	0.87	2.13	30.49	ReDeconv
571092_1	21.29	0.0	0.57	0.0	1.74	0.0	0.0	0.0	12.8	2.02	0.0	0.0	0.0	0.04	0.09	0.0	0.0	1.67	0.0	0.0	0.03	0.0	2.64	1.47	11.19	10.43	0.0	1.38	1.31	31.33	ReDeconv
582739_3	0.0	3.18	3.34	15.93	11.02	0.19	0.0	0.0	5.72	0.0	0.0	5.86	0.0	0.0	16.22	0.25	3.18	0.0	0.0	0.0	4.46	1.85	0.0	1.2	0.0	2.19	0.0	1.58	0.0	23.84	ReDeconv
702116_3	18.46	0.0	3.1	0.42	3.44	0.0	0.0	10.06	1.97	0.0	1.07	6.46	0.29	0.55	2.77	0.0	0.0	2.46	0.0	1.26	0.43	0.0	2.0	0.0	0.0	11.45	0.0	3.62	0.13	30.07	ReDeconv
740015_3	7.4	1.66	3.71	0.0	11.03	2.76	2.41	0.0	17.2	1.75	0.0	0.0	0.0	0.0	5.4	0.2	0.04	0.0	0.0	0.0	1.43	0.78	0.03	0.0	0.0	7.4	0.47	0.83	0.02	35.48	ReDeconv
683266_3	10.32	0.0	13.06	0.0	6.07	0.0	0.0	2.5	13.48	0.19	0.36	0.0	0.93	1.01	3.17	0.0	0.16	0.06	0.0	0.0	1.09	0.0	0.13	0.2	0.0	5.62	0.0	3.8	0.78	37.08	ReDeconv
709690_3	25.56	0.0	2.52	0.0	7.7	0.0	0.0	0.0	5.77	0.0	3.88	2.31	0.0	0.0	4.98	0.0	1.04	0.0	0.0	0.0	5.9	0.0	1.63	0.0	0.0	3.57	6.75	3.05	0.26	25.08	ReDeconv
512025_2	0.0	0.0	9.21	1.13	9.1	4.3	0.0	2.27	2.52	0.0	10.87	10.12	0.68	0.0	9.3	0.0	0.0	0.0	0.0	0.0	0.12	0.0	2.81	0.0	3.49	0.84	0.0	3.11	1.52	28.61	ReDeconv
500915_3	19.17	0.0	7.84	0.0	8.15	0.0	0.0	2.89	10.57	0.0	6.91	0.0	0.0	0.0	2.57	0.0	0.0	1.64	0.0	0.0	0.0	0.0	1.02	0.78	0.0	3.65	0.0	3.44	3.88	27.49	ReDeconv
902180_3	16.07	0.0	4.59	2.79	13.07	0.0	1.1	0.33	5.58	2.38	0.0	0.0	0.0	0.0	8.1	0.0	0.0	0.15	0.0	0.49	4.59	0.0	1.34	0.03	0.0	1.96	0.0	2.69	2.26	32.49	ReDeconv
814701_2	3.25	0.0	15.36	0.8	8.65	0.0	0.0	3.07	3.31	0.0	0.0	0.0	6.05	0.0	6.48	0.0	0.0	3.02	0.0	0.0	1.11	0.0	0.0	0.0	23.67	1.33	0.0	1.15	2.97	19.79	ReDeconv
903837_3	11.77	0.0	1.3	0.0	16.41	0.0	13.39	3.51	2.11	6.03	0.0	0.0	0.0	0.0	8.8	0.0	0.0	3.64	0.0	0.0	0.0	0.0	0.55	0.0	10.54	5.05	0.0	3.42	2.02	11.46	ReDeconv
690247_2	7.32	3.42	0.0	6.15	6.11	0.0	2.66	0.0	7.36	11.29	0.0	0.0	0.0	0.03	18.77	0.0	0.0	4.43	0.0	0.0	0.09	0.92	0.0	2.0	0.0	0.25	1.53	2.05	2.65	22.97	ReDeconv
915027_3	12.46	3.64	6.21	0.0	12.41	0.0	1.62	3.85	5.26	2.38	0.0	0.0	0.0	0.0	14.94	0.0	0.0	0.0	0.0	0.0	3.57	1.94	0.1	1.03	0.0	1.84	0.0	2.93	1.78	24.03	ReDeconv
508691_3	0.0	0.0	14.72	7.71	10.8	2.7	0.0	1.42	1.48	5.72	0.0	0.0	0.76	0.75	5.09	0.0	0.0	0.0	0.0	0.0	5.78	0.0	3.94	0.0	0.0	4.6	0.0	2.4	0.0	32.11	ReDeconv
501143_2	3.55	0.0	0.0	1.69	7.2	0.0	0.0	0.0	8.5	0.0	0.0	4.38	1.29	0.0	28.36	0.0	1.9	1.62	0.0	0.0	0.0	0.0	1.28	0.09	24.79	0.0	1.13	2.31	3.52	8.41	ReDeconv
689440_3	0.0	0.0	3.54	0.0	6.06	12.5	0.0	0.23	13.0	1.39	9.26	0.0	1.02	0.08	7.69	0.0	4.21	0.0	0.0	0.0	0.07	0.0	0.07	0.24	13.73	1.9	0.0	2.44	5.94	16.64	ReDeconv
397120_1	11.32	0.0	12.58	2.21	2.54	0.0	0.0	7.63	3.98	0.0	2.62	6.88	0.0	0.05	1.16	0.0	0.0	4.99	0.0	0.02	2.93	0.0	0.12	0.0	0.0	8.66	0.0	3.35	0.63	28.31	ReDeconv
480303_1	19.47	0.0	5.8	1.45	2.91	0.0	0.0	10.11	5.73	0.0	2.31	2.85	0.0	0.94	0.22	0.0	0.0	5.85	0.0	1.54	0.0	0.0	1.64	0.0	0.0	8.28	0.0	3.32	0.42	27.15	ReDeconv
255058_2	17.01	0.0	7.16	0.0	1.58	0.0	0.0	4.98	3.29	1.81	0.25	0.0	0.0	3.65	1.03	0.0	0.0	4.86	0.0	0.0	1.97	0.0	1.01	0.0	0.0	8.16	0.0	2.33	0.66	40.25	ReDeconv
253665_1	17.25	0.0	6.83	0.94	1.68	0.0	0.0	10.36	3.57	0.79	0.0	0.0	0.0	3.04	0.21	0.0	0.0	5.09	0.0	0.19	0.0	0.0	0.65	0.0	0.0	10.27	0.0	3.97	1.06	34.09	ReDeconv
103651_1	26.16	0.62	1.6	0.0	3.62	0.0	0.0	1.61	7.21	0.0	0.0	0.83	0.03	0.01	0.65	0.0	0.0	3.86	0.0	0.0	0.0	0.0	1.38	0.66	0.0	8.67	0.0	1.75	1.4	39.94	ReDeconv
291886_1	18.46	0.0	8.66	2.01	1.85	0.0	0.0	7.57	5.77	0.0	2.41	2.62	0.0	3.3	0.3	0.0	0.0	4.99	0.0	0.01	0.79	0.0	1.21	0.0	0.0	5.17	0.0	3.52	0.44	30.94	ReDeconv
229182_1	20.45	0.0	4.55	0.86	1.85	0.0	0.0	8.54	4.14	0.0	1.6	3.28	0.0	2.51	0.0	0.0	0.0	4.47	0.0	0.3	0.7	0.0	0.7	0.0	0.0	11.63	0.0	3.44	0.48	30.5	ReDeconv
277408_1	20.67	0.0	5.5	0.0	3.82	0.0	0.0	9.19	7.16	0.0	3.14	5.89	0.0	0.55	1.21	0.0	0.0	6.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89	0.0	3.07	1.62	28.27	ReDeconv
434662_2	16.02	0.0	5.12	0.25	2.12	0.0	0.0	6.88	3.06	0.0	2.57	6.18	0.0	1.77	2.52	0.0	0.0	3.52	0.0	0.0	0.31	0.0	1.97	0.01	0.0	7.94	0.0	2.78	0.85	36.15	ReDeconv
405912_2	13.17	0.0	5.81	0.96	2.73	0.0	0.0	4.98	4.43	0.0	2.71	7.12	0.0	1.36	1.37	0.0	0.0	3.67	0.0	0.61	0.59	0.0	0.81	0.0	0.0	9.26	0.0	1.95	0.86	37.6	ReDeconv
406813_1	20.35	0.0	4.9	0.35	5.62	0.0	0.0	3.63	5.39	0.0	4.41	13.63	0.0	1.43	3.18	0.0	0.0	2.05	0.0	0.0	0.44	0.0	1.69	0.13	0.0	3.7	0.0	2.83	0.0	26.27	ReDeconv
457230_2	23.16	0.0	3.62	0.71	1.97	0.0	0.0	7.04	4.09	0.0	2.82	7.01	0.35	1.03	0.48	0.0	0.0	2.08	0.0	0.0	0.66	0.0	1.03	0.0	0.0	8.84	0.0	3.8	0.52	30.78	ReDeconv
319860_2	17.54	0.0	4.0	0.0	3.42	0.0	0.0	7.33	9.15	0.0	3.63	8.57	0.0	1.92	5.6	0.0	0.0	3.68	0.0	0.0	0.0	0.0	1.15	0.0	0.0	5.82	0.0	1.69	0.22	26.27	ReDeconv
141956_2	25.07	0.0	2.3	0.9	2.47	0.0	0.0	8.07	4.97	0.0	0.11	6.85	0.02	0.97	1.0	0.0	0.0	3.7	0.0	0.24	0.11	0.0	0.8	0.0	1.32	7.01	0.0	2.61	0.74	30.74	ReDeconv
254685_1	20.98	1.13	3.25	0.0	7.37	0.0	0.0	2.78	13.91	0.0	0.62	3.03	0.06	0.0	3.01	0.0	0.0	2.92	0.0	0.0	0.0	0.0	1.21	1.03	0.0	3.82	0.0	4.4	1.26	29.22	ReDeconv
250475_1	15.29	0.0	4.33	0.7	2.47	0.0	0.0	6.43	3.16	1.13	0.74	1.41	0.0	3.06	1.66	0.0	0.0	3.21	0.0	0.0	1.39	0.0	2.68	0.0	0.0	9.27	0.0	2.72	0.71	39.63	ReDeconv
