ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	serous cell of epithelium of bronchus	pancreatic stellate cell/smooth muscle cell	bladder urothelial cell	microglia	neurons	luminal cell of prostate epithelium	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	common myeloid progenitor/erythroid progenitor cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	erythrocyte/platelet	large intestine goblet cell	capillary endothelial cell/endothelial cell of artery	pancreatic acinar cell	mural cell/pericyte	regular atrial cardiac myocyte/ventricular cardiac muscle cell	cd4-positive, alpha-beta thymocyte	luminal epithelial cell of mammary gland	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	oligodendrocyte	langerhans cell	intrahepatic cholangiocyte	serous cell of epithelium of trachea	oligodendrocyte precursor cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	type ii pneumocyte	mature nk t cell/natural killer cell	ciliated epithelial cell/epithelial cell of uterus	melanocyte/progenitor cell of mammary luminal epithelium	salivary gland cell	cd8-positive, alpha-beta thymocyte/thymocyte	OPC/astrocytes/oligodendrocytes	acinar cell of salivary gland	leukocyte	cardiac endothelial cell	endothelial cell of arteriole/endothelial cell of venule	kidney epithelial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mesothelial cell	pulmonary ionocyte	schwann cell	myo-medullary thymic epithelial cell	intestinal tuft cell/tuft cell of colon	epithelial cell of uterus	mesothelial cell/schwann cell	pancreatic a cell	myoepithelial cell	stratified squamous epithelial cell	central nervous system macrophage	melanocyte	enterocyte of epithelium proper of duodenum	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	colon endothelial cell	basal cell of prostate epithelium	enteroendocrine cell of small intestine	myometrial cell	basal cell/medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	sebum secreting cell	club cell	mesenchymal stem cell/tendon cell	erythroid progenitor cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	pulmonary ionocyte/respiratory goblet cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	type i pneumocyte	duct epithelial cell/ionocyte	club cell/type i pneumocyte	taste receptor cell	hepatocyte	enteroglial cell	gamma-delta t cell	pancreatic d cell/type b pancreatic cell	basal cell	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	tracheal goblet cell	hematopoietic stem cell	common myeloid progenitor/hematopoietic stem cell	plasma cell	choroid plexus epithelial cell	myeloid dendritic cell	neuron	pancreatic stellate cell	neuro-medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	b cell	tissue-resident macrophage	smooth muscle cell	mucus secreting cell/respiratory goblet cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	Bergmann glial cell/astrocyte/ependymal cell	pancreatic ductal cell	macrophage	fast muscle cell/slow muscle cell	progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	basophil/mast cell	neutrophil	innate lymphoid cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	Method	Sample
0.0	0.1759		0.0	7.19966	3.10849	0.33848			9.19532	26.376	0.0	0.0	1.05935	0.0	0.0	0.0	1.96213			6.4933	0.0	0.0			0.0	0.0			0.0	5.79158	0.0	0.45495	0.0	8.92014	0.0	0.0	0.0	0.0	0.0	2.24742	0.0	0.0	0.0		1.60338	2.23396	0.0		0.0	0.0	0.0		0.0	0.0	0.0	1.47297			0.0		0.05816	0.0	0.0	0.0			0.0	5.9185	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		1.2074		0.0	1.2101		0.0	0.0	5.35797	1e-05	0.0		0.0		0.0	0.00077	0.60385	0.0	0.0	0.0	7.0102	0.0	0.0	QP	546738_3
0.0	1.74098		0.0	9.19974	3.99772	1.81378			3e-05	14.28447	0.0	0.0	2.95454	0.0	0.0	0.0	5e-05			7.21575	0.0	0.0			0.74091	0.0			0.0	1.94992	0.0	1.86327	0.0	10.17721	0.0	0.0	0.0	0.0	0.0	2.58095	0.0	0.0	0.0		3.53991	2.62592	0.0		0.0	0.0	0.0		0.0	0.0	1.0226	3.62932			0.0		1.6768	0.0	0.0	0.0			0.0	7.00825	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	2.49666		0.0	0.0	4.24705	0.67633	0.0		0.0		0.0	2.78719	1.92768	0.0	0.0	0.0	9.84297	0.0	0.0	QP	813805_3
0.0	0.95616		0.0	6.84817	3.93615	0.61194			0.47826	13.44128	0.0	0.0	1.27225	0.0	0.0	0.0	0.96323			16.70418	0.0	0.0			0.0	2.80868			0.0	0.50684	0.0	0.8864	0.0	15.70636	0.0	0.0	0.0	0.0	1e-05	8.97406	0.0	0.0	0.0		2.09646	6e-05	0.0		0.0	0.0	0.0		0.0	0.0	0.0	4.42497			0.0		0.34472	0.0	0.0	0.0			0.0	6.01728	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.00011	0.0	0.0		0.0		0.0	1.70129	1.09279	0.0	0.0	0.0	10.22836	0.0	0.0	QP	361175_1
0.0	1.7218		0.0	7.75691	5.40998	1.46625			0.0	11.15392	0.14475	0.0	2.50022	0.0	0.0	0.0	0.42417			11.8798	0.0	0.0			0.18585	2.03801			0.0	0.0	0.00038	2.00615	0.0	14.80734	0.0	0.0	0.0	0.0	0.0	5.39907	0.0	0.0	0.0		3.50173	1e-05	0.0		0.0	0.0	0.0		0.0	0.0	0.55866	4.34498			0.0		1.53025	0.0	0.0	0.0			0.0	6.65594	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.01099		0.0	0.0	0.0	0.51851	0.0		0.0		0.0	4.01282	2.09215	0.0	0.0	0.0	9.87936	0.0	0.0	QP	472330_1
0.0	1.55036		0.0	7.73794	5.31319	1.02038			0.0	10.6499	0.0	0.0	1.87847	0.0	0.0	0.0	2.53584			13.50503	0.0	0.0			0.0	2.50029			0.0	0.0	0.0	1.40607	0.0	14.62153	0.0	0.0	0.0	0.0	0.0	6.37435	0.0	0.0	0.0		2.92764	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.07377	4.39811			0.0		0.96199	0.0	0.0	0.0			0.0	6.50841	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.0083	0.0		0.0		0.0	3.9166	1.52121	0.0	0.0	0.0099	10.58074	0.0	0.0	QP	147354_2
0.0	1.9055		0.0	9.01238	6.34356	1.85244			0.0	10.137	0.33814	0.0	2.84075	0.0	0.0	0.0	0.0			8.51154	0.0	0.0			0.7336	0.30039			1.17589	0.0	2e-05	1.96961	0.0	11.38319	0.0	0.0	0.0	0.0	0.0	3.68847	0.0	1.42103	0.0		3.74456	2.09848	0.0		0.0	0.0	0.0		0.0	0.0	0.98453	6.18537			0.0		1.95442	0.0	0.0	0.0			0.0	6.42271	0.0		0.0	0.0	0.0	0.0	0.04775	0.0		0.0		0.0	0.0		0.0		0.0	1.8116		0.0	0.0	2e-05	0.77423	0.0		0.0		0.0	2.48927	2.31903	0.0	0.0	0.0	9.55453	0.0	0.0	QP	261268_2
0.0	0.0		0.0	3.26718	1.59917	0.0			7.27257	19.14879	0.0	0.0	0.0	0.0	0.0	0.0	4.58391			20.6271	0.0	0.0			0.0	3.15875			0.0	3.43493	0.0	0.0	0.0	14.7073	0.0	0.0	0.0	0.0	0.0	11.0116	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.24168			0.0		0.0	0.0	0.0	0.0			1.72367	3.43267	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	1e-05	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.79066	0.0	0.0	QP	265479_2
0.0	1.77878		0.0	8.12326	6.29857	1.85269			0.0	10.73041	0.27035	0.0	2.79959	0.0	0.0	0.0	0.0			9.1216	0.0	0.0			0.71837	0.74086			0.0	0.0	0.0	1.94702	0.0	12.42098	0.0	0.0	0.0	0.0	0.0	4.62076	0.0	0.51546	0.0		3.69156	2.1445	0.0		0.0	0.0	0.0		0.0	0.0	1.01241	5.58709			0.0		1.98484	0.0	0.0	0.0			0.0	6.38694	0.0		0.0	0.0	0.0	0.0	0.00079	0.0		0.0		0.0	0.0		0.0		0.0	0.86021		0.0	0.0	0.08332	0.76332	0.0		0.0		0.0	3.32235	2.53936	0.0	0.0	0.0	9.68461	0.0	0.0	QP	209564_1
0.0	0.0		0.0	3.36831	0.88177	0.0			12.86414	16.81557	0.0	0.0	0.0	0.0	0.0	0.0	0.67136			21.0423	0.0	0.0			0.0	5.37026			0.02427	0.0	0.0	0.0	0.0	11.86888	0.0	0.0	0.0	0.0	0.0	9.20658	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	1.48164			0.0		0.0	0.0	0.0	0.0			8.37094	3.0987	0.0		0.0	2.03368	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.9016	0.0	0.0	QP	133247_1
0.0	0.87915		0.0	5.33152	3.10268	0.18945			1e-05	11.67572	0.0	0.0	0.71285	0.0	0.0	0.0	2e-05			17.72375	0.0	0.0			0.0	5.16574			0.0	0.0	0.0	0.39791	0.0	17.36048	0.0	0.0	0.0	0.0	0.00076	9.04446	0.0	0.0	0.0		1.61554	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.66594			0.0		6e-05	0.0	0.0	0.0			7.07057	4.75052	1e-05		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	3.58121	0.60869	0.0	0.0	0.0	10.12294	0.0	0.0	QP	260786_1
0.0	1.51512		0.0	8.20031	5.74111	1.35923			0.0	11.39289	0.0	0.0	2.31781	0.0	0.0	0.0	2.61963			12.18399	0.0	0.0			0.10723	0.35582			0.0	0.0	0.0	1.6371	0.0	13.28134	0.0	0.0	0.0	0.0	0.0	4.55551	0.0	0.0	0.0		3.28037	1.08431	0.0		0.0	0.0	0.0		0.0	0.0	0.42925	4.80995			0.0		1.28127	0.0	0.0	0.0			0.0	6.51218	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.93904		0.0	0.0	0.00333	0.36509	0.0		0.0		0.0	3.80663	2.02957	0.0	0.0	0.00399	10.1879	0.0	0.0	QP	331344_2
0.0	2e-05		0.0	4.28643	2.39621	1e-05			4.39814	16.88403	0.0	0.0	0.14176	0.0	0.0	0.0	3.98076			21.89144	0.0	0.0			0.0	4.09605			0.0	2e-05	0.0	0.00025	0.0	15.26202	0.0	0.0	0.0	0.0	1e-05	11.52738	0.0	0.0	0.0		0.8187	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.4747			0.0		0.0	0.0	0.0	0.0			0.55628	4.05813	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	1e-05	0.0		0.0		0.0	0.35993	0.03411	0.0	0.0	1e-05	8.83356	0.0	0.0	QP	349246_2
0.0	1.79647		0.0	8.63863	6.24652	1.96882			0.0	10.39792	0.41774	0.0	2.99566	0.0	0.0	0.0	0.0			8.7276	0.0	0.0			0.80197	0.0			0.32023	0.0	1e-05	2.15744	0.0	11.7307	0.0	0.0	0.0	0.0	0.0	4.35107	0.0	0.61222	0.0		3.84841	2.06899	0.0		0.0	0.0	0.0		0.0	0.0	1.03101	5.93808			0.0		2.17426	0.0	0.0	0.0			0.0	6.53834	0.0		0.0	0.0	0.0	0.0	3e-05	0.0		0.0		0.0	0.0		0.0		0.0	1.21011		0.0	0.0	0.03713	0.88964	0.0		0.0		0.0	2.30058	2.60444	0.0	0.0	0.0	10.19595	0.0	0.0	QP	301419_1
0.0	0.59311		0.0	8.43865	4.08129	0.05493			8e-05	11.47411	0.0	0.0	0.74885	0.0	0.0	0.0	3.25107			16.28678	0.0	0.0			0.0	3.24455			0.0	1e-05	0.0	0.48652	0.0	16.48332	0.0	0.0	0.0	0.0	0.0	7.30836	0.0	0.0	0.0		1.62798	1e-05	0.0		0.0	0.0	0.0		0.0	0.0	0.0	4.4012			0.0		1e-05	0.0	0.0	0.0			0.0	6.76013	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	1e-05	0.0	0.0		0.0		0.0	2.23868	0.54569	0.0	0.0	0.00022	11.97442	0.0	0.0	QP	267586_2
0.0	0.67985		0.0	5.75328	3.84212	0.12194			0.0	18.54141	0.0	0.0	0.78639	0.0	0.0	0.0	2.75723			16.26174	0.0	0.0			0.0	4.49873			0.0	0.0	0.0	0.50054	0.0	15.65692	0.0	0.0	0.0	0.0	0.0	8.05647	0.0	0.0	0.0		1.71748	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	1.6894			0.0		0.00266	0.0	0.0	0.0			1e-05	5.07055	1e-05		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	1e-05	0.0		0.0		0.0	3.57119	0.65279	0.0	0.0	0.00053	9.83871	0.0	0.0	QP	475571_1
0.00226	0.00212		0.00415	0.83168	3.12033	0.00325			16.71905	33.26383	0.00136	0.00902	0.00043	0.1041	0.00109	0.00654	0.00422			0.0022	0.17137	0.0033			0.00175	2.72942			0.04811	2.00434	2.39171	0.00145	0.00811	8.17939	0.00451	0.00382	0.00435	0.00213	0.00229	0.01016	0.06055	3.3527	0.00257		0.00181	0.83304	0.00163		0.00287	0.04539	0.00408		0.0108	0.00364	0.00214	0.00416			0.00358		0.00148	0.00299	0.00442	1.68742			11.29899	0.00372	0.00233		0.07553	0.00465	0.00124	0.00678	0.00349	0.0053		0.0021		6.53511	0.03455		0.00591		0.00418	1.40538		0.77883	0.00385	0.00726	0.00232	0.00433		0.01545		0.00133	0.0071	0.00078	0.0024	0.00444	0.00384	3.99033	0.09589	0.02548	BayesPrism	X631489_3
0.00274	0.00339		0.00107	0.00399	2.39438	0.00121			9.7406	35.7514	0.00109	0.00198	0.00076	3.75844	0.00109	0.00402	0.00153			0.00135	0.25218	0.00093			0.00086	0.00148			0.00178	0.00151	0.05929	0.00089	0.00251	3.65038	0.00128	0.00191	0.00172	0.00185	0.00178	0.00284	0.00148	1.85857	0.0019		0.00162	2.10598	0.01064		0.00209	0.01193	0.00185		0.00115	0.00118	0.00096	0.02752			0.00137		0.00086	0.00147	0.00106	0.78854			25.53768	0.00124	0.00082		0.13013	0.01139	0.00082	0.0019	0.00164	0.00229		0.00214		2.50144	0.00178		0.00348		0.00098	5.03858		1.98306	0.00208	0.00196	0.00112	0.00145		0.04277		0.00081	0.00243	0.01858	0.00144	0.00131	0.01128	2.41326	0.00206	1.80769	BayesPrism	X674547_3
0.02394	0.00034		0.00196	0.00432	2.07961	0.00118			16.0718	34.12047	0.00092	0.00222	0.00085	0.56831	0.0015	0.02262	0.00231			0.00129	0.0021	0.00096			0.00144	0.00183			0.0019	0.00153	0.56209	0.00083	0.00179	5.95079	0.00263	0.0276	0.00277	0.00612	0.00163	0.72111	0.0009	0.23404	0.00229		0.00111	4.71098	0.00151		0.00397	0.00147	0.00165		0.00286	0.00203	0.0009	0.00123			0.00151		0.00119	0.00139	0.0026	4.60262			22.07454	0.00311	0.00089		0.03114	0.00102	0.00112	0.00364	0.00131	0.00131		0.00266		0.90748	0.003		0.00513		0.00215	0.09521		1.25206	0.0014	0.00375	0.00119	0.00423		0.03307		0.00117	0.00405	0.00993	0.03011	0.00162	0.0033	5.7161	0.00178	0.03752	BayesPrism	X546738_3
0.00093	0.00279		0.00172	0.0053	2.91602	0.00714			16.00373	46.60307	0.00084	0.00213	0.00191	0.0075	0.00151	0.003	0.00164			0.00148	0.07134	0.0012			0.00433	0.00466			0.00345	0.00105	1.1864	0.00072	0.01237	9.53556	0.00465	0.00156	0.00165	0.00145	0.00158	0.00641	0.00134	1.70247	0.00162		0.00208	6.57639	0.00059		0.00248	0.0015	0.00263		0.00167	0.00102	0.00721	0.01613			0.00103		0.00082	0.00085	0.00094	0.00296			5.19235	0.00142	0.00077		0.00304	0.00118	0.00108	0.00301	0.00195	0.00131		0.00121		4.39105	0.0016		0.00271		0.00119	2.55382		0.4641	0.00175	0.02177	0.00082	0.00113		0.00907		0.00142	0.0025	0.00431	0.0027	0.00223	0.00295	2.59503	0.00214	0.00764	BayesPrism	X813805_3
0.00078	0.00244		0.00129	1.56222	5.52232	0.0008			7.2297	31.0579	0.00068	0.0026	0.00029	0.0009	0.00927	0.00191	0.00147			0.00256	0.00096	0.0012			0.00066	8.95291			0.8896	0.0028	1.95477	0.00065	1.82011	7.1777	0.00274	0.95323	0.001	0.00153	0.00148	0.00118	0.00068	0.67978	0.00087		0.00064	0.00199	0.00074		0.00145	0.00084	0.00245		0.00144	0.00115	0.00066	0.00147			0.00131		0.00117	0.00096	0.00077	0.00147			0.00213	0.00102	0.00092		0.00096	0.00067	0.00099	0.01206	0.00082	0.00095		0.00099		23.77816	0.00291		0.0039		0.00108	0.00142		0.09022	0.00183	2.65448	0.00077	0.001		0.00129		0.00072	0.14003	0.00098	0.25948	0.00218	0.00214	5.17371	0.00192	0.0008	BayesPrism	X361175_1
0.00074	0.00104		0.00051	1.11327	4.45788	0.00049			0.01572	43.7371	0.00051	0.00074	0.00025	0.00072	0.00129	0.00083	0.00066			0.00152	0.00085	0.00074			0.0004	4.27177			5.79977	0.00083	5.79061	0.00041	6.22063	7.59102	0.00121	0.00147	0.00045	0.00044	0.00063	0.00067	0.00058	2.78363	0.00061		0.00044	0.00255	0.00033		0.00061	0.00084	0.00073		0.00083	0.00054	0.0005	0.00103			0.00048		0.00038	0.00054	0.00051	0.00064			0.00124	0.00066	0.00051		0.00052	0.00047	0.00057	0.0016	0.00069	0.00054		0.00064		11.9943	0.00078		0.00096		0.00041	0.00134		0.00127	0.00064	0.69876	0.00056	0.0004		0.00085		0.00039	0.00188	0.00054	0.00123	0.00111	0.00079	5.4736	0.00116	0.00064	BayesPrism	X472330_1
0.00096	0.00212		0.00067	1.54993	4.78472	0.00054			2.83717	35.78759	0.0006	0.00101	0.00031	0.00099	0.00183	0.00073	0.00094			0.00183	0.00081	0.00091			0.00056	7.47575			3.94172	0.00114	4.63775	0.0004	4.12619	6.55298	0.00162	0.00423	0.00072	0.00067	0.00076	0.00081	0.00075	1.85637	0.00073		0.00061	0.00272	0.00042		0.00091	0.00076	0.00123		0.001	0.00062	0.0007	0.00099			0.00074		0.00068	0.00063	0.00072	0.00084			0.00122	0.00064	0.00057		0.00068	0.00043	0.00067	0.00268	0.00065	0.00057		0.00117		18.84817	0.00164		0.00115		0.00087	0.00109		0.00564	0.001	1.71613	0.00066	0.00056		0.00085		0.00063	0.00573	0.00077	0.0029	0.00117	0.00115	5.80799	0.00158	0.00068	BayesPrism	X147354_2
0.00086	0.0008		0.00055	0.77205	5.16978	0.00051			5.30646	35.62995	0.00082	0.00137	0.00025	0.00123	0.00195	0.00093	0.00073			0.00123	0.00152	0.00141			0.00046	7.9243			5.80923	2.8619	4.68524	0.00042	5.02295	6.81957	0.00303	0.00087	0.00059	0.00054	0.00078	0.00131	0.06897	6.84863	0.00065		0.00052	0.00571	0.00037		0.00066	0.00116	0.00098		0.00114	0.00064	0.00067	0.00232			0.00057		0.00043	0.00052	0.00058	0.00103			0.00265	0.00109	0.00065		0.00286	0.00091	0.00069	0.00134	0.00063	0.00045		0.00052		5.75942	0.00305		0.0015		0.00067	0.00314		0.19726	0.00229	1.74053	0.00056	0.00059		0.0011		0.00043	0.00132	0.0006	0.00065	0.00113	0.00094	5.31096	0.00207	0.00083	BayesPrism	X261268_2
0.00134	0.00124		0.00348	1.49415	2.57089	0.00139			11.13061	21.23432	0.00101	0.16325	0.00031	0.00162	0.00365	0.02521	0.00411			0.00217	0.00103	0.00142			0.00084	4.77942			0.00215	1.76814	0.00328	0.00126	0.00209	3.6815	0.00397	6.28798	0.00212	0.00252	0.00159	0.01203	0.00762	0.31461	0.00138		0.0015	0.00171	0.00782		0.00344	0.00134	0.00313		0.01103	0.0017	0.00119	0.00226			0.00215		0.00134	0.0022	0.00286	8.08024			0.20995	0.00206	0.00115		0.00333	0.00135	0.00182	14.21508	0.00123	0.00278		0.00392		12.54874	0.00771		0.07417		0.00187	0.00134		1.06113	0.00213	0.0344	0.00132	0.00312		0.00479		0.00064	0.00399	0.00074	4.2112	0.00587	0.00268	5.95007	0.00279	0.00103	BayesPrism	X265479_2
0.00063	0.00162		0.00052	0.03092	5.33522	0.00046			0.9006	40.24782	0.00059	0.00107	0.00027	0.00063	0.00118	0.00064	0.00051			0.001	0.00095	0.00076			0.00039	2.91376			5.19188	0.00127	5.0723	0.00041	7.27474	7.33466	0.00095	0.00133	0.00046	0.00045	0.00101	0.00061	0.00073	2.71952	0.00055		0.00047	0.00351	0.00035		0.00067	0.00067	0.00081		0.00056	0.0004	0.00051	0.00088			0.00055		0.00047	0.00057	0.00043	0.00057			0.00104	0.00066	0.00049		0.00058	0.00057	0.00058	0.0023	0.0005	0.00051		0.00034		14.0391	0.0008		0.0009		0.00047	0.00181		0.00511	0.00074	2.89095	0.00043	0.00048		0.00084		0.00041	0.00164	0.00044	0.00104	0.00099	0.00049	5.99175	0.00144	0.00076	BayesPrism	X209564_1
0.01236	0.00086		0.00186	1.98315	3.19549	0.00206			13.09003	10.02033	0.00158	0.4696	0.0003	0.0067	0.00316	0.00128	0.00183			0.00331	0.00785	0.00216			0.0018	5.67955			0.00263	34.98447	0.0047	0.00082	0.00206	1.69301	0.00369	0.02328	0.00207	0.0026	0.00164	0.00647	0.94969	1.08968	0.00267		0.00087	0.00525	0.001		0.00546	0.00717	0.00292		0.04067	0.00426	0.00125	0.0045			0.0019		0.00104	0.00192	0.00764	10.17758			0.12038	0.00301	0.00161		1.49827	0.00228	0.00621	0.00266	0.00082	0.00192		0.00183		0.00545	1.42236		4.8149		0.02689	0.00571		1.16342	0.03689	0.08563	0.00094	0.00674		0.00694		0.00145	0.00234	0.00062	0.00692	0.0036	0.00205	7.24248	0.00556	0.00193	BayesPrism	X133247_1
0.00135	0.00069		0.00247	2.46636	3.3601	0.00179			13.19276	22.69908	0.00124	0.0211	0.00047	0.00226	0.00476	0.15585	0.00216			0.00275	0.00182	0.00155			0.0014	9.92861			0.00936	0.25999	1.01497	0.00113	0.00566	6.41183	0.01115	3.07712	0.00271	0.00356	0.0024	0.00194	0.00225	0.15787	0.00203		0.00149	0.00206	0.00258		0.00668	0.0027	0.01112		0.05608	0.00363	0.00232	0.00185			0.00368		0.00116	0.00132	0.00304	0.47751			0.00425	0.00219	0.00151		0.00387	0.00188	0.00238	6.45404	0.00135	0.0059		0.0705		20.62546	0.19935		0.53748		0.00227	0.00327		0.8913	0.00389	0.05352	0.00184	0.00216		0.00544		0.00115	0.23649	0.00127	1.6836	0.04265	0.00375	5.75922	0.00599	0.00227	BayesPrism	X260786_1
0.00063	0.00277		0.00044	0.62377	5.18702	0.00048			0.02882	42.12727	0.00045	0.00078	0.00025	0.00083	0.00135	0.00057	0.00063			1.64149	0.00067	0.00069			0.00049	4.35453			5.01913	0.00105	4.93799	0.00037	6.09594	5.83588	0.00161	0.00259	0.00047	0.00048	0.00074	0.00075	0.00049	2.58163	0.00049		0.00045	0.00311	0.00035		0.00053	0.0007	0.00066		0.00068	0.00045	0.0005	0.00101			0.00045		0.00044	0.00045	0.00038	0.00059			0.0011	0.00062	0.00063		0.00068	0.00039	0.00051	0.00231	0.00044	0.00046		0.00063		15.64258	0.00077		0.001		0.00057	0.00099		0.00112	0.00053	1.54844	0.00059	0.0005		0.00092		0.00034	0.00248	0.00099	0.00105	0.00088	0.0008	4.32174	0.00107	0.00056	BayesPrism	X331344_2
0.00352	0.00296		0.003	2.45931	3.9148	0.00158			14.62275	23.5796	0.0046	0.02202	0.00035	0.00242	0.1098	0.00466	0.00205			0.00292	0.00347	0.00216			0.0013	8.72935			0.00411	0.01088	0.01623	0.00124	0.00259	4.80337	0.00325	6.00983	0.0024	0.00227	0.0028	0.00551	0.01697	0.15846	0.00221		0.00093	0.0021	0.00282		0.00387	0.00323	0.00242		0.01046	0.00259	0.00277	0.00355			0.00197		0.00159	0.00301	0.00236	4.37235			0.00418	0.0031	0.0015		0.00412	0.00471	0.00305	6.09372	0.00125	0.0045		0.00286		15.31424	0.00953		0.0439		0.00288	0.00265		1.10092	0.00325	0.02285	0.0026	0.00283		0.00527		0.00115	1.17823	0.00174	2.03618	0.00505	0.00422	5.20301	0.00299	0.00273	BayesPrism	X349246_2
0.00066	0.00176		0.00054	0.24354	6.13562	0.00044			0.21719	42.62425	0.00049	0.00081	0.00026	0.00074	0.00174	0.00082	0.00048			0.00083	0.00105	0.00076			0.00043	1.16118			5.36298	0.00113	5.71471	0.00047	7.83479	7.73817	0.00123	0.0012	0.00049	0.00046	0.00068	0.00089	0.00059	3.42208	0.00054		0.00049	0.00218	0.00031		0.00052	0.00086	0.00097		0.00086	0.00058	0.00044	0.00106			0.00042		0.0005	0.00054	0.0004	0.00071			0.00175	0.0006	0.00048		0.00057	0.00057	0.00058	0.0015	0.00057	0.00048		0.00045		8.96817	0.00074		0.00087		0.00055	0.00124		0.00181	0.00071	3.1743	0.00052	0.00043		0.00071		0.0004	0.0016	0.00064	0.00118	0.00132	0.00074	7.35009	0.00098	0.00064	BayesPrism	X301419_1
0.00124	0.00257		0.00088	2.57002	6.35941	0.00075			7.94369	25.16535	0.00089	0.00226	0.00025	0.00145	1.27916	0.00156	0.00223			0.00385	0.00156	0.00157			0.00091	15.43945			1.39596	0.1151	1.67191	0.00081	0.39408	7.31457	0.00265	0.48785	0.00084	0.00089	0.00124	0.0013	0.00407	1.18627	0.00153		0.00063	0.00175	0.00077		0.00173	0.00109	0.00242		0.00311	0.00127	0.00095	0.00178			0.00137		0.0006	0.0009	0.00129	0.00148			0.0024	0.00108	0.00086		0.00372	0.00095	0.001	0.00196	0.00094	0.00106		0.0014		17.64649	0.01743		0.00984		0.00134	0.00166		0.07982	0.00321	0.84094	0.00124	0.00084		0.00152		0.00053	0.5526	0.00092	0.01203	0.00173	0.00292	9.42473	0.00482	0.00076	BayesPrism	X267586_2
