	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
SRR13990890	0.0	0.0	5.95	0.0	0.0	0.01	2.15	0.0	31.98	0.0	0.0	0.0	0.02	0.0	0.0	0.42	15.34	0.0	0.0	2.49	0.0	0.0	0.0	0.01	0.0	2.04	0.0	0.36	0.0	39.21	BayesPrism
SRR13990887	0.0	0.0	0.5	0.01	0.0	0.16	8.51	0.0	37.06	0.02	0.0	0.12	0.01	0.0	0.0	0.14	2.4	0.0	0.0	0.14	0.0	0.0	0.0	0.05	0.0	2.66	0.0	0.0	0.0	48.2	BayesPrism
SRR13990963	0.0	0.0	4.6	0.01	0.52	0.02	7.5	0.0	41.1	0.11	0.0	0.01	0.0	0.0	0.0	0.19	7.59	0.0	0.0	2.17	0.0	0.0	0.0	0.11	0.0	3.62	0.0	0.2	0.01	32.22	BayesPrism
SRR13990899	0.01	0.0	9.91	0.0	0.01	0.0	0.01	0.0	17.27	0.01	0.0	0.0	0.0	0.0	0.0	0.29	14.87	0.0	0.0	2.41	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.79	0.0	54.23	BayesPrism
SRR13990888	0.0	0.0	1.35	0.01	0.0	0.23	9.69	0.0	37.59	0.01	0.0	0.01	0.0	0.0	0.0	0.7	10.33	0.0	0.0	2.58	0.0	0.0	0.0	0.13	0.0	12.07	0.0	0.1	0.0	25.2	BayesPrism
SRR13990964	0.0	0.0	4.33	0.05	3.6	0.05	7.67	0.0	42.63	0.09	0.0	0.01	0.0	0.0	0.0	0.18	6.64	0.0	0.0	0.82	0.0	0.0	0.0	0.09	0.0	2.68	0.0	0.0	0.01	31.15	BayesPrism
SRR13990898	1.66	0.0	4.14	0.01	0.0	0.0	5.7	0.0	25.73	0.01	0.0	0.0	0.0	0.0	0.0	0.4	6.68	0.0	0.0	0.82	0.0	0.0	0.0	0.01	0.0	3.35	0.0	0.01	0.0	51.44	BayesPrism
SRR13990965	0.0	0.0	0.01	0.01	0.0	1.33	10.04	0.0	38.43	0.0	0.0	0.64	0.01	0.0	0.0	0.42	6.42	0.0	0.0	1.83	0.0	0.0	0.0	0.09	0.0	5.21	0.0	0.02	0.01	35.5	BayesPrism
SRR13990694	0.29	0.0	3.92	0.08	0.0	0.01	6.35	0.0	23.9	0.13	0.0	0.01	0.0	0.0	0.0	0.13	4.3	0.0	0.0	2.98	0.0	0.0	0.0	0.16	0.0	15.58	0.0	0.12	0.0	42.05	BayesPrism
SRR13991077	0.0	0.0	0.0	0.0	0.0	0.12	11.08	0.0	41.99	0.01	0.01	0.01	0.0	0.0	0.0	0.12	0.06	0.0	0.04	1.62	0.0	0.0	0.01	0.38	0.0	1.05	0.0	0.56	2.56	40.37	BayesPrism
SRR13991029	18.96	0.0	0.51	0.0	0.0	0.0	0.0	0.0	12.4	0.01	0.0	0.02	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	67.6	BayesPrism
SRR13990642	13.85	0.0	0.94	0.0	0.0	0.0	1.29	0.0	35.79	0.01	0.0	0.01	0.0	0.0	0.0	0.21	0.88	0.0	0.0	0.25	0.0	0.0	0.0	0.02	0.0	1.13	0.0	0.02	0.0	45.58	BayesPrism
SRR13990641	14.15	0.0	0.72	0.0	0.0	0.0	1.02	0.0	35.61	0.0	0.0	0.0	0.0	0.0	0.0	0.19	1.46	0.0	0.0	0.03	0.0	0.0	0.0	0.02	0.0	1.09	0.0	0.02	0.0	45.65	BayesPrism
SRR13990760	0.0	0.0	0.39	0.01	0.18	0.13	14.03	0.0	42.49	0.01	0.0	0.02	0.0	0.0	0.0	0.04	0.3	0.0	0.0	0.07	0.0	0.0	0.0	0.16	0.0	0.69	0.0	0.23	0.0	41.24	BayesPrism
SRR13990668	8.29	0.0	5.76	0.01	0.25	0.0	1.62	0.0	34.34	0.01	0.0	0.0	0.0	0.0	0.0	0.91	6.98	0.0	0.0	0.26	0.0	0.0	0.0	0.16	0.0	0.56	0.0	0.16	0.0	40.67	BayesPrism
SRR13990669	8.46	0.0	5.49	0.01	3.18	0.0	0.88	0.0	33.31	0.06	0.0	0.0	0.0	0.0	0.0	0.85	5.37	0.0	0.0	0.01	0.0	0.0	0.0	0.11	0.0	0.7	0.0	0.04	0.0	41.51	BayesPrism
SRR13991027	0.0	0.0	0.0	0.0	0.0	1.04	15.51	0.0	45.11	0.0	0.0	0.0	0.0	0.0	0.0	1.4	1.64	0.0	0.0	2.29	0.0	0.0	0.0	0.19	0.0	7.55	0.0	0.11	1.63	23.5	BayesPrism
SRR13990911	0.0	0.0	0.0	0.0	0.0	1.26	11.44	0.0	38.79	0.0	0.0	0.0	0.0	0.0	0.0	0.5	6.05	0.0	0.0	4.54	0.0	0.0	0.0	0.21	0.0	7.4	0.0	0.11	2.33	27.34	BayesPrism
SRR13991028	0.0	0.0	0.0	0.0	0.0	1.16	16.49	0.0	44.32	0.0	0.0	0.0	0.0	0.0	0.0	1.24	1.61	0.0	0.0	2.32	0.0	0.0	0.0	0.19	0.0	6.65	0.0	0.19	1.62	24.18	BayesPrism
SRR13991081	0.01	0.0	5.47	0.19	0.0	0.01	10.32	0.08	32.0	0.01	0.0	0.01	0.0	0.0	0.0	1.66	9.03	0.0	0.0	2.61	0.0	0.0	0.0	0.15	0.0	1.02	0.0	0.01	0.0	37.42	BayesPrism
SRR13990801	0.0	0.0	0.01	0.0	0.0	1.01	11.35	0.0	41.43	0.01	0.0	0.0	0.0	0.0	0.0	0.69	6.75	0.0	0.0	2.75	0.0	0.0	0.0	0.01	0.0	7.71	0.0	0.01	0.34	27.9	BayesPrism
SRR13991031	0.0	0.0	1.62	0.01	0.0	0.73	8.39	0.0	35.76	0.0	0.0	0.02	0.01	0.0	0.0	0.14	8.65	0.0	0.0	4.44	0.0	0.0	0.0	0.07	0.0	3.71	0.0	0.01	0.0	36.42	BayesPrism
SRR13991030	19.48	0.0	0.18	0.0	0.0	0.0	0.0	0.0	9.73	0.01	0.0	0.01	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.26	BayesPrism
SRR13990761	0.01	0.0	0.08	0.01	3.12	0.12	12.29	0.0	43.15	0.08	0.0	0.01	0.0	0.0	0.0	0.04	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.14	0.0	0.01	0.0	40.67	BayesPrism
SRR13991083	1.97	0.0	19.89	0.0	1.28	0.0	0.0	0.0	17.37	0.01	0.0	0.0	0.0	0.0	0.0	0.37	9.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.43	0.0	48.8	BayesPrism
SRR13990750	0.0	0.0	0.16	0.02	0.01	0.03	12.97	0.14	47.38	0.01	0.0	0.42	0.01	0.0	0.0	0.14	0.98	0.0	0.0	1.26	0.0	0.0	0.0	0.04	0.01	9.3	0.0	0.4	0.0	26.69	BayesPrism
SRR13991038	0.0	0.0	0.0	0.0	0.0	0.91	18.71	0.0	42.66	0.0	0.01	0.0	0.0	0.0	0.0	1.82	3.01	0.01	0.0	0.83	0.0	0.0	0.01	0.03	0.02	7.85	0.0	0.23	0.0	23.88	BayesPrism
SRR13990661	10.52	0.0	1.02	0.01	0.0	0.0	6.05	0.0	27.24	0.01	0.06	0.01	0.0	0.0	0.0	0.55	3.26	0.0	0.01	0.48	0.0	0.0	0.02	0.35	0.0	0.44	0.0	0.28	0.04	49.64	BayesPrism
SRR13990930	0.0	0.0	3.26	0.04	0.0	0.07	12.89	0.0	32.46	0.09	0.02	0.01	0.0	0.0	0.0	0.64	4.83	0.0	0.0	1.96	0.0	0.0	0.0	0.19	0.0	2.46	0.0	0.85	1.17	39.05	BayesPrism
SRR13990966	0.0	0.0	0.01	0.01	0.0	1.47	10.73	0.0	41.22	0.01	0.0	0.63	0.09	0.0	0.0	0.45	6.02	0.0	0.0	0.71	0.0	0.0	0.01	0.01	0.0	4.26	0.0	0.08	0.07	34.22	BayesPrism
SRR13991040	0.0	0.0	0.0	0.0	0.0	1.12	19.59	0.0	41.12	0.0	0.0	0.0	0.0	0.0	0.0	1.81	2.67	0.0	0.0	0.41	0.0	0.01	0.0	0.08	0.0	8.03	0.0	0.23	0.0	24.89	BayesPrism
SRR13990869	0.0	0.0	0.0	0.0	0.0	0.42	6.65	0.08	38.77	0.0	0.97	0.0	0.0	0.0	0.0	1.8	0.12	0.0	0.07	2.2	0.0	0.0	0.0	0.16	0.0	0.29	0.0	1.17	14.47	32.8	BayesPrism
SRR13990886	0.0	0.04	0.47	1.81	2.66	0.63	8.15	0.01	39.89	0.04	0.01	0.42	0.05	0.02	0.04	1.77	9.37	0.02	0.11	0.71	0.01	0.04	0.09	0.38	0.18	3.59	0.01	3.06	0.01	26.39	BayesPrism
SRR13990763	0.02	0.0	5.83	0.03	0.18	0.04	8.01	0.0	41.15	0.25	0.0	0.01	0.13	0.0	0.0	0.23	4.8	0.0	0.01	0.68	0.0	0.0	0.0	0.24	0.0	0.26	0.0	0.6	0.0	37.52	BayesPrism
SRR13990933	7.21	0.0	1.1	0.01	0.27	0.0	11.3	0.0	35.12	0.0	0.07	0.01	0.01	0.0	0.0	0.33	2.43	0.0	0.01	0.16	0.0	0.0	0.0	0.04	0.02	0.63	0.0	0.19	0.0	41.09	BayesPrism
SRR13990889	0.0	0.0	0.0	0.0	0.0	1.06	14.86	0.01	42.68	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.28	0.0	0.0	0.19	0.0	0.0	0.01	0.25	0.14	11.68	0.0	0.11	0.0	27.94	BayesPrism
SRR13991034	0.0	0.0	4.47	0.01	0.0	0.01	8.85	0.0	31.81	0.07	0.0	0.0	0.0	0.0	0.0	0.63	8.42	0.0	0.0	1.16	0.0	0.0	0.0	0.25	0.0	2.56	0.0	0.34	0.05	41.34	BayesPrism
SRR13990799	0.0	0.0	0.0	0.01	0.0	1.11	12.18	0.0	41.39	0.0	0.0	0.04	0.01	0.0	0.0	0.69	5.77	0.0	0.01	2.49	0.0	0.0	0.0	0.01	0.0	7.26	0.0	0.13	0.49	28.4	BayesPrism
SRR13990796	0.0	0.02	11.78	0.01	6.4	0.01	0.01	0.0	31.13	0.09	0.0	0.0	0.0	0.0	0.0	0.08	15.05	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.42	0.0	34.62	BayesPrism
SRR13991048	0.0	0.0	1.55	0.0	0.0	1.26	8.92	0.0	38.77	0.02	0.01	0.02	0.01	0.0	0.0	0.16	6.79	0.0	0.0	3.26	0.0	0.0	0.0	0.04	0.0	3.08	0.0	0.12	0.0	35.95	BayesPrism
SRR13991106	0.0	0.0	0.04	0.02	0.0	0.18	14.04	0.0	39.76	0.01	0.0	0.03	0.0	0.0	0.0	0.62	2.23	0.0	0.0	1.41	0.0	0.02	0.0	0.23	0.01	2.8	0.0	0.56	0.0	38.01	BayesPrism
SRR13991087	7.74	0.01	0.14	0.26	0.0	0.0	5.18	0.0	26.9	0.03	0.0	0.57	0.05	0.0	0.0	0.34	3.21	0.03	0.08	1.05	0.0	0.3	0.12	0.14	0.14	1.23	0.01	2.05	0.01	50.39	BayesPrism
SRR13990922	0.0	0.0	0.0	0.0	0.0	0.88	9.48	0.0	44.41	0.0	0.01	0.01	0.0	0.0	0.0	0.21	0.96	0.0	0.03	0.83	0.0	0.01	0.0	0.16	0.0	5.04	0.0	0.4	0.77	36.77	BayesPrism
SRR13990813	0.0	0.0	0.0	0.0	0.0	1.24	17.9	0.01	48.14	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.02	0.0	0.0	0.0	0.0	0.0	0.01	0.31	0.0	5.74	0.0	0.16	1.12	23.32	BayesPrism
SRR13991051	4.72	0.0	1.08	0.01	0.0	0.0	10.72	0.0	33.77	0.02	0.0	0.02	0.0	0.0	0.0	0.39	1.35	0.0	0.0	0.28	0.0	0.0	0.0	0.18	0.0	1.34	0.0	0.11	0.0	46.0	BayesPrism
SRR13990804	0.04	0.0	7.78	0.01	0.0	0.0	2.56	0.0	31.48	0.05	0.0	0.0	0.0	0.0	0.0	0.41	11.2	0.0	0.0	1.32	0.0	0.0	0.0	0.08	0.0	3.78	0.0	0.41	0.0	40.87	BayesPrism
SRR13991088	8.19	0.01	0.67	0.0	0.0	0.0	5.79	0.0	28.74	0.01	0.0	0.12	0.01	0.0	0.0	0.29	2.74	0.0	0.0	0.73	0.0	0.0	0.0	0.01	0.01	1.06	0.0	0.14	0.0	51.47	BayesPrism
SRR13990821	0.0	0.0	9.12	0.0	0.0	0.0	2.61	0.0	33.71	0.02	0.0	0.0	0.0	0.0	0.0	0.54	9.38	0.0	0.0	1.03	0.0	0.0	0.0	0.07	0.0	3.75	0.0	0.28	0.0	39.45	BayesPrism
SRR13990900	22.49	0.0	0.96	0.02	0.0	0.0	0.01	0.0	19.22	0.01	0.0	0.07	0.0	0.0	0.0	0.26	0.2	0.0	0.01	0.26	0.0	0.07	0.04	0.15	0.01	0.29	0.0	0.6	0.01	55.3	BayesPrism
SRR13990931	0.0	0.0	3.54	0.0	0.0	0.15	11.92	0.0	35.17	0.1	0.0	0.01	0.0	0.0	0.0	0.69	4.78	0.0	0.0	1.25	0.0	0.0	0.01	0.09	0.0	2.31	0.0	0.67	1.6	37.69	BayesPrism
SRR13990934	7.82	0.0	1.49	0.01	0.21	0.0	11.64	0.0	34.45	0.01	0.0	0.01	0.0	0.0	0.0	0.35	1.19	0.0	0.0	0.02	0.0	0.0	0.01	0.11	0.0	0.46	0.0	0.09	0.0	42.14	BayesPrism
SRR13990630	0.88	0.0	0.0	0.0	0.0	0.6	12.33	0.11	39.23	0.0	0.0	0.02	0.0	0.0	0.0	0.71	3.55	0.0	0.0	1.06	0.0	0.0	0.01	0.14	0.0	9.16	0.0	0.03	0.0	32.14	BayesPrism
SRR13990696	1.66	0.0	6.92	0.0	0.25	0.01	5.92	0.0	35.52	0.01	0.14	0.0	0.0	0.0	0.0	0.21	8.77	0.0	0.01	0.29	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.8	0.0	39.27	BayesPrism
SRR13990723	0.0	0.0	3.21	0.01	0.0	0.21	12.79	0.63	29.32	0.0	0.01	0.01	0.0	0.0	0.0	3.51	6.61	0.0	0.01	1.81	0.0	0.0	0.0	0.82	0.0	0.67	0.0	0.24	0.05	40.07	BayesPrism
SRR13990666	10.14	0.0	0.02	0.0	0.0	0.0	9.89	0.02	32.11	0.01	0.0	0.0	0.0	0.0	0.0	0.88	1.08	0.0	0.0	0.07	0.0	0.0	0.01	0.16	0.0	1.73	0.0	0.06	0.0	43.8	BayesPrism
SRR13990693	0.03	0.0	2.1	0.32	0.0	0.05	9.24	0.0	30.59	0.49	0.0	0.02	0.01	0.0	0.0	0.21	3.87	0.0	0.02	2.12	0.0	0.02	0.0	0.24	0.0	9.72	0.0	1.28	0.0	39.66	BayesPrism
SRR13990841	0.01	0.0	2.3	0.01	0.0	0.67	14.36	0.02	36.06	0.02	0.01	0.0	0.0	0.0	0.0	1.44	5.0	0.01	0.0	1.31	0.0	0.0	0.0	0.28	0.02	1.58	0.0	0.47	0.01	36.41	BayesPrism
SRR13991085	0.38	0.0	0.94	0.0	0.0	0.08	16.39	0.0	37.9	0.01	0.0	0.01	0.0	0.0	0.0	0.56	3.39	0.0	0.0	0.8	0.0	0.0	0.0	0.38	0.0	3.59	0.0	0.19	0.0	35.37	BayesPrism
SRR13991070	12.07	0.0	5.31	0.01	0.0	0.0	0.03	0.0	24.02	0.01	0.04	0.01	0.0	0.0	0.0	0.6	0.25	0.0	0.0	0.14	0.0	0.0	0.01	0.67	0.01	0.0	0.0	0.71	1.64	54.45	BayesPrism
SRR13990765	0.0	0.0	2.44	0.0	0.35	0.08	13.56	0.0	43.49	0.01	0.0	0.0	0.0	0.0	0.0	0.26	5.63	0.0	0.0	0.57	0.0	0.0	0.0	0.09	0.0	1.57	0.0	0.67	0.0	31.25	BayesPrism
SRR13990662	9.24	0.0	0.67	0.02	1.96	0.0	5.51	0.0	29.06	0.01	0.06	0.29	0.0	0.0	0.0	0.53	3.06	0.0	0.0	0.01	0.0	0.0	0.0	0.38	0.0	0.76	0.0	0.16	0.01	48.27	BayesPrism
SRR13990795	0.0	0.02	12.38	0.01	1.67	0.01	0.03	0.0	29.11	0.02	0.0	0.0	0.0	0.0	0.0	0.08	16.75	0.0	0.0	1.46	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.5	0.0	37.81	BayesPrism
SRR13991078	0.0	0.0	1.34	0.06	0.01	0.03	19.01	0.29	35.52	0.04	0.0	0.01	0.04	0.01	0.01	2.22	6.6	0.01	0.05	0.02	0.0	0.08	0.0	0.21	0.05	2.36	0.01	1.02	0.01	30.98	BayesPrism
SRR13990812	0.0	0.0	0.0	0.0	0.0	1.04	17.62	0.0	47.87	0.0	0.0	0.0	0.0	0.0	0.0	1.79	0.05	0.0	0.0	0.09	0.0	0.0	0.0	0.32	0.0	5.86	0.0	0.18	1.81	23.35	BayesPrism
SRR13991035	0.0	0.0	3.85	0.0	0.02	0.02	9.83	0.0	35.5	0.03	0.0	0.0	0.0	0.0	0.0	0.74	7.35	0.0	0.0	0.51	0.0	0.0	0.0	0.31	0.0	1.21	0.0	0.18	0.02	40.4	BayesPrism
SRR13990843	0.0	0.0	2.8	0.0	0.0	0.11	12.56	0.0	40.12	0.02	0.0	0.0	0.0	0.0	0.0	0.54	6.05	0.0	0.01	2.09	0.0	0.0	0.0	0.44	0.0	1.32	0.01	0.98	0.74	32.18	BayesPrism
SRR13991073	0.0	0.0	1.47	0.01	0.26	0.01	11.86	0.0	44.67	0.03	0.04	0.0	0.0	0.0	0.0	0.47	4.61	0.0	0.01	1.85	0.0	0.0	0.0	0.2	0.0	0.18	0.0	0.95	0.13	33.22	BayesPrism
SRR13990677	0.0	0.0	0.18	0.03	0.0	0.66	15.19	0.01	34.53	0.01	0.0	0.17	0.0	0.0	0.0	1.44	6.83	0.0	0.0	1.39	0.0	0.01	0.0	0.14	0.0	10.66	0.0	0.16	0.0	28.55	BayesPrism
SRR13990975	0.0	0.0	2.17	0.0	0.01	0.23	7.55	0.0	38.87	0.0	0.0	0.0	0.0	0.0	0.0	0.41	5.83	0.0	0.01	3.37	0.0	0.0	0.0	0.4	0.0	0.42	0.0	0.78	1.13	38.81	BayesPrism
SRR13990613	0.0	0.01	0.0	0.0	0.0	0.73	16.36	0.05	43.65	0.0	0.0	0.0	0.03	0.01	0.01	0.27	0.01	0.03	0.16	0.26	0.01	0.33	0.02	0.75	0.22	3.35	0.04	3.52	1.91	28.25	BayesPrism
SRR13990958	0.01	0.0	3.05	0.01	0.0	0.02	10.56	0.0	33.77	0.01	0.01	0.0	0.0	0.0	0.0	2.0	6.34	0.0	0.02	3.97	0.0	0.0	0.0	0.37	0.0	0.4	0.0	0.52	2.05	36.89	BayesPrism
SRR13990711	0.01	0.0	0.0	0.0	0.0	0.14	11.07	0.0	37.44	0.0	0.0	0.0	0.0	0.0	0.0	0.35	1.23	0.0	0.0	1.95	0.0	0.0	0.0	0.23	0.0	5.19	0.0	0.09	1.96	40.29	BayesPrism
SRR13990876	20.44	0.0	0.0	0.0	0.0	0.0	0.0	0.03	1.62	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.07	0.0	77.26	BayesPrism
SRR13990985	0.03	0.01	7.35	0.02	0.01	0.0	0.07	0.0	29.57	0.28	0.02	0.01	0.0	0.0	0.0	0.68	11.77	0.0	0.0	2.92	0.0	0.01	0.0	0.06	0.0	1.19	0.0	1.18	0.0	44.79	BayesPrism
SRR13991084	0.89	0.0	19.88	0.0	1.01	0.0	0.0	0.0	20.93	0.02	0.0	0.0	0.0	0.0	0.0	0.5	9.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.62	0.0	46.45	BayesPrism
SRR13990901	20.68	0.0	0.74	0.01	0.0	0.0	0.01	0.0	20.67	0.01	0.0	0.01	0.01	0.0	0.0	0.21	0.12	0.0	0.0	0.05	0.0	0.01	0.01	0.1	0.0	0.14	0.0	0.21	0.0	57.01	BayesPrism
SRR13991053	3.9	0.0	1.19	0.01	0.0	0.0	10.74	0.0	37.58	0.0	0.0	0.03	0.0	0.0	0.0	0.43	1.03	0.0	0.0	0.09	0.0	0.0	0.0	0.21	0.0	0.81	0.0	0.04	0.01	43.91	BayesPrism
SRR13991082	0.01	0.0	3.84	0.08	0.0	0.06	14.74	0.21	33.57	0.01	0.0	0.01	0.0	0.0	0.0	2.03	6.71	0.0	0.0	0.82	0.0	0.0	0.0	0.21	0.0	0.12	0.0	0.04	0.0	37.52	BayesPrism
SRR13990944	0.63	0.0	0.0	0.01	0.0	0.05	13.19	0.0	32.32	0.01	0.0	0.01	0.02	0.0	0.0	0.4	1.51	0.0	0.0	0.01	0.0	0.01	0.02	0.4	0.01	3.28	0.01	0.32	0.01	47.8	BayesPrism
SRR13990667	7.91	0.0	0.17	0.01	0.0	0.01	10.91	0.04	36.05	0.01	0.0	0.0	0.0	0.0	0.0	1.0	1.63	0.0	0.0	0.01	0.0	0.0	0.0	0.16	0.0	0.21	0.0	0.01	0.0	41.85	BayesPrism
SRR13990712	0.01	0.0	0.0	0.0	0.0	0.16	12.14	0.0	37.53	0.0	0.0	0.0	0.0	0.0	0.0	0.37	1.2	0.0	0.0	1.92	0.0	0.0	0.0	0.26	0.0	4.56	0.0	0.04	1.55	40.23	BayesPrism
SRR13990873	0.0	0.0	9.13	0.05	0.44	0.0	0.08	0.0	30.65	0.11	0.0	0.01	0.0	0.0	0.0	0.28	12.82	0.0	0.0	2.39	0.0	0.0	0.0	0.16	0.0	2.31	0.0	0.5	0.04	41.0	BayesPrism
SRR13990722	0.01	0.01	2.74	0.01	0.0	0.15	11.53	0.64	31.53	0.0	0.01	0.01	0.0	0.0	0.0	3.26	6.9	0.0	0.0	2.53	0.0	0.0	0.0	0.86	0.0	0.51	0.0	0.38	0.03	38.87	BayesPrism
SRR13990877	7.13	0.0	5.26	0.03	1.31	0.0	1.16	0.0	29.18	0.05	0.0	0.01	0.0	0.0	0.0	0.39	6.74	0.0	0.01	1.51	0.0	0.0	0.0	0.52	0.0	0.02	0.0	0.71	0.01	45.93	BayesPrism
SRR13991079	0.0	0.0	0.97	0.02	0.39	0.38	18.26	0.38	39.38	0.03	0.01	0.01	0.03	0.0	0.0	1.99	5.8	0.0	0.03	0.05	0.0	0.01	0.01	0.19	0.08	1.08	0.01	1.08	0.01	29.78	BayesPrism
SRR13990845	0.0	0.0	6.85	0.0	0.0	0.01	7.87	0.0	32.8	0.33	0.0	0.0	0.0	0.0	0.0	0.3	3.67	0.0	0.0	0.25	0.0	0.0	0.0	0.72	0.0	0.07	0.0	0.2	0.15	46.76	BayesPrism
SRR13990907	0.0	0.0	0.0	0.0	0.0	0.79	16.99	0.01	45.73	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.05	0.0	0.01	0.17	0.0	0.0	0.0	0.4	0.0	3.66	0.0	0.09	0.82	31.02	BayesPrism
SRR13990842	0.01	0.0	1.64	0.0	0.0	0.93	15.46	0.0	38.69	0.0	0.01	0.0	0.0	0.0	0.0	1.57	4.08	0.0	0.0	0.55	0.0	0.0	0.0	0.2	0.01	0.8	0.0	0.26	0.0	35.75	BayesPrism
SRR13991003	19.22	0.0	1.41	0.02	0.0	0.0	0.19	0.0	23.91	0.01	0.0	0.14	0.0	0.0	0.0	0.26	1.38	0.0	0.0	0.71	0.0	0.02	0.01	0.13	0.01	0.53	0.0	0.25	0.0	51.79	BayesPrism
SRR13990631	0.38	0.0	0.0	0.01	0.0	1.13	14.29	0.15	41.65	0.0	0.0	0.01	0.01	0.0	0.0	0.82	1.95	0.0	0.0	0.68	0.0	0.0	0.0	0.16	0.01	8.77	0.0	0.01	0.0	29.95	BayesPrism
SRR13990776	0.84	0.01	13.14	0.01	3.84	0.0	0.03	0.0	28.61	0.01	0.0	0.0	0.0	0.0	0.0	0.2	9.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	0.3	0.0	43.38	BayesPrism
SRR13990960	0.0	0.0	0.01	0.0	0.09	1.43	14.89	0.0	40.47	0.01	0.0	0.01	0.0	0.0	0.0	0.49	5.24	0.0	0.0	0.97	0.0	0.0	0.0	0.01	0.0	6.14	0.0	0.12	0.0	30.08	BayesPrism
SRR13990770	2.87	0.0	7.04	0.01	0.0	0.0	5.39	0.01	30.85	0.01	0.0	0.0	0.0	0.0	0.0	0.44	8.5	0.0	0.0	1.25	0.0	0.0	0.0	0.09	0.12	1.05	0.0	0.64	0.0	41.7	BayesPrism
SRR13991002	0.0	0.0	1.79	0.0	0.01	0.21	8.56	0.0	38.04	0.01	0.0	0.0	0.0	0.0	0.0	0.35	6.1	0.0	0.0	3.61	0.0	0.0	0.0	0.49	0.0	0.36	0.0	0.67	0.78	39.0	BayesPrism
SRR13990896	1.15	0.0	2.99	0.2	0.2	0.01	7.3	0.0	27.97	0.4	0.0	0.04	0.0	0.0	0.0	0.52	4.92	0.0	0.01	0.22	0.0	0.01	0.0	0.18	0.02	1.53	0.0	0.65	0.0	51.65	BayesPrism
SRR13990652	0.0	0.0	0.0	0.01	0.0	1.13	13.79	0.01	35.65	0.0	0.01	0.03	0.0	0.0	0.0	0.51	1.96	0.0	0.0	1.92	0.0	0.0	0.0	0.17	0.0	13.32	0.0	0.34	0.13	31.01	BayesPrism
SRR13990738	10.96	0.02	0.9	0.59	0.24	0.0	2.59	0.0	24.87	0.01	0.0	0.71	0.18	0.01	0.05	0.4	5.64	0.04	0.17	1.81	0.01	0.84	0.34	0.36	0.51	0.39	0.02	4.12	0.07	44.13	BayesPrism
SRR13991023	30.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.26	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4	BayesPrism
SRR13990643	5.78	0.0	4.71	0.0	0.42	0.0	5.22	0.0	34.83	0.02	0.0	0.0	0.0	0.0	0.0	0.28	4.12	0.0	0.0	0.02	0.0	0.0	0.0	0.2	0.0	0.35	0.0	0.6	0.0	43.42	BayesPrism
SRR13991014	1.16	0.0	0.01	0.01	0.0	0.01	13.67	0.0	32.65	0.0	0.01	0.0	0.0	0.0	0.0	1.48	3.56	0.0	0.0	1.45	0.0	0.0	0.01	0.06	0.01	4.09	0.0	0.2	0.0	41.62	BayesPrism
SRR13990936	0.0	0.0	2.39	0.01	0.0	1.34	10.46	0.13	25.68	0.01	0.0	0.01	0.0	0.0	0.0	0.9	11.82	0.0	0.0	7.13	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.57	0.0	39.09	BayesPrism
SRR13990844	0.0	0.0	8.05	0.02	0.0	0.0	4.81	0.0	32.97	0.59	0.0	0.0	0.0	0.0	0.0	0.29	5.63	0.01	0.0	0.52	0.0	0.0	0.0	0.5	0.0	0.2	0.0	0.5	0.4	45.48	BayesPrism
SRR13990852	0.0	0.0	0.0	0.0	0.0	1.59	16.26	0.0	42.24	0.0	0.0	0.0	0.0	0.0	0.0	0.53	1.44	0.0	0.0	0.37	0.0	0.0	0.0	0.3	0.0	3.07	0.0	0.01	0.94	33.21	BayesPrism
