basal cell of prostate epithelium	endothelial cell of arteriole/endothelial cell of venule	pancreatic ductal cell	duct epithelial cell/ionocyte	innate lymphoid cell	pancreatic stellate cell	capillary endothelial cell/endothelial cell of artery	erythrocyte/platelet	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	enteroglial cell	tracheal goblet cell	enterocyte of epithelium proper of duodenum	hepatocyte	intrahepatic cholangiocyte	myoepithelial cell	ciliated epithelial cell/epithelial cell of uterus	central nervous system macrophage	mural cell/pericyte	taste receptor cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	myo-medullary thymic epithelial cell	macrophage	gamma-delta t cell	myometrial cell	microglia	epithelial cell of uterus	mature nk t cell/natural killer cell	kidney epithelial cell	luminal epithelial cell of mammary gland	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	fast muscle cell/slow muscle cell	leukocyte	club cell/type i pneumocyte	pulmonary ionocyte	langerhans cell	stratified squamous epithelial cell	pancreatic stellate cell/smooth muscle cell	club cell	mesenchymal stem cell/tendon cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	b cell	melanocyte/progenitor cell of mammary luminal epithelium	regular atrial cardiac myocyte/ventricular cardiac muscle cell	neuron	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	common myeloid progenitor/hematopoietic stem cell	type ii pneumocyte	pancreatic acinar cell	plasma cell	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta thymocyte/thymocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	intestinal tuft cell/tuft cell of colon	pancreatic a cell	neurons	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	bladder urothelial cell	neuro-medullary thymic epithelial cell	pancreatic d cell/type b pancreatic cell	mesothelial cell/schwann cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mucus secreting cell/respiratory goblet cell	choroid plexus epithelial cell	acinar cell of salivary gland	pulmonary ionocyte/respiratory goblet cell	hematopoietic stem cell	serous cell of epithelium of bronchus	cardiac endothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	large intestine goblet cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	type i pneumocyte	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	sebum secreting cell	melanocyte	duct epithelial cell/ionocyte/mucus secreting cell	schwann cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	common myeloid progenitor/erythroid progenitor cell	neutrophil	erythroid progenitor cell	mesothelial cell	Bergmann glial cell/astrocyte/ependymal cell	myeloid dendritic cell	oligodendrocyte precursor cell	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	basal cell/medullary thymic epithelial cell	OPC/astrocytes/oligodendrocytes	medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	basophil/mast cell	luminal cell of prostate epithelium	basal cell	colon endothelial cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	smooth muscle cell	progenitor cell of mammary luminal epithelium	oligodendrocyte	enteroendocrine cell of small intestine	tissue-resident macrophage	Method	Sample
0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.90985		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	1.75791	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	5.99796	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.46108		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	15.01566		0.0		1.53077	0.0	0.0	0.0		5.02634	0.0		0.0	0.0	0.0		7.11309		0.0	0.0			0.0	0.0	13.18735		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13991060
0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.73947		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	1.16782	0.0	0.0	0.83146	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.04115	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.88282		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.28582		0.0		0.49038	0.0	0.0	0.0		3.05974	0.0		0.0	0.0	0.0		13.59092		0.0	0.0			0.0	0.0	16.55797		0.0	0.0	0.0	0.0		0.0	2.35245	0.0		0.0	0.0	QP	SRR13990846
0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.697		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.07297	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	1.66255		0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0	28.36285	0.0		0.0		0.0	0.0			0.0	0.0	19.20463		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13991045
0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.97948		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.62773		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	1.48825		0.0		7e-05	0.0	0.0	0.0		1e-05	0.0		0.0	29.19748	0.0		2.47254		0.0	0.0			0.0	0.0	12.92698		0.0	0.0	0.0	0.0		0.0	0.30731	0.0		0.0	0.0	QP	SRR13991108
0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.13477		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	2.50433	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.23355		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.78648		0.0		1.1345	0.0	0.0	0.0		0.0	0.0		0.0	25.12405	0.0		3.24536		0.0	0.0			0.0	0.0	14.85526		0.0	0.0	0.0	0.0		0.0	1.98168	0.0		0.0	0.0	QP	SRR13990837
0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.38678		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4.0172	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.93257		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.7055		0.0		0.0	0.0	0.0	0.0		3.68704	0.0		0.0	0.01477	0.0		12.8563		0.0	0.0			0.0	0.0	11.39982		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13991109
0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.54218		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.38196	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2e-05		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	2.85122		0.0		0.0	0.0	0.0	0.0		0.30477	0.0		0.0	13.27241	0.0		0.49105		0.0	0.0			0.0	0.0	8.15638		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13990823
0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.33502		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2.7942	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.91805		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.29116		0.0		0.0	0.0	0.0	0.0		3.10236	0.0		0.0	12.86952	0.0		7.24965		0.0	0.0			0.0	0.0	9.44004		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13990951
0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.33079		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.00052	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	4.09334		0.0		0.0	0.0	0.0	0.0		0.00053	0.0		0.0	12.40539	0.0		1.19504		0.0	0.0			0.0	0.0	7.97439		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13990822
0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.68804		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.57554	0.0	0.0	0.0	0.0	0.0		0.0	0.50957	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.38767		0.0	0.0	0.0		0.36124	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.1738		0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0	6.53505	0.0		4.17002		0.0	0.0			0.0	0.0	24.59907		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	QP	SRR13990853
0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.03416		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0		1e-05	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.41459		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.64122		0.0		0.00011	0.0	0.0	0.0		3.84473	0.0		0.0	0.4198	0.0		12.82533		0.0	0.0			0.0	0.0	13.81988		0.0	0.0	0.0	0.0		0.0	0.00013	0.0		0.0	0.0	QP	SRR13990847
0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.11875		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.56114	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.00311	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.18255		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.2885		0.0		1.01409	0.0	0.0	0.0		2.8987	0.0		0.0	0.0	0.0		13.73091		0.0	0.0			0.0	0.0	8.46448		0.0	0.0	0.0	0.0		0.0	0.73775	0.0		0.0	0.0	QP	SRR13990703
0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.313		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	1.24732	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.1964		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	1.50517		0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0	22.52947	0.0		1.79261		0.0	0.0			0.0	0.0	12.41586		0.0	0.0	0.0	0.0		0.0	0.00011	0.0		0.0	0.0	QP	SRR13991072
0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.43711		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.01089	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.0931		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	1.29039		0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0	22.20858	0.0		1.84392		0.0	0.0			0.0	0.0	13.01083		0.0	0.0	0.0	0.0		0.0	0.10353	0.0		0.0	0.0	QP	SRR13991071
0.00115	0.00425	0.00099	0.00171	0.00243	0.00335	0.00367	6.66659		0.00056	0.34117	0.01968	0.10729	0.00495	0.001			0.00093	0.03114		0.0015	0.00242	0.00529	0.00122	0.00073	0.00396	0.13201	2.14836	0.00511	0.00236	0.00083	0.34017		0.00303	0.00161	0.07363		0.0015	0.0029	0.00565	0.00376		0.14005		0.00105	0.02688	0.00063	0.00037	14.62107	0.00296	0.01385		0.00112	0.00554	0.11998		0.01094	0.00228	0.00144	0.00111		0.00246	0.00145		0.00084			0.15282	9.55385		0.00079		1.26879	0.08957	0.00047	0.00426		1.3076	0.00142		24.05405	33.90435	0.00284		0.00203		0.00319	0.00348			0.01172	0.00199	3.35762		0.00187	0.00108	0.00343	0.00145		0.0031	1.07677	0.30696		0.00174	0.00179	BayesPrism	SRR13991090
0.00401	0.00091	0.00105	0.00057	0.00633	0.00122	0.93469	15.3765		6.14899	0.00146	0.00305	0.13319	0.00249	0.00094			0.00112	0.00114		0.00091	0.019	0.00208	0.00079	0.08922	0.00085	1.91624	0.0302	0.0015	0.0008	0.00108	0.0034		0.00091	0.00204	0.00072		0.00077	0.00062	0.00471	0.46905		0.00108		0.00381	0.0025	0.00071	0.00041	0.02573	6.1167	0.00132		0.0026	0.00337	0.00106		0.00336	0.00159	0.00565	0.00223		0.00303	0.00071		0.00079			0.00085	1.71022		0.0009		0.00123	0.00171	0.00035	0.00124		0.00153	0.00087		31.56309	11.48723	0.00539		0.00322		0.00055	0.00503			0.00071	0.00121	16.37606		0.00154	0.00144	0.00173	7.48105		0.00121	0.00124	0.00916		0.00077	0.00125	BayesPrism	SRR13990878
0.06149	0.00313	0.00125	0.00076	0.00562	0.00355	0.07079	18.68799		3.41606	0.0042	0.00511	0.05838	0.00796	0.00354			0.00297	0.00245		0.00103	0.00362	0.00528	0.00278	0.66066	0.00289	7.68916	0.10673	0.00363	0.00126	0.00549	0.00572		0.00136	0.00158	0.00373		0.00215	0.00183	0.00798	0.0373		0.00326		0.00378	3.96118	0.00082	0.00031	0.02192	3.51393	0.00708		0.00201	0.00055	0.00273		0.02546	0.00207	1.10647	0.00102		0.00298	0.00192		0.00085			0.00086	6.57414		0.00109		0.00222	0.0112	0.00098	0.00179		0.00258	0.00108		21.97924	9.23459	0.0802		0.00484		0.00136	0.0058			0.00433	0.00367	21.27017		0.00184	0.00132	0.00579	1.2589		0.00193	0.00261	0.00666		0.00108	0.00197	BayesPrism	SRR13990839
0.05722	0.00159	0.00133	0.00086	0.02796	0.00135	0.00594	14.94176		7.62542	0.00172	0.01029	0.21351	0.00751	0.00183			0.00121	0.00214		0.00203	0.01006	0.00461	0.00112	0.8193	0.00146	4.116	0.02845	0.0015	0.00129	0.00195	0.00635		0.00178	0.00297	0.00148		0.0013	0.00114	0.00547	0.13174		0.00148		0.00238	0.00234	0.0011	0.00067	0.00373	0.83791	0.05384		0.04635	0.00234	0.00169		0.01267	0.00298	0.11356	0.00134		0.00292	0.00509		0.00065			0.00058	1.59966		0.00131		0.00338	0.00159	0.00047	0.00156		0.00228	0.00145		31.9222	11.47186	0.00267		0.00377		0.0012	0.00444			0.00188	0.00254	18.32789		0.00275	0.00098	0.00169	7.4995		0.0035	0.00143	0.00162		0.00194	0.00118	BayesPrism	SRR13991062
0.01146	0.00114	0.00117	0.0016	0.02803	0.00284	4.38367	14.43858		4.5755	0.00141	0.01117	0.38156	0.15749	0.00269			0.00242	0.00382		0.00108	0.00467	0.00226	0.00177	0.46237	0.00241	5.8325	0.09792	0.00233	0.00165	0.00462	0.00676		0.00184	0.00351	0.00116		0.00174	0.0012	0.00273	0.20056		0.003		0.03211	1.43761	0.00154	0.00044	0.00403	3.06481	0.03638		0.00551	0.00759	0.01053		0.01464	0.00136	0.80488	0.00692		0.00357	0.0019		0.00061			0.00083	4.07579		0.0028		0.0034	0.00303	0.00036	0.0023		0.00339	0.00144		27.41423	11.49594	0.02224		0.00266		0.00121	0.00389			0.00247	0.0053	17.04359		0.00247	0.00118	0.00273	3.79273		0.02321	0.00495	0.00626		0.00382	0.00275	BayesPrism	SRR13990797
0.00279	0.00332	0.0013	0.00107	0.0024	0.00239	0.00657	13.24368		0.0014	0.00283	0.03859	0.1012	0.01471	0.00304			0.00512	0.18106		0.00351	0.00233	0.00168	0.00368	0.0018	0.00323	8.86998	0.06312	0.00376	0.00247	0.01421	0.00461		0.00256	0.00665	0.00093		0.003	0.00138	0.00378	2.82526		0.01388		0.09924	0.02499	0.00072	0.00033	0.00498	12.83478	0.0608		1.06706	0.00245	0.05483		0.01671	0.00139	1.53043	0.00159		0.00217	0.00241		0.001			0.00072	13.64683		0.00178		0.01094	0.1256	0.00045	0.00196		0.01885	0.00308		4.65778	24.49496	0.06395		0.00642		0.00858	0.00183			0.00484	0.00671	15.72195		0.00329	0.00125	0.00255	0.00539		0.01878	0.00875	0.02828		0.00236	0.00293	BayesPrism	SRR13990676
0.00418	0.01065	0.00082	0.00076	0.00246	0.01049	0.00316	8.24241		0.00635	0.00365	0.00651	16.18358	0.56544	0.00269			0.00208	0.00379		0.00393	0.10526	0.00796	0.00199	0.36975	0.00551	7.58045	7.22452	0.00663	0.01843	0.00869	0.00446		0.00248	0.00303	0.00117		0.00136	0.00506	0.01181	1.13498		0.0078		0.00309	0.33922	0.00146	0.00041	0.00986	12.08251	0.00511		0.00289	0.19006	0.01523		0.05019	0.00602	0.18944	0.00211		0.0235	0.00145		0.0018			0.00051	9.0847		0.02122		0.00215	0.00884	0.0005	0.00247		0.12185	0.00208		3.01552	15.60698	0.91396		0.01303		0.00116	0.00585			0.00893	0.00122	15.25077		0.00416	0.00098	0.00423	0.00417		0.00302	0.00678	1.42996		0.00123	0.00508	BayesPrism	SRR13991032
0.0015	0.00363	0.00163	0.00175	0.00174	0.00325	0.00234	8.57262		0.00051	0.51575	0.01649	0.0736	0.00399	0.00158			0.00158	0.04876		0.00559	0.00366	0.00498	0.00197	0.0011	0.00358	0.05376	2.29032	0.00546	0.00253	0.00123	0.19406		0.0053	0.00132	0.08879		0.00136	0.00444	0.0067	0.0016		0.1225		0.00199	0.00848	0.00056	0.0005	13.29373	0.00451	0.00912		0.00132	0.00526	0.09917		0.0029	0.0039	0.00271	0.00307		0.00311	0.00145		0.0009			0.10635	9.00664		0.00078		1.00703	0.01634	0.00045	0.00599		1.50504	0.00199		24.35357	33.10428	0.01096		0.00413		0.00171	0.00361			0.02697	0.00395	3.68735		0.00423	0.00253	0.00595	0.00128		0.00309	0.93982	0.69919		0.00165	0.00146	BayesPrism	SRR13990778
0.02658	0.00143	0.00141	0.00133	0.00222	0.00222	0.00551	11.38149		4.91943	0.00152	0.0092	0.00657	0.00473	0.00138			0.00253	0.00966		0.00531	0.0023	0.0056	0.00124	0.32242	0.00196	9.32547	0.01884	0.00127	0.00314	0.00232	0.00382		0.00646	0.00236	0.00766		0.00087	0.00225	0.00493	0.03552		0.00186		0.00596	0.00266	0.00066	0.00032	0.00897	3.58235	0.00277		0.24189	0.00038	0.04329		0.01882	0.00158	0.93347	0.00178		0.00611	0.00094		0.00068			0.00052	6.75448		0.00105		0.00292	0.00613	0.0004	0.00096		0.00728	0.03373		27.3201	15.11439	0.01212		0.00359		0.00191	0.00193			0.00223	0.00492	17.49571		0.00131	0.00124	0.00161	2.12166		0.00341	0.11085	0.00715		0.00114	0.00177	BayesPrism	SRR13990695
0.00517	0.00508	0.00357	0.00107	0.00625	0.01347	0.02711	2.67035		1.29575	1.28108	0.00202	0.00151	0.00396	0.00305			0.00239	0.0086		0.00205	0.00321	0.00524	0.00139	0.01108	0.00254	0.78707	0.90252	0.00214	0.0429	0.01362	0.03481		0.00148	0.00212	0.00224		0.00191	0.04314	0.00319	0.00864		0.20734		0.00168	0.00457	0.00173	0.00065	8.40181	6.42224	0.00191		0.00154	0.00045	0.29348		0.0024	0.00174	0.57227	0.0017		0.0027	0.00121		0.00084			0.03064	6.46763		0.00075		0.15832	0.00876	0.00042	0.00306		0.11871	0.00233		22.33466	25.66948	0.00389		0.16941		0.00093	0.00816			0.00266	0.00628	19.64757		0.02455	0.00178	0.00234	0.34426		0.00379	0.34257	1.52047		0.00175	0.00291	BayesPrism	SRR13990850
0.00249	0.00341	0.00103	0.00133	0.00268	0.017	0.00298	15.50735		0.00214	0.00272	0.21353	1.43678	1.27308	0.00606			0.00401	0.01704		0.00293	0.08158	0.01274	0.00282	0.00315	0.00713	6.46265	1.40061	0.00345	0.01255	0.00211	0.00436		0.00299	0.01152	0.00669		0.00191	0.0083	0.01301	0.38827		0.00436		0.09286	0.09764	0.00076	0.00036	0.25512	4.96617	0.03011		0.00453	0.01563	0.2185		2.60914	0.00463	2.05113	0.0009		0.00589	0.00147		0.0013			0.00094	15.36886		0.00239		0.00214	1.08927	0.00049	0.0116		0.01232	0.0043		5.16807	20.33369	0.11285		0.02809		0.0017	0.00401			0.02336	0.00689	20.27854		0.0028	0.00368	0.00885	0.00233		0.01182	0.14249	0.08986		0.00232	0.00341	BayesPrism	SRR13990858
0.03814	0.00141	0.00111	0.00117	0.26163	0.00156	0.05434	17.71964		8.41526	0.0016	0.00814	0.13503	0.00568	0.00316			0.00237	0.0022		0.01681	0.01015	0.00457	0.00188	1.31038	0.00168	3.14725	0.00753	0.00272	0.00334	0.00334	0.00331		0.00769	0.00898	0.00165		0.00214	0.00306	0.00461	0.43264		0.00444		0.00708	4.04301	0.00081	0.00035	0.00557	1.92902	0.01004		0.01269	0.00465	0.07661		0.01268	0.0052	0.17401	0.00473		0.00504	0.0027		0.00098			0.0006	3.76854		0.00378		0.00274	0.00153	0.00044	0.00202		0.0027	0.00566		25.91047	5.63164	0.00621		0.01046		0.00315	0.00551			0.00259	0.0066	22.499		0.00322	0.00227	0.00189	4.18438		0.00287	0.00165	0.00576		0.0049	0.00361	BayesPrism	SRR13990904
0.01523	0.00201	0.00078	0.00131	0.41516	0.00207	0.01009	15.19625		6.3428	0.00266	0.00999	0.23671	0.00459	0.0012			0.00171	0.0022		0.00145	0.00578	0.00589	0.001	1.21676	0.00149	3.72721	0.10561	0.00333	0.00128	0.00455	0.00295		0.00105	0.0035	0.00178		0.0011	0.00069	0.00395	0.13642		0.00154		0.00231	0.0129	0.00141	0.00047	0.00812	0.98108	0.05603		0.00799	0.00248	0.00175		0.01512	0.00228	0.01096	0.00131		0.01987	0.00373		0.0007			0.00077	1.93224		0.00119		0.00159	0.00115	0.0005	0.00194		0.00191	0.00294		30.98673	12.94551	0.00239		0.00519		0.00128	0.01632			0.00232	0.00225	18.91014		0.0025	0.00125	0.00164	6.56198		0.00299	0.00147	0.00201		0.00398	0.00523	BayesPrism	SRR13991080
0.00674	0.00207	0.00263	0.00329	0.01062	0.01449	0.01026	13.88831		1.59407	0.00278	0.06019	1.18869	0.54802	0.00414			0.00466	0.08407		0.01412	5.47077	0.00689	0.00204	0.2545	0.00235	5.5574	1.12885	0.00194	0.00229	0.00274	0.0038		0.00278	0.00921	0.00799		0.00397	0.00336	0.00944	0.44972		0.00746		0.01503	0.00289	0.00098	0.0016	0.06026	1.43437	0.00303		0.45119	0.00572	0.18307		0.01688	0.00341	0.87543	0.00277		0.00935	0.0017		0.00277			0.00305	10.73522		0.00174		0.00142	0.15664	0.00044	0.00271		0.00617	0.03247		14.37173	25.05543	0.13633		0.04466		0.01413	0.00859			0.02053	0.00417	14.09168		0.00466	0.00451	0.00327	1.83899		0.00356	0.00239	0.01095		0.00413	0.00333	BayesPrism	SRR13990868
0.00361	0.01391	0.00075	0.00172	0.0293	0.00242	0.81165	32.25082		0.74845	0.00271	0.01458	0.05358	0.00347	0.01383			0.0138	0.06331		0.00543	0.00358	0.0042	0.00538	0.10935	0.00284	2.84981	0.00632	0.00342	0.0015	0.00116	0.00857		0.00195	0.00354	0.00119		0.00162	0.00353	0.00537	1.26551		0.0017		0.2855	0.13453	0.00087	0.0003	0.003	2.32641	0.58606		3.27998	0.00097	0.01603		0.07907	0.00263	2.62177	0.002		0.00168	0.00153		0.00093			0.00118	9.12876		0.00376		0.00459	0.28096	0.00039	0.0036		0.02764	0.00098		5.5529	24.48406	0.00257		0.01124		0.00605	0.00823			0.00671	0.00751	12.56904		0.00143	0.00214	0.00208	0.0839		0.00629	0.10846	0.0028		0.00533	0.03019	BayesPrism	SRR13990814
0.00261	0.00188	0.00117	0.00069	0.00266	0.00225	0.00213	11.47375		4.96341	0.00237	0.01035	0.00491	0.00807	0.00109			0.00169	0.0279		0.0019	0.00372	0.00436	0.00112	0.36954	0.00224	9.64596	0.00664	0.00155	0.00297	0.00115	0.00319		0.00247	0.00153	0.00128		0.00119	0.00505	0.00274	0.09373		0.03177		0.00925	0.0022	0.00075	0.00092	0.00296	3.93395	0.00585		0.10303	0.00026	0.03955		0.02723	0.00205	0.86584	0.00079		0.00844	0.00425		0.00069			0.00042	6.83723		0.00099		0.00103	0.00676	0.00037	0.00211		0.00568	0.0095		27.38091	14.98267	0.0358		0.00256		0.00077	0.00286			0.00201	0.00133	17.44379		0.00122	0.00081	0.00171	1.53115		0.00352	0.03694	0.00361		0.003	0.00225	BayesPrism	SRR13990762
0.00351	0.00734	0.00126	0.00149	0.00447	0.01092	0.00498	15.11797		0.00138	0.00136	0.01028	0.05618	0.05832	0.01101			0.00578	0.01071		0.0025	0.00335	0.00977	0.00487	0.3377	0.00516	7.86165	0.33614	0.00582	0.00166	0.00066	0.00381		0.00283	0.00442	0.00097		0.00283	0.00605	0.08439	1.50349		0.00778		0.00985	1.64021	0.00083	0.0004	0.00719	7.24951	1.24426		0.33988	0.00264	0.20669		9.42504	0.00553	0.33892	0.00287		0.00783	0.00186		0.00111			0.00073	11.83644		0.00137		0.03324	0.06445	0.00046	0.00293		0.08091	0.0026		3.04479	22.00807	0.02467		0.01644		0.00544	0.00669			0.00694	0.00691	16.73702		0.00131	0.00137	0.0028	0.00254		0.02902	0.02579	0.07544		0.00191	0.00233	BayesPrism	SRR13990629
