	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
739041_3	0.0	0.0	0.0	6.18	17.21	3.46	0.0	0.18	21.82	0.0	0.0	1.27	0.07	0.14	29.58	0.0	0.0	0.0	0.1	0.0	0.05	0.0	0.57	0.1	0.0	8.43	0.06	0.6	0.05	10.13	CIBERSORTx
569467_2	0.35	0.06	0.0	6.21	19.7	1.51	0.0	0.27	19.59	0.0	1.02	0.95	0.03	0.31	35.37	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.07	1.66	0.0	12.73	CIBERSORTx
597312_3	0.0	0.0	0.0	0.0	18.88	4.84	0.0	0.14	6.17	0.71	4.37	0.0	0.0	0.3	35.51	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.06	0.2	0.0	0.0	0.07	0.64	0.0	28.12	CIBERSORTx
450582_2	0.0	0.19	0.0	10.29	19.42	4.01	0.0	0.04	22.57	0.0	2.83	1.15	0.06	0.25	30.37	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.17	0.0	4.04	0.05	2.42	0.0	2.05	CIBERSORTx
159918_2	0.0	0.0	0.0	8.82	17.44	1.92	0.0	0.09	26.3	0.0	0.55	0.85	0.06	0.25	27.86	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.2	0.0	9.43	0.05	1.95	0.0	4.16	CIBERSORTx
295748_1	0.0	0.14	0.0	9.02	19.52	5.12	0.0	0.0	23.43	0.0	3.36	1.2	0.06	0.25	31.37	0.0	0.0	0.0	0.08	0.0	0.01	0.0	0.0	0.0	0.0	2.88	0.05	2.82	0.0	0.7	CIBERSORTx
418624_2	0.0	0.0	0.0	10.13	20.74	3.13	0.0	0.01	24.84	0.0	2.26	0.0	0.07	0.27	29.08	0.0	0.0	0.0	0.07	0.0	0.03	0.0	0.0	0.1	0.0	5.64	0.05	2.28	0.0	1.29	CIBERSORTx
330152_1	0.0	0.0	0.0	6.02	18.71	2.52	0.0	0.08	26.36	0.0	1.9	2.15	0.06	0.25	30.09	0.11	0.0	0.0	0.07	0.0	0.02	0.0	0.0	0.17	0.0	4.56	0.05	2.19	0.0	4.67	CIBERSORTx
469006_2	0.0	0.0	0.0	8.51	17.08	3.8	0.0	0.05	30.09	0.0	2.96	1.08	0.06	0.24	27.84	0.0	0.0	0.0	0.07	0.0	0.01	0.0	0.0	0.22	0.0	1.53	0.05	2.63	0.0	3.79	CIBERSORTx
410199_1	0.0	0.0	0.0	9.0	14.09	0.46	0.0	0.04	22.67	0.0	1.19	0.0	0.06	0.11	26.97	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.11	0.0	4.86	0.05	1.87	0.0	18.46	CIBERSORTx
