large intestine goblet cell	bladder urothelial cell	microglia	innate lymphoid cell	mesenchymal stem cell/tendon cell	myo-medullary thymic epithelial cell	colon endothelial cell	pancreatic ductal cell	taste receptor cell	acinar cell of salivary gland	erythrocyte/platelet	serous cell of epithelium of trachea	stratified squamous epithelial cell	tissue-resident macrophage	luminal cell of prostate epithelium	schwann cell	OPC/astrocytes/oligodendrocytes	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	choroid plexus epithelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	club cell	oligodendrocyte precursor cell	pancreatic stellate cell	pancreatic a cell	basophil/mast cell	neutrophil	cd4-positive, alpha-beta thymocyte	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell	myometrial cell	basal cell/medullary thymic epithelial cell	type i pneumocyte	central nervous system macrophage	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	leukocyte	endothelial cell of arteriole/endothelial cell of venule	intestinal tuft cell/tuft cell of colon	Bergmann glial cell/astrocyte/ependymal cell	kidney epithelial cell	smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	cardiac endothelial cell	hepatocyte	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	neuro-medullary thymic epithelial cell	epithelial cell of uterus	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	capillary endothelial cell/endothelial cell of artery	ciliated epithelial cell/epithelial cell of uterus	neuron	serous cell of epithelium of bronchus	hematopoietic stem cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	erythroid progenitor cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	cd8-positive, alpha-beta thymocyte/thymocyte	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	mature nk t cell/natural killer cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	pancreatic d cell/type b pancreatic cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	melanocyte	myeloid dendritic cell	mesothelial cell	enterocyte of epithelium proper of duodenum	pulmonary ionocyte	club cell/type i pneumocyte	mucus secreting cell/respiratory goblet cell	tracheal goblet cell	sebum secreting cell	myoepithelial cell	enteroglial cell	intrahepatic cholangiocyte	common myeloid progenitor/hematopoietic stem cell	fast muscle cell/slow muscle cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	medullary thymic epithelial cell	mural cell/pericyte	macrophage	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	gamma-delta t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	langerhans cell	melanocyte/progenitor cell of mammary luminal epithelium	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	oligodendrocyte	basal cell of prostate epithelium	common myeloid progenitor/erythroid progenitor cell	type ii pneumocyte	plasma cell	pancreatic acinar cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	b cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	mesothelial cell/schwann cell	neurons	pancreatic stellate cell/smooth muscle cell	progenitor cell of mammary luminal epithelium	salivary gland cell	luminal epithelial cell of mammary gland	enteroendocrine cell of small intestine	duct epithelial cell/ionocyte/mucus secreting cell	Method	Sample
	0.0	1.19472	0.0	0.0	0.0	0.0	0.0373	0.46359	0.0	30.54601	0.13201	0.0	0.0	0.0	0.51961	0.17633			8.5768	0.0		0.0		1.18325	4.63293	0.0	0.00669	0.0	0.0		0.18532		0.0809	0.0	0.30915			0.15308	0.60262		4.46886	0.0	0.131	0.17567	0.60072	0.07255	22.35648	0.0			0.0		0.00826	1.12546	0.0	4.38423		5.45688	0.0			0.0		0.0	5.07325	0.94609	0.32351	0.0		0.11572	0.0	0.45877	0.49128	0.0	0.03093	0.0	0.01244	0.0	0.0	0.58706	0.0	0.0	0.0		0.16717				0.98168		0.0	0.39302	0.0		0.10575	0.0		0.26886		1.96087	0.47191	0.01809	0.01316		nuSVR	SRR10192400
	0.0	1.50204	0.0	0.28125	0.06025	0.0	0.0	0.62055	0.0	20.6466	0.0	0.0	0.0	0.0	0.51963	0.15757			11.09576	0.0		0.0		2.64704	2.22112	0.0	0.0	0.0	0.0		0.08725		1.69162	0.0	0.26091			0.326	0.31966		5.37585	0.0	0.06697	0.05815	0.74795	0.0	15.88527	0.0			0.01991		0.01195	0.05518	0.0	8.04826		4.81943	0.0			0.0		0.0	5.08991	0.66539	0.28722	0.02984		0.12212	0.0	0.7276	0.05381	0.0	0.2533	4.17516	0.01444	0.0	0.0	1.29041	0.0	0.03454	0.0		0.62523				1.05492		0.0	0.35263	0.0444		4.4853	0.0		0.45636		2.11197	0.23555	0.36374	0.0		nuSVR	SRR10192401
	0.0	0.99696	0.0	0.13481	0.05127	0.0	0.01588	0.42877	0.0	28.29154	0.0	0.0	0.0	0.0	0.32719	0.11238			8.44406	0.0		0.0		0.06604	7.8606	0.0	0.0	0.0	0.0		0.28914		0.885	0.0	0.33615			0.0	1.46673		3.0509	0.0	0.18282	0.02353	0.332	0.03678	17.32368	0.08649			0.23848		0.0	1.03107	0.0	3.3507		5.42131	0.0			0.22834		0.0	8.8039	1.07535	0.40331	0.0655		0.0	0.0	1.39911	0.01468	0.0	0.3506	0.0	0.0154	0.0	0.0	1.02794	0.0	0.03745	0.0		0.0				1.75272		0.0	0.19345	0.01139		1.5848	0.0		0.33884		1.91293	0.0	0.0	0.0		nuSVR	SRR10192402
	0.0	0.54024	0.0	0.60324	0.0	0.0	0.01794	0.72831	0.0	29.64072	0.0	0.0	0.0	0.0	0.72112	0.0			11.32822	0.0		0.0		0.61416	0.32321	0.0	0.0	0.0	0.0		0.15559		2.33041	0.0	0.01649			0.55793	1.19068		4.40828	0.0	0.39493	0.0358	0.48299	0.03714	13.28572	0.0			0.0		0.01822	1.92033	0.0	4.75372		5.87897	0.0			0.0		0.0	3.93865	1.72773	0.66478	0.0		0.29341	0.0	1.51714	0.4787	0.0	0.26807	0.87094	0.0276	0.0	0.0	0.6391	1.55285	0.0456	0.19087		0.0				1.70014		0.0	0.39161	0.02087		3.90744	0.0		0.242		1.44939	0.08874	0.0	0.0		nuSVR	SRR10192403
	0.0	0.76365	0.0	0.0	0.0	0.77238	0.0	0.0479	0.0	26.60845	0.0	0.0	0.0	0.0	0.12696	0.00805			5.61656	0.0		0.0		0.59555	23.94009	0.0	0.00377	0.01123	0.0		0.02092		0.0	0.41347	0.0			0.0	0.0		1.44922	0.0	0.01499	0.00067	0.32537	0.02063	22.38587	0.0			0.03593		0.0	1.99867	0.0	2.25905		3.69849	0.0			0.19626		0.0	5.22289	0.27623	0.02319	0.00477		0.0	0.00397	0.37943	0.19189	0.0	0.02209	0.0	0.00755	0.0	0.0	0.24871	0.0	0.00204	0.0		1.32548				0.28168		0.0	0.09123	0.01004		0.00284	0.0		0.08669		0.48909	0.01604	0.0	0.0		nuSVR	SRR10192404
	0.0	0.90552	0.0	0.0	0.0	0.25383	0.00531	0.03284	0.0	52.39278	0.00921	0.0	0.0	0.0	0.10388	0.03663			7.79266	0.0		0.0		0.012	8.77003	0.92281	0.0	0.00208	0.0		0.01721		0.42984	0.38754	0.02497			0.02554	0.09206		1.18769	0.0	0.0558	0.00023	0.14792	0.0	13.31344	0.06982			0.0		0.0006	3.59332	0.0	2.09011		2.483	0.0			0.2439		0.0	0.31179	0.26028	0.0186	0.0		0.00353	0.0	0.17539	0.0	0.0	0.0166	0.0	0.00097	0.30163	0.0	0.15405	0.12498	0.00095	0.0		0.73368				0.18861		0.0019	0.03508	0.0		2.07372	0.0		0.09562		0.04224	0.05781	0.0	0.0		nuSVR	SRR10192405
	0.0	0.74948	0.0	0.00535	0.02854	0.0	0.0	0.09776	0.0	47.82613	0.12665	0.0	0.0	0.0	0.28432	0.03918			6.43164	0.0		0.0		1.4593	0.46331	0.0	0.0	0.0	0.0		0.02216		1.11771	0.0	0.26196			0.30924	0.17081		4.21633	0.0	0.04702	0.00468	0.28423	0.0	17.90465	0.0			0.0		0.0	5.01105	0.0	2.63941		3.91546	0.0			0.0		0.0	0.19577	0.44876	0.08137	0.03791		0.0	0.0	0.28993	0.09595	0.0	0.07212	0.7144	0.00158	0.0	0.0	0.79241	0.61346	0.00745	0.0		0.75427				0.34112		0.0	0.10039	0.00563		0.8843	0.0		0.23137		0.67212	0.18336	0.05999	0.0		nuSVR	SRR10192406
	0.0	1.4266	0.0	0.25184	0.0	1.60541	0.11205	0.28669	0.0	19.8694	0.0	0.0	0.0	0.0	0.2679	0.0			5.32875	0.0		0.0		0.08971	36.43952	0.61292	0.0	0.0	0.0		0.05916		0.16726	0.0	0.0			0.0	0.65777		0.48231	0.0	0.02929	0.0	0.12169	0.2743	14.38778	0.46849			0.03348		0.0	0.0	0.01879	0.1129		2.63021	0.0			0.0		0.0	4.59732	0.46222	0.12524	0.11192		0.16653	0.0	0.71853	0.17107	0.0	0.06967	0.0	0.0	1.0654	0.0	0.5119	0.12197	0.03144	0.0		1.29179				1.96914		0.0	0.0	0.0		1.50086	0.0		0.1294		1.22138	0.0	0.0	0.0		nuSVR	SRR10192407
	0.0	0.86565	0.0	0.48584	0.0	0.10097	0.17993	0.74276	0.0	25.78228	0.21253	0.0	0.0	0.0	0.6797	0.2144			5.77019	0.0		0.0		2.87697	3.77574	0.0	0.11651	0.0	0.0		0.0		1.32309	0.02851	0.0			0.818	0.63772		3.95765	0.0	0.2417	0.65286	0.70709	0.0	19.64567	0.0			0.0		0.02966	0.0	0.0	3.98147		0.54062	0.0			0.0		0.0	0.0	1.51949	0.0	0.25389		0.43394	0.0	1.00173	1.53777	0.0	0.16199	7.01762	0.0	0.0	0.0	1.35254	4.19637	0.0	0.0		1.19061				1.0569		0.03105	0.13948	0.0		2.39424	0.0		0.35126		2.25205	0.02442	0.71715	0.0		nuSVR	SRR10192409
	0.0	1.63089	0.0	0.5867	0.14364	0.0	0.00081	0.72486	0.0	13.93792	0.0	0.0	0.0	0.0	0.82565	0.11675			13.93769	0.0		0.0		0.06599	2.01134	0.0	0.0	0.0	0.0		0.23734		2.71643	0.0	0.0			0.33574	0.87769		5.38895	0.0	0.37033	0.0	0.29865	0.19177	18.34997	0.0			0.0		0.0	3.24212	0.0	5.37727		4.81227	0.0			0.0		0.0	3.34538	0.80761	0.81648	0.0		0.27234	0.0	0.96934	0.02455	0.0	0.53424	0.0	0.0	0.0	0.0	1.68154	0.0	0.05407	0.0		0.0212				1.89873		0.0	0.31182	0.03718		9.43397	0.0		0.70552		2.64	0.26525	0.0	0.0		nuSVR	SRR10192411
	0.0	0.5989	0.0	0.20217	0.0	0.0	0.01148	0.54047	0.0	44.89354	0.0	0.0	0.0	0.0	0.42656	0.00405			8.52476	0.0		0.0		2.27393	1.6218	0.0	0.0	0.0	0.0		0.0		0.64992	0.0	0.01763			0.324	0.05832		2.60685	0.0	0.20428	0.02373	0.82898	0.0	12.73046	0.20892			0.0		0.0	0.29476	0.0	2.73513		3.89579	0.0			0.0		0.0	4.17142	1.40839	0.18893	0.0		0.19662	0.0	0.63321	0.61259	0.0	0.2264	0.28742	0.03056	0.0	0.0	0.69469	0.4809	0.0321	0.0		0.44045				1.31494		0.0	0.41896	0.0117		2.61142	0.0		0.19355		1.92571	0.09515	0.34847	0.0		nuSVR	SRR10192429
	0.0	0.84034	0.0	0.3635	0.0	0.54482	0.0171	0.53901	0.0	27.07192	0.0	0.0	0.0	0.0	0.42721	0.10088			9.88	0.0		0.0		0.0	7.54298	0.0	0.0192	0.0	0.0		0.1792		1.09754	0.0	0.0			0.0	1.34898		2.34505	0.0	0.23303	0.02549	0.68404	0.0	20.86323	0.40453			0.27688		0.0	0.61653	0.0	4.33595		3.53563	0.0			0.30875		0.0	5.75039	0.7736	0.47843	0.05443		0.0	0.0	1.66523	0.0	0.0	0.44325	0.0	0.01623	0.16189	0.0	1.04771	0.0	0.03917	0.0		0.56368				1.80285		0.0	0.14434	0.01201		0.93318	0.0		0.31773		2.19411	0.0	0.0	0.0		nuSVR	SRR10192451
	0.05677	1.24259	0.0	1.11645	0.0	0.0	0.09142	1.44413	0.0	12.78036	0.63404	0.0	0.0	0.0	0.89558	0.23172			9.35421	0.0		0.0		1.10087	0.92281	0.0	0.30062	0.0	0.0		0.17578		4.29549	0.0	0.0			1.83024	0.82728		4.61415	0.0	0.21456	0.09273	0.13166	0.0	13.05238	0.0			0.0		0.05125	0.0	0.02175	3.29509		5.98127	0.0			0.0		0.0	3.35185	2.29926	0.29597	0.39002		0.67173	0.0	1.68084	0.54017	0.0	0.32497	8.97472	0.01604	3.79396	0.0	1.50764	0.0	0.14166	0.0		0.64423				1.72826		0.06538	0.14901	0.0154		2.62024	0.0		0.48864		4.94524	0.09588	0.5037	0.0		nuSVR	SRR10192462
	0.0	0.58013	0.0	0.04024	0.08733	0.0	0.0	0.13145	0.0	53.3308	0.13806	0.0	0.0	0.0	0.23254	0.0517			5.12207	0.0		0.0		0.16905	0.19018	0.0	0.00844	0.02171	0.0		0.11039		1.80533	0.65902	0.0			0.37378	0.45548		3.75866	0.0	0.05143	0.05656	0.43682	0.0	10.89394	0.0			0.0		0.0	4.96593	0.0	3.1928		2.53366	0.0			0.10272		0.0	0.00467	0.84149	0.09003	0.06239		0.04709	0.0	0.06644	0.01996	0.0	0.21188	0.0117	0.01611	0.72157	0.0	0.6083	0.30259	0.00494	0.04264		0.0				0.60335		0.0	0.21597	0.00646		5.31234	0.0		0.54345		0.52207	0.24434	0.0	0.0		nuSVR	SRR10192469
	0.0	0.26132	0.0	0.0	0.01896	0.0	0.0	0.28718	0.0	37.86884	0.0	0.0	0.0	0.0	0.31149	0.0			9.58865	0.0		0.0		0.83216	0.0	0.0	0.0	0.0	0.0		0.14539		2.37896	0.0	0.0			0.49515	0.0		4.31351	0.0	0.0	0.02641	0.82454	0.0	16.69612	0.30446			0.0		0.00749	4.93791	0.0	2.8481		2.49681	0.0			0.02488		0.0	0.0	0.887	0.29466	0.0		0.0	0.08256	0.49422	0.46691	0.0	0.20561	0.0	0.02464	0.0	0.0	0.59638	4.52079	0.02282	0.0		0.18823				0.79715		0.0	0.49002	0.02396		3.61162	0.0		0.26516		1.91535	0.13809	0.3065	0.0		nuSVR	SRR10192470
	0.0	1.37078	0.0	0.0	0.0641	0.0	0.0	0.44324	0.0	13.94386	0.08158	0.0	0.0	0.0	0.57236	0.34828			17.53794	0.0		0.0		0.42737	3.52587	0.0	0.0	0.0	0.0		0.16159		2.77269	0.0	0.27885			0.49457	0.40283		5.08713	0.0	0.07649	0.00454	0.14273	0.0	15.54535	0.0			0.0		0.0	2.12214	0.0	7.71393		9.46843	0.0			0.0		0.0	3.25023	1.09981	0.55701	0.05365		0.13316	0.0	0.82292	0.04519	0.0	0.19318	1.61427	0.02246	0.0	0.0	0.94789	0.0	0.03021	0.0		0.0				1.16848		0.0	0.1201	0.04609		4.33898	0.0		0.45544		2.02045	0.49383	0.0	0.0		nuSVR	SRR10192471
	0.0	0.50804	0.0	0.11243	0.0	0.0	0.00476	0.15554	0.0	48.50121	0.0	0.0	0.0	0.0	0.34039	0.06611			7.51014	0.0		0.0		0.71312	0.74829	0.0	0.0	0.0	0.0		0.0		1.21373	0.0	0.0			0.30904	0.18528		3.458	0.0	0.0	0.0	0.5977	0.0	12.01791	0.28887			0.0		0.0	4.62537	0.0	1.46426		6.26173	0.0			0.0		0.0	1.17143	0.88132	0.22265	0.0		0.01622	0.0	0.08931	0.18752	0.0	0.14461	0.0	0.01354	0.0	0.0	0.70632	0.1706	0.02049	0.0		0.21539				0.82946		0.0	0.2227	0.01369		3.69774	0.0		0.17751		1.67412	0.12807	0.33539	0.0		nuSVR	SRR10192472
	0.0	0.88222	0.0	0.0	0.0012	0.62132	0.10954	1.80363	0.0	25.83043	0.36666	0.0	0.0	0.0	0.49086	0.40222			8.73554	0.0		0.0		1.16307	4.38988	0.0	0.17955	0.0	0.0		0.40976		1.28124	0.0	0.0			0.37907	1.50551		3.27267	0.0	0.0	0.22207	0.87742	0.0	14.07835	0.0			0.0		0.04199	0.0	0.03662	3.73073		1.76877	0.0			0.02239		0.0	3.79291	0.9771	0.25206	0.53337		0.61006	0.0	0.4298	0.63295	0.0	0.72439	7.53238	0.04635	0.0	0.0	1.59943	0.0	0.0	0.0		1.60294				2.57016		0.0	0.21732	0.0		0.28866	0.0		0.55504		4.58967	0.0	0.42088	0.02182		nuSVR	SRR10192474
	0.0	1.09363	0.0	0.0	0.03697	0.0	0.0	0.15403	0.0	29.34852	0.13111	0.0	0.0	0.0	0.25519	0.07759			10.72839	0.0		0.0		0.00033	6.55488	0.0	0.02438	0.02594	0.0		0.05722		0.71457	0.66447	0.39878			0.07533	0.49381		4.7729	0.0	0.03973	0.0	0.72021	0.0	15.61101	0.0			0.0		0.00038	3.49382	0.0	8.02565		5.76	0.0			0.11141		0.0	2.95319	0.42224	0.0775	0.06147		0.02713	0.0	0.23252	0.03882	0.0	0.10919	0.16109	0.0023	0.23038	0.0	0.91733	0.0	0.02532	0.0		0.67591				0.62613		0.0	0.17112	0.01859		2.40361	0.0		0.42785		0.76446	0.28363	0.0	0.0		nuSVR	SRR10192496
3.86242	0.0	6.75096	0.0	0.0	5.03431	0.0	0.0	1.06723	2.91857	18.64471	3.35845	0.0	0.0	2.80643	0.0	0.0			0.0	0.0		0.0	5.41062	0.0	7.35121	0.0	0.0	0.0	4.04311		5.51683		0.0	0.0	0.0	0.30418		0.0	0.0		5.9449	0.0	0.0		3.48834	0.0	0.0	0.0			1.88213			0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		2.02826	0.0	2.93702	0.0	0.0	0.0	0.0	2.81907	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		3.05503	0.0	4.93704		0.0	0.0		3.65358		0.0	0.0	0.0	2.18561		QP	SRR10192373
0.07312	0.0	11.61375	0.0	0.0	0.0	0.0	0.0	0.0	1.73888	12.85681	0.0	0.0	0.0	1.84272	0.0	0.0			0.0	0.0		0.0	3.74028	0.0	10.48363	0.0	0.0	0.0	5.13076		7.11595		0.0	0.0	0.0	0.0		0.0	2.04241		10.51231	0.0	0.0		4.69557	0.0	0.0	0.0			3.09867			0.0	0.0	4.16869		0.0	0.0		0.93165	0.0		0.0	3.9853	0.0	0.0	0.0		0.36641	0.0	1.96808	1.62869	0.0	0.0	0.0	1.55122	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.88932	0.0	3.07805		0.0	0.0		5.22062		0.0	0.0	0.0	1.2671		QP	SRR10192369
0.0	0.0	15.91831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.95552	0.0	0.0	0.0	0.0	1e-05	4e-05			0.0	0.0		0.0	0.58248	0.0	12.3176	0.0	0.0	0.0	2.00533		7.48262		0.0	0.0	0.0	0.0		0.0	0.0002		13.43632	0.0	0.0		4.21079	0.0	8.06308	0.0			2.18059			0.0	0.0	0.0		9.51616	0.0		0.0	0.0		0.0	7.81569	0.0	0.0	0.0		0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	0.0		0.0	0.0		2.51223		0.0	0.0	0.0	0.0		QP	SRR10192389
0.75184	0.0	12.44338	0.0	0.0	0.0	0.0	0.0	0.00017	2.48587	13.76764	0.0	0.0	0.0	2.21357	0.0	0.06744			0.0	0.0		0.0	4.21104	0.0	8.90822	0.0	0.0	0.0	6.61168		7.10738		0.0	0.0	0.0	0.92738		0.0	0.18804		13.23998	0.0	0.0		3.13319	0.0	0.0	0.0			2.25033			0.0	0.0	0.0		2.28432	0.0		0.8255	0.0		0.0	0.0	0.0	0.0	0.0		1.22842	0.0	2.87208	0.5444	0.0	0.0	0.0	1.84631	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		1.32098	0.0	3.48969		0.0	0.0		5.70284		0.0	0.0651	0.0	1.51318		QP	SRR10192234
1e-05	0.0	11.3608	0.0	0.0	0.0	0.0	0.0	2e-05	0.43121	22.74649	0.0	0.0	0.0	0.09788	0.0	0.0			0.0	0.0		0.0	1.70956	0.0	8.66713	0.0	0.0	0.0	2.04375		7.63319		0.0	0.0	0.0	0.0		0.0	2.68505		13.11556	0.0	0.0		3.96408	0.0	5.67075	0.0			0.72716			0.0	0.0	8.04293		1e-05	0.0		1e-05	0.0		0.0	5.32016	0.0	0.0	2e-05		7e-05	0.0	0.26863	0.99292	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		2e-05	0.0	1.22372		0.0	0.0		3.1939		0.0	0.0	0.0	0.10469		QP	SRR10192205
0.0	0.0	14.90406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.65094	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.63683	0.0	13.62787	0.0	0.0	0.0	1.92437		7.70286		0.0	0.0	0.0	0.0		0.0	2.81262		10.37028	0.0	0.0		3.33805	0.0	6.46024	0.0			8e-05			0.0	0.0	14.46701		0.40644	0.0		0.0	0.0		0.0	4.06667	0.0	0.0	0.0		0.0	0.0	0.0	0.48761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	0.06162		0.0	0.0		5.08242		0.0	0.0	0.0	0.0		QP	SRR10192188
0.0	0.0	14.85026	0.0	0.0	0.0	0.0	0.0	0.0	0.5995	17.83251	0.0	0.0	0.0	0.51959	0.0	0.0			0.0	0.0		0.0	2.68642	0.0	11.48537	0.0	0.0	0.0	4.55037		8.18063		0.0	0.0	0.0	0.0		0.0	2.0963		15.244	0.0	0.0		0.81469	0.0	1.7227	0.0			2.11977			0.0	0.0	0.98111		3.90195	0.0		0.10725	0.0		0.0	2.95877	0.0	0.0	0.3321		0.0	0.0	1.07917	0.68585	0.0	0.0	0.0	0.22256	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	1.41951		0.0	0.0		5.49911		0.0	0.0	0.0	0.11051		QP	SRR10192360
0.0	0.0	14.74097	0.0	0.0	0.0	0.0	0.0	0.0	0.72854	16.93625	0.0	0.0	0.0	0.51033	0.0	0.0			0.0	0.0		0.0	2.66714	0.0	12.21413	0.0	0.0	0.0	3.16973		8.19797		0.0	0.0	0.0	0.0		0.0	4.18289		16.28055	0.0	0.0		1.01935	0.0	0.35565	0.0			1.4238			0.0	0.0	5.95129		1.5975	0.0		0.0	0.0		0.0	2.48559	0.0	0.0	0.0		4e-05	0.0	0.90457	0.16942	0.0	0.0	0.0	0.09177	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	1.40592		0.0	0.0		4.95886		0.0	0.0	0.0	0.00773		QP	SRR10192399
0.0	0.0	13.05449	0.0	0.0	0.0	0.0	0.0	0.0	0.27445	20.75327	0.0	0.0	0.0	0.13987	0.0	0.0			0.0	0.0		0.0	2.19467	0.0	9.53907	0.0	0.0	0.0	2.05933		8.07033		0.0	0.0	0.0	0.0		0.0	5.10277		16.47376	0.0	0.0		2.07921	0.0	3.44251	0.0			0.72535			0.0	0.0	5.42348		2e-05	0.0		2e-05	0.0		0.0	4.97495	0.0	0.0	2e-05		0.0	0.0	0.04771	0.77042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	0.93689		0.0	0.0		3.93742		0.0	0.0	0.0	0.0		QP	SRR10192362
0.0	0.0	12.2517	0.0	0.0	0.0	0.0	0.0	0.0	0.02214	22.12091	0.0	0.0	0.0	9e-05	0.0	0.0			0.0	0.0		0.0	1.52701	0.0	15.07028	0.0	0.0	0.0	0.4457		7.43263		0.0	0.0	0.0	0.0		0.0	5.52142		8.82255	0.0	0.0		3.01096	0.0	0.57191	0.0			0.59912			0.0	0.0	8.19763		0.0	0.0		0.0	0.0		0.0	8.80429	0.0	0.0	0.0		0.0	0.0	0.00036	1.75934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	0.85846		0.0	0.0		2.98345		0.0	0.0	0.0	3e-05		QP	SRR10192396
0.0	0.0	11.80904	0.0	0.0	0.0	0.0	0.0	0.0	0.75955	26.87144	0.0	0.0	0.0	0.55304	0.0	0.0			0.0	0.0		0.0	2.57975	0.0	8.85785	0.0	0.0	0.0	1.38301		7.31316		0.0	0.0	0.0	0.0		0.0	7.5831		8.44873	0.0	0.0		3.95113	0.0	0.00746	0.0			0.92814			0.0	0.0	3.0408		0.0	0.0		0.0	0.0		0.0	7.35899	0.0	0.0	0.0		0.17315	0.0	0.67928	1.74244	0.0	0.0	0.0	0.03014	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	1.70184		0.0	0.0		4.01124		0.0	0.0	0.0	0.21671		QP	SRR10192364
0.0	0.0	10.96659	0.0	0.0	0.0	0.0	0.0	0.68326	1.22434	15.84806	0.0	0.0	0.0	1.08072	0.0	0.0			0.0	0.0		0.0	2.76873	0.0	12.28976	0.0	0.0	0.0	2.83104		7.02756		0.0	0.0	0.0	0.0		0.0	2.85323		11.38569	0.0	0.0		5.92979	0.0	0.0	0.0			1.82781			0.0	0.0	9.19503		0.0	0.0		0.01554	0.0		0.0	2.09378	0.0	0.0	0.0		0.21851	0.0	1.28712	1.3024	0.0	0.0	0.0	0.80631	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.55439	0.0	2.26724		0.0	0.0		4.57921		0.0	0.0	0.0	0.96392		QP	SRR10192176
0.0	0.0	10.21339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.49377	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	5.75204	0.0	0.0	0.0	0.0		6.41978		0.0	0.0	0.0	0.0		0.0	6.12149		8.19424	0.0	0.0		2.43165	0.0	11.62211	0.0			0.0			0.0	0.0	10.93514		0.0	0.0		0.0	0.0		0.0	8.4238	0.0	0.0	0.0		0.0	0.0	0.0	0.63696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	0.0		0.0	0.0		1.75563		0.0	0.0	0.0	0.0		QP	SRR10192213
0.0	0.0	13.46614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.93579	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	12.5736	0.0	0.0	0.0	3.07723		7.84145		0.0	0.0	0.0	0.0		0.0	0.39972		9.56516	0.0	0.0		3.74361	0.0	1.59116	0.0			0.3057			0.0	0.0	0.0		7.19262	0.0		0.0	0.0		0.0	8.2604	0.0	0.0	0.0		0.0	0.0	0.0	0.929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0				0.0		0.0	0.0	0.0		0.0	0.0		2.11842		0.0	0.0	0.0	0.0		QP	SRR10192383
