Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	Sample
0.0	0.0	0.0	14.86732	36.76837	0.0	7.64984	8.593589999999999	72.27415	0.80785	0.0	7.03907	25.19025	0.0	0.0	0.0	0.0	0.0	0.0	21.79922	0.0	0.0	3.79133	0.0	0.0	0.0	0.0	0.0	7.099321071428571	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_372507_5
0.0	0.0135	0.0	13.95583	32.207	0.0	7.94883	0.49499	75.52963	0.68658	0.0	9.368	21.215	0.0	0.0	0.0	0.0	0.0	0.0	37.21	0.0	0.0	1.37064	0.0	0.0	0.0	0.0	0.0	7.142857142857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_64556_4
0.0	0.0	0.0	19.88294	20.0698	0.0	6.99436	19.34687	66.66835	0.27673	0.0	34.06266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.65074	0.0	0.0	5.28574	0.0	0.02195	0.0	0.0	0.0	7.080719285714286	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_201896_4
0.0	0.01342	0.0	16.26438	56.94757	0.0	7.02326	4.49862	71.99309	0.56382	0.0	6.91307	7.07107	0.0	0.0	0.0	0.0	0.0	0.0	23.73524	0.0	0.0	3.30759	0.0	0.0	0.0	0.0	0.0	7.083254642857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_486100_5
0.0	0.00885	0.0	13.42733	20.0438	0.0	7.35862	0.44727	76.95495	0.6812	0.0	5.18895	17.59582	0.0	0.0	0.0	0.0	0.0	0.0	57.17143	0.0	0.0	1.12178	0.0	0.0	0.0	0.0	0.0	7.142857142857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_54045_4
0.0	0.00367	0.0	19.96183	9.6601	0.0	7.01588	0.72835	70.92949	0.0	0.0	65.28565	11.11811	0.0	0.0	0.0	0.0	0.0	0.0	13.93614	0.0	0.0	1.32856	0.0	0.03224	0.0	0.0	0.0	7.142857857142857	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_972366_4
0.0	0.16946	0.0	14.07879	5.163	0.0	5.83672	5.4227	75.5626	0.77428	0.0	5.002	14.161	0.0	0.0	0.0	0.0	0.0	0.0	69.849	0.0	0.0	3.17454	0.0	0.00131	0.0	0.0	0.0	7.114121428571429	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_225130_5
0.0	0.23106	1.92532	18.56174	5.33795	0.0	8.86213	74.0889	50.65699	0.133	13.16555	9.32691	5.25695	0.0	0.0	0.0	0.0	0.0	0.0	5.58994	0.0	0.0	6.05599	0.0	0.00889	0.0	0.0	0.0	7.114332857142857	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_279085_5
0.0	0.0	0.0	18.39095	19.242	0.0	7.91657	37.21145	65.00586	0.99405	2.4298	7.78	16.826	0.0	0.0	0.0	0.0	0.0	0.0	18.227	0.0	0.0	4.54922	0.0	0.0	0.0	0.0	0.0	7.091889285714285	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_163316_5
0.0	0.0	0.0	20.85554	7.75308	0.0	7.88829	31.655140000000003	64.38514	0.76774	0.40199	29.8683	30.0883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06295	0.0	0.00316	0.0	0.0	0.0	7.097486785714287	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_785309_4
