pancreatic stellate cell	tissue-resident macrophage	hepatocyte	intrahepatic cholangiocyte	endothelial cell of arteriole/endothelial cell of venule	colon endothelial cell	myeloid dendritic cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	Bergmann glial cell/astrocyte/ependymal cell	mesenchymal stem cell/tendon cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	duct epithelial cell/ionocyte	OPC/astrocytes/oligodendrocytes	capillary endothelial cell/endothelial cell of artery	neuron	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	oligodendrocyte precursor cell	acinar cell of salivary gland	neutrophil	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	progenitor cell of mammary luminal epithelium	pulmonary ionocyte	fast muscle cell/slow muscle cell	duct epithelial cell/ionocyte/mucus secreting cell	bladder urothelial cell	neurons	luminal epithelial cell of mammary gland	enteroendocrine cell of small intestine	erythrocyte/platelet	pancreatic stellate cell/smooth muscle cell	central nervous system macrophage	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	basal cell/medullary thymic epithelial cell	intestinal tuft cell/tuft cell of colon	cd8-positive, alpha-beta thymocyte/thymocyte	type ii pneumocyte	myometrial cell	cd4-positive, alpha-beta thymocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	mesothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	plasma cell	club cell/type i pneumocyte	melanocyte/progenitor cell of mammary luminal epithelium	gamma-delta t cell	pancreatic d cell/type b pancreatic cell	epithelial cell of uterus	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	tracheal goblet cell	medullary thymic epithelial cell	melanocyte	basal cell	large intestine goblet cell	mural cell/pericyte	macrophage	sebum secreting cell	pancreatic a cell	pulmonary ionocyte/respiratory goblet cell	pancreatic ductal cell	myoepithelial cell	mucus secreting cell/respiratory goblet cell	basophil/mast cell	neuro-medullary thymic epithelial cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	common myeloid progenitor/erythroid progenitor cell	oligodendrocyte	pancreatic acinar cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	kidney epithelial cell	erythroid progenitor cell	serous cell of epithelium of bronchus	choroid plexus epithelial cell	langerhans cell	common myeloid progenitor/hematopoietic stem cell	enteroglial cell	mesothelial cell/schwann cell	innate lymphoid cell	schwann cell	type i pneumocyte	stratified squamous epithelial cell	mature nk t cell/natural killer cell	microglia	myo-medullary thymic epithelial cell	smooth muscle cell	basal cell of prostate epithelium	leukocyte	club cell	ciliated epithelial cell/epithelial cell of uterus	cardiac endothelial cell	luminal cell of prostate epithelium	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	b cell	taste receptor cell	hematopoietic stem cell	Method	Sample
0.00447	0.11192	0.22348	0.09745	0.61583	0.6554	0.2958	0.16595			0.00808		13.91061	0.00231		0.00409	0.75346	0.00521		0.56422	12.32665		0.00074	10.40195		0.00209		0.58198	0.16615	0.00137		0.00338	6.17303	0.0441	0.00304	8.48113			0.52712	0.00436		0.45925	2.57605	0.00081	0.06329	1.85437		0.00186		0.04822	0.63253			0.00631	0.04912	1.23609		0.0046	0.00322	0.02141	0.07268	0.00835	0.08058	0.01192	0.00112	0.0092		0.00094	0.00464	0.00347	0.01833	1.68323	0.38712		0.0159			0.00026	0.07098	0.81861	0.01669	0.00058		0.00239	6.72201	0.00136		0.02565	1.25942	0.00278	0.02835	3.75544	1.34507	0.26384	0.40004	0.00371	2.51688	0.00198		10.73941	0.00587	5.3229	0.78557	0.52023		BayesPrism	prevail_cu_cfrna_215
0.00148	0.00435	0.13483	0.10173	0.00534	0.00334	0.00433	0.00456			0.00112		8.37491	0.01081		0.00141	1.67792	0.01424		0.27336	0.00189		0.00055	16.07748		2.98996		0.00127	0.04221	0.00242		0.00165	3.50013	0.00343	0.00198	32.01951			0.14285	0.00171		1.50451	0.00695	0.00055	0.00129	0.00481		0.00143		0.00913	0.00477			0.01894	0.00827	0.00813		0.00124	0.00132	0.00198	0.00145	0.02324	0.00201	1.71287	0.00259	0.00082		0.00746	0.01787	0.00234	0.05026	0.26696	0.00579		0.00788			0.00137	0.00113	0.00236	0.0028	0.00048		0.0027	8.95849	0.00173		0.01375	0.00195	0.00208	0.00188	4.43345	0.04456	0.0954	8.66756	0.00216	1.6619	0.00274		6.81266	0.00953	0.00247	0.00244	0.19877		BayesPrism	prevail_cu_cfrna_202
0.00111	0.00701	0.01034	0.24877	0.70713	0.00592	0.00815	0.00628			0.00149		13.59235	0.00106		0.00218	0.94152	0.00121		0.04675	15.51999		0.00115	10.06292		0.01952		1.3703	0.0063	0.00836		0.01166	4.78392	0.00455	0.00118	12.52591			0.13147	0.00574		0.2456	1.33486	0.00089	0.0009	0.01019		0.00235		0.0288	1.13614			0.00422	0.00104	0.04509		0.00177	0.00176	0.00353	0.00638	0.00197	0.00396	0.01286	0.00064	0.00144		0.00078	0.04219	0.00136	0.00253	0.24344	0.1785		0.00453			0.00025	0.00144	1.03281	0.00785	0.001		0.00205	6.13297	0.001		0.0082	0.37386	0.01867	0.00152	5.38949	0.83085	0.01795	0.01372	0.00131	4.91694	0.00332		17.62163	0.0058	0.01021	0.2098	0.04539		BayesPrism	prevail_cu_cfrna_224
0.00785	0.77979	0.7934	0.65468	0.14285	0.00529	0.67496	0.3323			0.25838		9.54435	0.00167		0.00124	0.96208	0.11953		1.88466	3.00607		0.00411	15.47808		0.00662		0.01366	0.23878	0.00288		0.00224	7.98515	0.02876	0.00346	8.2635			0.54958	0.00857		0.97249	1.23462	0.01606	0.03495	1.36253		0.00366		0.34507	2.89298			0.00414	0.1512	0.61857		0.00166	0.03102	0.09474	0.03901	0.01178	1.43475	0.00364	0.00131	0.00456		0.01643	0.0031	0.00597	0.41499	2.59004	0.85735		0.01255			0.00044	0.02434	0.01948	5.00652	0.02831		0.00468	7.64546	0.0028		0.56883	0.89511	0.01169	0.00352	0.59581	0.55105	0.47464	0.01386	0.00399	3.00457	0.03898		5.85661	0.04416	6.61868	0.76144	2.91135		BayesPrism	prevail_cu_cfrna_199
0.00152	0.01236	0.0297	0.13691	0.00449	5.82071	0.0125	0.00379			0.00184		11.34037	0.00187		0.00169	1.16449	0.00717		0.1342	0.00478		0.00092	44.60098		0.00419		0.03291	0.0047	0.00139		0.0013	2.68528	0.00377	0.00431	11.77109			0.15106	0.015		0.10848	0.00787	0.00058	0.00248	0.1841		0.00284		0.02502	4.90555			0.00362	0.00114	0.13136		0.00352	0.00372	0.01919	0.01063	0.01477	0.01013	0.0026	0.00069	0.00071		0.00253	0.00298	0.00317	0.0024	0.09716	0.01096		0.00995			0.00222	0.00123	0.052	0.00385	0.00198		0.00293	2.79083	0.00332		1.52233	0.05686	0.00288	0.0076	0.20144	0.22774	0.0524	3.69545	0.00895	4.1904	0.00171		3.52385	0.01246	0.00697	0.00679	0.10038		BayesPrism	prevail_cu_cfrna_204
0.00139	0.00307	0.02622	0.00452	0.0027	0.00182	0.03171	0.01381			0.0019		9.82072	0.00109		0.0013	0.00426	0.00274		0.01796	7.84939		0.00053	22.6016		0.00079		2.80289	0.00118	0.00335		0.0023	2.61481	0.00241	0.00074	0.71085			0.00607	0.04195		0.00318	0.58976	0.00105	0.00073	3.67892		0.01004		0.00711	13.61404			0.00133	0.00106	0.02278		0.01544	0.00438	0.00192	0.00329	0.00089	0.00153	0.00094	0.00036	0.00044		0.00064	0.00107	0.00194	0.00219	0.00394	0.09846		0.00346			0.00021	0.002	3.1322	11.01719	0.42211		0.00112	0.50199	0.00113		0.00295	0.59748	0.25982	0.00442	0.0025	1.37533	0.00532	0.00112	0.00409	5.90572	0.00186		4.87554	0.0023	6.95271	0.28383	0.00208		BayesPrism	prevail_cu_cfrna_217
0.02182	0.9375	0.80576	0.74004	0.00476	1.85759	0.31354	0.02269			0.05618		11.4924	0.00152		0.00807	1.44807	0.21419		1.61197	0.01808		0.01007	27.22583		0.00265		0.02341	0.23591	0.00296		0.04299	7.03648	0.00248	0.08195	12.81327			0.56193	0.00422		0.59053	0.00534	0.03794	0.00227	1.02715		0.00163		0.43946	1.77533			0.0049	0.11212	1.25198		0.00124	0.0057	0.00483	0.00791	0.01752	0.91528	0.00866	0.00125	0.00144		0.04301	0.00735	0.00188	0.13222	3.12019	0.80659		0.0107			0.00595	0.03325	0.25028	0.00887	0.0006		0.00171	4.45567	0.00563		0.94261	0.58925	0.00281	0.01551	1.66174	0.00573	0.41233	2.97493	0.10631	2.04239	0.00255		6.43986	0.00432	0.00802	0.00239	2.09458		BayesPrism	prevail_cu_cfrna_216
0.00373	0.06077	0.18908	0.24817	0.01079	5.182	0.03261	0.00249			0.00304		11.85093	0.00233		0.00503	1.60599	0.04761		0.69655	0.00133		0.00063	33.67993		0.02064		0.00253	0.13159	0.00389		0.00379	4.08933	0.00217	0.06174	18.35414			0.23726	0.01038		1.02841	0.00538	0.00065	0.00164	0.00664		0.00167		0.15073	0.08409			0.00657	0.03231	0.52086		0.00317	0.00453	0.01374	0.00284	0.00966	0.43633	0.22142	0.001	0.00263		0.00633	0.00435	0.00333	0.00508	0.89336	0.22812		0.00494			0.0053	0.00604	0.00907	0.00495	0.04402		0.00269	3.54827	0.02392		4.52195	0.21617	0.00163	0.00592	1.44245	0.11946	0.20003	2.91643	0.12176	2.53395	0.00412		3.53009	0.00402	0.00266	0.00341	0.51144		BayesPrism	prevail_cu_cfrna_219
0.00408	0.68831	0.46675	0.27482	0.59613	0.03478	0.02324	0.01241			0.00138		6.81695	0.05487		0.01644	2.09392	0.01535		0.68546	0.0034		0.00161	9.19791		2.38508		0.00199	0.09039	0.00642		0.00232	5.93198	0.00716	0.01258	27.01732			1.45701	0.00324		3.36804	2.71172	0.00131	0.05218	0.00573		0.00618		0.06705	0.00657			0.0046	0.00398	0.00773		0.00097	0.01517	0.01031	0.00298	1.52416	0.00341	1.39544	0.00039	0.00109		0.01989	0.97713	0.00191	0.03288	1.89764	0.18458		0.00929			0.00073	0.00188	0.00319	0.00214	0.00074		0.12982	5.40886	0.0018		1.62922	0.01656	0.00405	0.00372	5.16023	0.06179	0.32481	7.41161	0.01113	0.94889	0.01213		6.34473	0.00352	0.00224	1.1427	1.15787		BayesPrism	prevail_cu_cfrna_220
0.00292	0.00138	0.05623	0.2858	0.85433	0.05814	0.02148	0.1547			0.0019		14.31946	0.00129		0.00193	1.53763	0.00351		0.18832	5.08665		0.00088	12.90524		0.00446		1.08465	0.0072	0.00212		0.00221	4.11686	0.00561	0.0028	10.59694			0.02136	0.04268		0.29518	0.55469	0.00331	0.00096	1.40244		0.00213		0.02732	2.92058			0.00313	0.007	0.23994		0.00383	0.0022	0.00363	0.01088	0.00086	0.00773	0.00249	0.00295	0.00098		0.00093	0.01585	0.00264	0.01781	0.6931	0.01701		0.00949			0.00022	0.00192	0.872	1.86574	0.00242		0.00215	10.56252	0.00167		0.00776	0.61195	0.00261	0.00279	2.79009	0.78322	0.07378	0.98237	0.00236	4.49132	0.00837		12.44051	0.00418	6.45913	0.23914	0.17399		BayesPrism	prevail_cu_cfrna_205
0.00125	0.00699	0.00961	0.43278	11.3786	4.97675	0.00424	0.00447			0.00086		7.40029	0.00361		0.00202	0.80903	0.00177		0.03712	13.24373		0.00056	21.34153		0.00507		0.0985	0.02506	0.00166		0.00421	3.77471	0.00233	0.00077	8.06979			0.07889	0.00508		0.19272	0.01974	0.00299	0.00085	0.00386		0.00269		0.01401	0.45929			0.00201	0.00075	0.21062		0.00091	0.00184	0.00202	0.00275	0.00295	0.00271	0.0082	0.0004	0.0005		0.00075	0.00321	0.00153	0.06127	0.0844	0.00405		0.00423			0.00042	0.00103	0.14552	0.82278	0.0007		0.00125	2.13526	0.00164		0.06041	0.53711	0.00408	0.00142	4.01979	1.80367	0.01646	0.00255	0.00264	4.781	0.00276		12.77142	0.00082	0.01815	0.0024	0.05417		BayesPrism	prevail_cu_cfrna_225
0.21402	1.50458	1.38488	1.21714	0.37507	0.25029	0.19149	0.00334			0.11103		0.42821	0.01093		0.00174	2.47735	2.14046		2.66098	0.00562		0.00102	26.68663		0.09792		0.00259	0.56991	0.0013		0.01704	9.67896	0.01169	0.00458	17.45184			0.29623	0.00234		1.07275	0.00342	0.01398	0.00456	0.00213		0.00323		0.71877	0.00423			0.00254	0.24372	0.79139		0.00269	0.00742	0.08655	0.00344	0.12117	0.98216	5.50562	0.00113	0.05961		0.04915	0.0289	0.01312	0.1763	4.45732	0.80983		0.00466			0.00112	0.08579	0.00582	0.00179	0.00079		0.0108	2.18913	0.00447		1.84423	0.39822	0.00268	0.00078	2.59917	0.35017	0.93681	2.03927	0.00618	1.18976	0.00497		2.18915	0.06721	0.00171	0.00132	3.09968		BayesPrism	prevail_cu_cfrna_212
0.00121	0.00661	0.28689	0.26165	0.0135	0.00399	0.02771	0.00719			0.00136		10.33595	0.00357		0.01801	1.07474	0.10643		0.6086	0.00187		0.00094	14.81095		2.16622		0.00127	0.07416	0.0014		0.00277	4.03699	0.01117	0.00523	31.36057			0.18929	0.00314		1.64758	0.00275	0.00133	0.00135	0.00674		0.00133		0.13204	0.26221			0.06421	0.03692	0.06261		0.00184	0.00166	0.00766	0.01758	0.00474	0.0028	0.34188	0.00184	0.00902		0.01	0.01124	0.00256	0.00296	0.3432	0.00507		0.00775			0.00097	0.00128	0.00986	0.01811	0.02907		0.00246	8.62414	0.00162		0.52301	0.00346	0.00235	0.0047	2.41968	0.18573	0.20218	10.94783	0.03572	2.05909	0.00209		5.84545	0.00298	0.00352	0.00238	0.65807		BayesPrism	prevail_cu_cfrna_203
0.00173	0.00393	0.22797	0.57146	0.5992	0.00989	0.0222	0.00752			0.0014		8.54258	0.00741		0.00152	1.34572	0.00385		0.28859	0.21227		0.00061	10.75705		0.7522		0.00264	0.11646	0.00523		0.00165	3.99124	0.0036	0.01628	27.1067			0.27146	0.0045		1.496	0.01022	0.00602	0.0012	0.901		0.0016		0.25745	1.81213			0.00923	0.00176	1.25645		0.00716	0.00152	0.01164	0.00372	0.01148	0.00254	0.00725	0.00047	0.00511		0.00289	0.00587	0.04072	0.01803	1.68563	0.07956		0.01443			0.00356	0.00151	0.11937	0.0064	0.00065		0.00738	11.83156	0.00108		0.02809	0.00998	0.00233	0.00601	2.56325	0.00344	0.10936	8.16629	0.00242	3.22698	0.00167		10.59588	0.01104	0.00718	0.00393	0.76269		BayesPrism	prevail_cu_cfrna_221
0.00899	0.00253	0.49405	0.45513	0.01471	0.00343	0.00424	0.00625			0.18806		10.4073	0.00195		0.00203	0.87227	0.00408		0.5695	4.04369		0.00158	19.12602		0.00243		1.766	0.0382	0.00156		0.00336	6.15638	0.02832	0.01651	8.27335			0.04381	0.18503		0.06443	0.00398	0.00508	0.00185	0.38114		0.00393		0.23178	6.32164			0.0029	0.00186	0.71853		0.00111	0.0034	0.0043	0.00538	0.0032	0.00615	0.0014	0.0004	0.00111		0.00144	0.00428	0.00173	0.00252	0.62836	0.29902		0.01203			0.00047	0.00374	3.01785	2.15319	0.0034		0.00086	13.59244	0.00157		0.00358	0.66353	0.07281	0.0369	0.04449	0.14237	0.2452	1.00022	0.00187	6.61073	0.00319		7.81789	0.02783	2.16449	0.00312	0.95458		BayesPrism	prevail_cu_cfrna_209
0.00253	0.02996	0.59505	0.00778	0.00105	0.29907	0.19188	0.05786			0.00563		4.45072	0.00097		0.001	0.0173	9.08752		1.0012	0.00142		0.00056	45.40563		0.00071		0.00186	0.06095	0.0008		0.0012	3.76138	0.00105	0.03754	4.50153			0.01729	0.0027		0.05594	0.00652	0.01488	0.38463	0.0053		0.00085		0.61744	0.00569			0.00167	0.18588	0.00667		0.00083	0.00155	0.05075	0.00119	0.30548	0.00228	0.01451	0.00102	0.00366		0.00297	0.00086	0.00128	0.32579	0.21324	0.38399		0.00782			0.0184	0.39552	0.0728	10.72295	0.03148		0.00125	0.00145	12.39348		0.00572	0.06011	0.00171	0.00126	0.18565	0.27588	0.56008	0.00077	1.0923	0.00545	0.00114		0.00136	0.00145	0.60542	0.24382	1.17374		BayesPrism	prevail_cu_cfrna_252
0.06594	0.00305	0.83184	0.88188	0.00338	0.00608	0.01545	0.02018			0.04627		13.41055	0.00163		0.00124	0.42219	0.27026		0.63	1.04362		0.00132	17.75526		0.002		1.97338	0.0397	0.00207		0.00153	5.87098	0.0262	0.13828	3.15457			0.13573	0.10982		0.24415	0.01473	0.0009	0.16083	0.15207		0.00432		0.07863	6.09398			0.00244	0.00566	0.35995		0.00169	0.02882	0.00452	0.03921	0.12077	0.00293	0.00124	0.00378	0.00819		0.00616	0.00383	0.00279	0.0061	0.73598	0.78779		0.00605			0.00194	0.09346	5.40498	9.8038	0.00055		0.00326	10.08652	0.0021		0.00444	1.47639	0.23683	0.00117	0.00699	0.64117	0.26441	0.00176	0.0025	2.40759	0.00223		5.61261	0.01634	6.95679	0.00262	1.22764		BayesPrism	prevail_cu_cfrna_320
0.00445	0.00726	0.56218	0.73034	0.00537	0.00658	0.00593	0.00674			0.01138		8.59932	0.00422		0.0022	0.59166	1.07741		0.42814	1.1418		0.00064	12.66227		0.00242		0.00223	0.00335	0.00145		0.0092	3.49538	0.00136	0.003	2.84522			0.49528	0.00791		0.1734	0.16601	0.00406	0.28619	0.00431		0.01727		0.00483	3.34059			0.00157	0.00147	0.00284		0.00282	0.0133	0.00328	0.0033	0.09049	0.65034	0.00547	0.00085	0.0035		0.00228	0.00314	0.01229	0.01501	0.65462	0.02267		0.00865			0.00119	0.00442	0.64921	38.35125	0.00583		0.00133	0.00218	0.15452		0.0207	1.24182	0.06988	0.03152	0.16318	1.3758	0.16502	0.01489	0.0046	1.2617	0.00184		7.76957	0.02112	9.26732	0.08276	1.12913		BayesPrism	prevail_cu_cfrna_315
0.00303	0.00215	0.00229	0.01672	0.00285	0.00234	0.00762	0.02406			0.00145		7.07153	0.00161		0.00127	0.0085	0.00392		0.00125	0.0148		0.00053	15.76236		0.00256		0.46207	0.00191	0.00051		0.00127	2.09956	0.00218	0.00116	0.95549			0.00181	0.00563		0.0025	4.33362	0.00062	0.00174	0.00397		0.00238		0.00145	4.52131			0.00184	0.00054	0.00301		0.00134	0.00493	0.00184	0.00635	0.00074	0.00426	0.00156	0.00044	0.0008		0.00064	0.00194	0.0015	0.00431	0.00271	0.00301		0.00364			0.00023	0.00427	3.02721	32.69512	0.44184		0.00151	2.38944	0.00084		0.00285	0.55004	0.51152	0.04635	0.00328	1.57771	0.00133	0.00395	0.00099	0.74051	0.00183		4.47116	0.00083	17.6311	0.4939	0.02677		BayesPrism	prevail_cu_cfrna_289
0.00213	0.00593	0.00201	0.06005	0.03511	0.03019	0.03472	0.02611			0.00172		17.08899	0.0028		0.00268	1.59559	0.00599		0.00317	5.07047		0.00074	8.11797		0.07339		0.16297	0.00816	0.00141		0.00175	2.90344	0.00274	0.00121	17.45812			0.05147	0.00566		0.27257	1.25416	0.00073	0.0011	0.73521		0.00237		0.0169	0.90968			0.04032	0.00151	0.00947		0.002	0.00196	0.005	0.00316	0.00256	0.00266	1.38786	0.00041	0.00098		0.00089	0.0026	0.00425	0.00899	0.55243	0.00395		0.00997			0.00024	0.00126	0.88716	1.61659	0.00198		0.00251	9.34883	0.23273		0.01326	0.06815	0.00334	0.00423	5.84708	0.67757	0.01256	2.29957	0.00552	0.6114	0.00442		18.19956	0.00264	0.42787	1.69968	0.04145		BayesPrism	prevail_cu_cfrna_293
0.00464	0.07294	0.33995	0.48761	0.00435	0.00427	0.08106	0.01171			0.03179		15.35074	0.01832		0.00205	1.09799	0.92841		0.44903	0.19714		0.00114	15.86488		0.00516		0.02945	0.06694	0.00251		0.02274	6.00107	0.00263	0.00207	6.40945			0.53373	0.00454		0.52058	3.18109	0.00104	0.1325	0.01615		0.00216		0.01853	1.86124			0.00205	0.00168	0.02419		0.00172	0.0027	0.00321	0.00498	0.31063	0.25223	0.0031	0.00045	0.00125		0.001	0.04885	0.00212	0.02057	0.8907	0.32608		0.00813			0.00311	0.06149	0.94916	20.677	0.00336		0.00174	2.4298	0.0075		0.21919	1.11021	0.09286	0.01983	0.79448	0.96929	0.20962	0.01084	0.01165	2.09232	0.00404		7.59244	0.01386	5.0932	0.41923	1.54656		BayesPrism	prevail_cu_cfrna_298
0.00399	0.00573	0.23606	0.61782	0.00281	0.00322	0.00617	0.01314			0.01218		13.08934	0.00834		0.00138	0.33694	0.00414		0.20946	4.20648		0.0005	12.56731		0.01042		0.57484	0.07755	0.00941		0.01013	5.53527	0.00299	0.00325	6.74877			0.44601	0.00336		0.32813	6.39853	0.00228	0.00578	0.0033		0.00989		0.07267	0.8246			0.00393	0.01831	0.23139		0.00408	0.00515	0.00319	0.00436	0.00451	0.13655	0.00368	0.00044	0.01074		0.00107	0.00459	0.00314	0.0051	0.89185	0.49029		0.00289			0.00027	0.01505	1.58783	12.58797	0.00199		0.00135	1.25943	0.00087		0.00465	1.35484	0.04464	0.00151	1.26172	1.0981	0.13377	0.04075	0.00243	1.92238	0.00244		12.46356	0.00369	11.0048	0.12486	0.8636		BayesPrism	prevail_cu_cfrna_319
0.00319	0.00339	0.07722	0.17986	0.00419	0.00896	0.01093	0.21176			0.00217		14.40649	0.01947		0.00935	1.23806	0.01605		0.09048	0.02066		0.00095	11.84863		0.59357		0.17636	0.01339	0.00167		0.00142	3.22543	0.00366	0.00127	14.46267			0.17145	0.03695		0.92225	4.39813	0.00065	0.0016	0.47055		0.00322		0.00681	1.65936			0.00414	0.00156	0.06449		0.00324	0.00355	0.00527	0.01108	0.00319	0.00508	0.00287	0.00067	0.00114		0.00095	0.02906	0.00554	0.00327	0.46863	0.04738		0.00441			0.00032	0.00219	0.5422	1.80695	0.00443		0.00252	13.46905	0.84819		0.00942	0.01184	0.02374	0.00227	6.32528	1.20535	0.00779	3.93471	0.00626	1.33237	0.01084		9.33683	0.00137	5.46829	0.59384	0.08618		BayesPrism	prevail_cu_cfrna_301
0.0047	0.0091	0.29873	0.18777	0.00326	0.01365	0.01524	0.30069			0.0073		14.44456	0.00374		0.005	1.04029	0.03059		0.45006	3.47532		0.00126	17.24037		0.00362		0.67734	0.03291	0.00164		0.01061	5.30121	0.0047	0.00167	7.99503			0.40859	0.00433		0.52872	1.16245	0.00806	0.19075	0.31329		0.00258		0.27016	3.83137			0.00464	0.00137	0.21551		0.00099	0.00492	0.00542	0.01086	0.10449	0.06249	0.00795	0.00331	0.00362		0.00256	0.01964	0.00235	0.00853	2.48845	0.47001		0.00631			0.00365	0.0181	0.03619	0.47296	0.00131		0.00222	11.24312	2.13622		0.04331	0.79544	0.08427	0.00087	2.62261	0.27283	0.21362	0.48567	0.06807	2.36564	0.00544		10.48385	0.00331	5.71854	0.57796	0.64076		BayesPrism	prevail_cu_cfrna_308
0.00186	0.00433	0.07872	0.043	0.00242	0.00223	0.00366	0.0039			0.00127		17.47064	0.03506		0.00136	2.4554	0.016		0.00694	0.00215		0.00052	11.59817		1.42234		0.00765	0.01128	0.00094		0.00372	2.23255	0.0027	0.00137	16.68839			0.06507	0.00339		0.76263	0.0092	0.00058	0.00088	0.00332		0.00154		0.00954	0.01092			1.08229	0.00104	0.00289		0.00189	0.00251	0.00396	0.0029	0.00142	0.00213	0.78052	0.00062	0.00164		0.0009	0.00524	0.00166	0.00849	0.05827	0.00305		0.00348			0.00028	0.00153	0.0511	1.0246	0.00049		0.00169	20.49223	0.00094		0.00691	0.02103	0.00421	0.00066	6.81627	0.33998	0.00194	3.67353	0.00139	0.73023	0.00447		11.85832	0.00093	0.00922	0.02446	0.00308		BayesPrism	prevail_cu_cfrna_300
0.00237	0.00316	0.12519	0.77434	0.00152	0.00211	0.00344	0.00279			0.05376		7.38789	0.00115		0.00129	0.00212	0.00377		0.17489	4.73948		0.0005	20.38531		0.00114		1.45831	0.04748	0.00199		0.00217	5.10059	0.00181	0.00956	0.83499			0.14674	0.00195		0.00286	0.73736	0.00074	0.00164	0.00427		0.00136		0.40518	8.67624			0.00125	0.00402	0.40909		0.00395	0.0026	0.00212	0.00552	0.00165	0.00148	0.00109	0.00033	0.00142		0.00055	0.00089	0.00188	0.00256	0.25309	1.78328		0.00194			0.00022	0.10487	4.29521	13.96663	0.26262		0.00095	2.71028	0.00074		0.00725	2.12585	0.14277	0.00176	0.01171	0.69839	0.22264	0.00072	0.00218	3.72394	0.00156		6.95213	0.0008	10.21963	0.01103	0.95597		BayesPrism	prevail_cu_cfrna_263
0.0012	0.94056	1.04959	0.26564	0.00436	0.00243	0.0034	0.00336			0.00227		0.0216	0.27549		0.0011	0.59898	0.25638		1.17163	0.00187		0.03313	4.62688		0.00483		0.00064	0.30367	0.00106		0.00199	5.19762	0.0036	0.06542	10.80421			0.44267	0.00121		1.07013	0.27621	0.0011	0.15489	0.00114		0.00074		0.0066	0.00151			0.00327	0.00853	0.00228		0.00083	0.00112	0.0033	0.00467	0.82079	2.29933	0.21043	0.00286	0.01698		0.001	0.00289	0.00097	0.07129	1.81345	0.04406		0.00331			0.0183	0.00226	0.00136	58.30365	0.00695		0.00425	0.0007	0.00228		0.00356	0.3265	0.30517	0.00079	1.2327	0.20925	0.65534	0.00154	0.00266	0.0063	0.00283		1.28839	0.00944	0.01871	0.00824	4.67837		BayesPrism	prevail_cu_cfrna_76
0.00495	0.00489	0.17957	0.22801	0.00394	0.00323	0.00781	0.00505			0.0453		4.83504	0.0042		0.00168	0.88019	0.42573		0.26566	0.00187		0.00055	25.64619		0.00624		0.00307	0.07117	0.00186		0.02114	4.40266	0.00292	0.00675	6.08991			0.06173	0.00528		0.54174	1.29708	0.00555	0.14505	0.00184		0.00978		0.10275	0.08947			0.00228	0.00114	0.01957		0.00149	0.01346	0.0023	0.00234	0.00441	0.06524	0.00274	0.0004	0.00077		0.00098	0.00433	0.0009	0.0498	0.27686	0.1375		0.00301			0.00176	0.0039	0.72766	37.33469	0.15097		0.0024	0.00273	0.38583		0.08114	0.98649	0.70517	0.00581	1.46952	1.39787	0.0434	0.01127	0.00144	1.00228	0.00163		5.14906	0.00499	2.7339	0.37573	1.42101		BayesPrism	prevail_cu_cfrna_304
