	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
267586_2	0.0	1.11	1.45	3.08	60.3	0.0	0.0	0.0	4.83	0.0	0.17	0.0	0.56	1.63	18.37	0.14	0.0	0.35	0.0	0.0	0.39	0.0	0.0	0.41	0.0	1.25	0.49	1.84	0.0	3.64	QP
475571_1	0.0	1.24	0.0	0.0	49.95	0.0	0.0	0.0	1.73	0.0	2.5	0.0	0.0	1.59	35.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	5.37	QP
631489_3	20.79	0.0	2.53	1.36	7.92	0.0	0.0	3.51	2.38	5.46	0.0	0.0	0.0	0.11	7.53	0.0	0.0	4.68	0.0	0.0	2.81	0.0	0.0	0.0	0.0	3.38	0.0	2.55	1.38	33.62	ReDeconv
674547_3	10.96	0.0	2.89	5.4	11.21	0.0	0.0	2.62	2.32	2.1	0.0	0.0	0.0	0.0	7.25	0.0	0.0	2.04	0.0	0.0	3.4	0.0	0.0	0.39	21.99	2.22	0.0	1.45	2.86	20.92	ReDeconv
546738_3	3.21	0.0	4.01	0.0	8.7	0.0	0.0	1.74	4.44	0.64	0.0	0.0	0.0	0.0	10.95	0.0	0.0	3.1	0.0	0.0	3.45	0.0	0.76	0.0	19.09	1.65	0.0	1.82	11.92	24.51	ReDeconv
813805_3	5.98	0.0	6.62	0.0	7.85	0.0	2.42	2.59	1.59	9.1	0.0	0.0	0.0	3.19	6.02	0.0	0.0	2.66	0.0	0.0	0.19	0.0	0.42	0.0	12.5	6.55	0.0	1.91	1.72	28.67	ReDeconv
361175_1	18.28	0.0	6.62	2.08	3.11	0.0	0.0	7.15	5.93	0.0	2.26	6.45	0.0	0.21	0.64	0.0	0.0	3.74	0.0	0.0	4.57	0.0	0.02	0.0	0.0	6.03	0.0	3.23	0.79	28.88	ReDeconv
472330_1	17.65	0.0	5.84	0.63	2.55	0.0	0.0	8.94	2.75	1.03	1.23	0.0	0.0	1.77	0.66	0.0	0.0	5.26	0.0	1.57	0.0	0.0	2.39	0.01	0.0	9.98	0.0	2.75	0.58	34.41	ReDeconv
147354_2	19.42	0.0	4.23	2.29	2.61	0.0	0.0	7.15	3.97	0.0	1.18	2.3	0.0	1.97	1.83	0.0	0.0	3.42	0.0	0.13	0.67	0.0	2.29	0.0	0.0	7.72	0.0	4.21	0.82	33.79	ReDeconv
261268_2	17.39	0.0	4.62	0.0	2.15	0.0	0.0	4.59	3.04	1.37	0.68	0.76	0.0	3.0	0.66	0.0	0.0	1.96	0.0	0.03	0.79	0.0	2.93	0.0	0.0	9.6	0.0	3.72	0.55	42.16	ReDeconv
265479_2	18.97	0.0	5.89	0.55	8.31	0.0	0.0	3.38	9.43	0.0	2.26	4.18	0.0	2.14	2.21	0.0	0.0	1.64	0.0	0.0	0.0	0.0	0.18	0.04	0.0	4.44	0.0	2.01	0.0	34.37	ReDeconv
209564_1	13.07	0.0	10.14	0.36	1.73	0.0	0.0	7.07	3.21	0.0	1.56	5.37	0.38	0.33	0.0	0.0	0.0	1.61	0.0	0.08	5.13	0.0	2.45	0.0	0.0	7.17	0.0	3.91	0.47	35.96	ReDeconv
133247_1	20.24	0.0	3.39	0.0	4.73	0.0	0.0	3.81	11.66	0.0	0.0	2.55	1.71	0.29	0.23	0.0	0.0	2.01	0.0	0.0	0.0	0.0	1.1	0.0	7.31	5.71	0.0	3.03	0.61	31.62	ReDeconv
260786_1	16.74	0.0	4.96	0.97	5.08	0.0	0.0	7.6	6.39	0.0	2.4	2.13	0.0	1.75	1.03	0.0	0.0	6.7	0.0	0.0	0.0	0.0	0.01	0.0	0.0	10.28	0.0	2.35	1.44	30.17	ReDeconv
331344_2	18.11	0.0	6.67	1.21	2.66	0.0	0.0	4.38	3.87	0.0	0.79	3.14	0.22	2.39	0.78	0.0	0.0	1.86	0.0	0.0	0.56	0.0	2.15	0.0	0.0	8.31	0.0	4.72	0.61	37.57	ReDeconv
349246_2	14.54	0.0	5.47	0.0	4.84	0.0	0.0	10.38	5.32	0.0	3.94	11.82	0.13	0.44	0.91	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.44	0.0	2.4	1.09	27.02	ReDeconv
301419_1	17.49	0.0	4.94	1.5	2.4	0.0	0.0	9.37	2.02	0.0	1.1	4.41	0.0	1.71	0.53	0.0	0.0	2.62	0.0	0.17	3.47	0.0	1.51	0.0	0.0	9.65	0.0	3.64	0.22	33.28	ReDeconv
267586_2	18.58	0.0	3.27	0.6	2.5	0.0	0.0	9.79	5.05	0.0	0.7	5.43	0.0	2.67	0.16	0.0	0.0	3.86	0.0	0.0	0.0	0.0	1.07	0.0	0.0	9.88	0.0	3.59	0.54	32.32	ReDeconv
475571_1	18.36	0.0	10.12	0.59	3.08	0.0	0.0	6.08	6.3	0.0	2.29	2.48	0.14	2.58	0.35	0.0	0.0	2.81	0.0	0.0	0.0	0.0	0.42	0.0	0.0	6.71	0.0	3.63	0.88	33.17	ReDeconv
