	Adipose	Adrenal_gland	Arteries	Bladder	Brain	Breast	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole_blood
T00_v2_FFPE-4_830924_6	0.0007949886	0.006441789	0.0108198095	0.062617585	0.011910392	0.06217751	0.0021062207	0.0014758575	0.002176949	0.009467636	0.061945852	0.0073376507	3.5997056e-07	0.17438361	0.00716071	0.12503567	0.0029651632	0.00051590754	0.032347087	0.0150680505	0.044220306	0.10343525	0.013307296	0.042745672	0.032341152	0.0013276936	0.0009420456	0.02511667	0.13023996	0.00957514
T00_v2_FFPE-4_168758_6	0.0048231105	0.004045881	0.022863114	0.13301307	0.29078287	0.0042227632	0.030493489	0.0010587972	0.011675371	0.0015574887	0.040667325	0.007142496	5.3302865e-06	1.108916e-05	0.0032541922	0.02771628	0.00089888065	0.0012810191	0.04147823	0.014540121	0.1193535	0.048337564	0.008014298	0.05839799	0.019283079	0.038411386	0.0007367187	0.01584742	0.04559241	0.0044947136
T00_v2_FFPE-4_248459_4	0.005287638	0.0047432985	0.023261046	0.1374697	0.26373157	0.0046338867	0.029029097	0.0010554972	0.0104309395	0.0011591202	0.038125355	0.007632345	6.9633693e-06	5.878936e-06	0.005182478	0.034765836	0.0008438082	0.0014617307	0.046054248	0.015001609	0.1236799	0.05816655	0.006988104	0.054302726	0.023224475	0.041749097	0.0008816982	0.015467378	0.040799465	0.004858588
T00_v2_FFPE-4_34958_6	0.0054676044	0.002473175	0.018164104	0.13147958	0.23973441	0.011064711	0.017102698	0.0010512688	0.0052283714	0.002716487	0.045865815	0.005127274	2.1408655e-06	6.5419365e-05	0.0016721808	0.10381798	0.00079954456	0.0011733837	0.04512713	0.011541828	0.1009897	0.06463893	0.006783151	0.050498784	0.021501524	0.032093015	0.00056721753	0.012879458	0.056996558	0.0033765484
T00_v2_FFPE-4_145383_6	0.0021103462	0.01476521	0.008869784	0.10026843	0.015938839	0.035379574	0.0040760413	0.0018086263	0.0007469073	0.0060019703	0.10461677	0.0064622	1.376316e-07	0.002076938	0.0701157	0.16503546	0.010566806	0.00035761637	0.035703797	0.014194223	0.059184223	0.13553296	0.0032735483	0.04151727	0.045678567	0.0022822898	0.00053728727	0.022777105	0.08259556	0.0075257695
T00_v2_FFPE-4_196085_6	0.0010363845	0.005366023	0.0052319067	0.10441482	0.02111344	0.03526336	0.0040068734	0.002285953	0.0009923681	0.030132959	0.069908276	0.011527213	2.7084593e-07	0.0011077325	0.0026104047	0.15585415	0.005238829	0.00092279445	0.043595348	0.008490019	0.041654874	0.18241125	0.010949325	0.07852802	0.033748478	0.0029784036	0.00041385833	0.034954153	0.10256258	0.0026999596
T00_v2_FFPE-4_225993_5	0.0024286848	0.0049334248	0.0077702873	0.10401043	0.015052701	0.012552487	0.0043708407	0.00324536	0.002963249	0.12761028	0.07758351	0.02031908	3.6032864e-07	3.0520765e-05	0.0015713088	0.060434207	0.015069991	0.0028219863	0.08086647	0.004483826	0.036683805	0.14911732	0.013740725	0.0928329	0.029779715	0.003364913	0.00035671363	0.044041373	0.08031006	0.0016534693
T00_v2_FFPE-4_143321_4	0.0017102463	0.004499776	0.008979809	0.122501895	0.033574533	0.00913071	0.006845449	0.0033782655	0.0022715195	0.08508339	0.071306944	0.021835715	1.0616835e-06	4.5939605e-06	0.0016224508	0.035792537	0.009684281	0.003314588	0.07834491	0.0066004302	0.04698138	0.18618466	0.013462341	0.09028945	0.031653926	0.0065527936	0.0004085772	0.04005592	0.07636156	0.0015663591
T00_v2_FFPE-4_93055_5	0.000120801866	0.011463562	0.0047821053	0.073699966	0.018035643	0.013501291	0.012427831	0.0025294898	0.0015113149	0.0008165281	0.024663523	0.012937796	1.12661855e-05	3.076251e-05	0.01156722	0.024133269	0.00092149095	0.0020422325	0.022223406	0.01578975	0.0722417	0.46674204	0.008253991	0.05407269	0.035550807	0.007888401	0.0005832203	0.021372782	0.07785834	0.0022268225
T00_v2_FFPE-4_69093_6	0.0044487626	0.0033849292	0.018025458	0.14200178	0.21277282	0.008833151	0.016183374	0.0011706216	0.00438351	0.004696857	0.054867923	0.007869742	1.8479118e-06	1.5289055e-05	0.0037282829	0.059903264	0.0013566697	0.0012796841	0.049287383	0.012320835	0.106486544	0.085642375	0.0063405307	0.05945562	0.027061967	0.028878454	0.00049119483	0.015474167	0.060038317	0.0035986467
T00_v2_FFPE-4_669676_6	0.0037898952	0.009731238	0.009861433	0.09962509	0.048363246	0.03530424	0.0038484891	0.0015705473	0.00067222357	0.016168129	0.124565564	0.0074028126	5.761716e-08	0.004473328	0.044834238	0.16492577	0.01269724	0.00051548786	0.042858083	0.012736097	0.05110192	0.076188155	0.0035548594	0.051244803	0.04502463	0.002480984	0.00052637956	0.030025907	0.09038236	0.005526795
T00_v2_FFPE-4_829766_4	0.007291887	0.0114571545	0.012068388	0.110590294	0.08901568	0.020075565	0.0055736676	0.001197774	0.000891422	0.011214382	0.1360262	0.008256293	6.7758435e-08	0.0013743478	0.077292204	0.12203396	0.017425077	0.0006827399	0.04644543	0.014638388	0.057035457	0.028932715	0.0027704905	0.0549262	0.042201813	0.0043264623	0.0005254174	0.02639537	0.08267419	0.006660955
T00_v2_FFPE-4_843700_5	0.006999189	0.0014262394	0.00883345	0.05654044	0.0070181247	0.053869724	0.0055110194	0.0010407162	0.0018958705	0.0076374086	0.029298404	0.003969573	1.0327531e-05	0.00013583436	0.002368911	0.46126196	0.0002829757	0.0009561521	0.058351025	0.0062836553	0.044437036	0.07385234	0.004146445	0.018261444	0.030645506	0.014150125	0.00030459056	0.019213833	0.07945256	0.0018450591
T00_v2_FFPE-4_752759_5	0.018267188	0.017563036	0.015846105	0.079797015	0.018157674	0.018488068	0.0037765163	0.001826103	0.0008937641	0.016985169	0.13164862	0.0066715823	1.5016478e-07	0.00029827544	0.12354511	0.19808944	0.018243272	0.0007386152	0.049862325	0.00982173	0.045482747	0.026214007	0.0028122694	0.035797697	0.056119587	0.0024423425	0.0006053523	0.020058142	0.073084645	0.006863491
T00_v2_FFPE-4_132414_4	0.0046572564	0.004378912	0.009377038	0.107485026	0.020063356	0.010657429	0.004463605	0.0028912309	0.0036133074	0.12995291	0.07520484	0.020002296	6.7040423e-07	7.875662e-06	0.0015779614	0.0771787	0.014298256	0.0035401534	0.0948085	0.0038487674	0.037668865	0.11973092	0.012879179	0.08802043	0.031742025	0.0048735254	0.00037497777	0.04015038	0.07502922	0.001522389
T00_v2_FFPE-4_543491_6	0.0001693524	0.007181529	0.0037989924	0.09723911	0.01848654	0.018529251	0.0075938716	0.0029179668	0.0010240858	0.0061989883	0.031952314	0.014007954	3.3513932e-06	0.000120008	0.0021977574	0.046540756	0.0016722246	0.001524466	0.025469042	0.012122943	0.054852553	0.39724407	0.011408482	0.07533777	0.03206811	0.0058122915	0.0004430443	0.031367283	0.09096037	0.0017555509
T00_v2_FFPE-4_454633_4	0.0014759576	0.0059760483	0.0065352027	0.056959346	0.0028326795	0.05921134	0.0021252888	0.003219847	0.0029992263	0.051661734	0.070762426	0.014566766	1.9242744e-07	0.03759981	0.0028059671	0.18507881	0.00862742	0.0006652862	0.047568213	0.009735892	0.02127589	0.12173107	0.017172065	0.063177936	0.03170202	0.0014168362	0.0009445507	0.033927824	0.13268068	0.005563628
T00_v2_FFPE-4_161448_6	0.0044902354	0.0036894758	0.01827004	0.1391488	0.21525379	0.0069859265	0.01512286	0.0011807776	0.00492958	0.010013835	0.06294819	0.009768263	1.2924194e-06	1.1732803e-05	0.004715587	0.04147554	0.0021256264	0.0014050646	0.050862525	0.012131353	0.10097961	0.0787282	0.007291671	0.06889184	0.027435614	0.027587702	0.00040827092	0.01834531	0.062394336	0.0034070066
T00_v2_FFPE-4_939397_6	0.001964197	0.00431345	0.010141811	0.0930073	0.1305753	0.04262296	0.008061201	0.00143531	0.0007822418	0.006512372	0.08577429	0.0054025236	1.6218345e-07	0.009879231	0.0023127953	0.17717765	0.0027194899	0.0006244298	0.03892831	0.015831035	0.050919075	0.080691844	0.0065256716	0.04724603	0.032938857	0.005857408	0.0005234518	0.02265696	0.11049844	0.0040762327
T00_v2_FFPE-4_318534_6	0.0014284772	0.005659822	0.0078339195	0.06734068	0.024782695	0.0619676	0.003011593	0.0016561968	0.0011785337	0.008620727	0.06103023	0.0058002393	1.9078072e-07	0.042645786	0.006001715	0.22796936	0.0030051805	0.00044093325	0.038886096	0.0118361125	0.040430807	0.11707103	0.008907997	0.05205631	0.037144877	0.0028622195	0.0007925865	0.028005125	0.12594026	0.0056927036
T00_v2_FFPE-4_691731_4	0.0002497955	0.014699065	0.00474058	0.08256592	0.005982388	0.017017715	0.009005079	0.0025006616	0.0014670492	0.00097362394	0.035107035	0.011031814	5.3103463e-06	3.669234e-05	0.028533544	0.04289747	0.0018384843	0.0013814602	0.025073277	0.016636144	0.07067087	0.42865717	0.0056495043	0.04733163	0.03964079	0.0056903046	0.0005356684	0.01904195	0.0769291	0.0041098646
T00_v2_FFPE-4_44195_6	0.008597367	0.01846673	0.014398255	0.11531986	0.041829996	0.015422956	0.008005588	0.0018576514	0.0009985988	0.004216987	0.12110706	0.007258455	2.230351e-07	9.279399e-05	0.13045044	0.108666286	0.01478023	0.00060742017	0.04589201	0.0154277	0.065637045	0.059606563	0.0018274495	0.037833363	0.050447743	0.0044341157	0.0006569614	0.019337252	0.07796283	0.008860105
T00_v2_FFPE-4_222048_6	0.00010478879	0.0077402284	0.005491551	0.0933907	0.03765291	0.015513222	0.012108577	0.0025986345	0.0012353698	0.0013752	0.02479597	0.011614537	8.966647e-06	5.5919772e-05	0.0036184199	0.027912367	0.000854222	0.0018175299	0.021509012	0.015120592	0.07072781	0.4216894	0.010656049	0.06078347	0.03390855	0.008988864	0.000535207	0.025124446	0.08136012	0.0017074762
T00_v2_FFPE-4_674088_5	0.006385652	0.0042351615	0.025594873	0.13616122	0.31590474	0.0033968904	0.031050906	0.0010551705	0.012317748	0.0013166665	0.039245564	0.0068013165	5.713167e-06	1.618736e-05	0.0031822608	0.031856243	0.0008522667	0.0014136274	0.042997535	0.015093202	0.11743003	0.019800022	0.008064424	0.05711032	0.018556215	0.036309473	0.00078410737	0.0144541	0.044026937	0.004581501
T00_v2_FFPE-4_476575_5	0.0005087888	0.00474121	0.00863005	0.11366453	0.11027234	0.038980052	0.009826742	0.0019583416	0.0008731915	0.0032990477	0.040991317	0.007348468	1.2744332e-06	0.0010269262	0.0008181079	0.08169814	0.0011304531	0.0010250021	0.025381014	0.015165593	0.06918433	0.23399197	0.009980871	0.059907697	0.024138056	0.0087117	0.00047972187	0.025012022	0.09925331	0.0019996497
T00_v2_FFPE-4_357717_4	0.0038306555	0.002744147	0.0069671003	0.094358996	0.041301012	0.027448643	0.005226721	0.0021435602	0.001694316	0.0692418	0.06773462	0.011598078	3.7233082e-07	0.00026512297	0.00062225456	0.21872282	0.005472578	0.0014640224	0.06782093	0.004865584	0.03696213	0.09343264	0.011037086	0.06804374	0.028866751	0.005591542	0.00036628215	0.031310245	0.08934388	0.0015223759
T00_v2_FFPE-4_903590_6	0.0005779135	0.007535076	0.0040444485	0.100308776	0.01773781	0.0400865	0.0034317211	0.0021437164	0.0009869549	0.012971839	0.062500834	0.00978044	2.7134644e-07	0.0062941103	0.004470376	0.14060469	0.004016637	0.0006021156	0.030198922	0.013891166	0.045467034	0.21909983	0.009469263	0.074098326	0.035453476	0.0026393235	0.00052903715	0.033473108	0.11343115	0.004155122
T00_v2_FFPE-4_490131_4	0.0020168487	0.0033510185	0.013645604	0.13007642	0.19148846	0.011807622	0.015178974	0.0016434734	0.0031216836	0.017522022	0.06359802	0.011877628	1.051323e-06	4.480984e-05	0.00085566845	0.03673465	0.0029972964	0.0013309495	0.047882285	0.0097389575	0.07842609	0.119770736	0.011352878	0.0797351	0.021907233	0.01892714	0.0003065531	0.023976343	0.07855318	0.0021312959
T00_v2_FFPE-4_305309_4	0.004802425	0.0044637024	0.020534111	0.13073301	0.3131473	0.004695747	0.03415305	0.0008976527	0.012679364	0.0008902901	0.039350525	0.006829164	5.4900725e-06	1.8156961e-05	0.0035171853	0.020112287	0.0008255007	0.001202407	0.039183654	0.017168857	0.12416159	0.036323797	0.007777262	0.05606293	0.01747471	0.034351885	0.00075384794	0.014607877	0.04828784	0.004988365
T00_v2_FFPE-4_853993_4	0.003346027	0.016380802	0.007932486	0.0799877	0.0030974292	0.041473914	0.0021970598	0.0023179522	0.002042948	0.03889327	0.12122255	0.012202163	7.463786e-08	0.00482448	0.0628511	0.13125199	0.018868148	0.0005496942	0.043728467	0.0098304665	0.034180697	0.1317112	0.005283464	0.056715634	0.048754934	0.001035877	0.00054860377	0.030916525	0.08024453	0.0076097897
T00_v2_FFPE-4_523469_4	5.112507e-05	0.009882586	0.0040496737	0.056688443	0.021239555	0.010317433	0.0110174455	0.0030105682	0.0014679084	0.0007046888	0.018935377	0.013843999	2.6103193e-05	5.5444954e-05	0.0047327424	0.017375264	0.0007038784	0.0027717943	0.02076851	0.013613396	0.06231458	0.514899	0.012508428	0.054513615	0.032443255	0.009168236	0.0007247005	0.02225408	0.0780275	0.0018906972
T00_v2_FFPE-4_25302_5	0.006021603	0.004296421	0.015811212	0.12800577	0.16662696	0.0113544585	0.008013655	0.0010177995	0.0017243922	0.012683707	0.10039908	0.009312813	4.071126e-07	4.931106e-05	0.0147335	0.08882111	0.0037184001	0.001164721	0.05997176	0.01450999	0.08735271	0.056120332	0.0041041174	0.06009675	0.034018237	0.016232628	0.0003660207	0.017832821	0.07148609	0.0041531934
T00_v2_FFPE-4_371037_6	0.0019087802	0.004063918	0.011007914	0.13131358	0.08677843	0.02626686	0.011280672	0.0014763745	0.0011938203	0.002158326	0.03391211	0.0068585724	4.223551e-06	3.940458e-05	0.0018894997	0.15826388	0.00072141155	0.0011816612	0.038313605	0.014074914	0.08496895	0.1755003	0.0072419066	0.05318204	0.028583968	0.015568188	0.000686592	0.017552873	0.0817771	0.0022301043
T00_v2_FFPE-4_563761_5	0.0027628657	0.005972037	0.0065128463	0.07781353	0.0054962314	0.04346691	0.005208238	0.0013985174	0.001578353	0.00429787	0.050965417	0.0040134266	1.0934548e-06	0.0006467946	0.012366128	0.35607278	0.0013641204	0.0003380994	0.041259404	0.008640822	0.05126784	0.11706112	0.0044171717	0.036119863	0.039446093	0.004842497	0.0003326795	0.015168784	0.09780897	0.003359529
T00_v2_FFPE-4_801961_5	0.00087427977	0.0050468096	0.013764124	0.14089446	0.0833737	0.010094495	0.012605788	0.002255436	0.0019832263	0.010134221	0.04386035	0.016681235	4.406188e-06	4.0665286e-06	0.0021750003	0.03591318	0.0019643374	0.0020864585	0.045971528	0.011407082	0.078844994	0.23770727	0.011296329	0.07198234	0.033635784	0.018015344	0.00047678797	0.02903795	0.07612206	0.0017870014
T00_v2_FFPE-4_581096_5	0.0008236068	0.007481826	0.0042694365	0.09467844	0.004882508	0.036487594	0.0034557502	0.0022894545	0.0016693673	0.012408419	0.05207671	0.008140564	6.782679e-07	0.00081126846	0.0063747065	0.2004519	0.0028674256	0.0005462672	0.031116253	0.011337846	0.045396008	0.2317591	0.0084912125	0.05980232	0.038303938	0.0029184963	0.0004077544	0.026195172	0.1014548	0.0031012306
T00_v2_FFPE-4_714449_6	0.0016633933	0.0052947905	0.009220704	0.07050777	0.06008355	0.061455596	0.0049612867	0.0016520495	0.0008855455	0.008524723	0.071129896	0.0056317938	1.4155762e-07	0.032798506	0.0036372365	0.21066153	0.0028262588	0.0005477743	0.040323224	0.012880441	0.042286433	0.10206575	0.008146017	0.048509482	0.036964037	0.0036298744	0.0007429829	0.026442237	0.12171522	0.004811706
T00_v2_FFPE-4_985558_6	0.00054661377	0.006431014	0.0045887176	0.103863694	0.046528008	0.043230627	0.005104073	0.001815259	0.0007577583	0.0060325186	0.05629319	0.00736076	4.245005e-07	0.0057119173	0.0024853023	0.13968386	0.002131747	0.00067348644	0.028317511	0.015630485	0.05186495	0.21177505	0.008465287	0.07031199	0.031011077	0.0036690282	0.0005581192	0.02867002	0.1131362	0.0033513252
T00_v2_FFPE-4_144693_4	0.00011108053	0.008213848	0.0038286657	0.07221453	0.007898894	0.011444303	0.008473703	0.0038330003	0.0016789673	0.0033692243	0.01849545	0.015290576	1.1284051e-05	3.165285e-05	0.004079241	0.03168021	0.0011751031	0.0023387005	0.021969222	0.010771546	0.054257534	0.48961118	0.011516539	0.06292112	0.035086352	0.0068079676	0.00052518386	0.026046248	0.08459629	0.0017223508
T00_v2_FFPE-4_636710_4	0.00045506665	0.007017834	0.010102029	0.059467208	0.0018471448	0.0626247	0.00157554	0.0017452625	0.0037565944	0.0065616774	0.05125907	0.0075536165	9.3607605e-07	0.22215892	0.0077538523	0.12432346	0.002521482	0.00052640657	0.026519958	0.015749242	0.035754435	0.11514502	0.013948186	0.030943643	0.030240865	0.0012209603	0.0012595061	0.020232676	0.12645222	0.01128248
T00_v2_FFPE-4_171395_5	0.0066620796	0.003378616	0.019998975	0.1317236	0.15614623	0.012299465	0.011612423	0.0011782747	0.0024938046	0.0026585301	0.051260907	0.0066643003	3.9100187e-06	8.203051e-06	0.007704665	0.12034241	0.0008266659	0.0013419547	0.05987799	0.014755566	0.11401897	0.07882361	0.0050049294	0.049919803	0.032299526	0.031903517	0.0006505134	0.012233583	0.06032617	0.0038807977
T00_v2_FFPE-4_869524_6	0.0015516502	0.010277542	0.0077507305	0.083759114	0.015291727	0.055660695	0.0029222313	0.002034191	0.0011843127	0.0105272485	0.08757393	0.0070245946	1.0029931e-07	0.026399733	0.025658926	0.16833298	0.006289176	0.00038828803	0.036796473	0.014914364	0.046871968	0.13599296	0.005623329	0.054362338	0.042803213	0.0018618142	0.0007349814	0.02971387	0.11046036	0.0072371997
T00_v2_FFPE-4_707537_5	0.0031199234	0.0027343363	0.016311476	0.13912457	0.16258262	0.014186543	0.012610817	0.0018337186	0.0027134647	0.009959247	0.049678635	0.009743526	2.861844e-06	1.7203567e-05	0.0006544876	0.07626384	0.0016322804	0.001544673	0.051840622	0.010271694	0.08726792	0.1315387	0.009678477	0.06327242	0.024213998	0.022395719	0.00049100356	0.019022498	0.07343555	0.0018571856
T00_v2_FFPE-4_660827_6	0.0008168492	0.0045047207	0.013114737	0.13477951	0.15022336	0.011133303	0.01934088	0.0015385458	0.0031035324	0.0015458969	0.033083867	0.008825721	6.8405125e-06	1.0628857e-05	0.002349158	0.02869038	0.0008728868	0.0015119861	0.0341659	0.014343211	0.109659925	0.2170981	0.01005953	0.05280384	0.030841984	0.027988395	0.0006671877	0.01907101	0.06549589	0.0023521297
T00_v2_FFPE-4_239596_6	0.0029595585	0.0040362966	0.0075532217	0.11205014	0.02982246	0.022332216	0.004787711	0.0020760219	0.0015651922	0.06302479	0.070792034	0.014794378	6.318235e-07	4.664888e-05	0.0014973503	0.15829235	0.0063415016	0.0017844108	0.06759986	0.0053565777	0.044441905	0.13320145	0.0107654985	0.07490723	0.03407824	0.0055476353	0.00036898136	0.03270189	0.085610166	0.0016636796
T00_v2_FFPE-4_155954_5	0.0075085284	0.022404755	0.013082	0.09015629	0.019696947	0.018441942	0.0068436908	0.0020832166	0.0012437473	0.0059446665	0.13225916	0.006991184	1.2447688e-07	0.0005818307	0.15793176	0.11363034	0.023097955	0.000638991	0.037848428	0.013458572	0.059347317	0.066790365	0.0017270069	0.03556465	0.05345995	0.001840597	0.0007530379	0.021510182	0.07593489	0.009227848
T00_v2_FFPE-4_20857_4	0.00027653194	0.006431262	0.0031707007	0.0884307	0.006604189	0.03469093	0.003135855	0.0022234316	0.0016423375	0.0056364117	0.027876241	0.009001496	1.956543e-06	0.0039286646	0.001437254	0.15703797	0.0016853281	0.00068989897	0.018264573	0.013236324	0.047936983	0.31091487	0.012551427	0.064538755	0.029262017	0.0038639624	0.0006549778	0.026596671	0.115318835	0.0029594726
T00_v2_FFPE-4_431311_4	0.0040125516	0.005429909	0.012155436	0.059991114	0.06304775	0.056425653	0.0041233217	0.0008842253	0.000591802	0.004608631	0.07740034	0.0037779566	1.7780991e-07	0.029112963	0.010325867	0.30449346	0.0022468525	0.00040451487	0.04776172	0.011030669	0.040037427	0.041683838	0.0056269933	0.037022404	0.04029316	0.0055477577	0.0005761976	0.02300727	0.10403004	0.004350021
T00_v2_FFPE-4_763736_6	0.0025128166	0.0061649247	0.011094766	0.138487	0.0775132	0.024211505	0.007035941	0.0014703434	0.00066976494	0.007343764	0.08481781	0.007979101	6.644586e-07	4.998974e-05	0.014610513	0.11372173	0.003719437	0.000742932	0.049286976	0.015094616	0.08416994	0.13442928	0.0040087122	0.056027483	0.03749806	0.009229181	0.00042888953	0.021871138	0.082125045	0.0036845198
T00_v2_FFPE-4_396129_6	0.002686251	0.008878082	0.009369662	0.12572007	0.015728341	0.019833904	0.0036116168	0.002362339	0.0011845666	0.037643157	0.10015189	0.01454264	2.6575614e-07	4.936556e-05	0.018998789	0.11359451	0.010385251	0.0011672965	0.05792085	0.0077814246	0.055687938	0.15601486	0.0070640207	0.06735606	0.0460509	0.003083335	0.00036309546	0.02960913	0.07950302	0.003657335
T00_v2_FFPE-4_714813_6	0.0005700737	0.007303167	0.005750578	0.088337	0.018246207	0.056082368	0.0027677773	0.0019995817	0.0014369697	0.008618025	0.055255517	0.008509243	2.691709e-07	0.052809093	0.0055683185	0.13148858	0.003789357	0.00054875156	0.028904969	0.015802212	0.04506928	0.18640979	0.011416732	0.062184833	0.0332786	0.0021333317	0.0008238809	0.029190691	0.12878403	0.0069207503
T00_v2_FFPE-4_313999_6	0.00014414135	0.0109542245	0.0044698375	0.086420044	0.018626286	0.018323526	0.010825828	0.002336461	0.0011606708	0.0009800004	0.030966397	0.011329198	5.6408653e-06	7.803046e-05	0.013015635	0.03299099	0.0011461441	0.0014907615	0.021927482	0.016844602	0.07134467	0.42883888	0.007150092	0.057358198	0.036366075	0.0069609177	0.0005089948	0.021567162	0.083254844	0.0026142504
T00_v2_FFPE-4_513756_6	0.0015161195	0.009731156	0.007932134	0.13175966	0.012932513	0.021428147	0.004634407	0.0026099083	0.001068283	0.019451387	0.08256725	0.014097454	4.2324928e-07	4.831718e-05	0.018446911	0.099095054	0.0068632807	0.0011026955	0.048961643	0.01080771	0.058443084	0.21161467	0.006666791	0.06718959	0.045188956	0.0032965534	0.00035613266	0.028583575	0.07959928	0.004006917
T00_v2_FFPE-4_602334_4	0.017308876	0.016554981	0.017964164	0.11051582	0.061673883	0.013139767	0.008036648	0.0013646269	0.0007042817	0.0025737195	0.10172332	0.0058175237	3.3898917e-07	0.00015375922	0.106697194	0.18450184	0.0076965666	0.0005798586	0.05109816	0.017793965	0.06340501	0.01484478	0.0016486616	0.031139882	0.05231338	0.009694664	0.00058737287	0.014299635	0.07838713	0.0077801943
T00_v2_FFPE-4_811616_5	0.00010608347	0.008864791	0.005448381	0.07961815	0.025267588	0.012400073	0.012365915	0.0026527974	0.001573682	0.0011270907	0.020894751	0.013098564	1.4934856e-05	2.4602034e-05	0.0051283846	0.024898909	0.00078393595	0.0022864488	0.022429468	0.0141761275	0.06981962	0.46009138	0.0105812065	0.058543738	0.034853686	0.008828288	0.00058625743	0.02425694	0.077623494	0.0016546908
T00_v2_FFPE-4_969894_5	0.0067355447	0.003940119	0.016657308	0.12547764	0.20526943	0.011844964	0.009970595	0.0008243938	0.002082341	0.003981646	0.07843711	0.005973732	5.6658916e-07	0.00014824599	0.010836541	0.122355804	0.0017836575	0.000975999	0.05113098	0.014330218	0.09841478	0.03332748	0.003755663	0.055415217	0.0293087	0.0210908	0.0004114117	0.013771971	0.06707446	0.0046726465
T00_v2_FFPE-4_285303_6	6.746749e-05	0.008837059	0.004424759	0.07332055	0.028281327	0.0131597025	0.0110976305	0.0027864827	0.0013582512	0.00093995815	0.020505842	0.011933618	1.4102008e-05	8.0598285e-05	0.003925321	0.023602115	0.00079651584	0.00206255	0.01933363	0.014120591	0.06539182	0.47228995	0.011639899	0.060433306	0.033631977	0.008301537	0.0006076274	0.024301011	0.08105748	0.0016972579
T00_v2_FFPE-4_54231_4	0.0030743843	0.021980416	0.010103003	0.07319238	0.0044590505	0.03171073	0.0069241766	0.0026708574	0.0012752644	0.0028574802	0.103229344	0.0056301635	2.1105603e-07	0.001376859	0.125835	0.17182152	0.014643915	0.00043983012	0.03167924	0.013361536	0.05813158	0.12563789	0.002012167	0.025310842	0.054637082	0.0017076442	0.00065209373	0.017694272	0.0776848	0.0102662295
T00_v2_FFPE-4_106065_4	0.0027645796	0.0066486537	0.012193099	0.11736321	0.19863625	0.027690187	0.012964893	0.0009406833	0.0015674065	0.0028131506	0.08395383	0.0057466174	1.4604309e-07	0.00539015	0.012644614	0.09460558	0.00354426	0.0006296554	0.034496672	0.019096559	0.08086709	0.062258933	0.0038069002	0.05252155	0.028296942	0.00921545	0.00035940512	0.020036243	0.09274443	0.0062029236
T00_v2_FFPE-4_6433_4	0.0042772177	0.003824041	0.0073228623	0.100237474	0.015483393	0.0153981075	0.0041098003	0.0027810298	0.0035449776	0.1348467	0.067045584	0.019304536	4.8140413e-07	3.903325e-05	0.00057861325	0.10987593	0.013761592	0.0030173063	0.08680539	0.0036842648	0.030559013	0.11146494	0.01405424	0.0887499	0.027409073	0.004170032	0.0004038813	0.04417375	0.08163697	0.0014398888
T00_v2_FFPE-4_981452_6	0.00092719257	0.0070531797	0.01048237	0.06282832	0.012311266	0.062185578	0.0022300468	0.0016612181	0.002053629	0.010049013	0.07019708	0.007633235	2.5578106e-07	0.14249593	0.0112571055	0.12892607	0.0037044121	0.0005085876	0.035091866	0.01550653	0.043891974	0.10693067	0.011746368	0.048225462	0.03550312	0.00127498	0.0008882359	0.027513083	0.12709689	0.009826317
T00_v2_FFPE-4_678273_5	0.002859892	0.0023413668	0.0056100464	0.06509417	0.0055302544	0.051811688	0.004735635	0.0012013611	0.00194848	0.0064713764	0.036698755	0.0043726936	2.2932127e-06	0.0009961803	0.002687355	0.4087644	0.0006967737	0.00049837126	0.04332869	0.00674088	0.040274095	0.10406355	0.005522834	0.033790782	0.035221145	0.0066148033	0.00032706966	0.019555971	0.10004419	0.002194955
T00_v2_FFPE-4_759243_6	0.0001173175	0.007962509	0.004796655	0.083557315	0.019311046	0.016157342	0.009833469	0.0025678498	0.0011954908	0.0010364875	0.019300286	0.010277127	1.3303572e-05	8.033731e-05	0.003157785	0.05565521	0.0008184011	0.001892755	0.019519465	0.014921316	0.061934993	0.45059866	0.01031864	0.057787206	0.03129197	0.007310113	0.0006360028	0.022407848	0.083887525	0.0016554362
T00_v2_FFPE-4_877822_4	0.001991637	0.010814486	0.00708192	0.10901415	0.0056021465	0.029719288	0.00733486	0.0019076405	0.0017705989	0.0027857386	0.041401304	0.006156227	2.712347e-06	4.426434e-05	0.020140678	0.22981808	0.0017138459	0.0005569336	0.04099843	0.012530989	0.066913955	0.21184063	0.004411652	0.037094925	0.040482283	0.005854782	0.00038244535	0.013583052	0.08381096	0.0042394027
T00_v2_FFPE-4_920331_5	0.0035109238	0.0049000396	0.016508255	0.13989563	0.16980457	0.008547773	0.011867772	0.001042938	0.0028467427	0.012402857	0.07891023	0.012861302	8.901815e-07	9.206273e-06	0.0131856175	0.032184977	0.004164506	0.0014047131	0.05585351	0.015093983	0.098804526	0.09280385	0.0060845246	0.06839275	0.032518566	0.021683484	0.00033460153	0.021245131	0.06944766	0.0036885515
