	Adipose	Adrenal_gland	Arteries	Bladder	Brain	Breast	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole_blood
T00_v2_FFPE-2_981110_5	0.0011381552	0.005761107	0.013759006	0.04279681	0.05631936	0.07736546	0.002794568	0.00082457997	5.8393904e-05	0.013116619	0.17428888	0.010684129	2.3498868e-07	0.004277631	0.09688852	0.09395883	0.0355775	0.0008724568	0.035133053	0.01852792	0.029237637	0.06248595	0.0032685895	0.029225131	0.02408518	0.0048065446	0.001292372	0.059262373	0.094340436	0.007852578
T00_v2_FFPE-2_705318_4	0.007308862	0.003742566	0.012943576	0.0404365	0.06322108	0.013579195	0.0025840248	0.002575348	0.00022307118	0.12522417	0.10742134	0.020708656	2.177764e-06	1.1578444e-06	0.0532679	0.054834757	0.04142689	0.0055237296	0.11011478	0.012061009	0.034019034	0.063829206	0.0068102814	0.042754516	0.04058038	0.008822965	0.0016258386	0.050134014	0.068654075	0.005568877
T00_v2_FFPE-2_10767_4	0.003514475	0.0021849764	0.016198946	0.034222536	0.22696242	0.018009273	0.009596231	0.0034426192	0.00011236117	0.084000245	0.11245298	0.014958424	8.561506e-06	8.886682e-07	0.0024940425	0.02766569	0.029333452	0.0077414364	0.09127681	0.014244116	0.041494485	0.07153837	0.0068887654	0.037226755	0.018455036	0.014349589	0.0019062276	0.053387165	0.051522907	0.004810328
T00_v2_FFPE-2_564750_4	0.006859598	0.004989591	0.022739625	0.0748848	0.07251839	0.013282909	0.0050434694	0.0004063344	0.00037490856	0.009167161	0.12838155	0.012267297	5.4536854e-06	2.8901088e-06	0.20948187	0.048587255	0.019977415	0.0019249046	0.048631053	0.014014101	0.041839182	0.08156253	0.0030388655	0.017374104	0.038904507	0.022667628	0.0021184585	0.032410093	0.052932814	0.013611275
T00_v2_FFPE-2_922981_4	0.004920695	0.003418486	0.01587682	0.03477684	0.15199757	0.029112738	0.0034778928	0.00073426455	6.2754145e-05	0.0465821	0.14616993	0.014684111	9.4538075e-07	3.267582e-05	0.08482889	0.063978784	0.03970407	0.002442477	0.05982439	0.019485421	0.03783215	0.028237065	0.0035735264	0.03085082	0.021913188	0.012246018	0.0013554501	0.060398012	0.07240345	0.009078483
T00_v2_FFPE-2_642390_5	0.00028277482	0.00767188	0.021182468	0.015050881	0.013324779	0.11192779	0.0022261145	0.0023580925	0.00018610804	0.013452744	0.17951171	0.018830553	5.301886e-07	0.11344748	0.011138771	0.046000335	0.025922094	0.00082562224	0.033018492	0.025236486	0.021780238	0.07086535	0.008060053	0.029457554	0.018747794	0.0013491905	0.0018220491	0.060199685	0.13965937	0.006462933
T00_v2_FFPE-2_978017_5	0.0041736993	0.002342696	0.018354818	0.034991894	0.2533508	0.017431734	0.01229414	0.002569204	0.00013084154	0.05646578	0.120377146	0.013621238	7.5303437e-06	8.256716e-07	0.008712233	0.025727006	0.027446333	0.007384469	0.081468925	0.016695397	0.049361564	0.061298642	0.006171107	0.03316278	0.019086674	0.01745028	0.002043868	0.05114725	0.049138818	0.007592288
T00_v2_FFPE-2_779480_4	0.004883624	0.0028976796	0.02195138	0.05093915	0.19245036	0.011541594	0.01211256	0.0015994625	0.00027732956	0.03454974	0.11145791	0.018015424	1.3456806e-05	2.455613e-07	0.0483867	0.026219673	0.021831054	0.0077021667	0.07977632	0.01743887	0.055978812	0.08005373	0.0055061374	0.029586557	0.025787702	0.026892876	0.0024218927	0.047900233	0.049998406	0.011828922
T00_v2_FFPE-2_214487_5	0.008836625	0.00551257	0.013036445	0.045651108	0.01616345	0.012959086	0.0012760069	0.0017225938	0.00056532165	0.12269718	0.097779684	0.019083984	1.5033364e-06	2.5493766e-06	0.09232337	0.07214501	0.045569092	0.003924117	0.10061789	0.010474496	0.027701475	0.08246079	0.007431572	0.041457016	0.04982297	0.0039864117	0.001463781	0.04640722	0.062330894	0.0065958146
T00_v2_FFPE-2_97781_4	0.0015107874	0.0047023017	0.018809719	0.12104386	0.014444761	0.026471274	0.004349126	0.005598866	7.194525e-05	0.034174126	0.08660279	0.021511074	2.6124422e-05	2.5281855e-07	0.01003306	0.040830337	0.013932264	0.0072356793	0.06998718	0.010569141	0.022315739	0.3162699	0.010756865	0.028929168	0.025624983	0.004575162	0.001374448	0.039762925	0.051512484	0.0069736885
T00_v2_FFPE-2_809577_5	0.003344263	0.0055937	0.0099009825	0.034505412	0.012694795	0.030342648	0.0016290207	0.003928816	0.00026475464	0.1696764	0.096546076	0.015684554	5.704942e-07	3.1325624e-05	0.006209722	0.09676161	0.046600945	0.0046442207	0.0879974	0.007998082	0.020863192	0.10576406	0.010776977	0.051941935	0.028382527	0.0018232773	0.0010257157	0.06589455	0.0760226	0.0031498868
T00_v2_FFPE-2_589153_5	0.027300803	0.0090918075	0.025259769	0.02661536	0.023057122	0.0036603548	0.0020102782	0.00016515268	0.0013444899	0.023508709	0.109371066	0.012157916	3.5745704e-06	4.9013965e-05	0.3551775	0.069890596	0.03035194	0.0018557623	0.03499717	0.00937363	0.022296505	0.01011109	0.0025401271	0.014680008	0.07241704	0.016773604	0.002969221	0.028242402	0.05461776	0.0101102535
T00_v2_FFPE-2_876136_4	0.0027815336	0.003340816	0.020074956	0.062463354	0.14430848	0.026742974	0.0049994676	0.00047210345	9.4113675e-05	0.009665044	0.14355056	0.011820306	2.4550213e-06	1.2680339e-05	0.13343231	0.04977448	0.028151464	0.0021679574	0.049247555	0.018253628	0.047023207	0.058288246	0.0029055313	0.021344222	0.021275632	0.018568808	0.0016015515	0.04964095	0.055879924	0.012115612
T00_v2_FFPE-2_324232_4	0.006092844	0.008930104	0.020202301	0.031244086	0.005662386	0.026474446	0.0018360023	0.00024068335	0.00070032565	0.014975847	0.15076171	0.009233305	5.435264e-07	0.0071876026	0.30194908	0.10170136	0.031811338	0.00071807473	0.025003623	0.0075624464	0.017908351	0.020588405	0.002502723	0.017892169	0.051068794	0.0077162795	0.0017769554	0.038017638	0.08100542	0.009235199
