Sample	Method	RemovedGenes	Average_AE	Total_AE
TSP21_random_rep3_seed9_30_600.h5ad	ReDeconv	30	1.134533188405797	78.28278999999999
TSP21_random_rep4_seed9_30_600.h5ad	ReDeconv	30	1.3010859420289853	89.77492999999998
TSP21_random_rep5_seed9_30_600.h5ad	ReDeconv	30	1.7710502898550726	122.20247
TSP25_random_rep1_seed7_30_600.h5ad	ReDeconv	30	1.344236231884058	92.75229999999999
TSP25_random_rep2_seed7_30_600.h5ad	ReDeconv	30	1.1686962318840581	80.64004000000001
TSP25_random_rep3_seed7_30_600.h5ad	ReDeconv	30	0.9013143478260871	62.19069000000001
TSP25_random_rep4_seed7_30_600.h5ad	ReDeconv	30	0.815296086956522	56.25543000000002
TSP25_random_rep5_seed7_30_600.h5ad	ReDeconv	30	1.5290030434782609	105.50121
TSP25_random_rep1_seed9_10_200.h5ad	ReDeconv	30	1.8423755072463766	127.12390999999998
TSP25_random_rep2_seed9_10_200.h5ad	ReDeconv	30	1.613142463768116	111.30683
TSP25_random_rep3_seed9_10_200.h5ad	ReDeconv	30	1.17890231884058	81.34426000000002
TSP25_random_rep4_seed9_10_200.h5ad	ReDeconv	30	1.3211426086956528	91.15884000000004
TSP25_random_rep5_seed9_10_200.h5ad	ReDeconv	30	1.1052404347826084	76.26158999999998
TSP27_random_rep1_seed9_10_200.h5ad	ReDeconv	30	1.1061414492753627	76.32376000000002
TSP27_random_rep2_seed9_10_200.h5ad	ReDeconv	30	1.033365507246377	71.30222000000002
TSP27_random_rep3_seed9_10_200.h5ad	ReDeconv	30	1.833869855072464	126.53702000000001
TSP27_random_rep4_seed9_10_200.h5ad	ReDeconv	30	1.2221255072463766	84.32665999999999
TSP27_random_rep5_seed9_10_200.h5ad	ReDeconv	30	1.36964884057971	94.50577
TSP25_random_rep1_seed6_10_200.h5ad	ReDeconv	30	1.4103630434782608	97.31505
TSP25_random_rep2_seed6_10_200.h5ad	ReDeconv	30	0.9120153623188408	62.92906000000002
TSP25_random_rep3_seed6_10_200.h5ad	ReDeconv	30	1.3653314492753619	94.20786999999997
TSP25_random_rep4_seed6_10_200.h5ad	ReDeconv	30	1.3142318840579712	90.68200000000002
TSP25_random_rep5_seed6_10_200.h5ad	ReDeconv	30	1.1998314492753626	82.78837000000001
TSP27_random_rep1_seed9_40_800.h5ad	ReDeconv	30	0.6424840579710145	44.3314
TSP27_random_rep2_seed9_40_800.h5ad	ReDeconv	30	1.1095797101449276	76.561
TSP27_random_rep3_seed9_40_800.h5ad	ReDeconv	30	1.331279420289855	91.85828
TSP27_random_rep4_seed9_40_800.h5ad	ReDeconv	30	1.590723768115942	109.75994
TSP27_random_rep5_seed9_40_800.h5ad	ReDeconv	30	1.6368989855072458	112.94602999999996
TSP27_random_rep1_seed4_30_600.h5ad	ReDeconv	30	0.8741628985507248	60.31724000000001
TSP27_random_rep2_seed4_30_600.h5ad	ReDeconv	30	1.3494165217391305	93.10974
TSP27_random_rep3_seed4_30_600.h5ad	ReDeconv	30	1.0527904347826087	72.64254
TSP27_random_rep4_seed4_30_600.h5ad	ReDeconv	30	0.856885652173913	59.12511
TSP27_random_rep5_seed4_30_600.h5ad	ReDeconv	30	1.1803091304347828	81.44133000000001
TSP25_random_rep1_seed10_10_200.h5ad	ReDeconv	30	1.5936281159420294	109.96034000000003
TSP25_random_rep2_seed10_10_200.h5ad	ReDeconv	30	1.2297262318840583	84.85111000000002
TSP25_random_rep3_seed10_10_200.h5ad	ReDeconv	30	1.1100879710144929	76.59607000000001
TSP25_random_rep4_seed10_10_200.h5ad	ReDeconv	30	0.7728788405797102	53.32864000000001
TSP25_random_rep5_seed10_10_200.h5ad	ReDeconv	30	1.2468527536231888	86.03284000000002
TSP27_random_rep1_seed8_50_1000.h5ad	ReDeconv	30	1.4003934782608696	96.62715
TSP27_random_rep2_seed8_50_1000.h5ad	ReDeconv	30	1.315244782608696	90.75189000000002
TSP27_random_rep3_seed8_50_1000.h5ad	ReDeconv	30	1.555599275362319	107.33635000000001
TSP27_random_rep4_seed8_50_1000.h5ad	ReDeconv	30	1.3689737681159422	94.45919
TSP27_random_rep5_seed8_50_1000.h5ad	ReDeconv	30	1.4616350724637681	100.85282
TSP21_random_rep1_seed4_50_1000.h5ad	ReDeconv	30	1.1009799999999996	75.96761999999997
TSP21_random_rep2_seed4_50_1000.h5ad	ReDeconv	30	1.1617426086956517	80.16023999999997
TSP21_random_rep3_seed4_50_1000.h5ad	ReDeconv	30	1.1828214492753626	81.61468000000002
TSP21_random_rep4_seed4_50_1000.h5ad	ReDeconv	30	1.3898257971014494	95.89798
TSP21_random_rep5_seed4_50_1000.h5ad	ReDeconv	30	1.3152765217391302	90.75407999999999
TSP21_random_rep1_seed12_10_200.h5ad	ReDeconv	30	1.2462046376811597	85.98812000000002
TSP21_random_rep2_seed12_10_200.h5ad	ReDeconv	30	0.7493720289855069	51.70666999999998
TSP21_random_rep3_seed12_10_200.h5ad	ReDeconv	30	1.786375217391305	123.25989000000004
TSP21_random_rep4_seed12_10_200.h5ad	ReDeconv	30	1.324577246376812	91.39583000000002
TSP21_random_rep5_seed12_10_200.h5ad	ReDeconv	30	1.3552981159420292	93.51557000000001
TSP25_random_rep1_seed4_20_400.h5ad	ReDeconv	30	1.1522127536231883	79.50268
TSP25_random_rep2_seed4_20_400.h5ad	ReDeconv	30	1.02439	70.68290999999999
TSP25_random_rep3_seed4_20_400.h5ad	ReDeconv	30	1.3122157971014492	90.54289
TSP25_random_rep4_seed4_20_400.h5ad	ReDeconv	30	1.439491594202898	99.32491999999996
TSP25_random_rep5_seed4_20_400.h5ad	ReDeconv	30	1.073885652173913	74.09811
TSP25_random_rep1_seed11_40_800.h5ad	ReDeconv	30	1.2637875362318842	87.20134000000002
TSP25_random_rep2_seed11_40_800.h5ad	ReDeconv	30	1.492604492753623	102.98970999999999
TSP25_random_rep3_seed11_40_800.h5ad	ReDeconv	30	0.9834240579710147	67.85626000000002
TSP25_random_rep4_seed11_40_800.h5ad	ReDeconv	30	1.2168665217391303	83.96378999999999
TSP25_random_rep5_seed11_40_800.h5ad	ReDeconv	30	1.1651540579710147	80.39563000000001
TSP25_random_rep1_seed12_30_600.h5ad	ReDeconv	30	1.0387607246376807	71.67448999999996
TSP25_random_rep2_seed12_30_600.h5ad	ReDeconv	30	0.7814692753623189	53.921380000000006
TSP25_random_rep3_seed12_30_600.h5ad	ReDeconv	30	1.1677101449275364	80.57200000000002
TSP25_random_rep4_seed12_30_600.h5ad	ReDeconv	30	1.2889897101449277	88.94029
TSP25_random_rep5_seed12_30_600.h5ad	ReDeconv	30	1.0063507246376813	69.43820000000001
TSP27_random_rep1_seed3_40_800.h5ad	ReDeconv	30	1.1734662318840574	80.96916999999996
TSP27_random_rep2_seed3_40_800.h5ad	ReDeconv	30	2.0376957971014495	140.60101000000003
TSP27_random_rep3_seed3_40_800.h5ad	ReDeconv	30	1.2656982608695653	87.33318
TSP27_random_rep4_seed3_40_800.h5ad	ReDeconv	30	1.2484037681159423	86.13986000000003
TSP27_random_rep5_seed3_40_800.h5ad	ReDeconv	30	1.2588705797101447	86.86206999999999
TSP27_random_rep1_seed9_30_600.h5ad	ReDeconv	30	1.2344702898550721	85.17844999999998
TSP27_random_rep2_seed9_30_600.h5ad	ReDeconv	30	1.51847652173913	104.77487999999997
TSP27_random_rep3_seed9_30_600.h5ad	ReDeconv	30	1.0021459420289855	69.14807
TSP27_random_rep4_seed9_30_600.h5ad	ReDeconv	30	1.4767076811594206	101.89283000000002
TSP27_random_rep5_seed9_30_600.h5ad	ReDeconv	30	1.4955920289855074	103.19585000000001
TSP25_random_rep1_seed12_20_400.h5ad	ReDeconv	30	1.3564243478260871	93.59328000000001
TSP25_random_rep2_seed12_20_400.h5ad	ReDeconv	30	1.4043591304347827	96.90078
TSP25_random_rep3_seed12_20_400.h5ad	ReDeconv	30	1.3037186956521738	89.95658999999999
TSP25_random_rep4_seed12_20_400.h5ad	ReDeconv	30	0.6751502898550724	46.58537
TSP25_random_rep5_seed12_20_400.h5ad	ReDeconv	30	1.0305465217391305	71.10771000000001
TSP21_random_rep1_seed13_20_400.h5ad	ReDeconv	30	1.3234733333333335	91.31966000000001
TSP21_random_rep2_seed13_20_400.h5ad	ReDeconv	30	1.4741913043478259	101.71919999999999
TSP21_random_rep3_seed13_20_400.h5ad	ReDeconv	30	0.9193518840579711	63.435280000000006
TSP21_random_rep4_seed13_20_400.h5ad	ReDeconv	30	1.4356994202898552	99.06326000000001
TSP21_random_rep5_seed13_20_400.h5ad	ReDeconv	30	0.924455652173913	63.78744
TSP21_random_rep1_seed9_40_800.h5ad	ReDeconv	30	0.9413197101449275	64.95106
TSP21_random_rep2_seed9_40_800.h5ad	ReDeconv	30	1.1934901449275361	82.35082
TSP21_random_rep3_seed9_40_800.h5ad	ReDeconv	30	1.3581446376811595	93.71198
TSP21_random_rep4_seed9_40_800.h5ad	ReDeconv	30	1.2839798550724635	88.59460999999997
TSP21_random_rep5_seed9_40_800.h5ad	ReDeconv	30	1.1530549275362316	79.56078999999998
TSP21_random_rep1_seed11_20_400.h5ad	ReDeconv	30	0.8464726086956522	58.40661
TSP21_random_rep2_seed11_20_400.h5ad	ReDeconv	30	0.500748695652174	34.551660000000005
TSP21_random_rep3_seed11_20_400.h5ad	ReDeconv	30	1.1930460869565214	82.32017999999998
TSP21_random_rep4_seed11_20_400.h5ad	ReDeconv	30	1.0546528985507249	72.77105000000002
TSP21_random_rep5_seed11_20_400.h5ad	ReDeconv	30	1.28061	88.36209000000001
TSP21_random_rep1_seed9_50_1000.h5ad	ReDeconv	30	0.9401469565217392	64.87014
TSP21_random_rep2_seed9_50_1000.h5ad	ReDeconv	30	0.8425457971014491	58.13565999999999
TSP21_random_rep3_seed9_50_1000.h5ad	ReDeconv	30	1.1356726086956528	78.36141000000005
TSP21_random_rep4_seed9_50_1000.h5ad	ReDeconv	30	0.7849150724637681	54.15914
TSP21_random_rep5_seed9_50_1000.h5ad	ReDeconv	30	1.0881944927536231	75.08542
TSP21_random_rep1_seed5_30_600.h5ad	ReDeconv	30	1.1659301449275363	80.44918000000001
TSP21_random_rep2_seed5_30_600.h5ad	ReDeconv	30	1.3567223188405797	93.61384
TSP21_random_rep3_seed5_30_600.h5ad	ReDeconv	30	0.9584037681159423	66.12986000000002
TSP21_random_rep4_seed5_30_600.h5ad	ReDeconv	30	1.4882931884057966	102.69222999999997
TSP21_random_rep5_seed5_30_600.h5ad	ReDeconv	30	1.0375904347826086	71.59374
TSP21_random_rep1_seed8_30_600.h5ad	ReDeconv	30	1.3893257971014494	95.86348000000001
TSP21_random_rep2_seed8_30_600.h5ad	ReDeconv	30	1.1613634782608693	80.13407999999998
TSP21_random_rep3_seed8_30_600.h5ad	ReDeconv	30	1.8748997101449278	129.36808000000002
TSP21_random_rep4_seed8_30_600.h5ad	ReDeconv	30	1.6217088405797102	111.89791000000001
TSP21_random_rep5_seed8_30_600.h5ad	ReDeconv	30	1.1101599999999998	76.60103999999998
TSP27_random_rep1_seed9_20_400.h5ad	ReDeconv	30	1.3620917391304344	93.98432999999997
TSP27_random_rep2_seed9_20_400.h5ad	ReDeconv	30	1.135928695652174	78.37908
TSP27_random_rep3_seed9_20_400.h5ad	ReDeconv	30	1.4878328985507245	102.66046999999999
TSP27_random_rep4_seed9_20_400.h5ad	ReDeconv	30	1.5464975362318838	106.70832999999999
TSP27_random_rep5_seed9_20_400.h5ad	ReDeconv	30	1.8607282608695654	128.39025
TSP27_random_rep1_seed8_10_200.h5ad	ReDeconv	30	1.5284817391304344	105.46523999999997
TSP27_random_rep2_seed8_10_200.h5ad	ReDeconv	30	1.5507595652173904	107.00240999999994
TSP27_random_rep3_seed8_10_200.h5ad	ReDeconv	30	1.4894863768115942	102.77456000000001
TSP27_random_rep4_seed8_10_200.h5ad	ReDeconv	30	1.6143673913043481	111.39135000000002
TSP27_random_rep5_seed8_10_200.h5ad	ReDeconv	30	1.23264	85.05216
TSP21_random_rep1_seed5_20_400.h5ad	ReDeconv	30	1.0505572463768118	72.48845000000001
TSP21_random_rep2_seed5_20_400.h5ad	ReDeconv	30	1.1727228985507245	80.91788
TSP21_random_rep3_seed5_20_400.h5ad	ReDeconv	30	0.7179407246376812	49.537910000000004
TSP21_random_rep4_seed5_20_400.h5ad	ReDeconv	30	0.8592382608695651	59.28744
TSP21_random_rep5_seed5_20_400.h5ad	ReDeconv	30	1.9951805797101445	137.66745999999998
TSP27_random_rep1_seed13_50_1000.h5ad	QP	30	2.08983775	167.18702
TSP27_random_rep2_seed13_50_1000.h5ad	QP	30	1.1797085000000016	94.37668000000014
TSP27_random_rep3_seed13_50_1000.h5ad	QP	30	1.2464075000000001	99.71260000000001
TSP27_random_rep4_seed13_50_1000.h5ad	QP	30	1.1280582499999998	90.24465999999998
TSP27_random_rep5_seed13_50_1000.h5ad	QP	30	1.7455534999999998	139.64427999999998
TSP25_random_rep1_seed13_30_600.h5ad	QP	30	1.373495875	109.87966999999999
TSP25_random_rep2_seed13_30_600.h5ad	QP	30	1.26208	100.96640000000001
TSP25_random_rep3_seed13_30_600.h5ad	QP	30	1.2127147500000002	97.01718000000001
TSP25_random_rep4_seed13_30_600.h5ad	QP	30	1.5708608750000015	125.66887000000011
TSP25_random_rep5_seed13_30_600.h5ad	QP	30	2.1631771250000003	173.05417000000003
TSP25_random_rep1_seed5_20_400.h5ad	QP	30	1.5107880000000002	120.86304000000001
TSP25_random_rep2_seed5_20_400.h5ad	QP	30	0.8083985	64.67188
TSP25_random_rep3_seed5_20_400.h5ad	QP	30	0.5279708750000001	42.23767
TSP25_random_rep4_seed5_20_400.h5ad	QP	30	1.66796825	133.43746
TSP25_random_rep5_seed5_20_400.h5ad	QP	30	1.2672396250000002	101.37917000000002
TSP27_random_rep1_seed11_10_200.h5ad	QP	30	2.13658325	170.92666
TSP27_random_rep2_seed11_10_200.h5ad	QP	30	1.4960107500000002	119.68086000000001
TSP27_random_rep3_seed11_10_200.h5ad	QP	30	1.101966375	88.15731
TSP27_random_rep4_seed11_10_200.h5ad	QP	30	1.5747071250000002	125.97657000000001
TSP27_random_rep5_seed11_10_200.h5ad	QP	30	1.343307625	107.46461000000001
TSP25_random_rep1_seed10_30_600.h5ad	QP	30	2.0339757500000006	162.71806000000004
TSP25_random_rep2_seed10_30_600.h5ad	QP	30	1.23755125	99.00410000000001
TSP25_random_rep3_seed10_30_600.h5ad	QP	30	2.02027425	161.62194
TSP25_random_rep4_seed10_30_600.h5ad	QP	30	1.061587375	84.92699
TSP25_random_rep5_seed10_30_600.h5ad	QP	30	1.14911775	91.92942000000001
TSP27_random_rep1_seed5_50_1000.h5ad	QP	30	1.89579625	151.6637
TSP27_random_rep2_seed5_50_1000.h5ad	QP	30	1.021486625	81.71893
TSP27_random_rep3_seed5_50_1000.h5ad	QP	30	1.3651131250000001	109.20905000000002
TSP27_random_rep4_seed5_50_1000.h5ad	QP	30	1.43887	115.10960000000001
TSP27_random_rep5_seed5_50_1000.h5ad	QP	30	1.380737125	110.45897
TSP25_random_rep1_seed10_40_800.h5ad	QP	30	0.8776775000000001	70.2142
TSP25_random_rep2_seed10_40_800.h5ad	QP	30	1.88415775	150.73262
TSP25_random_rep3_seed10_40_800.h5ad	QP	30	2.25582925	180.46634
TSP25_random_rep4_seed10_40_800.h5ad	QP	30	1.6600086250000001	132.80069
TSP25_random_rep5_seed10_40_800.h5ad	QP	30	1.7988651250000003	143.90921000000003
TSP25_random_rep1_seed5_10_200.h5ad	QP	30	1.8785954999999999	150.28763999999998
TSP25_random_rep2_seed5_10_200.h5ad	QP	30	1.7491873750000004	139.93499000000003
TSP25_random_rep3_seed5_10_200.h5ad	QP	30	1.3185588750000004	105.48471000000002
TSP25_random_rep4_seed5_10_200.h5ad	QP	30	2.2474585	179.79668
TSP25_random_rep5_seed5_10_200.h5ad	QP	30	1.1896451249999997	95.17160999999999
TSP21_random_rep1_seed11_50_1000.h5ad	QP	30	1.8996333750000005	151.97067000000004
TSP21_random_rep2_seed11_50_1000.h5ad	QP	30	1.6529139999999998	132.23311999999999
TSP21_random_rep3_seed11_50_1000.h5ad	QP	30	1.8386773749999996	147.09418999999997
TSP21_random_rep4_seed11_50_1000.h5ad	QP	30	1.405587375	112.44699000000001
TSP21_random_rep5_seed11_50_1000.h5ad	QP	30	2.1656942500000005	173.25554000000002
TSP25_random_rep1_seed8_30_600.h5ad	QP	30	1.1571987500000003	92.57590000000002
TSP25_random_rep2_seed8_30_600.h5ad	QP	30	1.5107172500000003	120.85738000000002
TSP25_random_rep3_seed8_30_600.h5ad	QP	30	1.17113875	93.69109999999999
TSP25_random_rep4_seed8_30_600.h5ad	QP	30	1.397719625000001	111.81757000000007
TSP25_random_rep5_seed8_30_600.h5ad	QP	30	1.0047531250000001	80.38025000000002
TSP27_random_rep1_seed6_40_800.h5ad	QP	30	1.2206414999999997	97.65131999999997
TSP27_random_rep2_seed6_40_800.h5ad	QP	30	1.502836375	120.22691
TSP27_random_rep3_seed6_40_800.h5ad	QP	30	1.6717100000000003	133.73680000000002
TSP27_random_rep4_seed6_40_800.h5ad	QP	30	1.733203125	138.65625
TSP27_random_rep5_seed6_40_800.h5ad	QP	30	1.6518895000000005	132.15116000000003
TSP25_random_rep1_seed3_50_1000.h5ad	QP	30	1.017656	81.41247999999999
TSP25_random_rep2_seed3_50_1000.h5ad	QP	30	1.91048875	152.8391
TSP25_random_rep3_seed3_50_1000.h5ad	QP	30	1.35554925	108.44394
TSP25_random_rep4_seed3_50_1000.h5ad	QP	30	1.9160575000000004	153.28460000000004
TSP25_random_rep5_seed3_50_1000.h5ad	QP	30	0.8354030000000001	66.83224000000001
TSP21_random_rep1_seed7_20_400.h5ad	QP	30	1.2623002500000005	100.98402000000003
TSP21_random_rep2_seed7_20_400.h5ad	QP	30	1.23148125	98.5185
TSP21_random_rep3_seed7_20_400.h5ad	QP	30	1.583149125	126.65193000000001
TSP21_random_rep4_seed7_20_400.h5ad	QP	30	1.7231202499999998	137.84962
TSP21_random_rep5_seed7_20_400.h5ad	QP	30	1.7496675	139.9734
TSP27_random_rep1_seed12_50_1000.h5ad	QP	30	1.9709513750000003	157.67611000000002
TSP27_random_rep2_seed12_50_1000.h5ad	QP	30	1.4304725	114.43780000000001
TSP27_random_rep3_seed12_50_1000.h5ad	QP	30	2.0499793750000004	163.99835000000004
TSP27_random_rep4_seed12_50_1000.h5ad	QP	30	1.591978625	127.35829000000001
TSP27_random_rep5_seed12_50_1000.h5ad	QP	30	0.95521475	76.41718
TSP27_random_rep1_seed7_50_1000.h5ad	QP	30	1.186360875	94.90887000000001
TSP27_random_rep2_seed7_50_1000.h5ad	QP	30	1.01466	81.1728
TSP27_random_rep3_seed7_50_1000.h5ad	QP	30	1.0796307500000002	86.37046000000001
TSP27_random_rep4_seed7_50_1000.h5ad	QP	30	2.064694625	165.17557
TSP27_random_rep5_seed7_50_1000.h5ad	QP	30	2.1359818749999997	170.87855
TSP21_random_rep1_seed3_20_400.h5ad	QP	30	1.3622955000000003	108.98364000000002
TSP21_random_rep2_seed3_20_400.h5ad	QP	30	1.3461686250000002	107.69349000000001
TSP21_random_rep3_seed3_20_400.h5ad	QP	30	1.563643875	125.09151
TSP21_random_rep4_seed3_20_400.h5ad	QP	30	1.9953422500000002	159.62738000000002
TSP21_random_rep5_seed3_20_400.h5ad	QP	30	1.7932348750000007	143.45879000000005
TSP21_random_rep1_seed8_10_200.h5ad	QP	30	1.045691875	83.65535
TSP21_random_rep2_seed8_10_200.h5ad	QP	30	2.2739948750000005	181.91959000000003
TSP21_random_rep3_seed8_10_200.h5ad	QP	30	1.7086508749999996	136.69206999999997
TSP21_random_rep4_seed8_10_200.h5ad	QP	30	1.8199793750000002	145.59835
TSP21_random_rep5_seed8_10_200.h5ad	QP	30	1.610179875	128.81439
TSP27_random_rep1_seed3_10_200.h5ad	QP	30	1.7765392499999997	142.12313999999998
TSP27_random_rep2_seed3_10_200.h5ad	QP	30	1.0012297499999998	80.09837999999999
TSP27_random_rep3_seed3_10_200.h5ad	QP	30	1.385235125	110.81880999999998
TSP27_random_rep4_seed3_10_200.h5ad	QP	30	1.5150151250000001	121.20121
TSP27_random_rep5_seed3_10_200.h5ad	QP	30	1.6054311250000002	128.43449
TSP21_random_rep1_seed13_30_600.h5ad	QP	30	1.64451775	131.56142
TSP21_random_rep2_seed13_30_600.h5ad	QP	30	1.69992625	135.9941
TSP21_random_rep3_seed13_30_600.h5ad	QP	30	1.87970125	150.3761
TSP21_random_rep4_seed13_30_600.h5ad	QP	30	1.7351823750000002	138.81459
TSP21_random_rep5_seed13_30_600.h5ad	QP	30	1.07255575	85.80446
TSP25_random_rep1_seed8_10_200.h5ad	QP	30	1.34435	107.54799999999999
TSP25_random_rep2_seed8_10_200.h5ad	QP	30	1.5914928750000001	127.31943000000001
TSP25_random_rep3_seed8_10_200.h5ad	QP	30	1.1937007499999999	95.49605999999999
TSP25_random_rep4_seed8_10_200.h5ad	QP	30	1.3184618750000001	105.47695000000002
TSP25_random_rep5_seed8_10_200.h5ad	QP	30	0.931653625	74.53229
TSP21_random_rep1_seed8_20_400.h5ad	QP	30	1.7893578750000003	143.14863000000003
TSP21_random_rep2_seed8_20_400.h5ad	QP	30	1.7393551250000001	139.14841
TSP21_random_rep3_seed8_20_400.h5ad	QP	30	2.2232213749999996	177.85770999999997
TSP21_random_rep4_seed8_20_400.h5ad	QP	30	1.8488862500000003	147.91090000000003
TSP21_random_rep5_seed8_20_400.h5ad	QP	30	1.7399798750000013	139.1983900000001
TSP25_random_rep1_seed5_30_600.h5ad	QP	30	1.1885721249999999	95.08577
TSP25_random_rep2_seed5_30_600.h5ad	QP	30	1.2912497499999998	103.29997999999998
TSP25_random_rep3_seed5_30_600.h5ad	QP	30	1.6925678750000004	135.40543000000002
TSP25_random_rep4_seed5_30_600.h5ad	QP	30	1.6105022500000001	128.84018
TSP25_random_rep5_seed5_30_600.h5ad	QP	30	1.135635125	90.85081000000001
TSP27_random_rep1_seed13_40_800.h5ad	QP	30	1.911578	152.92624
TSP27_random_rep2_seed13_40_800.h5ad	QP	30	1.659622375	132.76979
TSP27_random_rep3_seed13_40_800.h5ad	QP	30	1.537769625	123.02157
TSP27_random_rep4_seed13_40_800.h5ad	QP	30	1.6199456250000002	129.59565
TSP27_random_rep5_seed13_40_800.h5ad	QP	30	0.5394633750000002	43.15707000000001
TSP21_random_rep1_seed10_20_400.h5ad	QP	30	1.7667748749999999	141.34198999999998
TSP21_random_rep2_seed10_20_400.h5ad	QP	30	1.9750000000000008	158.00000000000006
TSP21_random_rep3_seed10_20_400.h5ad	QP	30	1.7322493749999999	138.57995
TSP21_random_rep4_seed10_20_400.h5ad	QP	30	1.6397060000000003	131.17648000000003
TSP21_random_rep5_seed10_20_400.h5ad	QP	30	1.8004365	144.03492
TSP27_random_rep1_seed4_40_800.h5ad	QP	30	2.0358861249999998	162.87088999999997
TSP27_random_rep2_seed4_40_800.h5ad	QP	30	1.2791052500000002	102.32842000000001
TSP27_random_rep3_seed4_40_800.h5ad	QP	30	1.9453701249999995	155.62960999999996
TSP27_random_rep4_seed4_40_800.h5ad	QP	30	0.8119072500000009	64.95258000000007
TSP27_random_rep5_seed4_40_800.h5ad	QP	30	1.3251125	106.00899999999999
TSP25_random_rep1_seed4_10_200.h5ad	QP	30	1.44584075	115.66726
TSP25_random_rep2_seed4_10_200.h5ad	QP	30	1.2294071250000003	98.35257000000003
TSP25_random_rep3_seed4_10_200.h5ad	QP	30	1.0046988749999999	80.37590999999999
TSP25_random_rep4_seed4_10_200.h5ad	QP	30	1.9357477500000004	154.85982000000004
TSP25_random_rep5_seed4_10_200.h5ad	QP	30	1.030385	82.4308
TSP25_random_rep1_seed12_10_200.h5ad	QP	30	2.0628463750000003	165.02771
TSP25_random_rep2_seed12_10_200.h5ad	QP	30	1.6219594999999998	129.75675999999999
TSP25_random_rep3_seed12_10_200.h5ad	QP	30	0.8476505	67.81204
TSP25_random_rep4_seed12_10_200.h5ad	QP	30	1.9218624999999996	153.74899999999997
TSP25_random_rep5_seed12_10_200.h5ad	QP	30	1.45521475	116.41717999999999
TSP25_random_rep1_seed3_40_800.h5ad	QP	30	1.0223650000000002	81.78920000000001
TSP25_random_rep2_seed3_40_800.h5ad	QP	30	1.9335037499999999	154.6803
TSP25_random_rep3_seed3_40_800.h5ad	QP	30	1.39073075	111.25845999999999
TSP25_random_rep4_seed3_40_800.h5ad	QP	30	1.8507799999999999	148.0624
TSP25_random_rep5_seed3_40_800.h5ad	QP	30	0.8931320000000001	71.45056000000001
TSP27_random_rep1_seed3_20_400.h5ad	QP	30	1.351606625	108.12853
TSP27_random_rep2_seed3_20_400.h5ad	QP	30	2.0943362500000005	167.54690000000002
TSP27_random_rep3_seed3_20_400.h5ad	QP	30	1.1615243750000002	92.92195000000001
TSP27_random_rep4_seed3_20_400.h5ad	QP	30	1.9374091249999998	154.99273
TSP27_random_rep5_seed3_20_400.h5ad	QP	30	0.687750375	55.020030000000006
TSP27_random_rep1_seed4_20_400.h5ad	QP	30	1.4903803750000002	119.23043000000001
TSP27_random_rep2_seed4_20_400.h5ad	QP	30	1.95078475	156.06278
TSP27_random_rep3_seed4_20_400.h5ad	QP	30	1.276948625	102.15589
TSP27_random_rep4_seed4_20_400.h5ad	QP	30	1.46603625	117.2829
TSP27_random_rep5_seed4_20_400.h5ad	QP	30	2.03331975	162.66558
TSP25_random_rep1_seed10_20_400.h5ad	QP	30	1.554125125	124.33001000000002
TSP25_random_rep2_seed10_20_400.h5ad	QP	30	1.1160583750000002	89.28467000000002
TSP25_random_rep3_seed10_20_400.h5ad	QP	30	1.3220144999999999	105.76115999999999
TSP25_random_rep4_seed10_20_400.h5ad	QP	30	1.434611625	114.76893
TSP25_random_rep5_seed10_20_400.h5ad	QP	30	2.25625	180.5
TSP25_random_rep1_seed9_20_400.h5ad	QP	30	1.385651875	110.85215
TSP25_random_rep2_seed9_20_400.h5ad	QP	30	0.8223408750000001	65.78727
TSP25_random_rep3_seed9_20_400.h5ad	QP	30	0.9522452500000009	76.17962000000007
TSP25_random_rep4_seed9_20_400.h5ad	QP	30	1.4312485	114.49987999999999
TSP25_random_rep5_seed9_20_400.h5ad	QP	30	1.5101027499999997	120.80821999999998
TSP27_random_rep1_seed8_20_400.h5ad	QP	30	0.7597287500000001	60.7783
TSP27_random_rep2_seed8_20_400.h5ad	QP	30	1.5712665000000001	125.70132000000001
TSP27_random_rep3_seed8_20_400.h5ad	QP	30	1.4171577499999999	113.37262
TSP27_random_rep4_seed8_20_400.h5ad	QP	30	0.8549468750000001	68.39575
TSP27_random_rep5_seed8_20_400.h5ad	QP	30	2.3249965	185.99972
TSP21_random_rep1_seed4_10_200.h5ad	QP	30	2.064034625	165.12277
TSP21_random_rep2_seed4_10_200.h5ad	QP	30	1.8795535	150.36428
TSP21_random_rep3_seed4_10_200.h5ad	QP	30	1.684005875	134.72047
TSP21_random_rep4_seed4_10_200.h5ad	QP	30	1.2951815	103.61452
TSP21_random_rep5_seed4_10_200.h5ad	QP	30	1.0619585000000002	84.95668000000002
TSP27_random_rep1_seed12_20_400.h5ad	QP	30	1.7415385	139.32308
TSP27_random_rep2_seed12_20_400.h5ad	QP	30	1.718964125	137.51713
TSP27_random_rep3_seed12_20_400.h5ad	QP	30	1.6528020000000005	132.22416000000004
TSP27_random_rep4_seed12_20_400.h5ad	QP	30	1.705498125	136.43985
TSP27_random_rep5_seed12_20_400.h5ad	QP	30	1.4000000000000001	112.00000000000001
TSP21_random_rep1_seed10_40_800.h5ad	QP	30	0.8296881250000002	66.37505000000002
