basal cell of prostate epithelium	endothelial cell of arteriole/endothelial cell of venule	pancreatic ductal cell	duct epithelial cell/ionocyte	innate lymphoid cell	pancreatic stellate cell	capillary endothelial cell/endothelial cell of artery	erythrocyte/platelet	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	enteroglial cell	tracheal goblet cell	enterocyte of epithelium proper of duodenum	hepatocyte	intrahepatic cholangiocyte	myoepithelial cell	ciliated epithelial cell/epithelial cell of uterus	central nervous system macrophage	mural cell/pericyte	taste receptor cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	myo-medullary thymic epithelial cell	macrophage	gamma-delta t cell	myometrial cell	microglia	epithelial cell of uterus	mature nk t cell/natural killer cell	kidney epithelial cell	luminal epithelial cell of mammary gland	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	fast muscle cell/slow muscle cell	leukocyte	club cell/type i pneumocyte	pulmonary ionocyte	langerhans cell	stratified squamous epithelial cell	pancreatic stellate cell/smooth muscle cell	club cell	mesenchymal stem cell/tendon cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	b cell	melanocyte/progenitor cell of mammary luminal epithelium	regular atrial cardiac myocyte/ventricular cardiac muscle cell	neuron	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	common myeloid progenitor/hematopoietic stem cell	type ii pneumocyte	pancreatic acinar cell	plasma cell	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta thymocyte/thymocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	intestinal tuft cell/tuft cell of colon	pancreatic a cell	neurons	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	bladder urothelial cell	neuro-medullary thymic epithelial cell	pancreatic d cell/type b pancreatic cell	mesothelial cell/schwann cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mucus secreting cell/respiratory goblet cell	choroid plexus epithelial cell	acinar cell of salivary gland	pulmonary ionocyte/respiratory goblet cell	hematopoietic stem cell	serous cell of epithelium of bronchus	cardiac endothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	large intestine goblet cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	type i pneumocyte	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	sebum secreting cell	melanocyte	duct epithelial cell/ionocyte/mucus secreting cell	schwann cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	common myeloid progenitor/erythroid progenitor cell	neutrophil	erythroid progenitor cell	mesothelial cell	Bergmann glial cell/astrocyte/ependymal cell	myeloid dendritic cell	oligodendrocyte precursor cell	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	basal cell/medullary thymic epithelial cell	OPC/astrocytes/oligodendrocytes	medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	basophil/mast cell	luminal cell of prostate epithelium	basal cell	colon endothelial cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	smooth muscle cell	progenitor cell of mammary luminal epithelium	oligodendrocyte	enteroendocrine cell of small intestine	tissue-resident macrophage	Method	Sample
0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.7959		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	7.29278	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4.79855	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.43418		0.0	0.00924	0.2038		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.92444		0.0		5.23362	0.0	0.0	0.0		1.62215	0.0		3.87032	0.0	0.0		3.18348		0.0	0.0			0.0	0.0	10.00296		0.0	0.0	0.0	0.0		0.0	3.62857	0.0		0.0	0.0	NNLS	SRR13991103
0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.02322		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.30256	0.0	0.0	6.09667	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.1232	4.62467	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.27573		0.0	0.12279	0.40814		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.03468		0.0		4.20805	0.0	0.0	0.0		2.25808	0.0		1.96429	0.0	0.0		1.24349		0.0	0.0			0.0	0.0	12.33938		0.0	0.0	0.0	0.0		0.0	2.97504	0.0		0.0	0.0	NNLS	SRR13991105
0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.58874		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	2.34722	9.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3.65139	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.90072		0.0	0.0	0.08375		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	16.46096		0.0		6.32003	0.0	0.0	0.0		2.5945	0.0		0.16753	0.0	0.0		5.6542		0.0	0.0			0.0	0.0	10.53613		0.0	0.0	0.0	0.0		0.0	0.68443	0.0		0.0	0.0	NNLS	SRR13991097
0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.52739		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	2.43059	0.0	0.0	6.81072	0.0	1.59846	0.0	0.0	0.0	0.0	0.0		0.0	5.74549	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.53732		0.0	0.01052	0.01228		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.83698		0.0		4.506	0.0	0.0	0.0		3.54741	0.0		5.94715	0.0	0.0		0.0		0.0	0.0			0.0	0.0	8.77146		0.0	0.0	0.0	0.0		0.0	2.71823	0.0		0.0	0.0	NNLS	SRR13991099
0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.14335		0.0	0.0	0.0	0.0	0.0	1.41859			0.0	0.0		0.0	0.0	0.0	0.0	13.62286	0.0	3.01015	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.09762		0.0	0.0	0.06996		0.0	0.0	0.64503	0.0		0.0	0.0		0.0			0.0	15.20735		0.0		6.36367	0.0	0.0	0.0		0.0	0.0		8.9566	0.0	0.0		5.50247		0.0	0.0			0.0	0.0	13.39479		0.0	0.0	0.0	0.0		0.0	4.56757	0.0		0.0	0.0	NNLS	SRR13990973
0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.02696		0.0	0.0	0.0	0.0	0.0	0.33864			0.0	0.0		0.0	5.4138	0.0	0.0	6.37331	0.0	2.11812	0.0	0.28094	0.0	0.0	0.0		0.0	3.35325	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	13.19844		0.0	0.07324	0.09111		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.76969		0.0		3.86703	0.0	0.0	0.0		3.77744	0.0		6.43899	0.0	0.0		3.70944		0.0	0.0			0.0	0.0	11.18455		0.0	0.0	0.0	0.0		0.0	2.98506	0.0		0.0	0.0	NNLS	SRR13991006
0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.51945		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	3.3406	0.0	0.0	6.53577	0.0	3.436	0.0	0.0	0.0	0.0	0.0		0.0	4.40662	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.81591		0.0	0.07259	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	13.26221		0.0		4.01467	0.0	0.0	0.0		2.56152	0.0		7.41793	0.0	0.0		0.0		0.0	0.0			0.0	0.0	8.61172		0.0	0.0	0.0	0.0		0.0	2.00502	0.0		0.0	0.0	NNLS	SRR13991101
0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.97037		0.0	0.0	0.0	0.0	0.0	0.42352			0.0	0.0		0.0	6.46157	0.0	0.0	6.95691	0.0	0.51712	0.0	0.0	0.0	0.0	0.0		0.0	4.29177	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.03712		0.0	0.0	0.0		0.0	0.0	0.30484	0.0		0.0	0.0		0.0			0.0	8.27245		0.0		3.92942	0.0	0.0	0.0		5.59379	0.0		8.08691	0.0	0.0		0.93266		0.0	0.0			0.0	0.0	9.11541		0.0	0.0	0.0	0.0		0.0	3.10613	0.0		0.0	0.0	NNLS	SRR13991005
0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.79944		0.0	0.0	0.0	0.0	0.0	0.3015			0.0	0.0		0.0	2.11793	0.0	0.0	6.28617	0.0	0.0	0.0	0.12601	0.0	0.0	0.0		0.0	1.76135	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	14.83264		0.0	0.0	0.20269		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.93311		0.0		3.97439	0.0	0.0	0.0		4.40846	0.0		6.10668	0.0	0.0		8.44867		0.0	0.0			0.0	0.0	12.95375		0.0	0.0	0.0	0.0		0.0	4.74721	0.0		0.0	0.0	NNLS	SRR13991007
0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.50383		0.0	0.0	0.0	0.0	0.0	0.29147			0.0	0.0		0.0	4.87441	0.0	0.0	9.4168	0.0	3.05255	0.0	0.0	0.0	0.0	0.0		0.0	2.50227	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.27161		0.0	0.0	0.0		0.0	0.0	0.63428	0.0		0.0	0.0		0.0			0.0	11.87005		0.0		5.01727	0.0	0.0	0.0		2.96676	0.0		6.0945	0.0	0.0		1.62321		0.0	0.0			0.0	0.0	10.66623		0.0	0.0	0.0	0.0		0.0	3.21475	0.0		0.0	0.0	NNLS	SRR13990808
0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.84694		0.0	0.0	0.0	0.0	0.0	0.10288			0.0	0.0		0.0	0.0	0.0	0.0	8.54034	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.29232	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.56955		0.0	0.06658	0.50341		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.4472		0.0		5.56378	0.0	0.0	0.0		1.82598	0.0		3.76682	0.0	0.0		6.40188		0.0	0.0			0.0	0.0	12.41856		0.0	0.0	0.0	0.0		0.0	4.65376	0.0		0.0	0.0	NNLS	SRR13990971
0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.22197		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	3.31028	0.0	0.0	5.04473	0.0	1.62517	0.0	0.0	0.0	0.0	0.0		0.0	5.65501	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.05592		0.0	0.0404	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.82027		0.0		3.31083	0.0	0.0	0.0		3.80202	0.0		7.49015	0.0	0.0		0.0		0.0	0.0			0.0	0.0	8.72455		0.0	0.0	0.0	0.0		0.0	1.8987	0.0		0.0	0.0	NNLS	SRR13991102
0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.25384		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.43536	9.23055	0.0	5.78277	0.0	0.0	0.0	0.0	0.0		0.0	2.31231	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.13671		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	14.15254		0.0		4.63899	0.0	0.0	0.0		2.98397	0.0		2.07301	0.0	0.0		0.0		0.0	0.0			0.0	0.0	16.16994		0.0	0.0	0.0	0.0		0.0	0.83	0.0		0.0	0.0	NNLS	SRR13990809
0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.55671		0.0	0.0	0.0	0.0	0.0	1.32956			0.0	0.0		0.0	2.03926	0.0	0.0	10.86838	0.0	5.07929	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.80978		0.0	0.0	0.07397		0.0	0.0	2.21178	0.0		0.0	0.0		0.0			0.0	10.82289		0.0		5.16647	0.0	0.0	0.0		0.0	0.0		13.41826	0.0	0.0		4.16301		0.0	0.0			0.0	0.0	10.24227		0.0	0.0	0.0	0.0		0.0	4.21839	0.0		0.0	0.0	NNLS	SRR13991008
0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.29378		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.89292	6.53381	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	6.18927	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.57565		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	14.06755		0.0		4.59589	0.0	0.0	0.0		2.59169	0.0		2.8142	0.0	0.0		0.63312		0.0	0.0			0.0	0.0	9.01358		0.0	0.0	0.0	0.0		0.0	0.79854	0.0		0.0	0.0	NNLS	SRR13991104
0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.2282		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	8.08574	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.16206	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.33987		0.0	0.0	0.56183		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.23754		0.0		5.03655	0.0	0.0	0.0		2.30923	0.0		1.56196	0.0	0.0		6.35795		0.0	0.0			0.0	0.0	13.90051		0.0	0.0	0.0	0.0		0.0	3.21858	0.0		0.0	0.0	NNLS	SRR13990972
0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.16697		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.28681	0.0	0.0	6.12507	0.0	1.44407	0.0	0.0	0.0	0.0	0.0		0.0	4.58443	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.893		0.0	0.02516	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.20375		0.0		3.67919	0.0	0.0	0.0		3.43319	0.0		0.06329	0.0	0.0		0.0		0.0	0.0			0.0	0.0	13.10656		0.0	0.0	0.0	0.0		0.0	1.9885	0.0		0.0	0.0	NNLS	SRR13990983
0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.09636		0.0	0.0	0.0	0.0	0.0	0.38566			0.0	0.0		0.0	2.47409	0.0	0.0	7.71143	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.23418	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	13.03044		0.0	0.10138	0.02177		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	13.4623		0.0		4.95848	0.0	0.0	0.0		0.0	0.0		2.24662	0.0	0.0		9.33258		0.0	0.0			0.0	0.0	10.30818		0.0	0.0	0.0	0.0		0.0	4.63654	0.0		0.0	0.0	NNLS	SRR13990675
0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.98149		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	1.38569	0.0	0.0	6.14095	0.0	2.46047	0.0	0.0	0.0	0.0	0.0		0.0	7.11488	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.61711		0.0	0.04159	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	13.65587		0.0		4.12367	0.0	0.0	0.0		4.14357	0.0		3.21134	0.0	0.0		0.0		0.0	0.0			0.0	0.0	11.68056		0.0	0.0	0.0	0.0		0.0	1.44281	0.0		0.0	0.0	NNLS	SRR13990806
0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.04296		0.0	0.0	0.0	0.0	0.0	1.19323			0.0	0.0		0.0	0.0	0.0	0.0	10.84147	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.30769		0.0	0.0	0.34297		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.0652		0.0		5.27262	0.0	0.0	0.0		0.0	0.0		7.481	0.0	0.0		6.53117		0.0	0.0			0.0	0.0	13.75697		0.0	0.0	0.0	0.0		0.0	5.16472	0.0		0.0	0.0	NNLS	SRR13990974
0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.90552		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	4.47946	0.0	0.0	2.90369	0.0	1.89995	0.0	0.0	0.0	0.0	0.0		0.0	8.80175	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.13874	0.0		4.24099	0.0	0.0	0.0		0.0	0.0		0.0			0.0	12.8738		0.0		2.66394	0.0	0.0	0.0		4.34389	0.0		2.59034	0.0	0.0		0.0		0.0	0.0			0.0	0.0	4.15794		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	NNLS	SRR13990880
0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.21725		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	1.39927	11.14883	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	6.55424	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.09843		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	19.42131		0.0		7.84429	0.0	0.0	0.0		1.46859	0.0		4.87164	0.0	0.0		4.24087		0.0	0.0			0.0	0.0	9.01249		0.0	0.0	0.0	0.0		0.0	3.72279	0.0		0.0	0.0	NNLS	SRR13990978
0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.1565		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	1.46604	0.0	0.0	5.99478	0.0	5.03663	0.0	0.0	0.0	0.0	0.0		0.0	6.91111	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.67234		0.0	0.08957	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	14.89742		0.0		3.98066	0.0	0.0	0.0		3.68822	0.0		4.2651	0.0	0.0		0.0		0.0	0.0			0.0	0.0	10.59097		0.0	0.0	0.0	0.0		0.0	1.25067	0.0		0.0	0.0	NNLS	SRR13990807
0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.68761		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	1.7411	0.0	0.0	4.9747	0.0	0.0	0.0	0.55709	0.0	0.0	0.0		0.0	4.597	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	11.25342		0.0	0.05387	0.22708		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	9.20186		0.0		3.68146	0.0	0.0	0.0		3.51722	0.0		1.58128	0.0	0.0		5.0502		0.0	0.0			0.0	0.0	10.98387		0.0	0.0	0.0	0.0		0.0	3.89225	0.0		0.0	0.0	NNLS	SRR13991095
0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.11455		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.85072	4.88724	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4.55271	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.05293		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.69551		0.0		3.41242	0.0	0.0	0.0		4.50695	0.0		0.0	0.0	0.0		2.94253		0.0	0.0			0.0	0.0	10.74228		0.0	0.0	0.0	0.0		0.0	0.24215	0.0		0.0	0.0	NNLS	SRR13990976
0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.61091		0.0	0.0	0.0	0.0	0.0	0.25461			0.0	0.0		0.0	1.36809	0.0	0.0	8.64076	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.56876		0.0	0.0	0.0		0.0	0.0	0.2519	0.0		0.0	0.0		0.0			0.0	7.69126		0.0		4.54434	0.0	0.0	0.0		3.01159	0.0		11.40199	0.0	0.0		6.83049		0.0	0.0			0.0	0.0	11.76096		0.0	0.0	0.0	0.0		0.0	5.06433	0.0		0.0	0.0	NNLS	SRR13991009
0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.06009		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	2.71004	10.57695	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3.5142	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.29074		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	15.83243		0.0		7.2823	0.0	0.0	0.0		3.14706	0.0		2.5882	0.0	0.0		7.532		0.0	0.0			0.0	0.0	8.66434		0.0	0.0	0.0	0.0		0.0	1.80166	0.0		0.0	0.0	NNLS	SRR13990979
0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.77822		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	4.54704	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	6.59053	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.90477		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.18485		0.0		3.35979	0.0	0.0	0.0		4.70876	0.0		0.82794	0.0	0.0		1.84689		0.0	0.0			0.0	0.0	12.12852		0.0	0.0	0.0	0.0		0.0	2.12268	0.0		0.0	0.0	NNLS	SRR13990977
0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.06376		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	6.17216	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	7.07126	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.39909		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	8.75355		0.0		4.19124	0.0	0.0	0.0		5.07055	0.0		4.19652	0.0	0.0		0.0973		0.0	0.0			0.0	0.0	10.79149		0.0	0.0	0.0	0.0		0.0	3.19309	0.0		0.0	0.0	NNLS	SRR13991100
0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.09963		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	3.4862	0.0	0.0	4.60339	0.0	2.07154	0.0	0.0	0.0	0.0	0.0		0.0	7.05233	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.40291		0.0	0.00236	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.26754		0.0		3.37222	0.0	0.0	0.0		4.46876	0.0		4.53821	0.0	0.0		0.0		0.0	0.0			0.0	0.0	5.43365		0.0	0.0	0.0	0.0		0.0	1.20126	0.0		0.0	0.0	NNLS	SRR13990810
0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.35409		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.43683	0.0	0.0	6.52039	0.0	0.98773	0.0	0.0	0.0	0.0	0.0		0.0	4.82366	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.57496		0.0	0.0103	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.36691		0.0		3.99324	0.0	0.0	0.0		3.16906	0.0		1.0035	0.0	0.0		0.09375		0.0	0.0			0.0	0.0	12.18204		0.0	0.0	0.0	0.0		0.0	2.48354	0.0		0.0	0.0	NNLS	SRR13990982
0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.40677		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.23537	0.0	0.0	7.32695	0.0	3.78354	0.0	0.0	0.0	0.0	0.0		0.0	3.01422	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.93941		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	11.67023		0.0		3.79803	0.0	0.0	0.0		3.74077	0.0		4.70408	0.0	0.0		0.0		0.0	0.0			0.0	0.0	17.76353		0.0	0.0	0.0	0.0		0.0	1.61708	0.0		0.0	0.0	NNLS	SRR13991004
0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.42847		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.45097	4.29802	0.0	2.47479	0.0	0.0	0.0	0.0	0.0		0.0	5.93162	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.44167		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	10.84607		0.0		2.91127	0.0	0.0	0.0		4.43364	0.0		1.44277	0.0	0.0		0.0		0.0	0.0			0.0	0.0	9.34071		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	NNLS	SRR13990811
0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.37433		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	4.01675	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.73793	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.45977		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	8.53447		0.0		2.4042	0.0	0.0	0.0		3.208	0.0		0.0	0.0	0.0		2.1277		0.0	0.0			0.0	0.0	15.5281		0.0	0.0	0.0	0.0		0.0	0.60875	0.0		0.0	0.0	NNLS	SRR13991039
0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.42984		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	7.32289	0.0	0.0	3.43727	0.0	0.0	0.0	1.74056	0.0	0.0	0.0		0.0	3.4325	0.0		0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	11.67775		0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0			0.0	6.34336		0.0		2.01389	0.0	0.0	0.0		4.18507	0.0		3.16908	0.0	0.0		3.11565		0.0	0.0			0.0	0.0	8.7509		0.0	0.0	0.0	0.0		0.0	2.38124	0.0		0.0	0.0	NNLS	SRR13991001
