leukocyte	sebum secreting cell	myometrial cell	cd8-positive, alpha-beta thymocyte/thymocyte	mucus secreting cell/respiratory goblet cell	pancreatic ductal cell	hematopoietic stem cell	acinar cell of salivary gland	bladder urothelial cell	pancreatic d cell/type b pancreatic cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	large intestine goblet cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell of prostate epithelium	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	schwann cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	pulmonary ionocyte	pancreatic a cell/pancreatic d cell/type b pancreatic cell	tissue-resident macrophage	mural cell/pericyte	erythrocyte/platelet	regular atrial cardiac myocyte/ventricular cardiac muscle cell	smooth muscle cell	intrahepatic cholangiocyte	colon endothelial cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	choroid plexus epithelial cell	luminal epithelial cell of mammary gland	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	common myeloid progenitor/hematopoietic stem cell	myoepithelial cell	endothelial cell of arteriole/endothelial cell of venule	mesenchymal stem cell/tendon cell	type ii pneumocyte	pancreatic acinar cell	myo-medullary thymic epithelial cell	melanocyte	luminal cell of prostate epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	oligodendrocyte	pancreatic a cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	serous cell of epithelium of trachea	capillary endothelial cell/endothelial cell of artery	cardiac endothelial cell	tracheal goblet cell	melanocyte/progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	neutrophil	pancreatic stellate cell/smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	pancreatic stellate cell	macrophage	club cell/type i pneumocyte	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	erythroid progenitor cell	OPC/astrocytes/oligodendrocytes	progenitor cell of mammary luminal epithelium	basophil/mast cell	taste receptor cell	neurons	basal cell/medullary thymic epithelial cell	myeloid dendritic cell	b cell	central nervous system macrophage	Bergmann glial cell/astrocyte/ependymal cell	neuron	neuro-medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	langerhans cell	enteroendocrine cell of small intestine	innate lymphoid cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	mesothelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	fast muscle cell/slow muscle cell	type i pneumocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	gamma-delta t cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	hepatocyte	mature nk t cell/natural killer cell	common myeloid progenitor/erythroid progenitor cell	plasma cell	epithelial cell of uterus	salivary gland cell	mesothelial cell/schwann cell	kidney epithelial cell	oligodendrocyte precursor cell	club cell	intestinal tuft cell/tuft cell of colon	stratified squamous epithelial cell	enteroglial cell	basal cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	microglia	serous cell of epithelium of bronchus	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated epithelial cell/epithelial cell of uterus	cd4-positive, alpha-beta thymocyte	Method	Sample
0.004	0.00028	0.00248	2.88919	0.00096	0.00045		0.00039	0.0009	0.00045		0.00151	0.0011	0.002		0.3744		0.00097		0.00202	0.00253	3.55835	0.00066	0.00304	0.16547	0.00299	0.00116		0.001	0.00086		0.00232	0.00183	0.00264	0.00071	0.00047	0.00019	0.00135	0.00074	0.00055	0.00177		0.00073	0.00113	0.09584	0.00579	30.84398	0.00054			4.07006			0.00144	0.00169		0.01037	0.0008	4.13239	0.00275	0.00092	0.0018	0.41978	1.9676		0.00212	0.00568				6.1924		0.00126		0.00131	0.00086	0.00253		0.00182	26.13768	0.00194	0.00536		0.00181	0.00416	0.03641	15.73345		0.29797	0.00302	0.81632		0.00245		0.00096	1.53777	0.0004	0.0024	0.00326	0.00653	0.60855	0.00052	0.00196		0.0018	BayesPrism	SRR10192447
0.00951	0.00034	0.0015	9.28187	0.00152	0.00061		0.00039	0.00376	0.00046		0.00186	0.00109	0.00375		1.12527		0.00129		0.00217	0.00133	3.03219	0.00065	0.00199	0.44313	0.01645	0.00592		0.00425	0.00156		0.01617	0.00244	0.4422	0.0012	0.00072	0.00024	0.00105	0.00246	0.00069	0.00302		0.00305	0.00152	0.00295	0.01237	17.19292	0.00184			5.6296			0.00367	0.00184		0.01184	0.00179	9.46086	0.02036	0.0031	0.0014	0.12422	3.10122		0.00241	6.15622				0.51903		0.00182		0.0029	0.00111	0.01049		0.00151	23.30813	0.00092	0.00664		0.01238	0.00229	0.25998	14.01497		1.71693	0.00096	0.70971		0.08415		0.00255	0.16698	0.00081	0.00521	0.0118	0.01417	2.98147	0.00127	0.01293		0.00267	BayesPrism	SRR10192355
0.00458	0.00043	0.09451	4.75305	0.00169	0.00109		0.00045	0.00065	0.00054		0.00284	0.00097	0.00168		0.08229		0.0012		0.00167	0.00317	28.01843	0.00106	0.03245	0.00563	0.00493	0.00412		0.00179	0.00105		7.47025	0.00256	0.0063	0.00079	0.00055	0.0003	0.00076	0.00112	0.00103	0.01079		0.00051	0.00093	0.00704	0.00284	12.37053	0.00239			2.40313			0.00206	0.0039		0.00401	0.00446	0.00191	1.27615	0.0045	0.00117	0.00126	1.0526		0.00406	0.83875				1.13471		0.00158		0.00175	0.00122	0.03572		0.00201	26.66125	0.00137	0.01124		0.64745	0.00869	0.02649	9.2581		0.06407	0.00217	1.67434		0.00241		0.00257	0.21029	0.0012	0.00652	0.00167	0.00341	1.002	0.00073	0.73614		0.00398	BayesPrism	SRR10192436
0.00425	0.00028	0.00122	0.0051	0.00116	0.00078		0.00037	0.00678	0.00092		0.00095	0.01898	0.00111		0.01273		0.00171		0.00083	0.00268	8.19815	0.0022	0.00524	0.05361	0.00094	0.00072		0.00066	0.00056		0.00079	0.00106	0.00104	0.00057	0.00094	0.00049	0.00381	0.0008	0.00063	0.00112		0.00032	0.00555	0.01075	0.00133	28.29585	0.00138			5.11623			0.00095	0.00133		0.00619	0.0007	8.36282	0.00102	0.00081	0.0006	1.11343	0.23694		0.0022	0.00398				9.73711		0.00099		0.00166	0.00081	0.0011		0.00348	21.97643	0.00354	0.0073		0.00071	0.10482	0.04759	12.88264		0.03358	0.02656	0.00231		0.00118		0.00062	3.66067	0.00153	0.0006	0.00104	0.00217	0.00101	0.0006	0.00112		0.00324	BayesPrism	SRR10192291
0.00392	0.00038	0.00235	9.17929	0.00168	0.00059		0.00046	0.00317	0.00071		0.0007	0.00134	0.00179		1.57683		0.00126		0.00334	0.0017	5.13489	0.00076	0.00481	0.06152	0.01987	0.00519		0.00276	0.00094		0.957	0.00202	0.90047	0.00129	0.0012	0.00022	0.00115	0.00328	0.0007	0.00372		0.00069	0.00264	0.04107	0.14727	16.91663	0.00096			1.70935			0.007	0.00112		0.00656	0.00198	9.3193	0.52795	0.00445	0.00152	0.12575	2.54684		0.00546	4.38657				0.02417		0.00179		0.00497	0.00079	0.20172		0.00249	25.65006	0.00061	0.00258		0.00267	0.00117	0.038	8.81753		0.1651	0.00139	1.36264		0.00855		0.00193	0.9285	0.00046	0.00489	0.00301	0.00937	3.17988	0.00052	5.94871		0.00205	BayesPrism	SRR10192354
0.00194	0.00037	0.00154	9.62347	0.00176	0.00063		0.00052	0.00116	0.0005		0.00089	0.00082	0.00147		0.92804		0.00255		0.00301	0.00197	2.82268	0.00099	0.00869	0.00318	0.00505	0.01997		0.00179	0.00101		0.00475	0.00299	0.07978	0.00209	0.00072	0.00033	0.00201	0.00239	0.00053	0.00374		0.00103	0.00482	0.00302	0.00344	16.46143	0.00091			3.24625			0.00591	0.00297		0.00905	0.00258	9.02804	0.00383	0.01871	0.00109	0.00919	2.34876		0.00476	3.0717				0.39741		0.00344		0.00305	0.00089	0.00528		0.01155	27.04228	0.00116	0.00405		0.02135	0.00186	0.02148	19.37952		0.30663	0.00144	0.33505		0.00843		0.00297	0.40897	0.00044	0.01107	0.00528	0.00374	2.9798	0.00056	1.27967		0.00184	BayesPrism	SRR10192437
0.01835	0.00076	0.00509	0.33816	0.00196	0.00087		0.00048	0.00157	0.00066		0.00133	0.00071	0.00243		0.23182		0.00237		0.00284	0.00199	28.77043	0.00127	0.00876	0.02703	0.13459	0.00962		0.00558	0.00149		12.55672	0.00529	0.55062	0.00087	0.00177	0.00024	0.00121	0.00222	0.00059	0.01084		0.00096	0.00097	0.02504	0.02731	14.61883	0.00104			8.25008			0.00151	0.00639		0.01229	0.0008	0.00403	1.23887	0.01562	0.00206	0.00408	0.96226		0.00616	0.60657				1.21894		0.00264		0.00232	0.00095	0.03793		0.00349	19.66961	0.00082	0.0049		1.73888	0.00295	0.04369	3.88185		0.00799	0.0027	1.7075		0.00293		0.00438	0.42529	0.0005	0.04252	0.00179	0.15778	1.19858	0.00078	1.34695		0.00595	BayesPrism	SRR10192479
0.00672	0.00028	0.00248	4.1525	0.00082	0.00062		0.00046	0.00234	0.00037		0.00097	0.00108	0.00149		1.62841		0.00182		0.00177	0.0017	5.50398	0.00101	1.29413	0.05532	0.00517	0.00172		0.00103	0.00079		0.00152	0.00104	0.00366	0.00113	0.00073	0.00021	0.00172	0.00112	0.00072	0.00244		0.00252	4.66889	0.0026	0.00384	21.88251	0.00054			4.55691			0.00092	0.00369		0.02789	0.0031	9.87126	0.00271	0.00101	0.02256	0.76995	1.79458		0.00349	1.14905				6.42972		0.00104		0.00223	0.00086	0.00342		0.00111	24.91635	0.00126	0.00425		0.0027	0.00247	0.02177	7.09023		0.41044	0.00184	0.90756		0.00272		0.00125	1.84018	0.00071	0.00163	0.0025	0.00175	0.89855	0.00042	0.00208		0.00166	BayesPrism	SRR10192431
0.00368	0.00037	0.00088	0.41457	0.00112	0.00232		0.00034	0.00108	0.00105		0.00209	0.00185	0.00111		0.33667		0.00089		0.00115	0.00322	5.25547	0.00133	0.00262	0.02372	0.00083	0.00072		0.00062	0.00074		0.00107	0.00082	0.00101	0.00056	0.00142	0.0006	0.00101	0.00078	0.00074	0.00116		0.00062	0.00136	0.00631	0.00152	24.06429	0.0008			4.86396			0.00066	0.00085		0.01024	0.00088	9.1131	0.0013	0.00071	0.00189	1.57829	0.17723		0.00098	0.00213				8.26982		0.00104		0.00148	0.00097	0.00068		0.0188	24.92386	0.00374	0.04368		0.00077	0.02427	0.06103	17.68134		0.1283	0.00665	0.00333		0.00209		0.00051	2.92374	0.00041	0.00073	0.00101	0.00149	0.00108	0.00039	0.0012		0.00284	BayesPrism	SRR10192276
0.00114	0.00033	0.00201	9.15917	0.00208	0.00073		0.00066	0.00129	0.0005		0.00239	0.00196	0.00127		1.46318		0.00216		0.00213	0.00146	1.57122	0.00087	0.00394	0.09828	0.00885	0.00592		0.00255	0.00216		0.00242	0.00438	0.02363	0.00172	0.00183	0.00041	0.00166	0.00151	0.00103	0.00788		0.00087	0.00263	0.01857	0.22408	20.59036	0.00095			2.9547			0.00409	0.00239		0.11299	0.00228	11.14754	0.00753	0.00244	0.00108	0.33588	2.41437		0.00336	6.56739				1.1918		0.00533		0.00352	0.00124	0.00315		0.00554	23.84901	0.00112	0.00585		0.00416	0.0093	0.09767	14.89179		0.19544	0.00207	0.02636		0.07689		0.006	0.59937	0.00097	0.00278	0.01144	0.00639	1.89698	0.00071	0.32399		0.00485	BayesPrism	SRR10192441
0.00232	0.00029	0.00148	6.99723	0.00129	0.00084		0.00043	0.00128	0.00044		0.00107	0.00084	0.00143		1.25971		0.00137		0.00178	0.00116	2.54465	0.00089	0.00141	0.0354	0.00415	0.00539		0.00156	0.00104		0.00134	0.00259	0.03708	0.00088	0.00055	0.0003	0.00082	0.00136	0.00059	0.00325		0.00053	0.00125	0.02484	0.00706	21.92735	0.00075			3.62141			0.0018	0.00219		0.02683	0.00109	9.61296	0.00631	0.00184	0.00105	0.23493	2.84278		0.0024	1.2171				1.11734		0.00111		0.00159	0.00131	0.00308		0.00222	25.50772	0.00066	0.00503		0.00369	0.00251	0.00288	18.41744		0.03385	0.00109	0.69461		0.00275		0.00192	0.58798	0.00053	0.00416	0.00157	0.01434	2.92902	0.00046	0.20891		0.00152	BayesPrism	SRR10192413
0.68401	0.00065	0.00148	0.00322	0.00106	0.00116		0.00056	0.00076	0.00158		0.00166	0.00906	0.00082		0.02164		0.0025		0.00113	0.00253	17.60881	0.0019	0.0091	0.00376	0.00144	0.00086		0.00067	0.00171		0.00119	0.00131	0.0011	0.00081	0.00182	0.00046	0.00235	0.0013	0.00056	0.00127		0.00035	0.00171	0.0218	0.00156	17.89107	0.00058			15.73312			0.00097	0.00173		0.00469	0.00076	10.20152	0.0016	0.00071	0.00077	1.53436	0.70512		0.002	0.00208				5.82281		0.01057		0.00105	0.00086	0.00145		0.00304	18.63859	0.00667	0.07037		0.00091	0.04228	0.01955	7.3661		0.00988	0.00768	0.01951		0.00142		0.00082	3.48375	0.00062	0.00119	0.00144	0.00238	0.00223	0.00052	0.00203		0.00157	BayesPrism	SRR10192347
0.05767	0.0003	0.00074	0.55462	0.00056	0.00079		0.00057	0.00144	0.00096		0.00289	0.00278	0.00107		0.01012		0.0012		0.00141	0.00477	12.34254	0.00114	0.00457	0.00437	0.00143	0.00081		0.00058	0.0005		0.00091	0.00104	0.00116	0.00077	0.00226	0.00033	0.011	0.00063	0.00081	0.00157		0.0026	0.00262	0.15619	0.0021	23.25652	0.00062			3.66677			0.00074	0.00113		0.00648	0.00093	13.75568	0.00102	0.00074	0.00073	1.12908	0.48014		0.00155	0.00506				7.22149		0.0014		0.0027	0.00129	0.00084		0.01423	20.17199	0.00109	0.00602		0.00092	0.0517	0.08329	13.62125		0.25453	0.00197	0.0035		0.00184		0.00058	3.05966	0.0004	0.00057	0.0009	0.00174	0.00125	0.00038	0.0016		0.00384	BayesPrism	SRR10192318
0.00335	0.0004	0.00283	8.4388	0.00897	0.00109		0.00049	0.00202	0.00073		0.00168	0.00141	0.00375		0.73302		0.0031		0.0034	0.00466	6.2622	0.00463	0.00335	0.0613	0.00791	0.00974		0.00586	0.00159		0.50752	0.00257	0.0054	0.00179	0.00158	0.00113	0.00221	0.00295	0.00081	0.01601		0.00181	0.00155	0.10931	0.06566	24.52802	0.00302			1.14198			0.00245	0.0065		0.00354	0.00137	7.39753	0.00626	0.01599	0.00212	0.158	0.95507		0.61364	3.13739				3.65031		0.00272		0.00308	0.00169	0.00851		0.00452	19.83398	0.01422	0.02389		0.00883	0.07928	0.04931	11.48832		1.43957	0.00339	0.02291		0.00955		0.01149	1.20149	0.00051	0.00336	0.01232	0.01764	0.00385	0.00114	0.01007		7.83462	BayesPrism	SRR10192357
0.02944	0.00045	0.30833	0.00797	0.00159	0.00072		0.00043	0.00091	0.00054		0.00241	0.00173	0.00481		0.42443		0.00443		0.00517	0.00155	25.05566	0.00149	0.00914	0.08197	0.04344	0.00965		0.00584	0.001		13.03497	0.00428	0.20925	0.00078	0.00117	0.00028	0.00119	0.00236	0.00111	0.00284		0.0027	0.0008	0.03886	0.00684	14.89093	0.00093			4.78823			0.00337	0.00273		0.00606	0.0007	0.0022	1.10626	0.00703	0.00112	0.00364	0.97486		0.00266	0.72324				0.90638		0.00116		0.00139	0.00098	0.00838		0.00212	23.67369	0.00079	0.00193		0.52501	0.00289	0.14579	8.82658		0.01556	0.00263	1.52651		0.00483		0.00304	0.41489	0.00065	0.01396	0.00391	0.00791	0.87358	0.0008	1.20644		0.00369	BayesPrism	SRR10192465
0.00248	0.0004	0.00193	3.85924	0.00186	0.00061		0.00052	0.00156	0.00046		0.00139	0.00162	0.00222		1.4568		0.00125		0.0019	0.00228	3.58596	0.00131	0.00292	0.24071	0.11526	0.0824		0.00451	0.00139		0.00314	0.00524	0.06675	0.00113	0.00081	0.00022	0.00105	0.00442	0.00072	0.01383		0.00207	0.0013	0.00358	0.05325	24.0282	0.0032			5.09354			0.00239	0.00418		0.01864	0.00303	10.68822	0.00301	0.06738	0.00106	0.08798	1.28368		0.00671	2.33546				1.43104		0.00274		0.00375	0.00134	0.00994		0.01979	31.88833	0.00393	0.00797		0.04477	0.01035	0.04064	8.48728		0.17851	0.00225	0.00868		0.05148		0.01063	0.5357	0.0011	0.01438	0.03795	0.00384	0.99573	0.00135	0.79635		2.25501	BayesPrism	SRR10192415
0.00318	0.00026	0.00093	0.21642	0.00105	0.0014		0.00048	0.00107	0.02903		0.00143	0.00581	0.00117		0.06109		0.00658		0.0018	0.00301	5.94884	0.00164	0.00385	0.28526	0.00148	0.00084		0.00082	0.00092		0.00105	0.00195	0.00088	0.00077	0.01237	0.0006	0.03232	0.00132	0.00173	0.00123		0.00178	0.00151	0.01065	0.00206	25.38254	0.00123			4.03449			0.00067	0.00186		0.03871	0.00193	12.81056	0.00078	0.00069	0.00098	1.44321	0.51669		0.00643	0.31788				8.64096		0.00167		0.0032	0.00102	0.00097		0.00681	27.10304	0.00468	0.15408		0.00085	0.1896	0.41421	7.57574		1.21977	0.0587	0.00168		0.00317		0.00072	3.38599	0.00066	0.0008	0.00108	0.01654	0.00094	0.0004	0.00162		0.00388	BayesPrism	SRR10192294
0.00238	0.00041	0.00319	5.15088	0.00411	0.00052		0.00042	0.02114	0.00046		0.00099	0.00089	0.00185		0.93516		0.00112		0.00153	0.00224	6.97588	0.0005	0.00301	0.03933	0.06398	0.00707		0.00414	0.00145		0.26697	0.0025	1.15404	0.00141	0.00066	0.00023	0.00099	0.00215	0.00059	0.00254		0.00118	0.00254	0.00855	0.0071	20.00307	0.00083			2.05416			0.00344	0.00263		0.1858	0.00113	5.06064	0.9148	0.0034	0.00106	0.01604	2.25054		0.00278	1.23846				0.1787		0.00241		0.00214	0.00102	0.00491		0.00389	28.71291	0.00069	0.0028		0.01168	0.00251	0.09257	13.46674		0.09843	0.00116	1.20342		0.00233		0.00977	0.25067	0.00159	0.00324	0.00281	0.00983	3.79646	0.00116	5.72189		0.00143	BayesPrism	SRR10192171
0.08416	0.00032	0.00454	0.01018	0.00204	0.00173		0.00047	0.00104	0.00071		0.0015	0.00117	0.00403		0.15332		0.0013		0.00596	0.00204	27.3428	0.00174	0.00518	0.00748	0.05291	0.09239		0.00301	0.00081		24.68679	0.0023	0.11436	0.00142	0.00099	0.00064	0.00276	0.00296	0.00095	0.00283		0.00088	0.00121	0.61418	0.53475	9.40494	0.00129			5.30064			0.00465	0.10707		0.00508	0.0062	0.00183	2.38021	0.00508	0.00112	0.03722	0.9989		0.00337	0.06588				0.20304		0.00172		0.00673	0.00148	0.0963		0.00153	14.59103	0.00371	0.00633		0.98945	0.00175	0.01921	7.05264		0.00191	0.00124	2.28151		0.01036		0.01425	1.02785	0.00086	0.05031	0.00149	0.00375	1.177	0.00082	0.38074		0.00161	BayesPrism	SRR10192481
0.36711	0.0008	0.00111	0.01007	0.00155	0.00143		0.00035	0.0028	0.00117		0.00383	0.0392	0.00127		0.02023		0.00107		0.00077	0.00324	15.78492	0.00265	0.17747	0.01018	0.00124	0.00084		0.00074	0.00067		0.00173	0.00115	0.00092	0.00104	0.00055	0.00114	0.00692	0.00089	0.00089	0.00135		0.00085	0.00393	0.01101	0.00164	19.1397	0.00881			7.9348			0.00092	0.00128		0.00294	0.00107	3.86962	0.00126	0.00099	0.00194	0.52326	0.42841		0.00236	0.00169				6.51846		0.00156		0.00079	0.00116	0.0009		0.00194	29.76248	0.01372	0.15238		0.00111	0.10984	0.00174	11.61981		0.64553	0.1384	0.00475		0.00284		0.00067	2.62264	0.00151	0.00093	0.00111	0.00244	0.00127	0.00056	0.00123		0.00247	BayesPrism	SRR10192343
0.00252	0.00061	0.00203	6.6063	0.00118	0.00193		0.00039	0.00125	0.00097		0.00271	0.00393	0.00229		0.72388		0.00162		0.00196	0.00429	5.01964	0.00184	0.00303	0.12898	0.01044	0.00782		0.00288	0.00192		0.00234	0.00259	0.00747	0.00123	0.0021	0.00052	0.00177	0.00436	0.00084	0.01266		0.00086	0.0074	0.01808	0.00716	16.2054	0.00226			5.49164			0.00256	0.00286		0.05623	0.00157	9.16466	0.00508	0.14993	0.00162	0.292	1.40637		0.01616	4.04398				2.1265		0.0024		0.0026	0.00166	0.01027		0.01106	33.14923	0.00966	0.03765		0.0109	0.01287	0.03709	8.91764		1.36277	0.00347	0.0816		0.00916		0.00297	0.49766	0.00466	0.00745	0.0126	0.00185	0.5285	0.0014	0.018		3.69227	BayesPrism	SRR10192345
2.05116	0.00043	0.00113	0.13167	0.00078	0.00131		0.00088	0.00086	0.00085		0.00256	0.00259	0.00113		0.00274		0.00153		0.00323	0.00184	49.1883	0.00136	0.00182	0.00626	0.00312	0.00256		0.00084	0.00124		10.74441	0.00216	0.00459	0.00078	0.00218	0.00089	0.00318	0.00123	0.00077	0.00285		0.0009	0.00054	0.46123	0.00633	7.39347	0.00055			5.455			0.00079	0.00182		0.0233	0.00058	0.00084	2.91551	0.00093	0.00084	0.02986	0.56996		0.00233	0.00317				1.63518		0.001		0.00171	0.00093	0.03462		0.00092	8.58687	0.00357	0.00219		0.00446	0.00246	0.04451	3.3866		0.00167	0.00112	5.69673		0.00128		0.00097	1.37332	0.00057	0.00222	0.00111	0.00201	0.16788	0.00053	0.00345		0.00097	BayesPrism	SRR10192165
0.00279	0.0003	0.00073	0.60275	0.00077	0.00078		0.00143	0.00454	0.00078		0.00124	0.00102	0.00146		0.06126		0.00147		0.00112	0.0033	4.9151	0.00278	0.012	0.06041	0.00095	0.00062		0.00068	0.00093		0.00083	0.00116	0.00097	0.00056	0.00051	0.00035	0.0038	0.00107	0.00107	0.00096		0.00036	0.00138	0.00198	0.00195	26.57034	0.00073			4.25386			0.00084	0.00101		0.00847	0.00082	4.58721	0.00087	0.00157	0.00074	0.65696	0.46958		0.00191	0.00137				8.77836		0.00319		0.00083	0.00115	0.00108		0.01024	31.03014	0.00133	0.0251		0.00088	0.03642	0.05998	16.14739		0.31382	0.00353	0.00212		0.00251		0.00099	1.31574	0.0004	0.00057	0.00122	0.00174	0.00148	0.00034	0.00139		0.00562	BayesPrism	SRR10192350
0.42576	0.00039	0.00244	2.09785	0.00137	0.00137		0.00038	0.00269	0.00164		0.00149	0.00178	0.00312		0.59696		0.00245		0.00252	0.00298	15.41306	0.005	0.00555	0.16209	0.00232	0.00437		0.0018	0.00082		10.56913	0.00317	0.00238	0.00149	0.00433	0.00044	0.01107	0.00161	0.00074	0.00444		0.00066	0.00147	0.3209	0.01338	20.46688	0.01006			6.71007			0.00446	0.01604		0.02108	0.00259	2.42445	0.35824	0.00291	0.00149	0.24333	1.93805		0.00379	0.19989				4.06144		0.0047		0.00217	0.0009	0.00363		0.01562	20.9391	0.00202	0.05394		0.00646	0.00982	0.05763	9.61522		0.45453	0.00143	1.34107		0.04284		0.00236	1.23295	0.00329	0.0022	0.00407	0.0077	0.04882	0.00096	0.00405		0.00234	BayesPrism	SRR10192490
0.00996	0.00032	0.00326	0.00582	0.00059	0.0006		0.00047	0.00063	0.00081		0.0024	0.001	0.0012		0.00424		0.00152		0.00992	0.0015	30.94356	0.00085	0.00148	0.01387	0.00275	0.01498		0.00125	0.00109		27.21404	0.00166	2.27726	0.00153	0.00045	0.00032	0.00113	0.00176	0.00057	0.00263		0.00115	0.00164	1.4404	1.14954	10.54829	0.00056			3.1699			0.00246	0.99133		0.01013	0.0007	0.00052	7.85926	0.00113	0.00069	0.00294	0.28573		0.00343	0.04822				0.04374		0.00317		0.00629	0.00123	0.78008		0.05381	3.75032	0.00055	0.00114		0.51786	0.00134	0.02119	1.22961		0.00112	0.00073	5.84313		0.0026		0.00139	0.01695	0.00033	0.00214	0.00071	0.32757	1.29301	0.00053	0.05509		0.00089	BayesPrism	SRR10192487
0.02324	0.00171	0.0018	4.11888	0.00175	0.00122		0.00059	0.00119	0.00122		0.00182	0.01065	0.00313		0.59378		0.00313		0.0023	0.00785	10.13263	0.00504	0.00854	0.22475	0.00255	0.00202		0.00265	0.00203		0.00203	0.0022	0.00325	0.00103	0.00146	0.00041	0.00541	0.00191	0.00093	0.00195		0.00101	0.00833	0.067	0.00564	20.55534	0.00115			10.62416			0.00501	0.00154		0.02422	0.00395	11.67786	0.00324	0.00175	0.00095	1.02804	2.13715		0.00225	0.0115				4.57397		0.0031		0.00173	0.00177	0.00358		0.01392	25.78882	0.00413	0.13078		0.00177	0.03825	0.09149	5.82027		0.74454	0.00293	0.02007		0.02089		0.00145	1.03899	0.00082	0.00239	0.0088	0.00751	0.33355	0.0013	0.00291		0.00512	BayesPrism	SRR10192422
0.02841	0.00034	0.00171	0.23358	0.00132	0.00104		0.00049	0.00134	0.00067		0.00132	0.00103	0.00054		0.00466		0.00109		0.00691	0.00095	45.31099	0.00119	0.00169	0.0062	0.00322	0.01103		0.00106	0.0013		14.27872	0.00132	1.24716	0.00127	0.00083	0.00085	0.00093	0.0016	0.00047	0.00325		0.00168	0.00252	0.08434	0.00391	7.12751	0.00086			2.8478			0.00215	0.00568		0.0036	0.00125	0.0008	4.733	0.00158	0.00122	0.00227	0.36473		0.00294	0.37827				0.05087		0.00128		0.00229	0.00074	1.56513		0.00132	10.71056	0.00149	0.00139		0.94749	0.00154	0.04146	3.24613		0.00294	0.00081	4.71052		0.0025		0.00214	0.08465	0.00088	0.00339	0.00128	0.03496	1.77692	0.00094	0.08096		0.00082	BayesPrism	SRR10192166
0.00177	0.00042	0.00304	6.58625	0.00216	0.00063		0.00058	0.00264	0.0008		0.01136	0.00226	0.00263		0.60801		0.00511		0.00226	0.00398	3.83754	0.00151	0.00368	0.12483	0.0365	0.01271		0.02175	0.00148		0.00632	0.00202	0.01568	0.00326	0.00093	0.00029	0.00267	0.00372	0.00111	0.00639		0.00216	0.00427	0.01824	0.008	14.39133	0.00265			1.07925			0.00747	0.004		0.16509	0.00169	13.67783	0.00395	0.19984	0.00102	0.2324	2.00002		0.03041	6.63864				0.36839		0.00333		0.00515	0.00124	0.00504		0.00411	24.9735	0.00678	0.00419		0.00429	0.00538	0.09015	7.56364		0.10096	0.00216	0.02638		0.32145		0.01277	0.29641	0.00088	0.01032	0.10626	0.03544	1.50598	0.001	14.44965		0.3106	BayesPrism	SRR10192282
0.00229	0.00035	0.00117	0.00296	0.00347	0.00195		0.00053	0.00096	0.01428		0.00484	0.00953	0.00664		0.31072		0.00298		0.00179	0.00246	3.68189	0.01349	0.00848	0.21601	0.00106	0.00087		0.00071	0.00088		0.00073	0.00207	0.00088	0.00098	0.00394	0.0008	0.00311	0.00082	0.00279	0.00108		0.00382	0.00116	0.02851	0.00183	32.57256	0.00271			3.4229			0.00105	0.00111		0.00853	0.00066	11.23217	0.00079	0.00069	0.00076	1.78871	0.37158		0.00321	0.00257				8.25102		0.00409		0.0011	0.01251	0.00083		0.02423	25.56604	0.02805	0.02978		0.00108	0.24001	0.12855	9.14083		0.20829	0.02064	0.00146		0.0026		0.00055	2.57726	0.00055	0.00076	0.00114	0.00134	0.00071	0.00067	0.00123		0.00181	BayesPrism	SRR10192304
