Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	GeneRemoval	Sample
0.0741	0.0	2.70926	0.0	0.17545	0.0	2.56133	0.0	0.0	0.0	2.4083	4.087369999999999	12.29676	1.56363	2.83178	0.0	3.56701	4.08991	1.23699	19.71978	14.02469	6.36372	6.22547	0.18776	22.04448	1.66326	3.49235	0.0	3.975835714285714	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_389028_5
0.11753	0.0	2.00094	1.0009	0.6272	0.0	9.55676	34.33139	0.0	0.0	3.41672	3.289950000000001	0.17056	8.45363	3.32308	0.0	3.90657	1.56013	0.91956	9.11503	4.06959	11.85718	4.38606	0.0	2.02828	2.26067	4.10581	0.0	3.946340714285715	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_164137_4
0.06482	0.48727	2.50155	0.3725	0.32626	0.0	0.85548	6.855	0.0	0.0	0.92725	1.3191299999999977	3.5147	4.72592	3.77908	0.0	5.0553	3.04548	1.56095	0.79187	19.72842	7.47696	2.34173	1.61491	42.00782	2.4483	5.10928	0.0	4.175356428571428	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_465637_6
0.11049	0.0	1.73338	1.42909	0.8611	0.0	6.2547	28.29805	0.0	0.0	3.5441	2.1244	0.0511	6.622310000000001	4.62091	0.0	4.92047	1.10713	1.04325	13.101219999999998	10.34701	13.55743	0.0	0.0	1.83425	2.63212	4.47054	0.0	3.8808232142857135	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_362939_4
0.01477	0.0	5.54713	0.0	0.0632000000000001	0.52994	32.665580000000006	7.69795	0.0	0.0	0.91988	2.14689	4.02266	1.83745	3.14093	0.0	7.40487	0.01177	0.68689	9.69115	12.83515	4.60065	12.73837	0.0	4.50879	2.15667	3.35996	0.60636	4.185250357142857	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_553530_7
0.0	0.0	7.25061	0.0	4.61551	0.95377	26.86405	1.02011	0.0	0.0	0.65083	4.87177	0.0	1.1076899999999998	2.35618	0.0	7.4163	0.0	0.5346	16.918419999999998	10.37907	2.27822	17.73577	0.0	11.37568	1.63563	2.63493	1.16356	4.348667857142858	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_805624_5
0.07653	0.0	4.92381	0.0	3.1719800000000005	0.0	10.01749	27.324960000000004	0.0	0.0	2.08672	5.26988	7.56589	6.13254	3.7778	0.0	6.97931	0.69465	0.7995	7.202	10.83024	8.52133	9.11695	0.0	3.61053	2.24489	3.37536	0.06098	4.420833571428572	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_185229_7
0.0488	0.0	3.78162	0.0	1.803049999999999	0.0	29.37677	6.846	0.0	0.0	1.03852	3.55217	4.7872900000000005	1.85912	3.67515	0.0	7.47627	0.84662	1.03391	6.54985	14.79321	6.23851	8.40249	0.13089	9.99343	2.49881	4.14122	0.0	4.245489285714287	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_904625_7
0.0	0.0	8.47848	0.0	25.18764	0.0	4.32358	9.67553	0.0	0.63546	0.22147	3.2206399999999995	4.72929	11.64545	0.91709	0.0	6.78653	0.0	0.0	5.207879999999999	9.1381	0.34731	24.93125	0.0	8.24869	0.9974	1.01622	2.27202	4.5707153571428565	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_744963_7
0.0854	0.0	5.36408	0.0	3.2173500000000006	0.0	4.35052	37.41238	0.0	0.0	1.99897	4.017949999999999	8.201229999999999	5.06065	3.65872	0.0	6.52111	0.64727	0.6073	0.07901	9.5489	9.24718	8.40453	0.0	3.64779	2.26583	2.8619	0.23249	4.193948571428572	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_873442_7
0.0	0.0	11.03938	0.0	49.00126999999999	0.0	0.0	1.65331	0.0	0.25548	0.0	2.981069999999999	0.0	1.8673	0.7029	0.0	7.37165	0.0	0.0	7.05	7.55483	0.0	26.41787	0.0	7.81337	0.78682	0.74308	2.49097	4.561760714285714	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_415991_4
0.1279	0.0	2.10275	0.0	0.29766	0.0	4.30996	0.0	0.0	0.0	2.6617	2.7078099999999994	22.861860000000004	10.37244	2.24168	0.0	3.81254	4.36843	0.96213	12.23671	7.47233	5.55968	9.34389	0.0	5.98074	1.81757	3.79363	0.0	3.6796932142857144	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_81089_5
0.12079	0.24015	1.73836	0.41505	0.06657	0.0	1.78728	7.816	0.15422	0.0	2.05524	17.29775	10.77641	3.63723	2.01653	0.0	4.54436	2.78067	1.02409	0.00608	8.48645	7.72247	5.81917	0.0	3.75349	2.80036	5.19838	0.0	3.2234678571428574	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_369154_6
0.06165	0.0	1.14521	0.07863	0.53531	0.0	22.83998	7.027	0.0	0.0	1.7591	1.63013	0.07852	1.3281299999999998	4.37351	0.0	6.30616	1.39473	1.21257	16.027710000000003	16.32748	8.65598	1.8562	0.8047	6.71754	2.79427	4.98786	0.0	3.855084642857143	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_182926_5
0.09032	0.0	4.65364	0.86792	3.4279899999999994	0.0	2.52136	37.45713000000001	0.0	0.0	2.66274	2.3810600000000006	0.12161	8.993720000000001	4.07592	0.0	6.54455	0.13487	0.89239	2.99236	8.13429	11.69007	2.49075	0.0	2.3996500000000003	2.52725	3.75918	0.0	3.8863846428571436	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_487490_7
0.05889	0.0	4.40854	0.0	1.9507700000000003	0.0	5.94679	4.990200000000001	0.0	0.0	2.37096	3.427010000000001	3.74633	1.3860699999999997	2.78136	0.0	5.24512	0.25433	1.12356	35.15581	10.12215	6.19343	10.10483	0.0	2.40378	1.73284	3.22295	0.69112	3.8327442857142855	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_339908_8
0.0	0.02182	8.25428	0.0	2.034950000000002	3.0131	0.94023	13.03203	0.0	0.0	0.66781	5.92948	0.08994	4.19231	2.70199	0.0	6.92584	0.11892	0.63845	12.58715	9.79656	2.75822	15.97553	0.0	38.44109	1.37803	2.19462	0.49809	4.721087142857142	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_370038_4
0.04452	0.0	4.28741	0.0	3.241680000000001	0.0	7.37464	51.08802	0.0	0.0	2.95406	5.60941	4.32484	1.37413	3.59223	0.0	5.63079	0.25986	0.38567	10.95353	5.1221	9.91964	8.10843	0.0	4.31554	1.59819	1.66305	0.92955	4.742046071428571	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_387649_4
0.07754	0.0	2.89369	0.00487	0.23754	0.0	3.68885	10.44969	0.0	0.0	3.23987	3.35533	0.04431	6.029160000000001	3.68249	0.0	3.9601	2.41307	1.37786	24.848800000000004	9.78673	9.20865	3.13156	0.0	11.74237	1.72225	4.32285	0.0	3.793485	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_645883_4
0.04619	0.0	2.29963	0.0	0.0	0.0	8.22559	4.78005	0.0	0.0	3.4382	3.09857	0.01179	2.629460000000001	2.84439	0.0	3.28017	2.40206	1.26468	42.349610000000006	3.73447	7.29821	9.46822	0.0	2.6934000000000005	1.22954	3.58243	0.27457	3.748258214285714	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_472579_4
0.13141	0.07989	4.02492	0.49117	1.2871899999999998	0.0	1.4732500000000002	5.021	0.0	0.0	1.8678	11.272289999999998	3.6378	24.09751	2.3681	0.0	5.95089	1.49165	1.29936	3.24547	7.31086	7.38184	10.18131	0.0	2.7383200000000003	2.53296	5.20943	0.00828	3.682239285714285	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_499733_8
0.08541	0.28165	2.66717	0.0	0.31306	0.0	3.0049	17.3436	0.0	0.0	2.26118	4.370540000000002	6.98126	1.16204	3.02775	0.0	4.24306	3.35754	1.22336	6.172179999999999	12.89655	8.77723	4.14801	0.01282	18.96644	2.42295	4.03473	0.0	3.8483367857142854	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_42043_5
0.0	0.26568	6.17659	0.0	5.204110000000002	9.04517	4.97016	14.63169	0.0	0.0	0.82793	16.070729999999998	14.95557	0.78041	1.51106	0.0	5.12839	0.14488	0.40282	0.0	3.4327	2.9974	18.40821	0.0	8.160599999999999	1.38161	2.03185	1.51782	4.2159064285714285	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_382574_5
0.0	0.0	5.8283	0.0	0.7054099999999988	3.77838	1.0762299999999998	3.11995	0.0	0.0	1.60861	2.20737	6.0329	2.52719	1.91561	0.0	5.52111	0.24936	0.67014	39.30476	4.28229	3.45607	17.20853	0.0	0.61273	1.32431	2.55746	1.54616	3.7690310714285715	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_55909_8
0.0	0.02966	7.58421	0.0	3.308620000000001	1.28237	9.08448	6.78637	0.0	0.0	0.47792	3.273719999999999	4.65144	1.2485400000000002	2.46409	0.0	7.00056	0.13093	0.58443	4.29158	11.94869	2.89507	17.95428	0.0	31.370410000000003	1.65315	2.61352	0.84885	4.338674642857143	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_916700_8
0.10004	0.237	3.89521	0.0	0.5310100000000002	0.0	12.36782	0.0	0.0	0.0	1.11456	24.19869	5.318100000000001	0.65803	2.06074	0.0	5.75717	0.49596	1.09934	0.0	12.75774	5.95436	8.57571	0.0	8.31834	2.54809	4.48022	0.03781	3.589497857142857	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_624945_5
0.06947	0.05065	5.10916	0.0	1.6007800000000003	0.0	3.3252	0.0	0.0	0.0	1.29443	1.6926299999999994	30.948680000000003	1.14139	2.34864	0.0	4.95757	3.1842	0.71288	3.3892999999999995	12.78307	4.34236	11.8866	0.0	18.45433	1.85722	2.55803	0.5979	4.010874642857142	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_853686_6
0.11345	0.0	3.22754	0.0	1.9835600000000009	0.0	14.30735	0.0	0.0	0.0	1.96763	7.52169	36.74848	0.60517	2.23555	0.0	5.08405	3.14989	0.4544	12.32954	13.06102	3.96707	13.99829	0.0	0.65817	1.73215	2.53623	1.20297	4.531578571428572	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_678406_4
0.16948	0.0	4.34734	2.87264	2.25249	0.0	3.41236	6.2219	0.0	0.0	2.42926	1.00178	0.13481	44.21227999999999	3.04317	0.0	7.03129	0.8249	1.48446	3.65378	5.50109	9.0472	6.84005	0.0	3.75641	2.71233	6.22466	0.0	4.184774285714286	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_190019_6
0.12609	0.0	1.76315	0.19195	0.19319	0.0	3.5859	0.0	0.0	0.0	3.33004	3.20166	6.308769999999999	12.88713	3.22283	0.0	4.13386	3.08509	1.30391	24.01868	10.62717	8.09992	5.27048	0.0	4.541790000000001	1.97841	4.94061	0.0	3.671808214285715	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_81913_5
0.09792	0.0	3.3508	0.0	1.98565	0.0	25.14251	5.059	0.0	0.0	1.31586	1.2198800000000007	3.59819	14.291110000000002	3.4963	0.0	7.27534	0.03849	1.21566	3.53665	15.38718	7.1953	5.41546	0.20144	4.18132	2.79472	4.91669	0.0	3.9898382142857143	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_40581_8
0.06491	0.0	4.77123	0.0	2.07883	0.0	3.07704	5.26911	0.0	0.0	1.83966	5.26791	36.22928	2.94755	2.26051	0.0	5.12111	4.01912	0.53566	3.2992500000000007	8.80684	4.54482	14.3955	0.0	7.83266	1.7936	2.27996	0.94016	4.1919539285714285	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_849343_8
0.08039	0.0	3.23196	0.0	1.598260000000001	0.0	23.6361	6.77493	0.0	0.0	1.34212	5.154170000000001	3.5148199999999994	1.1018	3.08618	0.0	6.44943	0.30057	1.11644	10.02069	15.82464	6.61294	6.26261	0.0	4.844519999999999	2.60263	4.41565	0.0	3.856101785714286	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_246369_7
0.08272	0.0	3.78958	0.0	1.9798400000000005	0.0	18.32443	5.187	0.0	0.0	1.55967	2.63627	8.557360000000001	7.96134	3.28134	0.0	6.61574	1.16246	1.11228	9.21171	14.82723	6.75844	7.52147	0.01355	8.77102	2.43593	4.31905	0.0	4.146729642857143	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_462999_8
0.00172	0.04423	6.9689	0.0	6.656389999999998	1.13499	21.55871	1.35893	0.0	0.0	0.85801	20.61201	0.15347	4.13394	1.70727	0.0	6.74914	0.0	0.53799	5.68798	8.52094	3.17007	18.86285	0.0	1.84462	1.93089	3.09054	1.71622	4.1892789285714285	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_916408_5
0.21088	0.0	2.07041	5.14251	0.46658	0.0	1.14302	6.312	0.0	0.0	2.42578	0.18657	0.14221	39.23617000000001	3.54393	0.0	5.48025	1.89161	1.61342	1.20287	11.23929	10.06996	0.27558	1.27479	10.8126	3.09709	7.38094	0.0	4.1149450000000005	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_746957_4
0.06028	0.0	5.47483	0.0	2.1835299999999997	0.0	0.5874699999999997	20.24701	0.0	0.0	2.03934	7.62521	25.838320000000003	1.42796	2.44619	0.0	5.23365	2.01143	0.38319	14.85818	5.48458	4.88877	15.79165	0.0	2.06295	1.43352	1.73999	1.30419	4.397222857142858	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_287042_5
0.05301	0.01645	1.63332	0.0	0.42574	0.0	16.82895	6.38794	0.0	0.0	1.76406	3.19893	3.7779	2.41564	4.11552	0.0	5.53545	2.54086	1.17368	16.772889999999997	17.33475	7.87689	4.09882	0.68655	15.596429999999998	2.29616	4.25128	0.0	4.242186428571428	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_857375_5
0.01978	0.16517	5.34394	0.0	1.6147799999999997	0.0	1.54732	5.001	0.0	0.0	0.91867	3.4111900000000013	3.63605	0.8636300000000006	3.44696	0.0	5.90419	2.24346	1.21923	10.60198	16.32781	6.01934	8.71734	0.25894	42.8102	1.88854	3.88598	0.0	4.4944821428571435	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_393127_8
0.01926	0.0	5.56735	0.0	1.2992	4.23071	2.47473	0.0	0.0	0.0	1.49273	7.74704	47.60592	0.70421	1.67948	0.0	4.74069	3.56581	0.26983	5.76601	6.12137	2.46912	18.1316	0.0	6.54506	1.37046	1.50842	1.49369	4.457238928571428	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_145283_5
0.00055	0.00926	5.89922	0.0	1.7562900000000008	0.0	0.9058399999999996	4.83327	0.0	0.0	1.15474	5.35067	4.17607	0.7921899999999997	3.27472	0.0	6.06592	2.04105	1.08147	16.68581	14.60709	5.62114	11.51477	0.0	38.20531	1.73209	3.67837	0.0	4.620922857142857	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_471392_7
0.0	0.0	7.69746	0.0	13.413330000000002	5.72875	2.87604	3.3590600000000004	0.0	0.36536	0.91777	2.6181300000000007	25.92477	4.610720000000001	0.89774	0.0	5.80762	0.14654	0.21957	5.73323	4.8239	0.97854	24.19306	0.0	3.4816400000000005	1.18352	1.64966	2.17114	4.242769642857143	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_554408_8
0.05691	0.0	4.90172	0.0	0.9517600000000002	0.30055	5.64838	0.0	0.0	0.0	1.68178	5.90662	48.84431000000001	8.006689999999999	1.37819	0.0	4.71864	3.18807	0.26372	6.51117	5.03142	2.24537	19.23975	0.0	3.29825	1.32298	1.65628	1.6287	4.527902142857142	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_117242_4
0.08216	0.0	5.27314	0.0	2.1403100000000004	0.0	8.95301	6.1068500000000006	0.0	0.0	1.95158	2.93229	13.338170000000002	10.77992	2.7536	0.0	6.32839	1.61824	0.97128	14.061130000000002	10.24848	5.9254	12.59392	0.0	5.63642	2.07718	3.58163	0.48003	4.208326071428572	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_603980_8
0.06332	0.0	4.77736	0.0	1.6174799999999996	0.11336	4.78987	4.63853	0.0	0.0	1.65006	7.52103	52.832890000000006	0.03618	1.57595	0.0	4.34609	4.04972	0.17601	0.0	6.13736	2.4769	18.44918	0.0	4.37773	1.37432	1.23259	1.52571	4.420058571428572	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-3_549913_4
0.10439	0.42066	1.28766	0.0	0.6093000000000002	0.0	5.26564	5.075	0.0	0.0	1.53354	1.0068	2.7892500000000005	39.29035	1.4118	0.0	5.29113	0.0	0.89778	2.0552	14.83622	3.96665	4.32894	0.0	3.6771	2.84813	3.84204	0.0	3.5906278571428563	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_825613_6
0.03366	0.76334	2.41573	0.0	0.792860000000001	1.09787	2.37719	10.59553	0.0	0.0	1.85062	2.4912	3.5968500000000008	27.175940000000004	1.56991	0.0	6.77202	0.12173	1.21557	0.3679100000000002	2.44918	6.0908	4.66853	0.49261	0.95355	3.16151	4.03773	0.0	3.0389942857142858	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_266971_5
0.05698	0.08352	0.39201	0.0	0.2419399999999996	0.0	4.59486	19.8889	0.0	0.0	2.37485	2.10996	3.39836	6.606319999999999	1.91231	0.0	3.97629	2.25736	1.12593	13.128519999999998	5.36085	11.29821	3.46666	0.0	1.0289	2.78544	4.71682	0.0	3.243035357142856	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_659775_6
0.0	0.14069	1.31729	0.0	0.50998	6.82428	2.28057	8.11108	6.32156	0.0	2.94042	0.2786499999999998	18.51401	15.36919	0.99926	0.0	4.33447	1.35721	0.59817	3.19369	4.14181	6.49954	1.09984	0.58254	0.0	2.67915	2.83983	0.0	3.2476153571428577	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_854025_5
0.0685	0.21039	1.63661	0.0	5.543669999999999	0.0	5.65278	10.56085	0.0	0.0	1.44431	9.107119999999998	3.29111	1.1115	1.12791	0.0	4.88945	2.30169	1.10074	18.25354	5.13608	8.20363	5.95937	0.0	1.4226	2.4453	4.11394	0.0	3.342181785714286	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_663423_5
0.0354	0.24016	2.22193	0.0	1.1789899999999998	0.48469	2.40435	18.70788	3.81056	0.0	3.49466	5.956059999999999	19.101040000000005	0.87225	1.43319	0.0	5.37715	2.12336	0.71522	0.0	6.4435	7.83025	1.57887	0.0	0.0	2.84886	3.06495	0.0	3.2115471428571434	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_308696_4
0.06987	0.09651	2.1719	0.0	11.00658	0.0	5.04266	0.0	0.95874	0.0	1.58079	1.371950000000001	13.70154	13.79525	0.68968	0.0	6.68491	1.28021	0.92129	4.72688	5.95741	4.04435	8.05531	0.0	0.55953	2.99223	3.56669	0.0	3.1883671428571425	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_979710_5
0.04554	0.0	3.18195	0.0	24.35282	0.0	4.25557	0.0	0.37599	0.0	0.53599	1.885000000000001	7.750560000000001	11.38708	0.42478	0.0	8.09979	1.09045	0.83405	0.0	6.40668	2.52378	11.1388	0.0	0.42018	3.00855	3.07891	0.0	3.242731071428571	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_790882_4
0.02882	0.43035	2.05834	0.0	2.927789999999999	0.0	3.66768	0.0	3.98851	0.0	2.66655	3.869389999999999	24.50408	1.37693	0.72102	0.0	4.60055	1.58163	0.96515	12.15014	6.01794	6.07354	3.6645	0.0	0.2243	2.46715	2.91613	0.03114	3.104701071428571	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_908855_4
0.02897	0.01308	1.77144	0.0	7.79269	1.3373	3.15507	25.495420000000003	0.0	0.0	1.38226	0.5020199999999999	3.00729	1.03256	1.78585	0.0	6.82606	2.47373	0.80396	10.3897	4.79314	10.18117	4.55228	0.0	0.29817	2.98467	3.79639	0.0	3.371543571428571	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_933694_5
0.07912	0.28696	1.56277	0.0	3.712359999999999	0.0	3.7876	0.0	0.41565	0.0	1.55024	1.4180399999999995	6.5706	31.71421	0.8845	0.0	6.38819	0.37199	0.98875	0.0	6.89857	3.61387	5.82855	0.0	3.92334	3.06682	3.84743	0.0	3.1039128571428583	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_521306_4
0.07382	0.01433	3.21131	0.0	10.74731	0.0	4.4678	16.0537	0.0	0.0	1.19153	13.33336	2.6983	4.88318	1.34368	0.0	7.59894	1.58006	0.85299	0.00648	6.3724	6.27546	7.67802	0.0	0.49563	2.94223	3.68498	0.0	3.4109110714285715	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_841064_5
0.06384	0.36194	1.91456	0.0	6.696400000000001	0.0	4.0611	0.0	1.21803	0.0	1.76345	2.77808	12.949180000000002	21.26559	0.78176	0.0	6.31355	1.06723	0.9573	5.43428	6.25352	4.1354	6.73414	0.0	1.53289	2.99315	3.47935	0.0	3.312669285714285	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_572971_4
0.01327	0.07128	2.74886	0.0	13.58515	1.78963	5.40822	5.75763	0.0	0.0	0.94665	2.33908	5.679600000000001	4.403109999999999	0.70122	0.0	6.27447	1.5117	0.99307	18.758080000000003	4.21118	5.27903	9.83787	0.0	0.30235	2.55984	3.20913	0.0	3.442157857142857	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_322384_5
0.02762	0.0	3.62734	0.0	25.85167000000001	0.20518	5.09326	4.53936	0.0	0.0	0.39592	1.1910499999999995	3.97068	12.27801	0.45923	0.0	8.62177	1.03873	0.87385	0.0	5.33345	2.98485	13.13844	0.0	0.0	2.96164	3.09711	0.0	3.4174700000000007	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_45412_5
0.08162	0.0	3.55328	0.1475	0.2747599999999996	0.0	5.39481	4.54363	0.0	0.0	2.44686	35.25903	1.94999	1.4595499999999992	1.38086	0.0	3.92123	2.72021	1.11113	2.5664100000000003	4.05857	6.40424	7.00421	0.0	1.25397	2.38942	4.26708	0.0	3.292441428571429	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_830924_6
0.05476	0.0	3.77045	0.0	34.62006999999999	0.0	4.77802	5.22963	0.0	0.0	0.21328	0.7045700000000004	3.7389	0.4091200000000006	0.38289	0.0	8.83272	1.13456	0.83521	3.86245	5.75499	3.19285	13.85576	0.0	0.0	2.81691	2.99711	0.0	3.4708660714285715	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_168758_6
0.01388	0.0	3.63552	0.0	32.16731000000001	1.47032	4.94382	0.0	0.0	0.0	0.33807	2.12657	7.42185	4.9695800000000006	0.25881	0.0	8.25491	1.2721	0.83537	6.42178	5.19424	2.3829	14.14137	0.0	0.4467	2.89412	2.7857	0.0	3.641961428571429	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_248459_4
0.04728	0.00361	3.35636	0.0	18.69533	0.0	5.98366	3.97736	0.0	0.0	0.61001	5.83419	3.23295	12.462979999999998	0.61241	0.0	7.90909	1.07677	0.94886	2.98774	4.7451	3.72981	11.13608	0.0	0.58129	2.91437	3.58312	0.0	3.372441785714286	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_34958_6
0.02029	0.27733	1.87314	0.0	1.0455899999999998	2.04075	3.37494	6.73407	3.81254	0.0	2.6808	6.88997	15.82335	4.62693	1.05003	0.0	4.51906	1.80066	0.95428	8.725340000000001	5.58	6.43978	3.47829	0.0	0.0	2.71846	3.24518	0.0	3.1325278571428568	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_145383_6
0.00976	0.10879	1.64228	0.0	0.1724699999999996	5.14473	2.63526	29.11467	0.24781	0.0	2.86922	7.762550000000001	3.02536	5.599609999999999	2.65362	0.0	4.74752	2.92	0.88631	5.166500000000001	4.35701	12.61044	2.14232	0.0	0.30159	3.00186	4.22749	0.0	3.6195417857142855	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_196085_6
0.08365	0.0	0.08052	0.0	1.1629199999999995	0.0	1.16139	53.33172	3.50897	0.0	3.0882	0.35935	2.26799	1.01111	3.76901	0.0	4.89176	2.60084	0.4352	0.4900399999999996	7.15951	19.76066	0.33625	0.0	0.0	2.99869	3.76537	0.0	4.0093982142857145	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_225993_5
0.06989	0.0183	0.0	0.0	0.3201899999999984	0.0	1.34518	51.31279	5.06192	0.0	2.7812	2.6861	2.65643	0.05095	3.42321	0.0	5.3886	2.77371	0.46866	2.6945999999999994	6.7191	18.09811	1.18541	0.0	0.0	3.03866	3.9449	0.0	4.0727825	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_143321_4
0.02417	0.25302	0.6484	0.0	1.0398899999999998	0.0	4.81233	5.004	0.0	0.0	1.90208	2.88763	9.17354	2.10519	0.88557	0.0	3.21982	1.95494	1.24061	27.290229999999998	5.77627	8.03447	6.26358	0.0	0.86083	2.32725	3.54606	0.0	3.187495714285714	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_93055_5
0.06756	0.0	2.66981	0.0	16.14592	0.0	4.49326	12.0402	0.0	0.0	0.99132	1.5996699999999997	6.68459	6.73406	0.9199	0.0	7.96145	1.59718	0.85962	4.40331	5.64192	5.13858	9.94947	0.0	0.70869	3.13461	3.54193	0.0	3.4029660714285717	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_69093_6
0.0	0.20889	2.11696	0.0	4.040840000000001	14.47033	2.41606	15.31076	3.12496	0.0	2.51744	13.81248	14.09432	2.33484	1.27721	0.0	5.50335	2.36486	0.81441	3.70715	2.34174	5.78413	4.71679	0.0	0.0	2.63808	3.00517	0.0	3.8071703571428577	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_669676_6
0.02896	0.36256	2.86962	0.0	6.654449999999999	2.04976	2.97582	13.97135	1.52669	0.0	2.72545	8.612020000000001	18.62525	1.34892	1.10289	0.0	6.58848	2.24914	0.8245	0.0	5.43912	5.79331	6.06769	0.0	0.0	2.91209	3.02702	0.0	3.4198246428571433	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_829766_4
0.06726	0.4394	1.57928	0.0	0.91199	3.49904	5.07607	5.16505	0.0	0.0	2.36667	0.2252200000000002	2.92679	36.8993	1.47164	0.0	4.41807	0.31734	1.10569	0.25882	2.55871	4.79457	3.08386	0.50592	5.80984	2.96332	4.57375	0.0	3.250628571428572	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_843700_5
0.01573	0.21019	1.34855	0.0	0.8956400000000002	2.86713	1.41032	16.084	5.19061	0.0	3.1701	0.18886	19.83325	6.62059	1.23929	0.0	5.59788	1.76153	0.6581	0.0	5.95818	6.31976	1.87634	0.0	0.0	2.88192	3.13243	0.0	3.116442857142857	ReDeconv	2Median_300_500	top_20	T00_v2_FFPE-4_752759_5
