ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	serous cell of epithelium of bronchus	pancreatic stellate cell/smooth muscle cell	bladder urothelial cell	microglia	neurons	luminal cell of prostate epithelium	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	common myeloid progenitor/erythroid progenitor cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	erythrocyte/platelet	large intestine goblet cell	capillary endothelial cell/endothelial cell of artery	pancreatic acinar cell	mural cell/pericyte	regular atrial cardiac myocyte/ventricular cardiac muscle cell	cd4-positive, alpha-beta thymocyte	luminal epithelial cell of mammary gland	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	oligodendrocyte	langerhans cell	intrahepatic cholangiocyte	serous cell of epithelium of trachea	oligodendrocyte precursor cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	type ii pneumocyte	mature nk t cell/natural killer cell	ciliated epithelial cell/epithelial cell of uterus	melanocyte/progenitor cell of mammary luminal epithelium	salivary gland cell	cd8-positive, alpha-beta thymocyte/thymocyte	OPC/astrocytes/oligodendrocytes	acinar cell of salivary gland	leukocyte	cardiac endothelial cell	endothelial cell of arteriole/endothelial cell of venule	kidney epithelial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mesothelial cell	pulmonary ionocyte	schwann cell	myo-medullary thymic epithelial cell	intestinal tuft cell/tuft cell of colon	epithelial cell of uterus	mesothelial cell/schwann cell	pancreatic a cell	myoepithelial cell	stratified squamous epithelial cell	central nervous system macrophage	melanocyte	enterocyte of epithelium proper of duodenum	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	colon endothelial cell	basal cell of prostate epithelium	enteroendocrine cell of small intestine	myometrial cell	basal cell/medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	sebum secreting cell	club cell	mesenchymal stem cell/tendon cell	erythroid progenitor cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	pulmonary ionocyte/respiratory goblet cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	type i pneumocyte	duct epithelial cell/ionocyte	club cell/type i pneumocyte	taste receptor cell	hepatocyte	enteroglial cell	gamma-delta t cell	pancreatic d cell/type b pancreatic cell	basal cell	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	tracheal goblet cell	hematopoietic stem cell	common myeloid progenitor/hematopoietic stem cell	plasma cell	choroid plexus epithelial cell	myeloid dendritic cell	neuron	pancreatic stellate cell	neuro-medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	b cell	tissue-resident macrophage	smooth muscle cell	mucus secreting cell/respiratory goblet cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	Bergmann glial cell/astrocyte/ependymal cell	pancreatic ductal cell	macrophage	fast muscle cell/slow muscle cell	progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	basophil/mast cell	neutrophil	innate lymphoid cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	Method	Sample
0.0	1.6209		0.0	7.86884	5.83214	1.45526			0.0	9.92555	0.24001	0.0	2.44573	0.0	0.0	0.0	0.63029			12.22338	0.0	0.0			0.13582	2.00762			0.0	0.0	0.0001	1.96215	0.0	14.65657	0.0	0.0	0.0	0.0	0.0	5.59778	0.0	0.0	0.0		3.545	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.58673	4.06368			0.0		1.56087	0.0	0.0	0.0			0.0	6.60637	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.00024		0.0	0.0	0.0	0.61086	0.0		0.0		0.0	4.08854	2.02573	0.0	0.0	0.0	10.30983	0.0	0.0	QP	295748_1
0.0	1.66775		0.0	8.76727	5.63283	1.43826			0.0	10.9093	0.00121	0.0	2.2987	0.0	0.0	0.0	0.07959			11.47059	0.0	0.0			0.21136	1.41669			0.0	3e-05	0.0	1.66999	0.0	13.84513	0.0	0.0	0.0	0.0	1e-05	5.86204	0.0	0.00037	0.0		3.20738	1.14267	0.0		0.0	0.0	0.0		0.0	0.0	0.67907	5.53714			0.0		1.46308	0.0	0.0	0.0			0.0	7.00964	0.0		0.0	0.0	0.0	0.0	1e-05	0.0		0.0		0.0	0.0		0.0		0.0	0.33365		0.0	0.0	0.00392	0.38039	0.0		0.0		0.0	2.58335	1.80492	0.0	0.0	1e-05	10.58358	0.0	0.0	QP	418624_2
0.0	0.90359		0.0	6.34476	3.09279	0.40704			0.0	13.37926	0.0	0.0	1.14383	0.0	0.0	0.0	1.99153			17.89456	0.0	0.0			0.0	3.06005			0.0	0.0	0.0	0.7454	0.0	16.91249	0.0	0.0	0.0	0.0	0.0	9.08661	0.0	0.0	0.0		2.09624	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	3.19843			0.0		0.0002	0.0	0.0	0.0			0.0	5.80213	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	3.19384	0.71395	0.0	0.0	0.0	10.03331	0.0	0.0	QP	330152_1
0.0	1.3035		0.0	6.03072	5.20098	0.76634			0.0	11.98458	0.0	0.0	1.67191	0.0	0.0	0.0	2.07736			16.86632	0.0	0.0			0.0	4.38414			0.0	0.0	0.0	1.24414	0.0	15.0899	0.0	0.0	0.0	0.0	0.0	8.26905	0.0	0.0	0.0		2.60999	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	1.42631			0.0		0.62469	0.0	0.0	0.0			0.0	5.59852	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.00029	0.0		0.0		0.0	3.8479	1.31687	0.0	0.0	8e-05	9.68641	0.0	0.0	QP	469006_2
0.0	1e-05		0.0	7.34703	2.24324	0.0			1e-05	15.57949	0.0	0.0	0.0	0.0	0.0	0.0	0.31625			15.45681	0.0	0.0			0.0	6.35127			0.0	0.0	0.0	0.0	0.0	12.78936	0.0	0.0	0.0	0.0	0.0	8.51541	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	1.43768			0.0		0.0	0.0	0.0	0.0			0.0	5.01645	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	2e-05	0.0	0.0		0.0		0.0	4.03258	0.0	0.0	0.0	0.55925	20.35508	0.0	0.0	QP	410199_1
0.0	1.46646		0.0	7.57159	4.48256	0.60267			0.09217	15.80323	0.0	0.0	1.42634	0.0	0.0	0.0	1.38834			14.78998	0.0	0.0			0.0	1.25595			0.0	0.0	0.0	0.93965	0.0	14.25076	0.0	0.0	0.0	0.0	0.0	7.83411	0.0	0.0	0.0		2.2169	0.45533	0.0		0.0	0.0	0.0		0.0	0.0	0.0	4.69096			0.0		0.45762	0.0	0.0	0.0			0.0	6.53102	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.1039	0.0	0.0		0.0		0.0	2.17018	1.25633	0.0	0.0	0.0	10.21394	0.0	0.0	QP	262245_1
0.0	1.67956		0.0	6.27312	4.81796	1.05205			0.0	11.43161	1e-05	0.0	1.99495	0.0	0.0	0.0	0.0			16.93414	0.0	0.0			4e-05	3.91558			0.0	0.0	0.0	1.46708	0.0	16.09455	0.0	0.0	0.0	0.0	0.0	8.66036	0.0	0.0	0.0		3.02344	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.00081	1.81402			0.0		0.96558	0.0	0.0	0.0			0.0	6.09192	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.03741	0.0		0.0		0.0	2.56335	1.5487	0.0	0.0	0.0	9.63373	0.0	0.0	QP	167961_1
0.0	0.0		0.0	3.57643	0.38928	0.0			19.98751	15.75033	0.0	0.0	0.0	0.0	0.0	0.0	4.51318			12.69271	0.0	0.0			0.0	4.88642			0.0	4.32947	0.0	0.0	0.0	13.48413	0.0	0.0	0.0	0.0	0.20586	6.71956	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	2e-05			0.0		0.0	0.0	0.0	0.0			10.42997	1.86515	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		1.16886		0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	QP	166490_1
0.0	1.72718		0.0	6.97597	5.11137	0.84235			0.0	11.33267	1e-05	0.0	1.67248	0.0	0.0	0.0	0.00254			14.70768	0.0	0.0			0.0	5.02714			3e-05	0.0	0.0	1.2838	0.0	14.88681	0.0	0.0	0.0	0.0	3e-05	7.53832	0.0	0.0	0.0		2.69711	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.12309	2.94167			0.0		0.63542	0.0	0.0	0.0			0.0	6.22363	0.0		0.0	0.95625	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.00243	0.0		0.0		0.0	3.6337	1.17264	0.0	0.0	0.0	10.50567	0.0	0.0	QP	393370_2
0.0	1.68953		0.0	8.55592	5.94239	1.66251			0.0	10.6575	0.07188	0.0	2.56377	0.0	0.0	0.0	2.04011			10.3983	0.0	0.0			0.45263	0.35163			0.0	0.0	0.0	1.86992	0.0	12.8598	0.0	0.0	0.0	0.0	0.0	5.29696	0.0	0.03574	0.0		3.47852	1.3811	0.0		0.0	0.0	0.0		0.0	0.0	0.76965	4.68166			0.0		1.74871	0.0	0.0	0.0			0.0	6.25088	0.0		0.0	0.0	0.0	0.0	1e-05	0.0		0.0		0.0	0.0		0.0		0.0	1.00406		0.0	0.0	0.40165	0.57826	0.0		0.0		0.0	2.83484	2.34966	0.0	0.0	0.0	10.07239	0.0	0.0	QP	412304_2
0.0	1.63129		0.0	8.77682	5.9918	1.70898			0.0	10.75219	0.21554	0.0	2.62259	0.0	0.0	0.0	0.41776			10.08099	0.0	0.0			0.51505	0.96018			0.0	0.0	0.0	1.93232	0.0	13.48221	0.0	0.0	0.0	0.0	0.0	4.8066	0.0	0.33891	0.0		3.50648	1.47017	0.0		0.0	0.0	0.0		0.0	0.0	0.84464	5.40174			0.0		1.84709	0.0	0.0	0.0			0.0	6.59517	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.36789		0.0	0.0	0.0	0.69074	0.0		0.0		0.0	3.00644	2.3101	0.0	0.0	0.0	9.72631	0.0	0.0	QP	178534_1
0.00079	0.00037		0.00137	0.00144	1.22768	0.00115			14.88496	20.64073	0.00125	0.00735	0.00565	0.00684	0.00125	0.00371	0.00123			0.0025	0.00193	0.00104			0.00154	0.00087			0.00108	0.00181	0.00227	0.00086	0.001	3.4031	0.00308	0.00335	0.00142	0.00666	0.00161	0.25311	0.00164	0.6284	0.03909		0.00321	2.66132	0.07492		0.00138	0.00203	0.00101		0.00333	0.00303	0.00406	0.00992			0.00134		0.00084	0.00108	0.00158	4.89966			35.52066	0.00135	0.00149		0.67873	0.00209	0.00125	0.0006	0.0013	0.00112		0.00077		0.00131	0.00117		0.00414		0.00172	2.0004		1.78766	0.00213	0.00792	0.00091	0.00358		0.00591		0.01519	0.00302	0.00875	0.00117	0.00111	0.00166	10.95613	0.00084	0.17511	BayesPrism	X739041_3
0.00147	0.00039		0.00088	0.00267	0.89372	0.00076			12.11972	18.11762	0.00082	0.00437	0.0003	0.00259	0.2653	34.27256	0.01712			0.00493	0.59389	0.00091			0.00064	0.00142			0.00141	0.00119	0.00198	0.00075	0.00142	6.21633	0.00169	0.0051	0.00081	0.00071	0.11175	1.47055	0.00105	0.22285	2.65149		0.0009	0.00329	0.00113		0.00161	0.00124	0.0008		0.00224	0.00134	0.00075	0.24251			0.00107		0.00078	0.00094	0.00085	3.18527			0.01632	0.05965	0.00085		2.7913	0.18583	0.00079	0.00118	0.0008	0.00081		0.00057		0.00242	0.001		0.00215		0.00108	9.7445		5.73386	0.00174	0.00386	0.00087	0.00118		0.00268		0.00056	0.12645	0.0006	0.002	0.00095	0.0013	0.40959	0.00102	0.46821	BayesPrism	X569467_2
0.09386	0.0005		0.00086	0.00203	1.7851	0.00962			7.19753	23.54538	0.00096	0.00262	0.00044	0.56562	0.00075	0.00241	0.00067			0.00706	0.19072	0.00093			0.00068	0.00511			0.00103	0.35124	0.00117	0.00055	0.00105	5.01546	0.00212	0.00122	0.0008	0.0007	0.00148	5.76149	0.00086	0.28848	0.15547		0.00063	0.00108	0.00061		0.00083	0.00238	0.00168		0.00115	0.0008	0.0195	0.67957			0.00061		0.00055	0.00082	0.00082	33.59483			3.20012	0.00132	0.0007		0.2471	0.30424	0.00062	0.00108	0.00077	0.00073		0.00065		0.00097	0.0008		0.00384		0.00065	10.65562		0.46946	0.00229	0.0014	0.00063	0.00068		0.00185		0.0007	0.00272	0.00683	0.00091	0.00143	0.00095	5.4147	0.00141	0.37302	BayesPrism	X597312_3
0.00079	0.0029		0.00049	2.45034	5.08212	0.00048			0.01381	41.19095	0.00058	0.00101	0.0002	0.00066	0.00063	0.0006	0.0007			0.00111	0.00071	0.00081			0.00059	7.77803			5.70328	0.0009	4.90141	0.00055	3.16341	4.80679	0.00117	0.00134	0.00058	0.0005	0.0005	0.00056	0.00078	1.49277	0.00055		0.0005	0.00153	0.00033		0.00071	0.00074	0.00082		0.0008	0.00049	0.00041	0.00057			0.00048		0.00047	0.00063	0.00055	0.00046			0.00092	0.00053	0.00061		0.00045	0.00049	0.00053	0.00917	0.00048	0.00044		0.00153		15.40974	0.00094		0.00177		0.00072	0.00067		0.00093	0.0008	1.69524	0.00056	0.00058		0.00088		0.00043	0.00219	0.00089	0.00094	0.00085	0.00118	6.25129	0.00169	0.00047	BayesPrism	X450582_2
0.00073	0.0026		0.00171	2.14591	3.27451	0.00075			13.753	28.07142	0.00104	0.00381	0.00023	0.00167	0.00123	0.00245	0.00137			0.00354	0.00115	0.00331			0.00112	7.61173			1.19158	0.00467	2.7207	0.00088	0.02087	6.00197	0.00319	0.00237	0.0011	0.00155	0.00099	0.00099	0.00129	1.12658	0.00102		0.00082	0.00397	0.00058		0.00307	0.00159	0.00319		0.00264	0.00216	0.00075	0.00142			0.00185		0.00101	0.00215	0.00119	0.00177			0.00554	0.00075	0.00148		0.00065	0.00068	0.00151	2.43074	0.00115	0.0022		0.0012		17.83916	0.21781		0.00961		0.0014	0.00114		0.3054	0.00209	1.76155	0.00105	0.00091		0.00214		0.0004	0.00658	0.00078	0.08168	0.00182	0.00409	11.31683	0.00759	0.00085	BayesPrism	X159918_2
0.0008	0.0027		0.00054	2.17566	3.97902	0.00034			0.00205	42.20426	0.00047	0.00092	0.00021	0.00068	0.00051	0.00049	0.00048			0.00104	0.0007	0.00076			0.00041	8.56451			6.96522	0.00059	5.82247	0.00039	6.32281	5.31634	0.00102	0.00061	0.00051	0.00058	0.00053	0.00057	0.00057	2.12011	0.00057		0.00044	0.00125	0.00031		0.00061	0.00066	0.00072		0.00106	0.00041	0.00045	0.00065			0.00051		0.00041	0.00056	0.0005	0.00043			0.00056	0.00054	0.00048		0.00056	0.00039	0.00061	0.00435	0.00047	0.0005		0.00064		12.55519	0.00069		0.00088		0.0006	0.00064		0.00053	0.00069	0.3898	0.00054	0.00049		0.00086		0.00034	0.00136	0.00069	0.00074	0.00057	0.00086	3.53581	0.00073	0.00049	BayesPrism	X295748_1
0.00079	0.00307		0.00069	1.65965	4.65443	0.00044			3.0293	38.25859	0.0006	0.00094	0.0002	0.00079	0.00071	0.00083	0.00062			0.00102	0.00075	0.00102			0.00044	6.94952			6.33086	0.00097	4.47082	0.00048	2.47066	6.67923	0.001	0.00096	0.0005	0.0006	0.00076	0.00071	0.00065	1.81701	0.00068		0.00052	0.00141	0.00033		0.00068	0.00087	0.0009		0.00095	0.00054	0.00052	0.00072			0.00052		0.00056	0.00061	0.00051	0.00075			0.00086	0.00057	0.00067		0.00051	0.00043	0.00072	0.00582	0.00049	0.0005		0.00047		14.04259	0.00123		0.00165		0.00075	0.00079		0.00129	0.001	2.63709	0.00052	0.00042		0.00095		0.00036	0.00231	0.00055	0.00066	0.00085	0.00107	6.94231	0.0012	0.00064	BayesPrism	X418624_2
0.00923	0.00194		0.00159	1.66639	3.59342	0.00089			9.8006	35.73301	0.00112	0.00298	0.0003	0.00123	0.00164	0.00176	0.00274			0.00448	0.00134	0.00127			0.00137	4.72193			1.87345	0.00308	1.99143	0.00091	0.00816	6.92099	0.00371	0.0041	0.00139	0.00267	0.00111	0.00115	0.00182	1.29572	0.00107		0.00133	0.00259	0.00069		0.00157	0.00137	0.00181		0.00315	0.00161	0.0006	0.00107			0.00185		0.00123	0.00121	0.00106	0.00247			0.00343	0.00112	0.00089		0.0007	0.00059	0.00151	7.17031	0.00125	0.00142		0.00157		18.12209	0.00575		0.00618		0.00195	0.0016		0.09327	0.00169	2.82406	0.00123	0.00139		0.00206		0.00066	0.01512	0.00146	0.00744	0.00309	0.00405	4.03708	0.00235	0.00108	BayesPrism	X330152_1
0.00062	0.00313		0.00083	3.45153	5.31301	0.00048			0.0225	33.45105	0.00053	0.00157	0.00022	0.00084	0.00092	0.00079	0.001			0.00193	0.00081	0.00081			0.00069	13.12544			4.86489	0.00116	3.85469	0.00045	2.43438	3.86857	0.00163	0.00327	0.00063	0.00092	0.00062	0.00062	0.00084	1.10785	0.00059		0.0005	0.00157	0.00039		0.00105	0.00089	0.00128		0.00138	0.00081	0.00043	0.0008			0.00073		0.00065	0.00086	0.00079	0.00089			0.00075	0.00063	0.00079		0.00055	0.00067	0.00089	0.23293	0.00061	0.00072		0.0059		23.24506	0.00126		0.00248		0.0011	0.00089		0.00146	0.00135	0.03275	0.00074	0.00075		0.00133		0.00042	0.01446	0.00074	0.00202	0.00106	0.00157	4.91146	0.00112	0.00072	BayesPrism	X469006_2
0.00088	0.00206		0.0026	2.02292	3.24928	0.00069			6.91068	21.34918	0.00165	0.00304	0.0002	0.00273	0.00164	0.00125	0.00133			0.00238	0.00096	0.00089			0.00135	8.44839			0.06098	0.00281	2.25877	0.00083	3.07942	3.92045	0.01524	0.00509	0.00174	0.00177	0.00126	0.00179	0.00201	0.39066	0.00161		0.00069	0.00237	0.00061		0.00282	0.00277	0.01091		0.01413	0.00303	0.00055	0.00151			0.00201		0.00124	0.00096	0.00274	0.02333			0.002	0.00083	0.00126		0.0008	0.00065	0.05535	0.00549	0.00075	0.00189		0.00174		10.07726	0.20995		0.44874		0.00231	0.00111		0.00503	0.00698	0.5203	0.0013	0.00137		0.00278		0.00044	0.00464	0.0016	0.45184	0.00259	0.01112	35.20102	1.15944	0.00122	BayesPrism	X410199_1
0.00224	0.00203		0.00072	2.03694	5.18828	0.00055			7.76639	37.33371	0.00056	0.00135	0.00022	0.00102	0.00069	0.00127	0.00087			0.00227	0.00083	0.00133			0.00062	8.61251			4.7	0.00167	2.52971	0.00058	1.49225	5.55052	0.00164	0.00142	0.00075	0.00061	0.00084	0.00088	0.00082	1.40146	0.0007		0.00067	0.00126	0.00038		0.00088	0.00115	0.00128		0.001	0.00069	0.00049	0.00077			0.00081		0.00059	0.0008	0.00079	0.00082			0.00114	0.00065	0.0007		0.00054	0.00044	0.00086	0.01173	0.00069	0.00061		0.00129		15.15944	0.00199		0.00228		0.00075	0.00079		0.00161	0.00151	2.48097	0.00076	0.00064		0.00102		0.0005	0.00333	0.00157	0.00155	0.00118	0.00132	5.66639	0.00249	0.00061	BayesPrism	X262245_1
0.00091	0.00238		0.00081	2.63062	5.11509	0.00055			0.03104	38.44581	0.00075	0.001	0.00023	0.0008	0.00094	0.00076	0.00098			0.00181	0.0009	0.00133			0.00053	11.48765			4.77936	0.00089	4.42186	0.00066	3.42751	4.25534	0.00115	0.00176	0.00072	0.00092	0.00097	0.00083	0.00105	1.28366	0.00067		0.00063	0.00124	0.00039		0.00116	0.0012	0.00085		0.00107	0.00077	0.00048	0.00063			0.00066		0.00095	0.00072	0.00061	0.00074			0.00088	0.00069	0.00102		0.00052	0.00052	0.00071	0.91201	0.00066	0.00071		0.00799		18.39866	0.00084		0.00116		0.0011	0.00068		0.00086	0.00087	0.32033	0.00114	0.00068		0.0012		0.00058	0.00289	0.00079	0.00208	0.00109	0.00148	4.4215	0.00144	0.00059	BayesPrism	X167961_1
0.00155	0.00215		0.00287	1.18539	2.1395	0.00107			25.41263	7.96951	0.0079	0.3882	0.00028	0.00266	0.00201	0.00283	0.00151			0.00218	0.00151	0.0027			0.0038	0.00539			0.0019	9.95488	0.00467	0.00097	0.00311	2.77744	0.00453	3.0776	0.00402	0.00158	0.00122	0.1781	0.06964	0.24616	0.00327		0.00101	0.00186	0.00131		0.00239	0.00343	0.00386		0.50621	0.00241	0.00137	0.00107			0.00327		0.00133	0.00453	0.00383	5.96306			16.00027	0.00138	0.00158		0.00456	0.00141	0.00663	0.004	0.00075	0.00661		0.00178		4.54007	6.02714		1.97197		0.0017	0.00293		2.30292	0.00274	0.00114	0.00126	0.00284		0.01969		0.00072	0.00339	0.00059	4.31667	0.01737	0.00346	4.78095	0.00496	0.00283	BayesPrism	X166490_1
0.00074	0.0025		0.00087	2.72768	4.38596	0.00058			3.66561	31.63429	0.00136	0.00309	0.00021	0.00095	0.00067	0.00083	0.00106			0.0056	0.00091	0.00273			0.00075	13.76134			5.35738	0.00133	4.14382	0.00073	1.47376	4.58396	0.00194	0.00146	0.00089	0.00087	0.00089	0.00093	0.00151	1.66903	0.001		0.00093	0.00301	0.00068		0.00152	0.0011	0.00257		0.00198	0.00114	0.00056	0.00076			0.00087		0.00104	0.00098	0.00093	0.0009			0.00147	0.00069	0.00137		0.00097	0.00083	0.00093	0.00746	0.00095	0.00069		0.00078		17.3335	0.00178		0.00289		0.001	0.00111		0.00194	0.00139	0.03007	0.00081	0.00104		0.00151		0.00048	0.00334	0.00056	0.00159	0.00195	0.00241	9.13705	0.00254	0.00069	BayesPrism	X393370_2
0.00043	0.00169		0.00063	1.72664	3.64708	0.00041			0.95416	44.10527	0.00057	0.00087	0.00021	0.00072	0.00069	0.00078	0.00062			0.00166	0.00068	0.00083			0.00046	5.48623			4.68987	0.00146	4.50412	0.0004	2.84583	7.44473	0.00129	0.00101	0.0005	0.00047	0.00053	0.00065	0.00053	1.66624	0.00068		0.00051	0.00143	0.0003		0.00064	0.00081	0.00111		0.00063	0.0005	0.00041	0.00068			0.00059		0.00051	0.00044	0.00049	0.00061			0.00093	0.00049	0.0006		0.00053	0.00042	0.00053	0.00571	0.00043	0.00053		0.00082		13.93185	0.00118		0.00139		0.00064	0.00063		0.00182	0.00111	2.9706	0.0005	0.00056		0.00092		0.00038	0.00207	0.00094	0.00103	0.00145	0.00111	5.97024	0.0013	0.00069	BayesPrism	X412304_2
0.00055	0.00084		0.00052	1.90203	5.12211	0.00041			0.19796	41.90229	0.00064	0.00076	0.00018	0.00063	0.00051	0.00076	0.0005			0.00068	0.00062	0.00061			0.00044	5.81116			6.43671	0.00117	4.19001	0.00034	2.63514	5.89748	0.0007	0.0007	0.00058	0.00044	0.00054	0.00048	0.00059	1.57507	0.00064		0.0005	0.00156	0.00036		0.00053	0.00076	0.0009		0.00079	0.00051	0.00037	0.00065			0.00045		0.00037	0.00055	0.00048	0.00071			0.00094	0.00044	0.0005		0.00051	0.0004	0.0006	0.00406	0.0004	0.00057		0.00056		14.88368	0.00058		0.00094		0.00059	0.00077		0.0017	0.00071	3.07949	0.00037	0.0005		0.00062		0.00046	0.00209	0.0005	0.00102	0.00071	0.0006	6.31997	0.00095	0.00048	BayesPrism	X178534_1
	0.19067	0.18886	0.0			0.96795	0.0	0.0		42.30928			0.0	0.0	0.0		0.0	2.62732	0.0	0.0	0.0	0.0	0.0	0.0	0.02597	1.27836	1.12725	0.0	0.0			0.0	4.0018			0.0118	0.0				0.01083			0.4642	0.0	1.60447	0.63903	0.00704		2.10276			0.38237	0.0	0.0	0.0	0.0	5.10319		1.60325	2.8311		0.0		0.0	0.0				0.0	0.0	0.0164	0.0		0.0		0.0	0.40707	1.37797		0.0	0.04993		0.16194		0.0	0.0	2.06962	0.0			0.22289	0.43349		0.03413	0.3955	0.0	0.0			0.0	5.27302		22.0805	ReDeconv	739041_3
	0.42651	0.0	0.0			0.0648	0.68399	0.0		42.04736			0.12741	0.62011	0.19798		0.0	2.77017	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.24525	1.44781	0.7891	0.0			0.0	1.44583			0.00059	0.0				0.20251			0.56929	0.0	1.11495	0.47848	0.21978		1.50419			0.0	0.0	0.1836	0.32193	0.0	5.06077		4.50651	3.95201		0.0		0.0	0.0				0.0	0.0	0.0	0.0		0.07194		0.0	0.0	0.88582		0.0	0.01381		0.25839		0.14382	1.50695	3.55299	0.0			0.39649	1.4983		0.34964	0.00238	0.0	0.0			0.0	0.29002		22.04097	ReDeconv	569467_2
	0.16972	0.0	0.10139			0.22108	0.0	0.19133		51.02131			0.24546	0.51106	0.13587		0.0	1.3477	0.0	0.0	0.0	0.0	0.03455	0.42943	0.02854	0.16094	1.72287	0.17058	0.0			0.0	2.5744			0.04238	0.0				0.01296			0.37522	0.0	1.39857	0.2082	0.0		2.23391			0.0	0.0	0.03648	0.28304	0.0	2.68831		3.07786	2.98969		0.0		0.0	0.18984				0.0	0.0	0.03738	0.711		0.08637		0.24082	0.0	0.41074		0.11302	0.0		0.22339		0.30437	0.2268	2.05839	0.0			0.87785	0.19564		0.54646	0.0	0.0	0.00819			0.0	0.80775		20.54913	ReDeconv	597312_3
	0.0	0.03325	0.04714			0.0	0.0	0.78056		86.53454			0.0	0.0	0.0		0.19774	0.08437	0.0	0.0	0.0	1.32769	0.0	0.50803	0.0	0.0	0.0	0.0	0.01589			0.0	3.2314			0.01702	0.0				0.12455			0.0	0.0	0.59956	0.0	0.38005		0.11551			0.0	0.0	0.0	0.14292	0.0	0.50626		0.11851	0.02021		0.0		0.04494	0.0				0.0	0.00686	0.00152	0.0144		0.02008		0.06758	0.0	0.39515		0.0	0.13771		0.0		0.0	0.32383	0.29135	0.0			0.03955	0.35679		0.0	0.02276	0.0	0.0			0.0	0.67437		2.81791	ReDeconv	450582_2
	0.01402	0.14214	0.09053			0.0	0.0	0.89038		74.49181			0.0	0.0	0.0		0.0	0.85973	0.0	0.0	0.0	1.661	0.0	0.09165	0.0	0.0	0.0	0.0	0.0			0.0	3.64995			0.00811	0.0				0.2004			0.05462	0.0	0.56188	0.0	0.36933		0.03119			0.60127	0.0	0.0	0.09671	0.0	4.53768		0.0	0.16046		0.0		0.01017	0.0				0.0	0.0	0.0	0.0		0.04055		0.10669	0.0	0.4915		0.0	0.06619		0.05268		0.0	0.2945	1.02711	0.0			0.00551	0.42667		0.0	0.0337	0.0	0.0			0.0	4.16474		4.76714	ReDeconv	159918_2
