	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
SRR13990885	0.0	1.4	3.31	4.06	28.86	0.0	0.0	0.0	8.62	0.0	1.25	0.0	0.61	0.0	21.37	0.02	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.42	0.0	1.5	0.16	2.9	0.0	24.25	NNLS
SRR13990883	0.0	0.52	0.0	0.0	51.45	0.0	0.0	0.0	2.48	0.0	2.69	0.0	0.33	1.1	26.58	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.26	0.0	0.0	0.18	1.21	0.0	13.16	NNLS
SRR13990805	0.0	0.0	5.24	3.17	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.51	0.0	0.0	6.87	0.0	0.0	0.0	4.29	0.0	0.0	0.0	0.22	0.0	0.0	0.0	1.61	0.0	72.09	NNLS
SRR13991098	0.0	1.58	2.42	1.18	35.42	0.0	0.0	0.0	3.28	0.0	2.3	0.0	0.02	0.31	17.04	0.58	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.22	0.0	0.0	0.13	2.83	0.0	32.67	NNLS
SRR13990882	0.0	1.07	3.36	1.53	12.6	0.0	0.0	0.0	3.07	0.0	0.98	0.0	0.0	0.0	5.9	2.09	0.0	0.0	0.09	1.49	0.0	0.0	0.0	0.26	0.0	0.0	0.05	2.39	0.0	65.11	NNLS
SRR13991103	0.0	1.96	5.05	3.26	10.04	0.0	0.0	0.0	5.36	0.0	0.0	0.0	0.37	0.0	0.64	0.31	0.0	0.0	0.0	2.13	0.0	0.0	0.0	0.15	0.0	0.0	0.02	3.47	0.07	67.18	NNLS
SRR13991105	0.0	0.56	3.97	3.54	12.52	0.0	0.0	0.0	5.47	0.0	0.0	0.0	0.39	0.0	0.0	6.27	0.0	0.0	0.15	2.85	0.0	0.0	0.0	0.36	0.0	0.0	0.0	2.64	0.0	61.27	NNLS
SRR13991097	0.0	1.61	2.99	1.68	30.56	0.0	0.0	0.0	3.52	0.0	2.31	0.0	0.0	0.11	15.94	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.12	2.9	0.0	37.44	NNLS
SRR13991099	0.0	1.02	3.91	3.01	7.29	0.0	0.0	0.0	4.66	0.0	0.0	0.0	0.51	0.0	0.0	1.04	0.42	0.0	0.06	2.98	0.0	0.0	0.0	0.32	0.0	1.14	0.0	2.88	0.04	70.74	NNLS
SRR13990973	0.0	1.46	4.47	6.13	4.2	0.0	0.0	0.0	15.11	0.0	0.0	0.0	2.97	0.0	0.0	1.03	4.5	0.0	0.0	5.21	0.0	0.0	0.0	0.0	0.0	8.96	0.0	4.45	0.0	41.5	NNLS
SRR13991006	0.0	1.38	2.41	3.46	18.41	0.07	0.0	0.0	9.72	0.0	0.0	0.0	2.07	0.0	0.0	0.84	2.15	0.0	0.25	3.3	0.0	0.0	0.0	0.43	0.0	4.35	0.0	3.05	0.0	48.1	NNLS
SRR13991101	0.26	1.66	3.53	2.42	9.43	0.0	0.0	0.0	4.82	0.0	0.0	0.0	1.14	0.0	0.0	0.47	0.96	0.0	0.21	2.83	0.0	0.0	0.0	0.1	0.0	1.62	0.0	3.19	0.03	67.35	NNLS
SRR13991005	0.0	1.49	1.06	0.35	20.65	0.0	0.0	0.0	3.84	0.0	0.75	0.0	0.99	0.79	21.62	0.24	0.27	0.0	0.08	0.0	0.0	0.0	1.61	0.07	0.0	2.62	0.1	2.56	0.0	40.9	NNLS
SRR13991007	0.0	1.74	1.35	2.06	18.96	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.04	0.0	13.7	1.08	1.34	0.0	0.34	1.43	0.0	0.0	0.66	0.3	0.0	3.69	0.06	3.18	0.0	40.06	NNLS
SRR13990808	0.0	2.06	2.49	3.73	16.79	0.0	0.0	0.0	6.44	0.0	0.0	0.0	0.66	0.0	7.81	0.63	1.62	0.0	0.0	1.9	0.0	0.0	0.0	0.17	0.0	3.6	0.05	3.91	0.0	48.13	NNLS
SRR13990971	0.0	2.08	3.43	1.77	17.83	0.4	0.0	0.0	5.87	0.0	0.03	0.0	0.81	0.0	6.19	2.17	0.62	0.0	0.15	2.62	0.0	0.0	0.31	0.17	0.0	1.28	0.07	3.79	0.0	50.39	NNLS
SRR13991102	0.0	1.49	3.26	2.36	11.09	0.0	0.0	0.0	3.4	0.0	0.0	0.0	1.25	0.0	3.68	0.54	0.34	0.0	0.24	1.74	0.0	0.0	0.0	0.04	0.0	1.31	0.03	2.77	0.0	66.46	NNLS
SRR13990809	0.0	1.08	0.83	2.14	36.72	0.0	0.0	0.0	3.14	0.0	0.05	0.0	0.54	0.32	15.59	0.4	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	2.15	0.12	2.12	0.0	34.56	NNLS
SRR13991008	0.0	0.0	6.98	4.44	0.0	0.0	0.0	0.0	12.57	0.0	0.0	0.0	3.28	0.0	0.0	0.0	3.75	0.0	0.0	4.49	0.0	0.0	0.0	0.0	0.0	10.68	0.0	0.0	0.0	53.81	NNLS
SRR13991104	0.0	1.39	2.78	1.13	19.93	0.0	0.0	0.0	2.14	0.0	1.4	0.0	0.17	0.21	11.08	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.07	2.44	0.0	57.03	NNLS
SRR13990972	0.0	2.05	2.92	0.42	15.94	0.41	0.0	0.0	4.88	0.0	0.43	0.0	0.86	0.07	8.56	2.3	0.33	0.0	0.22	1.88	0.0	0.0	0.59	0.01	0.0	0.68	0.06	3.69	0.0	53.69	NNLS
SRR13990983	0.0	1.14	0.0	0.0	36.37	0.0	0.0	0.0	0.79	0.0	2.38	0.0	0.0	0.98	22.34	0.03	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.17	0.0	0.0	0.14	2.06	0.0	33.56	NNLS
SRR13990675	0.0	0.99	5.76	4.75	0.76	0.0	0.08	0.0	10.68	0.0	0.0	0.0	0.62	0.0	0.0	0.99	0.21	0.0	0.33	6.29	0.0	0.0	0.0	0.48	0.0	0.21	0.0	3.46	0.15	64.24	NNLS
SRR13990806	0.0	1.76	2.38	1.41	14.83	0.0	0.0	0.0	4.1	0.0	0.59	0.0	0.36	0.0	10.08	0.25	0.6	0.0	0.07	1.15	0.0	0.0	0.44	0.23	0.0	1.29	0.06	3.11	0.0	57.28	NNLS
SRR13990974	0.0	1.17	1.98	4.07	30.43	0.27	0.0	0.0	6.73	0.0	0.0	0.0	1.85	0.0	4.48	0.49	1.65	0.0	0.0	0.88	0.0	0.0	0.0	0.16	0.0	4.43	0.02	2.5	0.0	38.88	NNLS
SRR13990880	0.0	0.68	0.69	0.0	31.73	0.0	0.0	0.0	0.0	0.1	1.56	0.0	0.0	0.74	14.28	1.24	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.12	0.0	0.0	0.09	1.55	0.0	47.19	NNLS
SRR13990978	0.0	2.29	8.93	7.2	11.95	0.0	0.0	0.0	7.66	0.0	0.0	0.0	0.15	0.0	0.0	0.59	0.0	0.04	0.0	2.54	0.0	0.0	0.0	0.02	0.0	0.16	0.0	4.97	0.4	53.09	NNLS
SRR13990807	0.0	0.59	4.17	2.73	1.76	0.0	0.0	0.0	6.04	0.0	0.0	0.0	0.86	0.0	0.0	0.43	1.0	0.0	0.21	3.89	0.0	0.0	0.0	0.21	0.0	1.56	0.0	2.22	0.0	74.33	NNLS
SRR13991095	0.0	1.94	2.81	0.26	17.99	0.0	0.0	0.0	4.09	0.0	1.23	0.0	0.16	0.16	13.76	0.73	0.0	0.0	0.2	1.95	0.0	0.0	0.75	0.32	0.0	0.0	0.11	3.62	0.0	49.94	NNLS
SRR13990976	0.0	1.24	1.41	0.0	16.49	0.0	0.0	0.0	1.99	0.0	2.46	0.0	0.1	0.81	17.07	1.2	0.0	0.0	0.0	0.07	0.0	0.0	0.02	0.2	0.0	0.0	0.11	2.31	0.0	54.52	NNLS
SRR13991009	0.0	1.58	1.73	3.83	13.65	0.0	0.0	0.0	7.2	0.0	0.0	0.0	2.53	0.0	5.74	0.41	2.35	0.0	0.14	1.12	0.0	0.0	0.04	0.0	0.0	6.18	0.0	3.1	0.0	50.39	NNLS
SRR13990979	0.0	1.39	1.94	2.6	46.99	0.0	0.0	0.0	2.27	0.0	0.48	0.0	0.1	0.0	13.33	0.25	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.22	0.0	0.46	0.12	2.6	0.0	27.23	NNLS
SRR13990977	0.0	0.32	3.5	2.12	5.44	0.0	0.0	0.0	4.45	0.0	0.0	0.0	0.49	0.0	0.0	1.54	0.03	0.0	0.32	3.45	0.0	0.0	0.0	0.31	0.0	0.0	0.0	1.6	0.0	76.43	NNLS
SRR13991100	0.0	1.53	2.75	1.28	12.79	0.0	0.0	0.0	2.82	0.0	0.99	0.0	0.23	0.0	7.41	0.71	0.01	0.0	0.02	1.35	0.0	0.0	0.32	0.29	0.0	0.51	0.05	2.89	0.0	64.07	NNLS
SRR13990810	0.0	1.21	2.13	0.0	15.82	0.0	0.0	0.0	1.46	0.0	2.39	0.0	0.0	0.49	13.7	1.0	0.0	0.0	0.0	0.35	0.0	0.0	0.33	0.17	0.0	0.0	0.09	2.01	0.0	58.84	NNLS
SRR13990982	0.0	1.3	0.39	0.0	32.14	0.0	0.0	0.0	1.11	0.0	2.5	0.0	0.0	0.86	21.96	0.07	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.12	0.0	0.0	0.13	2.32	0.0	37.06	NNLS
SRR13991004	0.0	1.4	0.8	0.04	18.92	0.0	0.0	0.0	3.53	0.3	0.59	0.0	1.76	0.85	20.74	0.48	0.15	0.0	0.02	0.3	0.0	0.0	1.4	0.02	0.0	2.89	0.1	2.5	0.0	43.2	NNLS
SRR13990811	0.0	1.22	1.34	0.0	13.11	0.0	0.0	0.0	0.73	0.0	1.83	0.0	0.0	0.68	13.67	1.28	0.0	0.0	0.0	0.24	0.0	0.0	0.27	0.13	0.0	0.0	0.08	1.98	0.0	63.46	NNLS
SRR13991039	0.0	0.27	0.79	0.19	24.57	0.0	0.0	0.0	2.41	0.0	1.7	0.0	0.69	0.56	10.01	3.71	0.0	0.0	0.06	0.79	0.0	0.0	0.11	0.33	0.0	0.0	0.11	0.8	0.0	52.9	NNLS
SRR13991001	0.0	0.71	1.95	0.97	9.29	0.0	0.0	0.0	4.76	0.08	0.64	0.0	0.61	0.0	7.19	1.64	0.0	0.0	0.26	2.08	0.0	0.0	0.5	0.39	0.0	0.0	0.04	1.4	0.0	67.47	NNLS
SRR13990996	0.0	0.42	1.49	0.55	16.4	0.0	0.0	0.0	3.63	0.0	1.24	0.0	1.01	0.23	7.02	3.92	0.0	0.0	0.17	1.88	0.0	0.0	0.2	0.35	0.0	0.29	0.09	0.94	0.0	60.16	NNLS
SRR13991000	0.0	0.0	4.56	0.0	0.0	0.0	0.77	0.0	7.64	0.6	0.0	0.0	1.21	0.0	0.0	1.38	0.0	0.0	0.0	5.26	0.0	0.0	0.0	0.1	0.0	0.64	0.0	0.0	0.0	77.84	NNLS
SRR13990675	0.0	0.01	0.0	1.16	5.74	1.35	0.03	0.0	9.06	0.0	0.0	0.16	0.0	0.03	3.19	0.16	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.02	3.24	0.0	0.05	0.01	75.08	nuSVR
SRR13990805	0.0	0.18	0.82	0.32	6.24	0.85	0.0	0.0	3.51	1.18	0.65	0.0	0.0	0.0	1.34	0.99	0.18	0.0	0.13	0.29	0.0	0.0	0.16	0.23	0.4	0.0	0.08	0.15	0.07	82.22	nuSVR
SRR13990806	0.0	0.11	0.0	1.67	8.95	0.89	0.0	0.03	4.23	0.0	0.74	0.24	0.0	0.25	19.24	0.03	0.05	0.0	0.02	0.0	0.0	0.0	0.03	0.1	0.0	0.18	0.05	0.46	0.0	62.74	nuSVR
SRR13990807	0.0	0.03	0.0	0.58	3.62	0.81	0.0	0.0	6.02	0.0	0.0	0.32	0.01	0.0	3.4	0.11	0.79	0.0	0.0	0.08	0.0	0.0	0.0	0.2	0.01	1.4	0.0	0.06	0.0	82.55	nuSVR
SRR13990808	0.0	0.0	0.0	1.83	12.47	0.9	0.0	0.0	4.89	0.0	0.0	0.04	0.07	0.22	22.72	0.27	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2.0	0.06	0.51	0.0	53.77	nuSVR
SRR13990809	0.0	0.0	0.0	2.87	20.58	1.11	0.0	0.17	2.97	0.0	0.0	0.31	0.1	0.3	33.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	1.43	0.08	0.29	0.0	36.22	nuSVR
SRR13990810	0.0	0.16	0.01	0.68	9.87	1.69	0.0	0.07	1.62	0.0	1.94	0.0	0.0	0.29	20.76	0.23	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.13	0.0	0.0	0.07	0.64	0.0	61.81	nuSVR
SRR13990811	0.0	0.1	0.0	0.61	7.49	0.97	0.0	0.09	1.54	0.0	1.38	0.0	0.05	0.16	14.68	0.15	0.0	0.0	0.06	0.0	0.02	0.0	0.0	0.03	0.0	0.0	0.05	0.4	0.0	72.22	nuSVR
SRR13990880	0.0	0.17	0.14	0.52	17.49	0.56	0.0	0.11	0.9	0.0	2.01	0.0	0.0	0.33	28.04	0.19	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.07	0.0	0.0	0.08	0.62	0.0	48.61	nuSVR
SRR13990882	0.12	0.06	0.11	0.5	5.58	0.6	0.0	0.03	2.95	0.0	0.6	0.0	0.03	0.08	12.22	0.32	0.05	0.0	0.02	0.0	0.03	0.0	0.06	0.12	0.0	0.0	0.02	0.25	0.0	76.25	nuSVR
SRR13990883	0.0	0.32	0.0	3.41	27.53	0.36	0.0	0.43	3.33	0.0	0.97	0.56	0.18	0.45	47.19	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.24	0.0	0.71	0.15	0.52	0.0	13.6	nuSVR
SRR13990884	0.0	0.04	0.0	0.75	5.59	1.01	0.0	0.0	2.36	0.0	0.59	0.0	0.03	0.09	11.71	0.0	0.08	0.0	0.02	0.0	0.04	0.0	0.0	0.09	0.0	0.0	0.02	0.41	0.0	77.16	nuSVR
SRR13990885	0.0	0.43	0.0	4.06	20.6	2.32	0.0	0.4	6.51	0.0	0.51	0.11	0.23	0.39	36.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.29	0.0	0.4	0.2	1.5	0.0	24.5	nuSVR
SRR13990971	0.0	0.13	0.0	1.05	10.14	1.33	0.0	0.02	4.55	0.0	1.22	0.05	0.07	0.23	22.83	0.24	0.13	0.0	0.06	0.0	0.0	0.0	0.03	0.02	0.0	0.59	0.06	0.49	0.0	56.76	nuSVR
SRR13990972	0.0	0.11	0.0	1.17	10.91	1.57	0.0	0.15	4.21	0.0	1.15	0.38	0.07	0.19	20.02	0.18	0.12	0.0	0.08	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.05	0.45	0.0	59.18	nuSVR
SRR13990973	0.0	0.0	0.0	1.67	10.76	1.35	0.0	0.0	12.64	0.0	0.0	0.44	0.07	0.0	8.18	0.14	0.92	0.0	0.09	0.0	0.0	0.0	0.0	0.04	0.3	9.74	0.04	0.09	0.0	53.55	nuSVR
SRR13990974	0.0	0.0	0.0	1.66	15.79	0.55	0.0	0.12	6.36	0.0	0.0	0.78	0.06	0.18	28.77	0.18	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	4.38	0.05	0.19	0.0	40.69	nuSVR
SRR13990976	0.0	0.19	0.14	0.85	12.09	1.72	0.0	0.02	2.52	0.0	2.74	0.0	0.11	0.33	23.12	0.22	0.0	0.0	0.12	0.0	0.16	0.0	0.0	0.06	0.0	0.0	0.09	0.75	0.0	54.76	nuSVR
SRR13990977	0.0	0.11	0.29	0.46	6.66	0.99	0.0	0.0	3.14	0.0	0.78	0.0	0.05	0.16	3.74	0.21	0.11	0.0	0.06	0.0	0.08	0.0	0.14	0.01	0.0	0.0	0.05	0.16	0.0	82.8	nuSVR
SRR13990978	0.0	0.28	0.95	0.58	12.86	3.31	0.0	0.0	3.8	0.0	1.87	0.0	0.0	0.45	12.69	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.23	0.0	0.0	0.12	0.43	0.0	61.5	nuSVR
SRR13990979	0.0	0.3	0.0	1.94	24.66	0.49	0.0	0.13	2.22	0.0	1.95	0.14	0.0	0.52	38.94	0.34	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.13	0.0	0.0	0.14	0.49	0.0	27.54	nuSVR
SRR13990980	0.0	0.0	0.0	5.26	25.07	1.47	0.0	0.11	10.99	0.0	0.0	0.09	0.14	0.44	36.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.02	8.96	0.11	0.42	0.0	8.93	nuSVR
SRR13990981	0.0	0.34	0.0	5.4	27.49	1.85	0.0	0.29	6.11	0.0	0.0	1.05	0.18	0.0	44.88	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	3.72	0.16	0.56	0.0	7.6	nuSVR
SRR13990982	0.0	0.24	0.0	1.7	19.17	0.53	0.0	0.26	1.58	0.0	2.03	0.0	0.0	0.44	36.7	0.17	0.0	0.0	0.0	0.0	0.21	0.0	0.0	0.15	0.0	0.0	0.12	0.76	0.0	35.94	nuSVR
SRR13990983	0.0	0.27	0.0	2.14	22.29	0.77	0.0	0.32	1.23	0.0	1.95	0.04	0.0	0.45	36.77	0.21	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.17	0.0	0.0	0.13	0.64	0.0	32.39	nuSVR
SRR13990996	0.0	0.04	0.0	0.55	6.36	0.73	0.0	0.05	3.88	0.0	0.0	0.15	0.01	0.02	15.09	0.37	0.0	0.0	0.02	0.0	0.02	0.0	0.0	0.08	0.0	0.08	0.01	0.14	0.0	72.39	nuSVR
SRR13991000	0.0	0.01	0.26	0.08	0.08	1.36	0.0	0.0	7.48	0.42	0.0	0.0	0.0	0.0	0.0	0.15	0.88	0.0	0.0	0.05	0.0	0.0	0.0	0.39	0.07	2.87	0.01	0.01	0.02	85.87	nuSVR
SRR13991001	0.11	0.02	0.0	0.89	5.21	0.11	0.0	0.0	5.41	0.0	0.0	0.0	0.02	0.02	10.2	0.05	0.1	0.0	0.01	0.0	0.0	0.0	0.02	0.34	0.0	0.52	0.01	0.05	0.0	76.92	nuSVR
SRR13991004	0.0	0.19	0.0	3.13	12.67	0.93	0.0	0.03	3.8	0.0	0.68	0.09	0.1	0.32	30.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	1.1	0.09	0.31	0.0	46.13	nuSVR
SRR13991005	0.0	0.33	0.0	3.46	16.54	2.31	0.0	0.14	3.27	0.0	2.62	0.0	0.18	0.21	30.32	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.26	0.0	0.3	0.16	0.82	0.0	38.95	nuSVR
SRR13991006	0.19	0.04	0.0	1.23	14.69	0.0	0.0	0.0	9.15	0.0	0.0	0.17	0.01	0.02	14.76	0.16	0.04	0.0	0.02	0.0	0.02	0.0	0.0	0.35	0.0	6.09	0.02	0.15	0.04	52.84	nuSVR
SRR13991007	0.0	0.21	0.0	2.62	13.91	1.35	0.0	0.16	6.74	0.0	0.0	0.16	0.12	0.39	30.32	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	1.22	0.1	0.35	0.0	41.77	nuSVR
SRR13991008	0.0	0.0	0.25	0.52	5.88	1.97	0.0	0.0	11.79	0.58	0.0	0.0	0.08	0.09	2.51	0.47	1.02	0.0	0.07	0.19	0.0	0.0	0.14	0.01	0.17	7.49	0.04	0.1	0.0	66.63	nuSVR
SRR13991009	0.0	0.03	0.0	0.52	9.74	0.39	0.0	0.07	6.63	0.0	0.0	0.98	0.05	0.11	17.92	0.16	0.21	0.0	0.05	0.0	0.0	0.0	0.0	0.21	0.0	5.34	0.04	0.14	0.0	57.4	nuSVR
SRR13991039	0.0	0.1	0.0	1.96	15.37	0.81	0.0	0.13	2.64	0.0	1.2	0.03	0.07	0.24	22.23	0.28	0.0	0.0	0.07	0.0	0.11	0.0	0.0	0.09	0.0	0.0	0.07	0.47	0.0	54.13	nuSVR
SRR13991095	0.0	0.19	0.0	2.96	11.94	0.49	0.0	0.0	3.83	0.0	2.08	0.04	0.08	0.35	26.61	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.09	0.75	0.0	50.09	nuSVR
SRR13991097	0.0	0.19	0.0	1.33	21.34	1.17	0.0	0.1	3.68	0.0	1.35	0.38	0.12	0.26	31.36	0.16	0.0	0.0	0.13	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.09	0.58	0.0	37.56	nuSVR
SRR13991098	0.0	0.2	0.0	1.5	23.64	1.2	0.0	0.17	3.24	0.0	1.37	0.54	0.0	0.39	34.2	0.04	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.12	0.0	0.0	0.09	0.61	0.0	32.6	nuSVR
SRR13991099	0.0	0.17	0.35	0.0	7.98	0.86	0.0	0.0	2.6	0.15	0.96	0.0	0.1	0.32	7.19	0.38	0.18	0.0	0.0	0.02	0.0	0.0	0.22	0.12	0.0	0.0	0.07	0.27	0.0	78.07	nuSVR
SRR13991100	0.0	0.09	0.0	1.0	7.22	0.83	0.0	0.01	2.67	0.0	1.04	0.05	0.0	0.08	16.95	0.01	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.04	0.38	0.0	69.32	nuSVR
SRR13991101	0.0	0.01	0.0	0.58	6.06	0.48	0.0	0.0	4.79	0.11	0.0	0.06	0.01	0.0	10.48	0.09	0.16	0.0	0.03	0.0	0.01	0.0	0.02	0.11	0.0	0.65	0.01	0.11	0.03	76.2	nuSVR
SRR13991102	0.0	0.04	0.0	1.05	7.12	0.42	0.0	0.01	3.32	0.0	0.3	0.0	0.02	0.08	11.98	0.0	0.05	0.0	0.03	0.01	0.0	0.0	0.0	0.08	0.0	0.0	0.02	0.24	0.0	75.23	nuSVR
SRR13991103	0.0	0.05	0.0	0.21	7.23	0.96	0.0	0.0	3.48	0.2	0.37	0.49	0.03	0.09	11.99	0.0	0.05	0.0	0.03	0.04	0.01	0.0	0.0	0.05	0.0	0.0	0.02	0.33	0.0	74.37	nuSVR
SRR13991104	0.0	0.07	0.0	0.82	11.9	0.71	0.0	0.16	2.19	0.0	0.96	0.26	0.0	0.15	18.9	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.07	0.0	0.0	0.04	0.31	0.0	63.4	nuSVR
SRR13991105	0.24	0.06	0.0	1.26	10.15	0.54	0.0	0.0	4.96	0.0	0.76	0.21	0.04	0.09	11.65	0.74	0.06	0.0	0.04	0.0	0.0	0.0	0.07	0.12	0.0	0.0	0.02	0.36	0.0	68.61	nuSVR
SRR13990980	0.0	0.0	0.0	5.33	53.66	2.23	0.0	0.0	13.47	0.0	0.0	0.0	0.0	0.0	6.16	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0	8.25	0.0	0.0	0.0	8.68	QP
SRR13990981	0.0	0.0	0.0	0.0	69.67	0.0	0.0	0.0	4.58	0.0	1.3	0.0	0.0	0.0	13.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	3.66	0.0	0.0	0.0	6.44	QP
SRR13990884	0.0	0.0	0.0	0.0	8.08	0.28	0.0	0.0	0.0	0.0	5.7	0.0	0.0	0.0	5.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04	0.0	0.0	0.0	0.0	0.9	0.0	77.45	QP
SRR13990885	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	6.95	0.0	8.23	0.0	0.0	0.0	29.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72	0.0	0.02	0.0	0.0	0.0	0.0	22.55	QP
SRR13990883	0.0	0.0	0.0	0.0	57.62	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	32.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.15	QP
SRR13990805	0.0	0.0	2.89	4.87	0.0	0.0	0.0	0.0	5.07	0.0	0.0	0.0	0.0	0.0	0.0	5.18	0.0	0.0	0.0	3.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	78.2	QP
SRR13991098	0.0	0.0	0.0	0.0	41.5	0.0	0.0	0.0	0.0	0.0	2.37	0.0	0.0	0.0	25.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.08	QP
SRR13990882	0.0	0.0	0.0	0.0	10.53	0.0	0.0	0.0	0.0	0.0	4.08	0.0	0.0	0.0	10.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	74.92	QP
SRR13991103	0.0	0.01	0.39	0.34	8.38	1.75	0.0	0.0	2.76	0.0	5.58	0.0	0.0	0.0	1.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69	0.0	0.0	0.0	0.0	1.66	0.0	75.41	QP
SRR13991105	0.0	0.0	0.0	0.0	12.86	1.8	0.0	0.0	2.57	0.0	6.51	0.0	0.0	0.0	0.0	2.41	0.0	0.0	0.0	0.0	0.0	0.0	2.14	0.0	0.0	0.0	0.0	0.25	0.0	71.46	QP
SRR13991097	0.0	0.0	0.0	0.0	34.86	0.0	0.0	0.0	0.0	0.0	3.85	0.0	0.0	0.0	23.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.63	QP
SRR13991099	0.0	0.0	0.76	2.04	6.52	2.62	0.0	0.0	3.59	0.0	2.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	1.57	0.0	0.0	0.25	0.0	1.57	0.0	78.04	QP
SRR13990973	0.0	0.3	1.65	8.13	4.77	2.43	0.0	0.0	15.83	0.0	0.0	0.0	0.12	0.0	0.0	0.0	4.63	0.0	0.0	3.43	0.0	0.0	0.43	0.0	0.0	10.08	0.0	3.63	0.0	44.58	QP
SRR13991006	0.0	0.0	0.0	0.2	20.89	4.37	0.0	0.0	9.42	0.0	1.97	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	3.55	0.0	0.01	4.21	0.0	0.78	0.0	53.92	QP
SRR13991101	0.0	0.0	0.0	0.0	8.55	3.7	0.0	0.0	3.52	0.0	4.03	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	2.36	0.0	0.0	0.45	0.0	1.45	0.0	75.94	QP
SRR13991005	0.0	0.0	0.0	0.0	22.43	0.0	0.0	0.0	0.2	0.0	0.35	0.0	0.0	0.0	33.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.08	0.0	0.0	0.0	42.78	QP
SRR13991007	0.0	0.0	0.0	0.0	19.44	0.0	0.0	0.0	6.34	0.0	1.14	0.0	0.0	0.0	24.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	1.51	2.33	0.0	0.0	0.0	43.63	QP
