basal cell of prostate epithelium	endothelial cell of arteriole/endothelial cell of venule	pancreatic ductal cell	duct epithelial cell/ionocyte	innate lymphoid cell	pancreatic stellate cell	capillary endothelial cell/endothelial cell of artery	erythrocyte/platelet	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	enteroglial cell	tracheal goblet cell	enterocyte of epithelium proper of duodenum	hepatocyte	intrahepatic cholangiocyte	myoepithelial cell	ciliated epithelial cell/epithelial cell of uterus	central nervous system macrophage	mural cell/pericyte	taste receptor cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	myo-medullary thymic epithelial cell	macrophage	gamma-delta t cell	myometrial cell	microglia	epithelial cell of uterus	mature nk t cell/natural killer cell	kidney epithelial cell	luminal epithelial cell of mammary gland	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	fast muscle cell/slow muscle cell	leukocyte	club cell/type i pneumocyte	pulmonary ionocyte	langerhans cell	stratified squamous epithelial cell	pancreatic stellate cell/smooth muscle cell	club cell	mesenchymal stem cell/tendon cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	b cell	melanocyte/progenitor cell of mammary luminal epithelium	regular atrial cardiac myocyte/ventricular cardiac muscle cell	neuron	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	common myeloid progenitor/hematopoietic stem cell	type ii pneumocyte	pancreatic acinar cell	plasma cell	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta thymocyte/thymocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	intestinal tuft cell/tuft cell of colon	pancreatic a cell	neurons	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	bladder urothelial cell	neuro-medullary thymic epithelial cell	pancreatic d cell/type b pancreatic cell	mesothelial cell/schwann cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mucus secreting cell/respiratory goblet cell	choroid plexus epithelial cell	acinar cell of salivary gland	pulmonary ionocyte/respiratory goblet cell	hematopoietic stem cell	serous cell of epithelium of bronchus	cardiac endothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	large intestine goblet cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	type i pneumocyte	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	sebum secreting cell	melanocyte	duct epithelial cell/ionocyte/mucus secreting cell	schwann cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	common myeloid progenitor/erythroid progenitor cell	neutrophil	erythroid progenitor cell	mesothelial cell	Bergmann glial cell/astrocyte/ependymal cell	myeloid dendritic cell	oligodendrocyte precursor cell	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	basal cell/medullary thymic epithelial cell	OPC/astrocytes/oligodendrocytes	medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	basophil/mast cell	luminal cell of prostate epithelium	basal cell	colon endothelial cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	smooth muscle cell	progenitor cell of mammary luminal epithelium	oligodendrocyte	enteroendocrine cell of small intestine	tissue-resident macrophage	Method	Sample
0.02708	0.00256	0.01366	0.00381	0.0109	0.01128	1.5626	9.05713		1.87075	0.0118	0.12281	0.35864	0.09774	0.01108			0.02556	0.18017		0.11398	0.00127	0.02186	0.00452	0.05757	0.06687	9.12747	0.60194	0.00245	0.01084	0.0055	0.02359		0.02962	0.00275	0.00552		0.0024	0.00472	0.04941	0.19854		0.27659		0.16228	0.12644	0.00548	0.00064	0.09893	7.05539	0.20161		0.14443	0.00696	0.99445		0.33585	0.00278	0.9875	0.05941		0.00758	0.01075		0.00182			0.0014	8.69622		0.00287		0.00338	0.00937	0.00077	0.00959		0.10567	0.22396		21.31384	12.39313	0.00959		0.00436		0.00322	0.02685			0.05998	0.01692	19.83645		0.02018	0.00161	0.00686	2.63159		0.00477	0.00311	0.41446		0.01569	0.00687	BayesPrism	SRR13991087
0.00258	0.00652	0.00108	0.00259	0.00547	0.00353	0.00272	6.70216		0.00082	0.00293	0.01426	0.1983	0.15789	0.00694			0.00441	0.04514		0.03092	0.01259	0.00858	0.00591	0.00899	0.01148	7.73281	0.27841	0.00248	0.0029	0.00797	0.42663		0.00156	0.005	0.00173		0.00216	0.00163	0.04927	0.08503		0.02194		0.02068	0.00287	0.0008	0.0004	2.9669	0.14754	8.25964		0.03941	0.00265	0.28985		0.35895	0.00293	0.18847	0.0009		0.01261	0.00254		0.00129			0.00104	11.09691		0.00207		0.04902	0.01311	0.00055	0.00508		0.28374	0.0022		10.5476	32.8344	0.03171		0.0279		0.00203	0.0119			0.03403	0.00309	16.83418		0.00296	0.00083	0.01755	0.00245		0.02777	0.00509	0.00439		0.00188	0.00275	BayesPrism	SRR13990922
0.00207	0.0037	0.00184	0.0009	0.00347	0.00821	0.00119	3.94895		0.00064	0.00309	0.19564	2.37007	1.30661	0.0058			0.00624	0.04486		0.00175	0.01556	0.01466	0.01814	0.00244	0.00506	6.25506	2.00507	0.00479	0.01307	0.00233	0.22527		0.00168	0.02197	0.00175		0.00197	0.00344	0.10974	1.6361		0.00576		0.00388	0.00626	0.00084	0.00082	0.01871	12.88246	1.27817		0.0267	0.05253	0.06493		1.04688	0.00319	0.09336	0.00141		0.01497	0.00262		0.00089			0.0007	12.91328		0.00464		0.00187	0.37931	0.00069	0.0044		0.37662	0.0024		4.82429	35.51539	0.07874		0.0693		0.00706	0.00636			0.00288	0.00623	11.44754		0.00327	0.0008	0.01389	0.00149		0.00258	0.09741	0.48564		0.00237	0.00329	BayesPrism	SRR13990813
0.00353	0.00238	0.00111	0.00125	0.00457	0.00235	0.02536	12.88486		1.98338	0.00271	0.05676	0.3709	0.02469	0.00527			0.00443	0.00221		0.00102	0.01322	0.00476	0.00216	0.17393	0.00263	12.31981	0.447	0.00267	0.00155	0.00139	0.01238		0.00705	0.00292	0.00105		0.00165	0.00105	0.00768	0.00369		0.00515		0.00678	0.00351	0.00237	0.00026	0.02275	13.77543	0.94931		0.0091	0.0092	0.01965		0.20399	0.00191	0.96693	0.00101		0.00762	0.00203		0.00145			0.00052	8.49863		0.00121		0.00285	0.00477	0.00068	0.00357		0.00268	0.0015		10.79762	16.97585	0.10219		0.00362		0.0009	0.00464			0.00404	0.00231	18.02163		0.00234	0.0013	0.00773	1.13565		0.00256	0.00223	0.03829		0.00143	0.00741	BayesPrism	SRR13991051
0.00466	0.13471	0.00099	0.0011	0.0177	0.00263	0.03313	21.61212		0.00718	0.00216	0.14989	0.35612	0.26874	0.00925			0.01094	0.00278		0.00103	0.00201	0.0063	0.04014	0.18075	0.00424	10.45679	0.41368	0.00414	0.00206	0.00129	0.16575		0.00192	0.0025	0.0018		0.00338	0.00127	0.02622	0.5575		0.00161		0.02476	1.5765	0.00085	0.0003	0.27619	5.70159	1.24608		0.76732	0.00815	0.07336		0.01598	0.00414	1.39768	0.00117		0.03471	0.00309		0.00094			0.00079	13.75959		0.00268		0.00712	0.22291	0.00063	0.00231		0.02703	0.004		8.38414	15.27139	0.01939		0.0052		0.00215	0.00321			0.00381	0.00289	15.45103		0.00192	0.00086	0.02464	0.41764		0.06077	0.00344	0.69082		0.00372	0.00461	BayesPrism	SRR13990804
0.0053	0.00196	0.00103	0.00124	0.0151	0.00182	0.87427	9.68476		2.20581	0.00417	0.08927	0.24592	0.07143	0.00287			0.00311	0.00382		0.00828	0.00276	0.01694	0.00291	0.28971	0.00356	9.00734	0.53149	0.00421	0.00285	0.00091	0.00489		0.00346	0.00237	0.0056		0.00178	0.00138	0.00671	0.21306		0.01594		0.00405	0.0426	0.00075	0.00029	0.05836	8.19008	0.04389		0.00969	0.00686	0.07632		0.54604	0.00185	0.27489	0.00289		0.00822	0.00281		0.00111			0.00108	10.3492		0.00659		0.00177	0.00594	0.00061	0.00256		0.00966	0.00316		21.26364	12.95809	0.04941		0.00917		0.00106	0.00547			0.00181	0.00317	20.15491		0.00429	0.0021	0.00497	2.03905		0.00361	0.00166	0.50083		0.00416	0.00328	BayesPrism	SRR13991088
0.00621	0.01328	0.00196	0.00196	0.00462	0.00219	0.01037	20.39282		0.00134	0.01822	0.18829	0.5627	0.48646	0.01577			0.01061	0.00857		0.00089	0.00266	0.00441	0.08649	0.10522	0.00706	8.94165	0.36279	0.0056	0.00181	0.0016	0.01842		0.00464	0.00302	0.00558		0.00138	0.00137	0.02502	0.83016		0.00338		0.00378	3.76083	0.00642	0.00099	0.33788	4.79499	2.24814		0.25432	0.02048	0.05085		0.02403	0.00288	1.21299	0.00072		0.04713	0.002		0.00131			0.00182	13.61018		0.00155		0.00196	0.36657	0.0009	0.0023		0.00324	0.001		8.79699	16.03292	0.05704		0.00848		0.00309	0.00243			0.00325	0.01214	15.83849		0.00218	0.00082	0.00286	0.0067		0.02178	0.06645	0.23985		0.00159	0.00519	BayesPrism	SRR13990821
0.01254	0.00332	0.00128	0.00113	0.00597	0.00209	2.87251	10.67176		7.67018	0.00354	0.09429	0.27263	0.00754	0.00488			0.003	0.01359		0.01233	0.00353	0.00574	0.0012	0.61056	0.00576	5.49631	0.16296	0.00197	0.00275	0.01404	0.0043		0.00433	0.00139	0.00285		0.00211	0.00245	0.00284	0.00705		0.00647		0.03623	0.37787	0.0009	0.00046	0.01392	1.8918	0.08687		0.04498	0.00253	0.13456		0.01951	0.01663	0.44642	0.00734		0.03363	0.00442		0.00074			0.00084	7.13538		0.00236		0.00223	0.00421	0.00047	0.00144		0.00503	0.01866		24.69313	14.00128	0.04149		0.00385		0.00587	0.00324			0.00704	0.00535	19.59612		0.00361	0.00135	0.00631	3.31103		0.02222	0.00196	0.00446		0.00735	0.00372	BayesPrism	SRR13990900
0.00252	0.01813	0.00067	0.00162	0.00758	0.06589	0.01105	19.34343		0.00263	0.0165	0.02262	0.75199	0.53098	0.00747			0.01331	0.052		0.00117	0.83711	0.01539	0.25845	0.0289	0.00961	6.38583	0.53855	0.00401	0.00217	0.00135	0.12014		0.03846	0.01403	0.00124		0.00237	0.00216	0.00403	0.61557		0.00176		0.00188	0.01048	0.00393	0.00033	0.04501	0.76912	1.3727		0.51427	0.00603	0.20678		2.61333	0.00455	0.96009	0.00283		0.01732	0.00211		0.00078			0.00082	12.5936		0.00127		0.00299	2.03397	0.00075	0.00745		0.23325	0.00119		5.28526	31.75887	0.04458		0.02702		0.00285	0.00497			0.0073	0.01222	11.4187		0.01453	0.00198	0.00248	0.00401		0.01935	0.24789	0.00461		0.00092	0.00498	BayesPrism	SRR13990931
0.0109	0.00352	0.0017	0.00147	0.0054	0.00398	0.09303	14.79629		3.07937	0.00282	0.00328	0.19123	0.29367	0.00958			0.00403	0.00403		0.00265	0.00761	0.01219	0.00217	0.25519	0.00231	7.7623	0.31264	0.02869	0.01065	0.00183	0.00698		0.00191	0.00811	0.00133		0.00325	0.00781	0.00924	1.14773		0.00233		0.00146	1.64417	0.00088	0.00046	0.06381	13.80033	0.02619		0.0087	0.00723	0.02133		0.17821	0.00199	0.88717	0.00103		0.00359	0.00145		0.00152			0.00145	8.86452		0.00208		0.0024	0.01981	0.00059	0.00226		0.02235	0.00106		8.39299	15.43588	0.02287		0.01138		0.0016	0.01358			0.00329	0.01489	20.21448		0.00714	0.00202	0.01746	1.36554		0.00864	0.011	0.8132		0.00281	0.00396	BayesPrism	SRR13990934
0.00534	0.00731	0.00187	0.00115	0.0029	0.00224	0.00832	5.20393		0.0181	0.00709	0.22933	0.78979	0.4349	0.00537			0.00376	0.00425		0.00152	0.01494	0.00793	0.00153	0.52768	0.01439	13.79269	1.42902	0.00302	0.00151	0.00836	0.00358		0.00301	0.00215	0.00084		0.00206	0.0021	0.04406	0.13949		0.0015		0.00324	0.00793	0.00087	0.00044	0.43477	6.79471	0.45633		0.00695	0.0467	0.08421		1.35072	0.02292	1.80465	0.00084		0.07523	0.00198		0.00089			0.00058	15.73961		0.00134		0.00258	0.29107	0.00077	0.00257		0.22782	0.00188		5.34312	17.44385	0.09984		0.00469		0.00154	0.01032			0.00479	0.00318	26.24583		0.00366	0.0009	0.01051	0.10942		0.0016	0.07384	0.55003		0.00132	0.00296	BayesPrism	SRR13990630
0.10364	0.00348	0.00223	0.00161	0.13904	0.00238	0.57442	24.76013		0.56094	0.00313	0.00494	0.12941	0.04513	0.00311			0.00548	0.01003		0.01557	0.52983	0.68894	0.01803	0.14051	0.00253	1.8642	0.61745	0.01193	0.00859	0.0034	0.00277		0.00345	0.01224	0.00158		0.00349	0.00544	0.01619	1.37625		0.02344		0.23933	13.52113	0.00158	0.00069	0.03519	10.6842	0.00465		0.05187	0.00093	0.12939		0.37305	0.00599	0.46947	0.00242		0.00654	0.00463		0.00163			0.00116	11.44192		0.01606		0.00494	0.2253	0.00064	0.00485		0.00333	0.01321		5.47482	9.03825	0.01723		0.38666		0.00259	1.39639			0.02061	0.0111	13.15297		0.00583	0.00168	0.00715	0.63848		0.00345	0.05966	0.82912		0.00304	0.0119	BayesPrism	SRR13990696
0.00441	0.01912	0.00203	0.00124	0.02235	0.01002	0.03124	20.6577		0.00621	0.00244	0.80901	4.31612	1.2641	0.00251			0.0036	0.00137		0.00341	1.77309	0.00618	0.00246	0.00965	0.00463	4.70148	1.4141	0.01284	0.00983	0.00345	0.00366		0.00097	0.00921	0.00098		0.00202	0.00131	0.10286	1.78931		0.0029		0.00201	0.00414	0.00072	0.00041	0.02395	3.70301	0.28374		0.00569	0.18188	0.01801		0.01362	0.02014	1.38778	0.00161		0.29377	0.00156		0.00141			0.00082	12.81308		0.00264		0.00153	0.18234	0.00071	0.00604		0.02573	0.00108		6.09743	24.40575	0.5953		0.01524		0.00137	0.00662			0.01446	0.00263	11.13024		0.00232	0.00079	0.00374	0.23658		0.00335	0.96668	0.51742		0.00357	0.01126	BayesPrism	SRR13990723
0.00838	0.00247	0.00308	0.00123	0.00885	0.00323	0.60631	9.80531		2.83513	0.01092	0.03343	0.86212	0.01744	0.00341			0.00377	0.00158		0.00199	1.13552	0.00597	0.00196	0.19425	0.0018	5.6218	1.22487	0.00646	0.00468	0.00083	0.00292		0.00156	0.00318	0.00167		0.00126	0.00376	0.00525	1.01287		0.00794		0.00392	0.0051	0.00095	0.00097	0.06646	10.83826	0.00446		0.00184	0.01566	0.00363		0.0103	0.004	0.17165	0.00121		0.0044	0.00173		0.00103			0.00116	10.03178		0.00222		0.00099	0.00414	0.00077	0.00469		0.00651	0.00135		11.09529	17.09062	0.11497		0.94574		0.00073	0.00655			0.0034	0.00178	21.64699		0.00347	0.00151	0.01698	2.70276		0.00123	0.12819	1.59956		0.00209	0.00174	BayesPrism	SRR13990666
0.00572	0.0212	0.00149	0.00186	0.01042	0.00355	0.03325	15.64394		0.00492	0.00154	0.02252	0.09617	0.30332	0.01253			0.06211	0.13657		0.01067	0.18202	0.00534	0.01087	0.0258	0.01322	10.22621	0.80797	0.00821	0.00205	0.01887	0.00781		0.02991	0.00798	0.00101		0.00486	0.00547	0.0091	0.07022		0.0061		0.16301	0.06462	0.00153	0.00043	0.34409	1.78792	3.96969		0.48931	0.00165	0.64675		0.17002	0.03395	2.24245	0.00366		0.01693	0.00154		0.00103			0.00064	13.47761		0.00251		0.00988	1.42548	0.00057	0.00639		0.16764	0.0355		7.89429	20.76752	0.01028		0.01482		0.00742	0.0089			0.01486	0.0085	18.06162		0.00286	0.00134	0.00866	0.0121		0.03005	0.00317	0.25341		0.00779	0.01283	BayesPrism	SRR13990693
0.00354	0.00451	0.00126	0.0017	0.01651	0.00601	0.01472	12.83818		0.00626	0.00957	0.08109	1.71673	0.95918	0.0056			0.02178	0.00712		0.02637	0.00278	0.00728	0.01588	0.00318	0.00344	7.28329	0.74679	0.00905	0.00542	0.00457	0.01615		0.00149	0.01454	0.01134		0.00249	0.00214	0.00762	1.85951		0.0051		0.08971	3.88331	0.00194	0.00057	0.05615	9.42105	0.02038		0.05085	0.03214	0.11211		0.07504	0.00512	1.40627	0.00177		0.02456	0.00154		0.00155			0.0052	12.95731		0.00769		0.00216	0.23643	0.00215	0.00329		0.00776	0.00143		7.35851	19.16962	0.19923		0.04417		0.00258	0.00627			0.01353	0.00576	18.60455		0.00287	0.00085	0.00284	0.02281		0.00864	0.38249	0.03342		0.00552	0.00668	BayesPrism	SRR13990841
0.00362	0.0074	0.00155	0.00131	0.00616	0.00528	0.46915	12.1874		0.05197	0.00614	0.0534	0.56263	0.67146	0.01615			0.01073	0.00157		0.00256	0.00291	0.01092	0.04677	0.24847	0.00234	8.15987	0.79377	0.00525	0.00202	0.00146	0.00483		0.00179	0.00326	0.00088		0.00676	0.00184	0.00955	1.46255		0.00191		0.00264	2.05599	0.00326	0.00045	0.0209	9.91324	2.17669		0.03885	0.02368	0.04052		0.00961	0.01013	1.00006	0.00168		0.00827	0.0017		0.00105			0.00092	12.28769		0.00246		0.0041	0.32253	0.00092	0.00488		0.03772	0.00103		5.71417	21.1134	0.02078		0.01337		0.0023	0.00365			0.00481	0.00448	20.09375		0.00329	0.00138	0.00869	0.17884		0.00659	0.01428	0.00752		0.00548	0.00661	BayesPrism	SRR13991085
0.00523	0.00235	0.00255	0.00144	0.22134	0.01374	0.64691	23.24998		5.37723	0.00518	0.03247	0.64657	0.08917	0.00316			0.04635	0.02028		0.01323	1.95539	0.01116	0.01242	0.21836	0.00448	1.96533	0.44014	0.00714	0.00893	0.00608	0.03977		0.00656	0.01576	0.00131		0.00187	0.00288	0.00484	1.39124		0.00317		0.0668	0.17577	0.00141	0.00076	0.15275	2.12036	0.00867		0.50636	0.00733	0.02109		0.00622	0.00264	0.32172	0.00202		0.0116	0.00443		0.00086			0.00078	5.05072		0.01121		0.0164	0.00314	0.00063	0.00203		0.01048	0.00273		16.93151	23.79079	0.07494		0.21213		0.00666	0.01035			0.00139	0.00623	10.2407		0.00893	0.00135	0.00289	3.51501		0.00879	0.19308	0.00735		0.00111	0.00389	BayesPrism	SRR13991070
0.00368	0.0037	0.00081	0.0024	0.00273	0.00403	0.00441	16.28572		0.00116	0.03265	0.00686	0.18499	0.23112	0.00841			0.00924	0.00753		0.00141	0.01188	0.03215	0.00975	0.00707	0.0092	7.49847	0.63208	0.04032	0.27908	0.0018	0.00742		0.00252	0.00285	0.00073		0.00253	0.01727	0.02341	2.88103		0.0096		0.01807	9.0949	0.0009	0.00034	0.15983	13.02045	1.52047		0.14937	0.00653	0.11197		6.08313	0.00282	0.39057	0.00145		0.00616	0.00193		0.00139			0.00092	12.01961		0.00148		0.0253	0.079	0.0009	0.00431		0.12932	0.00502		1.06476	11.59882	0.00867		0.00672		0.00217	0.00653			0.00836	0.01028	15.87289		0.00475	0.0011	0.00709	0.00206		0.07655	0.11389	0.11468		0.00114	0.00333	BayesPrism	SRR13990765
0.02165	0.00235	0.00322	0.00156	0.49072	0.0018	2.58757	15.09733		2.18834	0.00176	0.14571	0.5727	0.07623	0.00234			0.00536	0.00547		0.00171	0.17207	0.01139	0.00294	0.74126	0.00145	7.0237	0.24802	0.00196	0.00232	0.00094	0.07458		0.00189	0.01767	0.00097		0.00149	0.00178	0.04494	0.87293		0.00361		0.02858	0.00283	0.0009	0.00057	0.01586	6.95262	0.3545		0.21786	0.01605	0.01378		0.0723	0.00275	0.38522	0.00219		0.00689	0.00173		0.00067			0.00054	7.19445		0.02527		0.00425	0.00349	0.00053	0.00303		0.01481	0.0015		14.62773	19.84282	0.08601		0.56123		0.02748	0.01742			0.00129	0.0028	17.48521		0.00348	0.00101	0.00495	1.5464		0.00608	0.00166	0.00284		0.00351	0.02316	BayesPrism	SRR13990662
0.00184	0.18082	0.00155	0.00222	0.0073	0.00179	0.0067	30.71512		0.00069	0.01311	0.0075	0.00165	0.01116	0.09632			0.00365	0.00484		0.00339	0.0026	0.04819	0.03628	0.00253	0.00404	8.57347	0.00765	0.01879	0.00108	0.00066	0.0467		0.00251	0.00128	0.00254		0.00257	0.00171	0.07958	0.00604		0.00312		0.02435	9.862	0.00089	0.00038	0.59481	1.27	2.41347		0.39903	0.00042	0.06565		0.68973	0.00337	1.39327	0.00156		0.01251	0.00527		0.00077			0.00138	18.74726		0.00482		0.02305	0.41575	0.0015	0.00504		0.02124	0.00161		1.6699	8.1177	0.02625		0.00518		0.00273	0.02313			0.00419	0.00763	14.22283		0.00207	0.00099	0.00252	0.00298		0.01107	0.00341	0.03346		0.00099	0.00285	BayesPrism	SRR13990795
0.00914	0.00525	0.00168	0.00114	0.00607	0.00447	0.00376	14.62997		0.00237	0.02027	0.45312	2.63038	0.97831	0.00343			0.00413	0.08026		0.05212	1.42458	0.03658	0.00524	0.00432	0.00312	4.44125	2.43118	0.00498	0.04705	0.01229	0.00983		0.02541	0.04915	0.00581		0.00552	0.00752	0.01481	2.33293		0.12288		0.06065	5.11595	0.00336	0.00069	0.03141	12.51746	0.00888		0.05049	0.10872	0.28035		0.01347	0.0062	1.22863	0.01387		0.12006	0.00285		0.00108			0.00102	12.66563		0.00266		0.00256	1.03519	0.00059	0.01092		0.07732	0.04134		3.57241	16.27315	0.41658		0.18818		0.00718	0.01161			0.03078	0.03834	14.07371		0.00504	0.0044	0.02827	0.00324		0.01192	0.46819	1.54328		0.00136	0.05071	BayesPrism	SRR13991078
0.00206	0.00602	0.00103	0.00153	0.00391	0.01107	0.0022	4.01226		0.00074	0.00476	0.20757	2.20716	1.28796	0.00361			0.00578	0.0185		0.00266	0.00724	0.01084	0.01166	0.00408	0.00265	7.07249	1.78655	0.00748	0.02438	0.0025	0.40879		0.0021	0.0078	0.0022		0.00279	0.00224	0.10722	1.75149		0.00507		0.00422	0.00608	0.00201	0.00029	0.03815	7.46739	4.67142		0.06968	0.03223	0.22015		1.34358	0.00228	0.10713	0.00245		0.00979	0.00433		0.00117			0.00199	13.68506		0.00155		0.00295	0.44044	0.00056	0.00579		0.22873	0.00257		4.8858	35.84714	0.07375		0.01454		0.00421	0.01123			0.01775	0.00281	11.46906		0.00915	0.0013	0.00526	0.00123		0.01326	0.0172	0.26898		0.00324	0.00372	BayesPrism	SRR13990812
0.0033	0.00542	0.00194	0.00165	0.01586	0.01274	0.00361	21.25272		0.00366	0.01919	0.00406	0.59717	0.55526	0.00399			0.01164	0.00501		0.0014	0.80484	0.34016	0.01212	0.02704	0.00287	4.08326	0.99067	0.08296	0.00317	0.00168	0.00519		0.00211	0.00344	0.00088		0.00303	0.01389	0.0357	0.82474		0.01584		0.00213	3.64493	0.00543	0.00063	0.03651	9.02327	0.00424		0.1986	0.007	0.01918		0.66607	0.0053	0.47283	0.00194		0.11487	0.00234		0.00134			0.00106	10.80393		0.00096		0.00216	0.67425	0.00071	0.0077		0.15525	0.00145		5.68761	20.01555	0.06908		0.03549		0.0011	0.10597			0.00301	0.01485	17.53516		0.01706	0.00102	0.00498	0.00476		0.00789	0.00958	0.87574		0.00107	0.00379	BayesPrism	SRR13991035
0.00155	0.00637	0.00179	0.0012	0.04626	0.00672	0.0021	19.92494		0.00061	0.02319	0.14967	0.63822	0.47256	0.01038			0.01686	0.08324		0.03352	0.01479	0.4914	0.03467	0.00188	0.00633	2.07706	0.60655	0.00213	0.00835	0.00626	0.01607		0.00638	0.01456	0.00202		0.00448	0.00792	0.25932	2.33112		0.00616		0.00298	3.70944	0.00503	0.00041	0.0099	3.61915	0.9292		0.63931	0.02541	0.24508		5.61412	0.00399	0.04388	0.00329		0.00485	0.00579		0.00143			0.00101	13.32316		0.00426		0.00681	0.70773	0.0006	0.00613		0.1263	0.00589		2.42008	28.98941	0.06686		0.0219		0.00323	0.12929			0.03662	0.0283	11.68842		0.00359	0.00201	0.00524	0.00105		0.01113	0.2062	0.00454		0.0019	0.01839	BayesPrism	SRR13990843
0.00259	0.01612	0.00429	0.00202	0.01012	0.00853	0.00274	19.57233		0.00063	0.0067	0.02018	0.49418	0.21952	0.00384			0.00695	0.04494		0.01637	0.01714	0.2056	0.00296	0.00183	0.00469	3.28675	0.93013	0.06807	0.00258	0.00552	0.00961		0.00576	0.14912	0.00066		0.01119	0.00794	1.32213	3.11523		0.00728		0.02673	5.75969	0.00113	0.00069	0.01266	5.5143	0.15859		0.27512	0.01778	0.27913		8.1776	0.00782	0.00559	0.00679		0.02498	0.00882		0.00146			0.00116	10.21696		0.027		0.01431	0.0028	0.00105	0.01226		0.10717	0.0055		2.29972	25.50577	0.03202		0.06555		0.00288	0.30207			0.01334	0.00505	11.38271		0.02252	0.00258	0.00316	0.00162		0.0231	0.00735	0.07099		0.00315	0.0031	BayesPrism	SRR13991073
0.00185	0.00347	0.0016	0.00157	0.00422	0.00395	0.0025	8.79453		0.00095	0.00405	0.32498	1.55045	1.87098	0.01047			0.00247	0.00314		0.00204	0.19915	0.00479	0.00602	0.00227	0.00585	7.24667	1.22076	0.00461	0.00233	0.00324	0.01072		0.00103	0.00376	0.00077		0.0016	0.00138	0.00333	0.83019		0.02634		0.00496	0.19274	0.00073	0.00041	0.31577	5.94051	0.78809		0.06439	0.05605	0.17463		0.01398	0.00204	1.91325	0.00117		0.01501	0.00251		0.00073			0.00064	19.06988		0.0013		0.00148	1.2337	0.00057	0.00315		0.11284	0.00197		4.38282	19.6999	0.22883		0.01012		0.00203	0.00158			0.00278	0.00308	22.95739		0.0021	0.00079	0.07349	0.00175		0.04214	0.02153	0.4935		0.00164	0.004	BayesPrism	SRR13990677
0.00206	0.02194	0.00146	0.00132	0.00665	0.00668	0.00286	22.05748		0.00068	0.0044	0.07034	0.38389	0.29444	0.00407			0.00478	0.1109		0.00144	0.00798	0.03935	0.00291	0.0033	0.00172	4.21648	0.16063	0.00627	0.00798	0.01629	0.02769		0.00432	0.01552	0.00084		0.00312	0.00433	0.00702	1.11732		0.00138		0.00365	0.02651	0.00275	0.00032	0.00822	0.01053	1.60581		0.50831	0.0068	0.11023		4.58305	0.00553	0.05608	0.00101		0.00554	0.00167		0.00105			0.00071	13.61154		0.00335		0.00591	0.06768	0.00071	0.00441		0.09635	0.00147		3.30366	32.85522	0.02301		0.02378		0.00498	0.006			0.01638	0.00287	14.32414		0.00265	0.00135	0.00399	0.00232		0.02385	0.04409	0.00206		0.00596	0.00462	BayesPrism	SRR13990975
0.0019	0.01287	0.01091	0.00551	0.00729	0.01053	0.00195	8.53035		0.00044	0.00866	0.01708	0.31194	0.2349	0.02608			0.01137	1.11713		0.24517	0.00354	0.00558	0.01299	0.00129	0.05968	5.1578	0.5456	0.02864	0.26335	0.00181	0.00449		0.07485	0.05836	0.00102		0.00375	0.04488	1.82688	5.25703		0.16932		0.41739	0.00877	0.01065	0.0038	0.00684	3.94005	6.5062		0.54201	0.00067	1.67543		0.43262	0.0183	0.09521	0.06214		0.0036	0.00636		0.0025			0.00229	10.0284		0.00159		0.06206	0.62041	0.00103	0.03398		0.58355	0.42872		2.97059	31.79946	0.00465		0.10404		0.00476	0.01659			0.13256	0.00317	15.09051		0.02061	0.0128	0.00735	0.00121		0.04291	0.1607	0.00333		0.02589	0.02935	BayesPrism	SRR13990613
