cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	cardiac endothelial cell	colon endothelial cell	basophil/mast cell	mesothelial cell/schwann cell	Bergmann glial cell/astrocyte/ependymal cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	endothelial cell of arteriole/endothelial cell of venule	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	taste receptor cell	serous cell of epithelium of bronchus	neurons	fast muscle cell/slow muscle cell	plasma cell	b cell	salivary gland cell	enteroglial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	pancreatic a cell	hematopoietic stem cell	duct epithelial cell/ionocyte	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	pulmonary ionocyte/respiratory goblet cell	luminal cell of prostate epithelium	microglia	kidney epithelial cell	capillary endothelial cell/endothelial cell of artery	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	basal cell	neutrophil	leukocyte	duct epithelial cell/ionocyte/mucus secreting cell	neuron	type ii pneumocyte	choroid plexus epithelial cell	serous cell of epithelium of trachea	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	schwann cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	large intestine goblet cell	basal cell/medullary thymic epithelial cell	hepatocyte	enteroendocrine cell of small intestine	innate lymphoid cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	cd8-positive, alpha-beta thymocyte/thymocyte	basal cell of prostate epithelium	gamma-delta t cell	mature nk t cell/natural killer cell	pancreatic stellate cell	melanocyte/progenitor cell of mammary luminal epithelium	type i pneumocyte	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	pulmonary ionocyte	myo-medullary thymic epithelial cell	pancreatic stellate cell/smooth muscle cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	bladder urothelial cell	common myeloid progenitor/hematopoietic stem cell	tissue-resident macrophage	mural cell/pericyte	ciliated epithelial cell/epithelial cell of uterus	medullary thymic epithelial cell	macrophage	pancreatic a cell/pancreatic d cell/type b pancreatic cell	mesenchymal stem cell/tendon cell	central nervous system macrophage	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	myoepithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	progenitor cell of mammary luminal epithelium	mesothelial cell	epithelial cell of uterus	langerhans cell	sebum secreting cell	club cell/type i pneumocyte	myeloid dendritic cell	intestinal tuft cell/tuft cell of colon	acinar cell of salivary gland	tracheal goblet cell	mucus secreting cell/respiratory goblet cell	common myeloid progenitor/erythroid progenitor cell	smooth muscle cell	pancreatic ductal cell	erythroid progenitor cell	luminal epithelial cell of mammary gland	pancreatic d cell/type b pancreatic cell	pancreatic acinar cell	cd4-positive, alpha-beta thymocyte	melanocyte	neuro-medullary thymic epithelial cell	intrahepatic cholangiocyte	myometrial cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	club cell	enterocyte of epithelium proper of duodenum	stratified squamous epithelial cell	erythrocyte/platelet	oligodendrocyte	OPC/astrocytes/oligodendrocytes	oligodendrocyte precursor cell	Method	Sample
0.0	2.70957		11.14884	0.0	0.0				0.0		0.0	0.0	0.0	1.88385	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	2.61768	0.0	0.0		0.0	0.0	0.0			0.0		0.0		10.00467	0.0		0.0		0.0	0.0	0.0	0.0	10.58761	0.0	0.0	3.57536	0.0		1.46809		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	13.59318	5e-05	0.0	0.0	15.93046	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	5.59413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.88651		0.0		QP	184204_1
0.0	4.12787		15.03752	0.0	0.0				0.0		0.0	0.0	0.0	0.70838	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	2.013	0.0	0.0		0.0	3.33279	0.0			0.0		0.0		11.69493	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55815	0.0		2.95606		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	6.09032	0.0	0.0	0.0	21.06883	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.41216		0.0		QP	253823_1
0.0	0.0		12.04456	0.0	0.0				0.0		0.0	0.0	2.82757	4.24832	0.20841	0.0	0.0	1.27892	0.0	0.0	1.45266		0.0	0.0		6e-05	7.75968	0.0	0.0		0.0	5.93259	0.0			0.0		0.0		9.98721	0.0		0.0		0.94484	0.0	0.0	0.0	0.0	0.0	0.0	3.30019	0.0		5.38121		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	9.93037	0.0	0.0	0.0	20.0139	0.0		0.0	0.0	0.08376	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.54279	0.0	0.0	0.0	0.0	2.30169	0.0	0.0	0.0	0.0	11.76126		0.0		QP	138919_1
0.0	4.79529		17.87834	0.0	5e-05				0.0		0.0	0.0	0.05825	2.99522	0.00015	0.0	0.0	0.0	0.0	0.0	0.82879		0.0	0.0		0.0	5.37326	0.0	0.0		0.0	8.64833	0.0			0.0		0.0		10.39453	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00198	0.0		4.45492		0.0	0.0			0.0	0.0	0.0	0.0		0.0	2.03513		0.0		0.0	0.0	2e-05	0.0	0.0	0.0	19.94107	0.0		0.0	0.0	5e-05	0.0	0.0		0.0	0.0	0.0	4.13207	0.0	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.44333		0.0		QP	454195_2
0.0	0.0		10.98036	0.0	0.0				0.0		0.0	0.0	3.89939	4.8994	0.28357	0.0	0.0	5.7176	0.0	0.0	1.31408		0.0	0.0		0.0	10.65821	0.0	0.0		0.0	3.48035	0.0			0.0		0.0		6.73731	0.0		0.0		1.10123	0.0	0.0	0.0	0.0	0.0	0.0	3.92661	0.0		5.61872		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	16.47916	0.0	0.0	0.0	13.4459	0.0		0.0	0.0	1e-05	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.43107	0.0	0.0	0.28969	0.0	2.76831	0.0	0.0	0.0	0.0	7.94552		0.02348		QP	313204_2
0.0	0.0		14.33094	0.0	0.00044				0.0		0.0	0.0	1.4184	5.0914	1.44592	0.0	0.0	0.0	0.0	0.0	2.83999		0.0	0.0		0.9505	7.01313	0.0	0.0		0.0	10.13078	0.0			0.0		0.0		6.84663	0.0		0.0		0.0	0.05751	0.0	0.0	0.0	0.0	0.0	1.83609	0.0		6.10629		0.0	0.0			0.0	0.0	0.0	0.0		0.0	4.28561		0.0		0.0	0.0	0.0	0.0	0.0	0.0	13.43177	0.72709		0.0	0.0	1.38539	0.0	0.03863		0.0	0.0	0.0	2.65392	0.0	1.80882	0.0	0.0	0.0	0.0	3.78753	0.0	0.0	0.0	0.0	13.81321		0.0		QP	141218_1
0.0	0.0		9.19589	0.0	1.66116				0.0		0.0	0.0	0.0	2.63228	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	3.55376	0.0	0.0		0.0	1.33096	0.0			0.0		0.0		6.59807	0.0		0.0		0.0	0.0	0.0	0.0	9.20694	0.0	0.0	1.21689	0.0		1.45684		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	11.41385	0.8916	0.0	0.0	12.79056	0.0		1.14076	0.0	0.0	0.0	0.0		0.16566	0.0	0.0	11.81055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.93422		0.0		QP	320238_2
0.0	8.289		12.44273	0.0	5e-05				0.0		0.0	0.0	0.0	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.73445	1e-05	1e-05		0.0	1e-05	1e-05			0.0		0.0		8.92002	0.0		0.0		0.0	0.0	0.0	0.0	10.10239	0.0	2e-05	0.63486	0.0		0.19291		6e-05	0.0			0.0	0.0	0.0	0.0		0.0	1e-05		0.0		0.0	0.0	15.0047	0.59679	0.0	0.0	16.56453	0.0		1.37338	0.0	0.0	0.0	0.0		2e-05	0.0	1e-05	6.91422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.22959		0.0		QP	194785_2
0.0	0.0		14.34143	0.0	0.0				0.0		0.0	0.0	1.36535	5.1084	1.67143	0.0	0.0	0.0	0.0	0.0	3.02574		0.0	0.0		1.09548	7.65923	0.0	0.0		0.0	10.22461	0.0			0.0		0.0		7.22223	0.0		0.0		0.0	0.08524	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.70931		0.0	0.0			0.0	0.0	0.0	0.0		0.0	3.93122		0.0		0.0	1e-05	0.0	0.0	0.0	0.0	14.80076	0.94741		0.0	0.0	1.58657	0.0	0.09329		0.0	0.0	0.0	2.82709	0.0	2.05288	0.0	0.0	0.0	0.0	4.89176	0.0	0.0	0.0	0.0	10.36057		0.0		QP	212444_1
0.0	0.0		15.31343	0.0	0.0				0.0		0.0	0.0	1.56034	4.86898	1.53076	0.0	0.0	0.0	0.0	0.0	2.83843		0.0	0.0		1.15642	7.86709	0.0	0.0		0.0	9.45373	0.0			2e-05		0.0		6.81031	0.0		0.0		0.0	0.18702	0.0	0.0	0.0	0.0	0.0	4.15296	0.0		6.56066		0.0	0.0			0.0	0.0	0.0	0.0		0.0	2.14094		0.0		0.0	0.05585	0.0	0.0	0.0	0.0	13.50937	0.91415		0.0	0.0	1.44711	0.0	0.05458		0.05907	0.0	0.0	1.13394	0.0	1.96999	0.0	0.0	0.0	0.0	4.78968	0.0	0.0	0.0	0.0	11.62516		0.0		QP	170689_1
0.0	2.87634		15.98318	0.0	0.61895				0.0		0.0	0.0	0.0	1.58722	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	5.20665	0.0	0.0		0.0	4.84698	0.0			0.0		0.0		8.31821	0.0		0.0		0.0	0.0	0.0	0.0	3.92101	0.0	0.0	4.75343	0.0		3.31707		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	10.93163	0.0	0.0	0.0	16.21955	0.0		0.0	0.0	0.0	0.0	0.0		0.01763	0.0	0.0	8.21267	0.0	0.0	0.0	0.0	0.0	0.0	0.48801	0.0	0.0	0.0	0.0	12.70147		0.0		QP	401187_2
0.0	0.0		15.8705	0.0	0.13882				0.0		0.0	0.0	1.13227	4.49758	1.4518	0.0	0.0	0.0	0.0	0.0	2.54682		0.0	0.0		0.64178	6.78399	0.0	0.0		0.0	10.12548	0.0			0.0		0.0		7.55272	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03895	0.0		5.76334		0.0	0.0			0.0	0.0	0.0	0.0		0.0	3.98328		0.0		0.0	0.0	0.0	0.0	0.0	0.0	16.42233	0.49951		0.0	0.0	1.11844	0.0	0.0		0.0	0.0	0.0	3.91894	0.0	1.56082	0.0	0.0	0.0	0.0	1.95138	0.0	0.0	0.0	0.0	11.00125		0.0		QP	490522_1
0.0	0.0		15.58162	0.0	0.0				0.0		0.0	0.0	1.56651	4.49235	1.7252	0.0	0.0	0.0	0.0	0.0	3.2643		0.0	0.0		1.2678	6.2031	0.0	0.0		0.0	9.21168	0.0			0.00141		0.0		8.64756	0.0		0.00018		0.0	0.1707	0.0	0.0	0.0	0.0	0.0	2.95117	0.0		5.87682		0.0	0.0			0.0	0.0	0.0	0.0		0.0	2.5317		0.0		0.0	0.0	0.0	0.0	0.0	0.0	15.77009	1.26336		0.0	0.0	1.74783	0.0	0.33025		0.0	0.0	0.0	0.0	0.0	2.2003	0.0	0.0	0.0	0.0	2.81957	0.0	0.0	0.0	0.0	12.37649		0.0		QP	294171_1
0.0	0.0		5.1195	0.0	0.0				0.0		0.0	0.0	0.0	1.23941	0.0	0.0	0.0	8.76575	0.0	0.0	0.0		0.0	0.0		0.0	4.6188	0.0	0.0		0.0	0.0	0.0			0.0		1.54399		3.87286	0.0		0.0		6.75679	0.0	0.0	0.0	0.45816	0.0	0.0	4.66464	0.0		1.9964		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	21.31322	0.0	0.0	0.0	4.58159	0.0		11.75203	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83687	0.0	0.0	0.0	0.0	20.47998		0.0		QP	384886_2
0.0	0.0		16.03285	0.0	0.0				0.0		0.0	0.0	0.0	2.39674	2e-05	0.0	0.0	0.0	0.0	0.0	0.69623		0.0	0.0		0.0	5.67608	0.0	0.0		0.0	6.32543	0.0			0.0		0.0		10.71155	0.0		0.0		0.0	0.0	0.0	0.0	4.26361	0.0	0.0	4.09218	0.0		4.45468		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	6.73545	0.0	0.0	0.0	19.26883	0.0		0.0	0.0	1e-05	0.0	0.0		0.0	0.0	0.0	4.89881	0.0	0.03596	0.0	0.0	0.0	0.0	1.55696	0.0	0.0	0.0	0.0	12.85463		0.0		QP	406636_1
0.0	0.0		16.50257	0.0	0.0				0.0		0.0	0.0	1.07705	3.45554	0.74254	0.0	0.0	0.0	0.0	0.0	2.19541		0.0	0.0		0.46769	6.73311	0.0	0.0		0.0	10.74208	0.0			0.0		0.0		8.63849	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91325	0.0		5.89585		0.0	0.0			0.0	0.0	0.0	0.0		0.0	3.1912		0.0		0.0	0.0	0.0	0.0	0.0	0.0	17.36262	0.02857		0.0	0.0	0.84134	0.0	0.0		0.0	0.0	0.0	2.0968	0.0	1.27119	0.0	0.0	0.0	0.0	3.71654	0.0	0.0	0.0	0.0	13.12816		0.0		QP	293901_1
0.0	1e-05		13.57902	0.0	9e-05				0.0		0.0	0.0	0.0	2.6738	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	5.80842	0.0	0.0		0.0	3.68595	0.0			0.0		0.0		7.27413	0.0		0.0		0.0	0.0	0.0	0.0	5.34827	0.0	0.0	5.83473	0.0		3.57107		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	11.62079	0.0	0.0	0.0	14.77651	0.0		1e-05	0.0	0.0	0.0	0.0		0.00126	0.0	0.0	7.54884	0.0	0.0	0.0	0.0	0.0	0.0	1.10518	0.0	0.0	0.0	0.0	17.1719		0.0		QP	195443_1
0.0	0.0		12.42885	0.0	0.0				0.0		0.0	0.0	2.33448	5.72437	1.68283	0.0	0.0	4.05663	0.0	0.0	2.88203		0.0	0.0		1.06376	8.90284	0.0	0.0		0.0	9.82119	0.0			0.00809		2e-05		6.38641	0.0		0.17698		1.14775	0.37487	0.0	0.0	0.0	0.0	0.0	2.35228	0.0		6.2838		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.91114		0.0		0.0	0.04353	1.43871	0.0	0.0	0.0	11.88525	1.14913		0.0	0.00109	1.43456	0.0	0.00021		0.0	0.0	0.0	0.0	0.0	1.91293	0.0	0.0	2e-05	0.0	5.67597	0.0	0.0	0.0	0.0	9.90712		0.01316		QP	490545_1
0.0	4.29917		15.49484	0.0	1e-05				0.0		0.0	0.0	1e-05	0.8539	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	4.88742	0.0	0.0		0.0	5.71455	0.0			0.0		0.0		9.05807	0.0		0.0		0.0	0.0	0.0	0.0	1e-05	0.0	0.0	6.00613	0.0		4.01056		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	11.82854	0.0	0.0	0.0	18.44712	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	4.19268	0.0	0.0	0.0	0.0	0.0	0.0	1.92243	0.0	0.0	0.0	0.0	13.28447		0.0		QP	133532_1
0.0	4.0233		18.19194	0.0	0.00033				0.0		0.0	0.0	0.02839	2.60017	5e-05	0.0	0.0	0.0	0.0	0.0	0.80924		0.0	0.0		0.0	4.78243	0.0	0.0		0.0	8.29683	0.0			0.0		0.0		10.43561	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.10269	0.0		4.05971		0.0	0.0			0.0	0.0	0.0	0.0		0.0	3.67942		0.0		0.0	0.0	1.22538	0.0	0.0	0.0	19.79522	0.0		0.0	0.0	1e-05	0.0	0.0		0.0	0.0	0.0	4.14823	0.0	0.00279	0.0	0.0	0.0	0.0	0.01266	0.0	0.0	0.0	0.0	12.80556		0.0		QP	169395_1
0.0	0.62067		16.71232	0.0	0.0				0.0		0.0	0.0	0.94005	3.59385	0.99857	0.0	0.0	0.0	0.0	0.0	2.16195		0.0	0.0		0.53742	4.81265	0.0	0.0		0.0	9.10946	0.0			0.0		0.0		11.26933	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.97912	0.0		4.84393		0.0	0.0			0.0	0.0	0.0	0.0		0.0	1.64836		0.0		0.0	0.0	0.0	0.0	0.0	0.0	19.6983	0.35332		0.0	0.0	0.89491	0.0	3e-05		0.0	0.0	0.0	0.0	0.0	1.30079	0.0	0.0	0.0	0.0	0.63202	0.0	0.0	0.0	0.0	13.89292		0.0		QP	346539_1
0.0	0.0		15.48195	0.0	0.0				0.0		0.0	0.0	1.08417	5.07651	1.11744	0.0	0.0	0.0	0.0	0.0	2.52709		0.0	0.0		0.70198	8.45622	0.0	0.0		0.0	10.94251	0.0			0.0		0.0		6.30413	0.0		0.0		0.0	0.00077	0.0	0.0	0.0	0.0	0.0	2.17761	0.0		6.68879		0.0	0.0			0.0	0.0	0.0	0.0		0.0	3.18761		0.0		0.0	0.0	0.0	0.0	0.0	0.0	13.73639	0.54257		0.0	0.0	1.20263	0.0	0.03877		0.0	0.0	0.0	1.8521	0.0	1.50763	0.0	0.0	0.0	0.0	4.75952	0.0	0.0	0.0	0.0	12.61362		0.0		QP	161584_1
0.0	0.0		14.77673	0.0	0.0				0.0		0.0	0.0	1.51258	4.57256	1.54815	0.0	0.0	0.0	0.0	0.0	3.0315		0.0	0.0		1.139	7.3407	0.0	0.0		0.0	10.35563	0.0			1e-05		0.0		7.80014	0.0		0.0		0.0	0.13859	0.0	0.0	0.0	0.0	0.0	1.5233	0.0		6.6503		0.0	0.0			0.0	0.0	0.0	0.0		0.0	2.93372		0.0		0.0	0.0	0.0	0.0	0.0	0.0	14.69201	0.91902		0.0	0.0	1.57702	0.0	0.0986		0.0	0.0	0.0	0.76999	0.0	2.07887	0.0	0.0	0.0	0.0	4.4987	0.0	0.0	0.0	0.0	12.0429		0.0		QP	477841_1
0.0	4e-05		7.21851	0.0	0.0				0.0		0.0	0.0	0.0	3e-05	0.0	0.0	0.0	13.15594	0.0	0.0	0.0		0.0	0.0		0.0	4.2304	0.0	0.0		0.0	7.93485	0.0			0.0		3.69586		5.12811	0.0		0.0		16.63101	0.0	0.0	0.0	0.0	0.0	0.0	6.74801	0.0		0.00036		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	14.45764	0.0	0.0	0.0	9.8963	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63561	0.0	0.0	0.0	0.0	9.26731		0.0		QP	464537_2
0.0	0.0		12.49177	0.0	1e-05				0.0		0.0	0.0	0.0	2.73699	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	6.20728	0.0	0.0		0.0	4.35052	0.0			0.0		0.0		7.39636	0.0		0.0		0.0	0.0	0.0	0.0	5.72175	0.0	0.0	4.51295	0.0		3.94929		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	10.11653	0.0	0.0	0.0	14.79541	0.0		0.0	0.0	0.0	0.0	0.0		0.00055	0.0	0.0	7.00838	0.0	0.0	0.0	0.0	0.0	0.0	1.95469	0.0	0.0	0.0	0.0	18.75754		0.0		QP	205623_2
0.0	0.0		15.18324	0.0	2e-05				0.0		0.0	0.0	0.74366	4.42436	0.73632	0.0	0.0	0.0	0.0	0.0	1.80094		0.0	0.0		0.24213	7.38105	0.0	0.0		0.0	10.85894	0.0			0.0		0.0		8.20859	0.0		0.0		0.0	1e-05	0.0	0.0	0.0	0.0	0.0	3.76589	0.0		6.11056		0.0	0.0			0.0	0.0	0.0	0.0		0.0	3.6836		0.0		0.0	0.0	0.0	0.0	0.0	0.0	16.46593	0.00682		0.0	0.0	0.65614	0.0	1e-05		0.0	0.0	0.0	2.77835	0.0	0.93999	0.0	0.0	0.0	0.0	3.58568	0.0	0.0	0.0	0.0	12.42778		0.0		QP	197072_2
0.0	8.55173		14.88977	0.0	0.0				0.0		0.0	0.0	0.0	2.1896	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	3.12119	0.0	0.0		0.0	5.91863	0.0			0.0		0.0		12.07374	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86549	0.0		3.17892		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	5.08296	0.0	0.0	0.0	21.0298	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1.12881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.96936		0.0		QP	230843_2
0.0	0.0		11.42968	0.0	0.0				0.0		0.0	0.0	3.92099	5.56215	1.76469	0.0	0.0	1.7852	0.0	0.0	2.89882		0.0	0.0		1.12346	9.05728	0.0	0.0		0.0	7.99681	0.0			0.00108		0.0		5.70316	0.0		0.04977		0.0	0.44519	0.0	0.0	0.0	0.0	0.0	1.05982	0.0		6.24323		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.28555		0.0		0.0	0.31838	7.04507	0.0	0.0	0.0	13.05514	1.21538		0.0	0.01932	1.23095	0.0	0.0		0.0	0.0	0.0	0.08423	0.0	1.96591	0.0	0.0	1.60375	0.0	4.44447	0.0	0.0	0.0	0.0	9.6905		0.0		QP	443078_1
0.0	0.0		11.10444	0.0	0.0				0.0		0.0	1e-05	3.40019	5.70398	0.41957	0.0	0.0	6.05709	0.0	0.0	1.3165		0.0	0.0		1e-05	9.82128	0.0	0.0		0.0	4.41472	0.0			0.0		0.00018		6.43949	0.0		0.0		1.86977	0.0	0.0	0.0	0.0	0.0	0.0	6.4693	0.0		5.30869		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	12.97311	0.0	0.0	0.0	13.05472	0.0		0.0	0.0	0.00038	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.42136	0.0	0.0	0.00016	0.0	3.17541	0.0	0.0	0.0	0.0	8.04965		1e-05		QP	415120_1
0.0	4.03639		13.0561	0.0	1e-05				0.0		0.0	0.0	0.0	0.06872	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	4.75894	0.0	0.0		0.0	3.66011	0.0			0.0		0.0		9.52983	0.0		0.0		0.0	0.0	0.0	0.0	3.58172	0.0	0.0	7.11975	0.0		3.41395		1e-05	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	11.94707	0.0	0.0	0.0	17.19222	0.0		1e-05	0.0	0.0	0.0	0.0		1e-05	0.0	0.0	5.65359	0.0	0.0	0.0	0.0	0.0	0.0	1.35694	0.0	0.0	0.0	0.0	14.62462		0.0		QP	339444_1
0.0	0.0		9.28915	0.0	0.0				0.0		0.0	0.0	0.0	1.37281	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	2.89015	0.0	0.0		0.0	0.0	0.0			0.0		0.0		7.54805	0.0		0.0		0.0	0.0	0.0	0.0	12.00277	0.0	0.0	3.10159	0.0		1.10362		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	12.97564	1.44417	0.0	0.0	11.16118	0.0		5.90636	0.0	0.0	0.0	0.0		0.0	0.0	0.0	7.25103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.95348		0.0		QP	455697_1
0.0	0.0		13.39148	0.0	0.0				0.0		0.0	0.0	2.25487	5.76231	2.1125	0.0	0.0	0.93709	0.0	0.0	3.31865		0.0	0.0		1.49863	9.6047	0.0	0.0		0.0	9.9711	0.0			0.32302		0.0		4.581	0.0		0.13841		0.0	0.7435	0.0	0.0	0.0	0.0	0.0	0.0047	0.0		7.21284		0.0	0.0			0.0	0.0	0.0	0.0		0.0	2.3034		0.0		0.0	1.93962	0.13352	0.0	0.0	0.0	9.97258	1.56291		0.0	0.23606	1.59522	0.0	0.26682		0.0	0.0	0.0	0.0	0.0	2.41939	0.0	0.0	1.0617	0.0	6.62919	0.0	0.0	0.0	0.0	10.02478		0.0		QP	122540_2
0.0	0.0		12.69549	0.0	0.0				0.0		0.0	0.0	0.0	2.04947	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	3.82399	0.0	0.0		0.0	3.90007	0.0			0.0		0.0		7.95153	0.0		0.0		0.0	0.0	0.0	0.0	6.90528	0.0	0.0	4.31307	0.0		2.69559		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	13.99589	0.0	0.0	0.0	14.44775	0.0		0.0	0.0	0.0	0.0	0.0		0.73918	0.0	0.0	4.74151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7412		0.0		QP	309805_2
0.0	1.95125		17.03289	0.0	1e-05				0.0		0.0	1e-05	0.24319	2.7668	0.18167	0.0	0.0	0.0	0.0	0.0	1.18308		2e-05	0.0		0.00102	4.86831	0.0	0.0		0.0	9.36108	0.0			0.0		0.0		10.79665	0.0		0.0		0.0	0.0	0.0	0.0	1e-05	0.0	0.0	5.11277	0.0		4.79643		1e-05	0.0			0.0	0.0	0.0	0.0		0.0	2.05984		0.0		0.0	0.0	3e-05	0.0	0.0	0.0	20.24456	1e-05		0.0	0.0	0.13019	0.0	1e-05		1e-05	0.0	0.0	0.7361	0.0	0.38612	0.0	0.0	0.0	0.0	0.7798	0.0	0.0	0.0	0.0	17.36809		0.0		QP	485310_1
